"ConsecutivePar4Birdies_RANKTHISWEEK_2012","ConsecutivePar4Birdies_RANKLASTWEEK_2012","ConsecutivePar4Birdies_PLAYERNAME_2012","ConsecutivePar4Birdies_EVENTS_2012","ConsecutivePar4Birdies_NUMBEROFHOLES_2012","stat_name","year"
1,1,"Padraig Harrington",18,6,"ConsecutivePar4Birdies",2012
1,1,"Webb Simpson",22,6,"ConsecutivePar4Birdies",2012
1,1,"Camilo Villegas",25,6,"ConsecutivePar4Birdies",2012
4,4,"Charlie Beljan",22,5,"ConsecutivePar4Birdies",2012
4,4,"Roberto Castro",27,5,"ConsecutivePar4Birdies",2012
4,4,"Jim Furyk",24,5,"ConsecutivePar4Birdies",2012
4,4,"Branden Grace",6,5,"ConsecutivePar4Birdies",2012
4,4,"Bill Haas",23,5,"ConsecutivePar4Birdies",2012
4,4,"Brian Harman",30,5,"ConsecutivePar4Birdies",2012
4,4,"Zach Johnson",25,5,"ConsecutivePar4Birdies",2012
4,4,"Matt Kuchar",22,5,"ConsecutivePar4Birdies",2012
4,4,"Spencer Levin",26,5,"ConsecutivePar4Birdies",2012
4,4,"Rory McIlroy",16,5,"ConsecutivePar4Birdies",2012
4,4,"Louis Oosthuizen",19,5,"ConsecutivePar4Birdies",2012
4,4,"Alvaro Quiros",8,5,"ConsecutivePar4Birdies",2012
4,4,"Steve Stricker",19,5,"ConsecutivePar4Birdies",2012
4,4,"Bo Van Pelt",24,5,"ConsecutivePar4Birdies",2012
4,4,"Charlie Wi",25,5,"ConsecutivePar4Birdies",2012
19,19,"Robert Allenby",27,4,"ConsecutivePar4Birdies",2012
19,19,"Arjun Atwal",27,4,"ConsecutivePar4Birdies",2012
19,19,"Sangmoon Bae",25,4,"ConsecutivePar4Birdies",2012
19,19,"Ricky Barnes",28,4,"ConsecutivePar4Birdies",2012
19,19,"Cameron Beckman",26,4,"ConsecutivePar4Birdies",2012
19,19,"Jonas Blixt",21,4,"ConsecutivePar4Birdies",2012
19,19,"Jason Bohn",28,4,"ConsecutivePar4Birdies",2012
19,19,"Keegan Bradley",25,4,"ConsecutivePar4Birdies",2012
19,19,"Scott Brown",24,4,"ConsecutivePar4Birdies",2012
19,19,"Jonathan Byrd",21,4,"ConsecutivePar4Birdies",2012
19,19,"Chad Campbell",27,4,"ConsecutivePar4Birdies",2012
19,19,"Miguel Angel Carballo",25,4,"ConsecutivePar4Birdies",2012
19,19,"Bud Cauley",28,4,"ConsecutivePar4Birdies",2012
19,19,"Marco Dawson",22,4,"ConsecutivePar4Birdies",2012
19,19,"Brendon de Jonge",31,4,"ConsecutivePar4Birdies",2012
19,19,"Chris DiMarco",29,4,"ConsecutivePar4Birdies",2012
19,19,"Jason Dufner",22,4,"ConsecutivePar4Birdies",2012
19,19,"Ernie Els",22,4,"ConsecutivePar4Birdies",2012
19,19,"Harris English",27,4,"ConsecutivePar4Birdies",2012
19,19,"Martin Flores",30,4,"ConsecutivePar4Birdies",2012
19,19,"Harrison Frazar",20,4,"ConsecutivePar4Birdies",2012
19,19,"Tommy Gainey",32,4,"ConsecutivePar4Birdies",2012
19,19,"Tom Gillis",23,4,"ConsecutivePar4Birdies",2012
19,19,"Mathew Goggin",23,4,"ConsecutivePar4Birdies",2012
19,19,"Nathan Green",22,4,"ConsecutivePar4Birdies",2012
19,19,"David Hearn",28,4,"ConsecutivePar4Birdies",2012
19,19,"JJ Henry",28,4,"ConsecutivePar4Birdies",2012
19,19,"Charley Hoffman",27,4,"ConsecutivePar4Birdies",2012
19,19,"Billy Horschel",17,4,"ConsecutivePar4Birdies",2012
19,19,"Freddie Jacobson",17,4,"ConsecutivePar4Birdies",2012
19,19,"Matt Jones",19,4,"ConsecutivePar4Birdies",2012
19,19,"Troy Kelly",23,4,"ConsecutivePar4Birdies",2012
19,19,"JJ Killeen",33,4,"ConsecutivePar4Birdies",2012
19,19,"Anthony Kim",10,4,"ConsecutivePar4Birdies",2012
19,19,"Chris Kirk",27,4,"ConsecutivePar4Birdies",2012
19,19,"Colt Knost",29,4,"ConsecutivePar4Birdies",2012
19,19,"Russell Knox",23,4,"ConsecutivePar4Birdies",2012
19,19,"Danny Lee",26,4,"ConsecutivePar4Birdies",2012
19,19,"Marc Leishman",23,4,"ConsecutivePar4Birdies",2012
19,19,"Justin Leonard",26,4,"ConsecutivePar4Birdies",2012
19,19,"Frank Lickliter II",9,4,"ConsecutivePar4Birdies",2012
19,19,"Davis Love III",20,4,"ConsecutivePar4Birdies",2012
19,19,"Bill Lunde",25,4,"ConsecutivePar4Birdies",2012
19,19,"David Mathis",29,4,"ConsecutivePar4Birdies",2012
19,19,"John Merrick",26,4,"ConsecutivePar4Birdies",2012
19,19,"Ryan Moore",24,4,"ConsecutivePar4Birdies",2012
19,19,"Garth Mulroy",20,4,"ConsecutivePar4Birdies",2012
19,19,"Seung Yul Noh",28,4,"ConsecutivePar4Birdies",2012
19,19,"Jeff Overton",29,4,"ConsecutivePar4Birdies",2012
19,19,"Ryan Palmer",24,4,"ConsecutivePar4Birdies",2012
19,19,"Scott Piercy",28,4,"ConsecutivePar4Birdies",2012
19,19,"John Rollins",26,4,"ConsecutivePar4Birdies",2012
