"Puttingfrom8_RANKTHISWEEK_2016","Puttingfrom8_RANKLASTWEEK_2016","Puttingfrom8_PLAYERNAME_2016","Puttingfrom8_ROUNDS_2016","Puttingfrom8_PctMADE_2016","Puttingfrom8_ATTEMPTS_2016","Puttingfrom8_PUTTSMADE_2016","stat_name","year"
1,2,"Brice Garnett",29,80,10,8,"Puttingfrom8",2016
2,4,"Steve Stricker",25,78.57,14,11,"Puttingfrom8",2016
3,7,"Freddie Jacobson",54,76.92,26,20,"Puttingfrom8",2016
4,8,"Aaron Baddeley",51,76.67,30,23,"Puttingfrom8",2016
5,5,"Tyler Aldridge",53,76.32,38,29,"Puttingfrom8",2016
5,9,"Jon Curran",55,76.32,38,29,"Puttingfrom8",2016
7,1,"Anirban Lahiri",44,76.19,21,16,"Puttingfrom8",2016
8,6,"Ricky Barnes",57,75,36,27,"Puttingfrom8",2016
9,3,"Colt Knost",56,74.36,39,29,"Puttingfrom8",2016
10,22,"Phil Mickelson",37,73.68,19,14,"Puttingfrom8",2016
11,10,"Ben Martin",48,73.53,34,25,"Puttingfrom8",2016
12,11,"Ollie Schniederjans",23,73.33,15,11,"Puttingfrom8",2016
13,20,"Luke List",51,72.73,22,16,"Puttingfrom8",2016
14,13,"Emiliano Grillo",47,72.22,36,26,"Puttingfrom8",2016
14,14,"Charl Schwartzel",29,72.22,18,13,"Puttingfrom8",2016
16,17,"Brendon Todd",43,72,25,18,"Puttingfrom8",2016
17,15,"Abraham Ancer",26,71.43,14,10,"Puttingfrom8",2016
17,15,"Hudson Swafford",52,71.43,28,20,"Puttingfrom8",2016
19,11,"Ben Crane",48,69.7,33,23,"Puttingfrom8",2016
20,25,"Chad Collins",45,68.42,38,26,"Puttingfrom8",2016
21,24,"Zach Johnson",42,68.18,22,15,"Puttingfrom8",2016
22,26,"Retief Goosen",37,66.67,27,18,"Puttingfrom8",2016
22,31,"Kevin Kisner",49,66.67,24,16,"Puttingfrom8",2016
22,41,"Ryan Moore",40,66.67,15,10,"Puttingfrom8",2016
22,17,"Cameron Smith",45,66.67,27,18,"Puttingfrom8",2016
22,26,"Jimmy Walker",43,66.67,24,16,"Puttingfrom8",2016
27,26,"Sam Saunders",40,65.52,29,19,"Puttingfrom8",2016
28,19,"Rickie Fowler",42,65,20,13,"Puttingfrom8",2016
29,32,"Mark Hubbard",73,64.81,54,35,"Puttingfrom8",2016
30,39,"Roberto Castro",55,64.71,34,22,"Puttingfrom8",2016
30,32,"Jason Dufner",53,64.71,34,22,"Puttingfrom8",2016
32,40,"Harold Varner III",58,64.44,45,29,"Puttingfrom8",2016
33,35,"Jonas Blixt",46,64.29,28,18,"Puttingfrom8",2016
34,37,"Chris Kirk",51,63.33,30,19,"Puttingfrom8",2016
35,51,"Derek Ernst",36,62.5,16,10,"Puttingfrom8",2016
35,61,"Jason Gore",51,62.5,32,20,"Puttingfrom8",2016
35,20,"Padraig Harrington",38,62.5,24,15,"Puttingfrom8",2016
38,45,"Zac Blair",56,62.07,29,18,"Puttingfrom8",2016
39,48,"John Senden",48,61.76,34,21,"Puttingfrom8",2016
