"PuttsPerRound_RANKTHISWEEK_2011","PuttsPerRound_RANKLASTWEEK_2011","PuttsPerRound_PLAYERNAME_2011","PuttsPerRound_ROUNDS_2011","PuttsPerRound_AVG_2011","PuttsPerRound_TOTALPUTTS_2011","PuttsPerRound_TOTALROUNDS_2011","PuttsPerRound_LOWTOTALPUTTS_2011","stat_name","year"
28,28,"Ryan Palmer",82,28.7,2296,80,23,"PuttsPerRound",2011
29,29,"Blake Adams",116,28.71,3216,112,23,"PuttsPerRound",2011
29,29,"Zach Johnson",79,28.71,2239,78,22,"PuttsPerRound",2011
29,29,"Matt McQuillan",59,28.71,1579,55,23,"PuttsPerRound",2011
32,32,"Bio Kim",71,28.72,1867,65,22,"PuttsPerRound",2011
33,33,"Nathan Green",81,28.74,2213,77,24,"PuttsPerRound",2011
34,34,"Carl Pettersson",95,28.75,2674,93,23,"PuttsPerRound",2011
35,35,"Matt Jones",71,28.76,2042,71,23,"PuttsPerRound",2011
36,36,"Webb Simpson",98,28.77,2819,98,23,"PuttsPerRound",2011
37,37,"Arjun Atwal",91,28.79,2620,91,22,"PuttsPerRound",2011
38,38,"Shane Bertsch",62,28.8,1613,56,21,"PuttsPerRound",2011
39,39,"Brendon de Jonge",105,28.81,2910,101,23,"PuttsPerRound",2011
40,40,"Steven Bowditch",86,28.84,2365,82,23,"PuttsPerRound",2011
40,40,"David Mathis",83,28.84,2221,77,23,"PuttsPerRound",2011
40,40,"Pat Perez",76,28.84,2192,76,24,"PuttsPerRound",2011
43,43,"Vaughn Taylor",89,28.85,2568,89,24,"PuttsPerRound",2011
44,44,"Michael Thompson",79,28.88,2108,73,24,"PuttsPerRound",2011
45,45,"Jonathan Byrd",83,28.9,2370,82,23,"PuttsPerRound",2011
46,46,"Martin Laird",77,28.91,2197,76,21,"PuttsPerRound",2011
47,47,"Robert Karlsson",61,28.92,1706,59,23,"PuttsPerRound",2011
47,47,"Kevin Kisner",70,28.92,1851,64,25,"PuttsPerRound",2011
49,49,"Lee Janzen",62,28.95,1621,56,23,"PuttsPerRound",2011
50,50,"Jerry Kelly",85,28.96,2317,80,25,"PuttsPerRound",2011
50,50,"Paul Stankowski",78,28.96,2085,72,24,"PuttsPerRound",2011
50,50,"David Toms",78,28.96,2143,74,24,"PuttsPerRound",2011
53,53,"Stewart Cink",72,28.97,1912,66,24,"PuttsPerRound",2011
53,53,"Rod Pampling",72,28.97,1854,64,21,"PuttsPerRound",2011
55,55,"Padraig Harrington",60,28.98,1710,59,24,"PuttsPerRound",2011
56,56,"Tim Herron",85,28.99,2348,81,22,"PuttsPerRound",2011
57,57,"Matt Bettencourt",84,29.01,2437,84,23,"PuttsPerRound",2011
57,57,"Ryuji Imada",83,29.01,2408,83,24,"PuttsPerRound",2011
59,59,"Stuart Appleby",65,29.02,1886,65,23,"PuttsPerRound",2011
59,59,"Woody Austin",59,29.02,1538,53,22,"PuttsPerRound",2011
61,61,"Kevin Chappell",78,29.03,2090,72,24,"PuttsPerRound",2011
61,61,"George McNeill",69,29.03,1771,61,23,"PuttsPerRound",2011
63,63,"DA Points",89,29.04,2585,89,23,"PuttsPerRound",2011
63,63,"Camilo Villegas",69,29.04,1975,68,24,"PuttsPerRound",2011
65,65,"James Driscoll",71,29.05,1888,65,22,"PuttsPerRound",2011
65,65,"Chris Kirk",87,29.05,2527,87,24,"PuttsPerRound",2011
67,67,"Retief Goosen",50,29.06,1424,49,25,"PuttsPerRound",2011
67,67,"Ian Poulter",52,29.06,1482,51,23,"PuttsPerRound",2011
69,69,"Angel Cabrera",50,29.07,1337,46,23,"PuttsPerRound",2011
69,69,"Roland Thatcher",67,29.07,1948,67,24,"PuttsPerRound",2011
71,71,"Ben Crane",76,29.08,2123,73,24,"PuttsPerRound",2011
71,71,"Hunter Haas",96,29.08,2675,92,23,"PuttsPerRound",2011
71,71,"Phil Mickelson",79,29.08,2239,77,23,"PuttsPerRound",2011
71,71,"Scott Piercy",78,29.08,2152,74,23,"PuttsPerRound",2011
75,75,"Mark Wilson",89,29.09,2531,87,23,"PuttsPerRound",2011
76,76,"Brian Davis",105,29.1,3056,105,21,"PuttsPerRound",2011
76,76,"Chris DiMarco",93,29.1,2590,89,24,"PuttsPerRound",2011
78,78,"JP Hayes",56,29.11,1572,54,23,"PuttsPerRound",2011
79,79,"DJ Brigman",67,29.12,1718,59,24,"PuttsPerRound",2011
79,79,"Colt Knost",80,29.12,2155,74,25,"PuttsPerRound",2011
81,81,"Sergio Garcia",61,29.13,1777,61,22,"PuttsPerRound",2011
82,82,"Marc Leishman",87,29.14,2535,87,24,"PuttsPerRound",2011
83,83,"Stephen Ames",69,29.15,1895,65,22,"PuttsPerRound",2011
83,83,"Tag Ridings",87,29.15,2361,81,23,"PuttsPerRound",2011
85,85,"KJ Choi",77,29.17,2188,75,23,"PuttsPerRound",2011
85,85,"Steve Marino",76,29.17,2217,76,25,"PuttsPerRound",2011
87,87,"Cameron Beckman",71,29.18,1955,67,25,"PuttsPerRound",2011
87,87,"Jim Renner",65,29.18,1663,57,23,"PuttsPerRound",2011
89,89,"Sung Kang",63,29.19,1722,59,24,"PuttsPerRound",2011
90,90,"Garrett Willis",71,29.2,2015,69,23,"PuttsPerRound",2011
91,91,"Michael Connell",76,29.21,2220,76,22,"PuttsPerRound",2011
91,91,"Hunter Mahan",92,29.21,2600,89,23,"PuttsPerRound",2011
93,93,"Jason Bohn",74,29.23,2046,70,24,"PuttsPerRound",2011
93,93,"Justin Leonard",82,29.23,2397,82,24,"PuttsPerRound",2011
95,95,"Kevin Streelman",90,29.24,2632,90,21,"PuttsPerRound",2011
96,96,"Alex Cejka",59,29.25,1726,59,24,"PuttsPerRound",2011
96,96,"Charl Schwartzel",58,29.25,1638,56,25,"PuttsPerRound",2011
98,98,"Keegan Bradley",91,29.26,2546,87,25,"PuttsPerRound",2011
98,98,"Lucas Glover",74,29.26,2165,74,24,"PuttsPerRound",2011
98,98,"Nick OHern",89,29.26,2487,85,24,"PuttsPerRound",2011
98,98,"Will Strickler",51,29.26,1375,47,22,"PuttsPerRound",2011
102,102,"Michael Putnam",67,29.27,1844,63,24,"PuttsPerRound",2011
103,103,"Shaun Micheel",77,29.29,2138,73,22,"PuttsPerRound",2011
103,103,"Martin Piller",63,29.29,1728,59,24,"PuttsPerRound",2011
105,105,"JB Holmes",57,29.3,1553,53,22,"PuttsPerRound",2011
105,105,"Rory Sabbatini",85,29.3,2373,81,21,"PuttsPerRound",2011
107,107,"Andres Gonzales",60,29.31,1524,52,23,"PuttsPerRound",2011
107,107,"Charles Howell III",108,29.31,3048,104,20,"PuttsPerRound",2011
107,107,"Troy Matteson",91,29.31,2550,87,23,"PuttsPerRound",2011
107,107,"Chris Riley",76,29.31,2110,72,24,"PuttsPerRound",2011
111,111,"Jeff Overton",92,29.33,2669,91,24,"PuttsPerRound",2011
112,112,"Spencer Levin",113,29.34,3198,109,24,"PuttsPerRound",2011
112,112,"Ben Martin",74,29.34,2054,70,24,"PuttsPerRound",2011
114,114,"Jarrod Lyle",83,29.35,2319,79,24,"PuttsPerRound",2011
115,115,"Graeme McDowell",50,29.38,1381,47,24,"PuttsPerRound",2011
116,116,"Tommy Gainey",104,29.39,2939,100,23,"PuttsPerRound",2011
116,116,"Adam Scott",60,29.39,1734,59,25,"PuttsPerRound",2011
116,116,"Brendan Steele",89,29.39,2557,87,24,"PuttsPerRound",2011
119,119,"Robert Garrigus",83,29.4,2440,83,24,"PuttsPerRound",2011
120,120,"Charley Hoffman",93,29.41,2706,92,24,"PuttsPerRound",2011
121,121,"Ben Curtis",66,29.42,1942,66,24,"PuttsPerRound",2011
122,122,"Harrison Frazar",58,29.43,1707,58,23,"PuttsPerRound",2011
122,122,"Fabian Gomez",84,29.43,2237,76,24,"PuttsPerRound",2011
124,124,"Jason Dufner",78,29.44,2296,78,23,"PuttsPerRound",2011
124,124,"Paul Goydos",81,29.44,2385,81,24,"PuttsPerRound",2011
126,126,"Jim Furyk",87,29.45,2533,86,25,"PuttsPerRound",2011
126,126,"Zack Miller",86,29.45,2415,82,22,"PuttsPerRound",2011
128,128,"David Duval",67,29.46,1974,67,24,"PuttsPerRound",2011
128,128,"Aron Price",58,29.46,1532,52,24,"PuttsPerRound",2011
128,128,"Kyle Stanley",98,29.46,2651,90,23,"PuttsPerRound",2011
131,131,"Richard Johnson",64,29.47,1709,58,21,"PuttsPerRound",2011
131,131,"Cameron Tringale",110,29.47,3124,106,23,"PuttsPerRound",2011
133,133,"Chris Stroud",88,29.49,2477,84,25,"PuttsPerRound",2011
134,134,"Steve Elkington",50,29.5,1475,50,23,"PuttsPerRound",2011
134,134,"Josh Teater",104,29.5,2891,98,23,"PuttsPerRound",2011
136,136,"David Hearn",88,29.51,2361,80,22,"PuttsPerRound",2011
137,137,"Brandt Jobe",100,29.52,2834,96,24,"PuttsPerRound",2011
138,138,"Bill Haas",93,29.53,2717,92,24,"PuttsPerRound",2011
138,138,"Vijay Singh",79,29.53,2333,79,24,"PuttsPerRound",2011
140,140,"Ricky Barnes",78,29.54,2304,78,24,"PuttsPerRound",2011
140,140,"Derek Lamely",65,29.54,1861,63,21,"PuttsPerRound",2011
140,140,"Billy Mayfair",94,29.54,2659,90,23,"PuttsPerRound",2011
140,140,"Sean OHair",71,29.54,2068,70,25,"PuttsPerRound",2011
144,144,"Dustin Johnson",72,29.56,2099,71,22,"PuttsPerRound",2011
144,144,"William McGirt",103,29.56,2926,99,24,"PuttsPerRound",2011
144,144,"Johnson Wagner",81,29.56,2276,77,25,"PuttsPerRound",2011
147,147,"Bo Van Pelt",92,29.57,2661,90,24,"PuttsPerRound",2011
148,148,"Scott Gutschewski",67,29.58,1745,59,24,"PuttsPerRound",2011
148,148,"Chez Reavie",92,29.58,2721,92,21,"PuttsPerRound",2011
150,150,"Billy Horschel",75,29.59,2042,69,24,"PuttsPerRound",2011
151,151,"Trevor Immelman",84,29.61,2487,84,21,"PuttsPerRound",2011
152,152,"John Merrick",71,29.62,1866,63,25,"PuttsPerRound",2011
153,153,"Justin Rose",79,29.64,2282,77,25,"PuttsPerRound",2011
154,154,"Briny Baird",60,29.67,1602,54,25,"PuttsPerRound",2011
155,155,"Joseph Bramlett",73,29.68,1929,65,25,"PuttsPerRound",2011
155,155,"Kent Jones",76,29.68,2107,71,24,"PuttsPerRound",2011
155,155,"Rocco Mediate",53,29.68,1573,53,25,"PuttsPerRound",2011
158,158,"Marc Turnesa",54,29.69,1544,52,25,"PuttsPerRound",2011
158,158,"Gary Woodland",93,29.69,2761,93,23,"PuttsPerRound",2011
160,160,"Kris Blanks",92,29.7,2673,90,24,"PuttsPerRound",2011
160,160,"Daniel Summerhays",75,29.7,2168,73,23,"PuttsPerRound",2011
162,162,"Michael Bradley",74,29.71,2080,70,21,"PuttsPerRound",2011
162,162,"Kevin Stadler",88,29.71,2377,80,26,"PuttsPerRound",2011
162,162,"Scott Stallings",84,29.71,2317,78,24,"PuttsPerRound",2011
165,165,"Robert Allenby",84,29.72,2467,83,25,"PuttsPerRound",2011
166,166,"Troy Merritt",63,29.75,1815,61,24,"PuttsPerRound",2011
167,167,"Bill Lunde",92,29.77,2620,88,23,"PuttsPerRound",2011
168,168,"Bobby Gates",82,29.8,2205,74,23,"PuttsPerRound",2011
168,168,"John Rollins",85,29.8,2473,83,23,"PuttsPerRound",2011
170,170,"Rich Beem",53,29.81,1580,53,24,"PuttsPerRound",2011
171,171,"John Senden",94,29.84,2805,94,23,"PuttsPerRound",2011
172,172,"Bubba Watson",85,29.86,2359,79,24,"PuttsPerRound",2011
173,173,"Tom Gillis",55,29.95,1647,55,24,"PuttsPerRound",2011
173,173,"Jhonattan Vegas",84,29.95,2396,80,24,"PuttsPerRound",2011
175,175,"JJ Henry",96,30.03,2763,92,23,"PuttsPerRound",2011
176,176,"Davis Love III",70,30.04,2103,70,25,"PuttsPerRound",2011
177,177,"Alex Prugh",82,30.05,2344,78,24,"PuttsPerRound",2011
178,178,"Chad Campbell",99,30.12,2922,97,25,"PuttsPerRound",2011
178,178,"DJ Trahan",91,30.12,2741,91,24,"PuttsPerRound",2011
180,180,"Heath Slocum",89,30.16,2654,88,25,"PuttsPerRound",2011
181,181,"Jim Herman",69,30.23,1844,61,25,"PuttsPerRound",2011
182,182,"Ernie Els",71,30.39,2097,69,26,"PuttsPerRound",2011
183,183,"Alexandre Rocha",65,30.54,1741,57,26,"PuttsPerRound",2011
184,184,"Joe Durant",71,30.61,2112,69,25,"PuttsPerRound",2011
185,185,"Justin Hicks",60,30.63,1593,52,23,"PuttsPerRound",2011
186,186,"Boo Weekley",66,30.84,1912,62,26,"PuttsPerRound",2011
