"FirstTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2010","FirstTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2010","FirstTeeEarlyRound2ScoringAverage_PLAYERNAME_2010","FirstTeeEarlyRound2ScoringAverage__2010","FirstTeeEarlyRound2ScoringAverage_AVG_2010","FirstTeeEarlyRound2ScoringAverage_TOTALSTROKES_2010","FirstTeeEarlyRound2ScoringAverage_TOTALROUNDS_2010","stat_name","year"
26,26,"Chris Riley",NA,69.25,277,4,"FirstTeeEarlyRound2ScoringAverage",2010
26,26,"Heath Slocum",NA,69.25,554,8,"FirstTeeEarlyRound2ScoringAverage",2010
30,30,"Michael Sim",NA,69.43,486,7,"FirstTeeEarlyRound2ScoringAverage",2010
31,31,"Paul Casey",NA,69.5,417,6,"FirstTeeEarlyRound2ScoringAverage",2010
31,31,"Skip Kendall",NA,69.5,278,4,"FirstTeeEarlyRound2ScoringAverage",2010
31,31,"Cliff Kresge",NA,69.5,417,6,"FirstTeeEarlyRound2ScoringAverage",2010
31,31,"James Nitties",NA,69.5,417,6,"FirstTeeEarlyRound2ScoringAverage",2010
31,31,"Kevin Streelman",NA,69.5,556,8,"FirstTeeEarlyRound2ScoringAverage",2010
31,31,"DJ Trahan",NA,69.5,556,8,"FirstTeeEarlyRound2ScoringAverage",2010
31,31,"Steve Wheatcroft",NA,69.5,417,6,"FirstTeeEarlyRound2ScoringAverage",2010
38,38,"Boo Weekley",NA,69.56,626,9,"FirstTeeEarlyRound2ScoringAverage",2010
39,39,"Scott Piercy",NA,69.57,487,7,"FirstTeeEarlyRound2ScoringAverage",2010
40,40,"Shaun Micheel",NA,69.6,348,5,"FirstTeeEarlyRound2ScoringAverage",2010
40,40,"Camilo Villegas",NA,69.6,348,5,"FirstTeeEarlyRound2ScoringAverage",2010
42,42,"John Daly",NA,69.67,209,3,"FirstTeeEarlyRound2ScoringAverage",2010
42,42,"Tom Gillis",NA,69.67,836,12,"FirstTeeEarlyRound2ScoringAverage",2010
42,42,"Charley Hoffman",NA,69.67,627,9,"FirstTeeEarlyRound2ScoringAverage",2010
42,42,"Scott McCarron",NA,69.67,627,9,"FirstTeeEarlyRound2ScoringAverage",2010
42,42,"Garth Mulroy",NA,69.67,209,3,"FirstTeeEarlyRound2ScoringAverage",2010
42,42,"Webb Simpson",NA,69.67,627,9,"FirstTeeEarlyRound2ScoringAverage",2010
42,42,"Cameron Tringale",NA,69.67,209,3,"FirstTeeEarlyRound2ScoringAverage",2010
42,42,"Bubba Watson",NA,69.67,209,3,"FirstTeeEarlyRound2ScoringAverage",2010
50,50,"Charles Howell III",NA,69.71,488,7,"FirstTeeEarlyRound2ScoringAverage",2010
50,50,"Jeev Milkha Singh",NA,69.71,488,7,"FirstTeeEarlyRound2ScoringAverage",2010
52,52,"Josh Teater",NA,69.75,558,8,"FirstTeeEarlyRound2ScoringAverage",2010
53,53,"Michael Letzig",NA,69.8,698,10,"FirstTeeEarlyRound2ScoringAverage",2010
53,53,"Greg Owen",NA,69.8,349,5,"FirstTeeEarlyRound2ScoringAverage",2010
55,55,"Joe Durant",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2010
55,55,"Derek Lamely",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2010
57,57,"Stephen Ames",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2010
57,57,"Dustin Johnson",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2010
57,57,"Jeff Maggert",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2010
60,60,"John Senden",NA,69.9,699,10,"FirstTeeEarlyRound2ScoringAverage",2010
61,61,"Tim Petrovic",NA,69.92,839,12,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Chad Campbell",NA,70,490,7,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Brendon de Jonge",NA,70,490,7,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Graham DeLaet",NA,70,490,7,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Sergio Garcia",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Brian Gay",NA,70,770,11,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Padraig Harrington",NA,70,350,5,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"JB Holmes",NA,70,490,7,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Tom Pernice Jr",NA,70,490,7,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Ian Poulter",NA,70,140,2,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Paul Stankowski",NA,70,210,3,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Kevin Sutherland",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2010
62,62,"Garrett Willis",NA,70,350,5,"FirstTeeEarlyRound2ScoringAverage",2010
74,74,"Roland Thatcher",NA,70.08,841,12,"FirstTeeEarlyRound2ScoringAverage",2010
75,75,"Tim Herron",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2010
76,76,"Matt Every",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2010
76,76,"Brian Stuard",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2010
78,78,"Tim Clark",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2010
78,78,"Steve Marino",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2010
80,80,"Will Ma Kenzie",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2010
80,80,"Brett Quigley",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2010
82,82,"Matt Kuchar",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2010
82,82,"Adam Scott",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2010
84,84,"John Rollins",NA,70.43,493,7,"FirstTeeEarlyRound2ScoringAverage",2010
84,84,"Nick Watney",NA,70.43,493,7,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"Greg Chalmers",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"KJ Choi",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"Michael Connell",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"Jason Day",NA,70.5,282,4,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"Ernie Els",NA,70.5,141,2,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"Lucas Glover",NA,70.5,282,4,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"Rod Pampling",NA,70.5,141,2,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"Chris Tidland",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2010
86,86,"Mike Weir",NA,70.5,141,2,"FirstTeeEarlyRound2ScoringAverage",2010
95,95,"JJ Henry",NA,70.55,776,11,"FirstTeeEarlyRound2ScoringAverage",2010
96,96,"Ben Crane",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2010
96,96,"Kevin Stadler",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2010
98,98,"Michael Bradley",NA,70.57,494,7,"FirstTeeEarlyRound2ScoringAverage",2010
99,99,"Omar Uresti",NA,70.6,353,5,"FirstTeeEarlyRound2ScoringAverage",2010
100,100,"Alex Cejka",NA,70.63,565,8,"FirstTeeEarlyRound2ScoringAverage",2010
100,100,"David Lutterus",NA,70.63,565,8,"FirstTeeEarlyRound2ScoringAverage",2010
102,102,"Woody Austin",NA,70.67,424,6,"FirstTeeEarlyRound2ScoringAverage",2010
102,102,"Briny Baird",NA,70.67,424,6,"FirstTeeEarlyRound2ScoringAverage",2010
102,102,"Angel Cabrera",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2010
102,102,"Bob Estes",NA,70.67,424,6,"FirstTeeEarlyRound2ScoringAverage",2010
102,102,"Bill Haas",NA,70.67,848,12,"FirstTeeEarlyRound2ScoringAverage",2010
102,102,"Brett Wetterich",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2010
108,108,"Bill Lunde",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2010
108,108,"Kevin Na",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2010
110,110,"Carl Pettersson",NA,70.78,637,9,"FirstTeeEarlyRound2ScoringAverage",2010
110,110,"Alex Prugh",NA,70.78,637,9,"FirstTeeEarlyRound2ScoringAverage",2010
112,112,"Brian Davis",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2010
112,112,"Steve Lowery",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2010
114,114,"Stuart Appleby",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2010
115,115,"Joe Ogilvie",NA,70.9,709,10,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"Ricky Barnes",NA,71,923,13,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"Rickie Fowler",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"Martin Laird",NA,71,426,6,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"Justin Leonard",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"Rocco Mediate",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"Phil Mickelson",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"Vaughn Taylor",NA,71,710,10,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"Nicholas Thompson",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2010
116,116,"YE Yang",NA,71,426,6,"FirstTeeEarlyRound2ScoringAverage",2010
125,125,"Jimmy Walker",NA,71.1,711,10,"FirstTeeEarlyRound2ScoringAverage",2010
126,126,"Jason Dufner",NA,71.14,498,7,"FirstTeeEarlyRound2ScoringAverage",2010
127,127,"Cameron Beckman",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2010
127,127,"Roger Tambellini",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2010
129,129,"Henrik Bjornstad",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2010
129,129,"Stewart Cink",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2010
129,129,"Trevor Immelman",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2010
132,132,"George McNeill",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2010
132,132,"Rory Sabbatini",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2010
132,132,"Steve Stricker",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2010
135,135,"Matt Bettencourt",NA,71.33,856,12,"FirstTeeEarlyRound2ScoringAverage",2010
135,135,"Brad Faxon",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2010
135,135,"Troy Matteson",NA,71.33,642,9,"FirstTeeEarlyRound2ScoringAverage",2010
135,135,"Ted Purdy",NA,71.33,642,9,"FirstTeeEarlyRound2ScoringAverage",2010
135,135,"Andres Romero",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2010
135,135,"Jerod Turner",NA,71.33,428,6,"FirstTeeEarlyRound2ScoringAverage",2010
141,141,"Justin Bolli",NA,71.38,571,8,"FirstTeeEarlyRound2ScoringAverage",2010
142,142,"Jarrod Lyle",NA,71.4,357,5,"FirstTeeEarlyRound2ScoringAverage",2010
143,143,"Steve Elkington",NA,71.43,500,7,"FirstTeeEarlyRound2ScoringAverage",2010
143,143,"Billy Mayfair",NA,71.43,500,7,"FirstTeeEarlyRound2ScoringAverage",2010
145,145,"Jonathan Byrd",NA,71.44,643,9,"FirstTeeEarlyRound2ScoringAverage",2010
146,146,"Chad Collins",NA,71.5,429,6,"FirstTeeEarlyRound2ScoringAverage",2010
146,146,"John Mallinger",NA,71.5,572,8,"FirstTeeEarlyRound2ScoringAverage",2010
148,148,"Brandt Snedeker",NA,71.56,644,9,"FirstTeeEarlyRound2ScoringAverage",2010
149,149,"Kris Blanks",NA,71.57,1002,14,"FirstTeeEarlyRound2ScoringAverage",2010
150,150,"Luke Donald",NA,71.6,358,5,"FirstTeeEarlyRound2ScoringAverage",2010
150,150,"Aron Price",NA,71.6,358,5,"FirstTeeEarlyRound2ScoringAverage",2010
152,152,"DA Points",NA,71.63,573,8,"FirstTeeEarlyRound2ScoringAverage",2010
153,153,"Mathias Gronberg",NA,71.67,430,6,"FirstTeeEarlyRound2ScoringAverage",2010
153,153,"Zach Johnson",NA,71.67,645,9,"FirstTeeEarlyRound2ScoringAverage",2010
155,155,"Brent Delahoussaye",NA,71.71,502,7,"FirstTeeEarlyRound2ScoringAverage",2010
156,156,"JP Hayes",NA,71.75,287,4,"FirstTeeEarlyRound2ScoringAverage",2010
157,157,"Rich Barcelo",NA,71.83,862,12,"FirstTeeEarlyRound2ScoringAverage",2010
158,158,"Jerry Kelly",NA,71.86,503,7,"FirstTeeEarlyRound2ScoringAverage",2010
159,159,"Ryan Palmer",NA,71.88,575,8,"FirstTeeEarlyRound2ScoringAverage",2010
159,159,"Mark Wilson",NA,71.88,575,8,"FirstTeeEarlyRound2ScoringAverage",2010
161,161,"James Driscoll",NA,72,360,5,"FirstTeeEarlyRound2ScoringAverage",2010
161,161,"Jeff Gove",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2010
161,161,"Richard Johnson",NA,72,360,5,"FirstTeeEarlyRound2ScoringAverage",2010
161,161,"Greg Kraft",NA,72,216,3,"FirstTeeEarlyRound2ScoringAverage",2010
161,161,"Davis Love III",NA,72,216,3,"FirstTeeEarlyRound2ScoringAverage",2010
161,161,"Ryan Moore",NA,72,288,4,"FirstTeeEarlyRound2ScoringAverage",2010
161,161,"Chris Wilson",NA,72,720,10,"FirstTeeEarlyRound2ScoringAverage",2010
168,168,"Chris Couch",NA,72.14,505,7,"FirstTeeEarlyRound2ScoringAverage",2010
168,168,"Steve Flesch",NA,72.14,505,7,"FirstTeeEarlyRound2ScoringAverage",2010
168,168,"Andrew McLardy",NA,72.14,505,7,"FirstTeeEarlyRound2ScoringAverage",2010
171,171,"Aaron Baddeley",NA,72.2,361,5,"FirstTeeEarlyRound2ScoringAverage",2010
171,171,"Sean OHair",NA,72.2,361,5,"FirstTeeEarlyRound2ScoringAverage",2010
173,173,"Jason Bohn",NA,72.38,579,8,"FirstTeeEarlyRound2ScoringAverage",2010
174,174,"Kevin Johnson",NA,72.5,725,10,"FirstTeeEarlyRound2ScoringAverage",2010
175,175,"Martin Flores",NA,72.6,363,5,"FirstTeeEarlyRound2ScoringAverage",2010
175,175,"Paul Goydos",NA,72.6,363,5,"FirstTeeEarlyRound2ScoringAverage",2010
177,177,"Kenny Perry",NA,72.67,436,6,"FirstTeeEarlyRound2ScoringAverage",2010
177,177,"Vijay Singh",NA,72.67,436,6,"FirstTeeEarlyRound2ScoringAverage",2010
179,179,"Ben Curtis",NA,73,511,7,"FirstTeeEarlyRound2ScoringAverage",2010
179,179,"Jim Furyk",NA,73,73,1,"FirstTeeEarlyRound2ScoringAverage",2010
181,181,"Mathew Goggin",NA,73.13,585,8,"FirstTeeEarlyRound2ScoringAverage",2010
182,182,"Brenden Pappas",NA,73.14,512,7,"FirstTeeEarlyRound2ScoringAverage",2010
182,182,"Scott Verplank",NA,73.14,512,7,"FirstTeeEarlyRound2ScoringAverage",2010
184,184,"Jeff Quinney",NA,73.17,439,6,"FirstTeeEarlyRound2ScoringAverage",2010
185,185,"Mark Calcavecchia",NA,73.4,367,5,"FirstTeeEarlyRound2ScoringAverage",2010
186,186,"Nathan Green",NA,73.6,368,5,"FirstTeeEarlyRound2ScoringAverage",2010
187,187,"Craig Bowden",NA,74,222,3,"FirstTeeEarlyRound2ScoringAverage",2010
187,187,"Troy Merritt",NA,74,592,8,"FirstTeeEarlyRound2ScoringAverage",2010
187,187,"Vance Veazey",NA,74,148,2,"FirstTeeEarlyRound2ScoringAverage",2010
190,190,"Rory McIlroy",NA,74.6,373,5,"FirstTeeEarlyRound2ScoringAverage",2010
191,191,"Geoff Ogilvy",NA,74.75,299,4,"FirstTeeEarlyRound2ScoringAverage",2010
192,192,"David Duval",NA,75.2,376,5,"FirstTeeEarlyRound2ScoringAverage",2010
