"Approaches5075yardsRghRTP_RANKTHISWEEK_2014","Approaches5075yardsRghRTP_RANKLASTWEEK_2014","Approaches5075yardsRghRTP_PLAYERNAME_2014","Approaches5075yardsRghRTP_ROUNDS_2014","Approaches5075yardsRghRTP_AVGRTP_2014","stat_name","year"
1,1,"David Toms",64,-0.5,"Approaches5075yardsRghRTP",2014
2,2,"Luke Guthrie",85,-0.364,"Approaches5075yardsRghRTP",2014
3,3,"Dustin Johnson",58,-0.333,"Approaches5075yardsRghRTP",2014
4,4,"Jimmy Walker",98,-0.3,"Approaches5075yardsRghRTP",2014
5,5,"Jonas Blixt",64,-0.231,"Approaches5075yardsRghRTP",2014
6,6,"KJ Choi",80,-0.222,"Approaches5075yardsRghRTP",2014
7,7,"Carl Pettersson",91,-0.167,"Approaches5075yardsRghRTP",2014
8,8,"Andres Romero",81,-0.154,"Approaches5075yardsRghRTP",2014
9,9,"Jason Day",54,-0.143,"Approaches5075yardsRghRTP",2014
10,10,"Martin Laird",66,-0.125,"Approaches5075yardsRghRTP",2014
11,11,"Sangmoon Bae",76,-0.1,"Approaches5075yardsRghRTP",2014
12,12,"Bubba Watson",76,-0.083,"Approaches5075yardsRghRTP",2014
13,13,"Rory Sabbatini",82,-0.071,"Approaches5075yardsRghRTP",2014
14,14,"Hunter Mahan",88,-0.056,"Approaches5075yardsRghRTP",2014
15,15,"Ricky Barnes",92,0,"Approaches5075yardsRghRTP",2014
15,15,"Chad Campbell",57,0,"Approaches5075yardsRghRTP",2014
15,15,"Matt Every",85,0,"Approaches5075yardsRghRTP",2014
15,15,"Lucas Glover",68,0,"Approaches5075yardsRghRTP",2014
15,15,"Retief Goosen",94,0,"Approaches5075yardsRghRTP",2014
15,15,"James Hahn",82,0,"Approaches5075yardsRghRTP",2014
15,15,"John Huh",87,0,"Approaches5075yardsRghRTP",2014
15,15,"Kevin Kisner",85,0,"Approaches5075yardsRghRTP",2014
15,15,"Matt Kuchar",91,0,"Approaches5075yardsRghRTP",2014
15,15,"DH Lee",54,0,"Approaches5075yardsRghRTP",2014
15,15,"Rory McIlroy",66,0,"Approaches5075yardsRghRTP",2014
15,15,"Phil Mickelson",71,0,"Approaches5075yardsRghRTP",2014
15,15,"Ryan Moore",86,0,"Approaches5075yardsRghRTP",2014
15,15,"Seung Yul Noh",92,0,"Approaches5075yardsRghRTP",2014
15,15,"Charl Schwartzel",64,0,"Approaches5075yardsRghRTP",2014
15,15,"Adam Scott",68,0,"Approaches5075yardsRghRTP",2014
15,15,"Andrew Svoboda",77,0,"Approaches5075yardsRghRTP",2014
15,15,"Kevin Tway",64,0,"Approaches5075yardsRghRTP",2014
15,15,"Nick Watney",80,0,"Approaches5075yardsRghRTP",2014
15,15,"Mike Weir",69,0,"Approaches5075yardsRghRTP",2014
15,15,"Mark Wilson",69,0,"Approaches5075yardsRghRTP",2014
36,36,"Charles Howell III",106,0.063,"Approaches5075yardsRghRTP",2014
37,37,"Geoff Ogilvy",84,0.074,"Approaches5075yardsRghRTP",2014
38,38,"Brendon de Jonge",109,0.077,"Approaches5075yardsRghRTP",2014
39,39,"Brian Gay",81,0.083,"Approaches5075yardsRghRTP",2014
40,40,"Tim Wilkinson",86,0.091,"Approaches5075yardsRghRTP",2014
41,41,"Luke Donald",57,0.1,"Approaches5075yardsRghRTP",2014
41,41,"Billy Hurley III",86,0.1,"Approaches5075yardsRghRTP",2014
43,43,"Robert Allenby",83,0.111,"Approaches5075yardsRghRTP",2014
43,43,"Aaron Baddeley",74,0.111,"Approaches5075yardsRghRTP",2014
43,43,"Greg Chalmers",85,0.111,"Approaches5075yardsRghRTP",2014
43,43,"Martin Kaymer",65,0.111,"Approaches5075yardsRghRTP",2014
43,43,"Ted Potter Jr",68,0.111,"Approaches5075yardsRghRTP",2014
43,43,"John Senden",99,0.111,"Approaches5075yardsRghRTP",2014
49,49,"Jonathan Byrd",76,0.125,"Approaches5075yardsRghRTP",2014
50,50,"Brian Davis",93,0.143,"Approaches5075yardsRghRTP",2014
50,50,"Ken Duke",80,0.143,"Approaches5075yardsRghRTP",2014
50,50,"Jeff Maggert",54,0.143,"Approaches5075yardsRghRTP",2014
50,50,"William McGirt",96,0.143,"Approaches5075yardsRghRTP",2014
50,50,"Josh Teater",90,0.143,"Approaches5075yardsRghRTP",2014
55,55,"Trevor Immelman",84,0.167,"Approaches5075yardsRghRTP",2014
55,55,"Justin Leonard",75,0.167,"Approaches5075yardsRghRTP",2014
55,55,"Hudson Swafford",75,0.167,"Approaches5075yardsRghRTP",2014
55,55,"Boo Weekley",73,0.167,"Approaches5075yardsRghRTP",2014
59,59,"Pat Perez",84,0.188,"Approaches5075yardsRghRTP",2014
