"GIRPutting1520_RANKTHISWEEK_2013","GIRPutting1520_RANKLASTWEEK_2013","GIRPutting1520_PLAYERNAME_2013","GIRPutting1520_ROUNDS_2013","GIRPutting1520_Pct_2013","GIRPutting1520_ATTEMPTS_2013","GIRPutting1520_PUTTSMADE_2013","stat_name","year"
159,159,"Robert Karlsson",56,12.24,49,6,"GIRPutting1520",2013
160,160,"Bubba Watson",76,12.15,107,13,"GIRPutting1520",2013
161,161,"Troy Matteson",68,12.12,99,12,"GIRPutting1520",2013
161,161,"Kevin Streelman",86,12.12,99,12,"GIRPutting1520",2013
163,163,"Ian Poulter",59,11.94,67,8,"GIRPutting1520",2013
164,164,"Boo Weekley",100,11.64,146,17,"GIRPutting1520",2013
165,165,"Brian Gay",79,11.54,104,12,"GIRPutting1520",2013
166,166,"Will Claxton",67,11.36,88,10,"GIRPutting1520",2013
167,167,"Robert Garrigus",69,11.11,90,10,"GIRPutting1520",2013
168,168,"Vijay Singh",61,10.84,83,9,"GIRPutting1520",2013
168,168,"Mark Wilson",56,10.84,83,9,"GIRPutting1520",2013
170,170,"Keegan Bradley",88,10.62,113,12,"GIRPutting1520",2013
171,171,"Trevor Immelman",73,10.53,95,10,"GIRPutting1520",2013
171,171,"Ryan Moore",72,10.53,95,10,"GIRPutting1520",2013
173,173,"Derek Ernst",58,10.45,67,7,"GIRPutting1520",2013
174,174,"Rory McIlroy",56,10.34,58,6,"GIRPutting1520",2013
175,175,"Jerry Kelly",75,9.9,101,10,"GIRPutting1520",2013
176,176,"Bobby Gates",49,9.43,53,5,"GIRPutting1520",2013
177,177,"David Mathis",71,9.3,86,8,"GIRPutting1520",2013
178,178,"Brendan Steele",86,8.4,119,10,"GIRPutting1520",2013
179,179,"Sean OHair",56,8.11,74,6,"GIRPutting1520",2013
180,180,"Ernie Els",63,6.76,74,5,"GIRPutting1520",2013
