"1PuttsperRound_RANKTHISWEEK_2014","1PuttsperRound_RANKLASTWEEK_2014","1PuttsperRound_PLAYERNAME_2014","1PuttsperRound_ROUNDS_2014","1PuttsperRound_AVG_2014","1PuttsperRound_TOTAL1PUTTS_2014","1PuttsperRound_TOTALROUNDS_2014","stat_name","year"
73,73,"Zach Johnson",97,7.13,684,96,"1PuttsperRound",2014
74,74,"Chesson Hadley",84,7.12,598,84,"1PuttsperRound",2014
74,74,"Brendan Steele",89,7.12,605,85,"1PuttsperRound",2014
76,76,"Matt Jones",83,7.11,590,83,"1PuttsperRound",2014
77,77,"George McNeill",79,7.1,561,79,"1PuttsperRound",2014
77,77,"Seung Yul Noh",92,7.1,653,92,"1PuttsperRound",2014
77,77,"Justin Rose",70,7.1,483,68,"1PuttsperRound",2014
77,77,"YE Yang",79,7.1,554,78,"1PuttsperRound",2014
81,81,"Keegan Bradley",89,7.09,624,88,"1PuttsperRound",2014
81,81,"Tommy Gainey",73,7.09,489,69,"1PuttsperRound",2014
81,81,"Russell Henley",92,7.09,652,92,"1PuttsperRound",2014
81,81,"Jason Kokrak",65,7.09,461,65,"1PuttsperRound",2014
81,81,"Sean OHair",77,7.09,546,77,"1PuttsperRound",2014
81,81,"Tyrone Van Aswegen",79,7.09,553,78,"1PuttsperRound",2014
87,87,"Woody Austin",63,7.08,418,59,"1PuttsperRound",2014
88,88,"Retief Goosen",94,7.07,636,90,"1PuttsperRound",2014
89,89,"Martin Kaymer",65,7.06,452,64,"1PuttsperRound",2014
90,90,"Paul Casey",56,7.05,395,56,"1PuttsperRound",2014
90,90,"Brice Garnett",92,7.05,620,88,"1PuttsperRound",2014
90,90,"Robert Garrigus",80,7.05,564,80,"1PuttsperRound",2014
90,90,"David Lingmerth",80,7.05,536,76,"1PuttsperRound",2014
94,94,"Jim Furyk",84,7.04,563,80,"1PuttsperRound",2014
94,94,"DH Lee",54,7.04,352,50,"1PuttsperRound",2014
94,94,"Danny Lee",84,7.04,563,80,"1PuttsperRound",2014
94,94,"Geoff Ogilvy",84,7.04,563,80,"1PuttsperRound",2014
98,98,"Ben Curtis",77,7.03,513,73,"1PuttsperRound",2014
98,98,"Rory Sabbatini",82,7.03,548,78,"1PuttsperRound",2014
100,100,"Ben Martin",80,7.01,561,80,"1PuttsperRound",2014
101,101,"Marc Leishman",81,7,560,80,"1PuttsperRound",2014
101,101,"Troy Merritt",62,7,434,62,"1PuttsperRound",2014
103,103,"Will Ma Kenzie",82,6.99,573,82,"1PuttsperRound",2014
103,103,"Bubba Watson",76,6.99,510,73,"1PuttsperRound",2014
105,105,"David Hearn",97,6.98,677,97,"1PuttsperRound",2014
105,105,"Kevin Kisner",85,6.98,593,85,"1PuttsperRound",2014
107,107,"Kevin Chappell",100,6.97,669,96,"1PuttsperRound",2014
107,107,"Shawn Stefani",60,6.97,418,60,"1PuttsperRound",2014
109,109,"Ryan Moore",86,6.95,584,84,"1PuttsperRound",2014
110,110,"Brendon de Jonge",109,6.93,755,109,"1PuttsperRound",2014
111,111,"Jason Bohn",81,6.9,559,81,"1PuttsperRound",2014
111,111,"Gary Woodland",93,6.9,635,92,"1PuttsperRound",2014
113,113,"Jonathan Byrd",76,6.89,496,72,"1PuttsperRound",2014
113,113,"David Toms",64,6.89,427,62,"1PuttsperRound",2014
115,115,"Bill Haas",107,6.87,721,105,"1PuttsperRound",2014
116,116,"Roberto Castro",76,6.85,507,74,"1PuttsperRound",2014
116,116,"Billy Hurley III",86,6.85,589,86,"1PuttsperRound",2014
116,116,"Hunter Mahan",88,6.85,582,85,"1PuttsperRound",2014
116,116,"Daniel Summerhays",98,6.85,671,98,"1PuttsperRound",2014
120,120,"John Huh",87,6.84,568,83,"1PuttsperRound",2014
120,120,"Russell Knox",92,6.84,629,92,"1PuttsperRound",2014
122,122,"Charles Howell III",106,6.82,723,106,"1PuttsperRound",2014
122,122,"Ted Potter Jr",68,6.82,464,68,"1PuttsperRound",2014
122,122,"Cameron Tringale",111,6.82,757,111,"1PuttsperRound",2014
125,125,"Martin Flores",85,6.81,579,85,"1PuttsperRound",2014
125,125,"Spencer Levin",59,6.81,402,59,"1PuttsperRound",2014
125,125,"John Senden",99,6.81,674,99,"1PuttsperRound",2014
128,128,"Harris English",95,6.8,626,92,"1PuttsperRound",2014
128,128,"Jamie Lovemark",64,6.8,408,60,"1PuttsperRound",2014
130,130,"Angel Cabrera",69,6.78,468,69,"1PuttsperRound",2014
131,131,"Briny Baird",50,6.76,338,50,"1PuttsperRound",2014
131,131,"Nick Watney",80,6.76,507,75,"1PuttsperRound",2014
133,133,"Davis Love III",74,6.75,486,72,"1PuttsperRound",2014
133,133,"Vijay Singh",83,6.75,560,83,"1PuttsperRound",2014
135,135,"Stewart Cink",91,6.74,613,91,"1PuttsperRound",2014
136,136,"Heath Slocum",71,6.72,464,69,"1PuttsperRound",2014
137,137,"Carl Pettersson",91,6.7,610,91,"1PuttsperRound",2014
138,138,"Troy Matteson",62,6.69,388,58,"1PuttsperRound",2014
139,139,"Ken Duke",80,6.67,520,78,"1PuttsperRound",2014
139,139,"Louis Oosthuizen",50,6.67,307,46,"1PuttsperRound",2014
141,141,"Michael Putnam",106,6.66,679,102,"1PuttsperRound",2014
141,141,"Scott Stallings",77,6.66,506,76,"1PuttsperRound",2014
141,141,"Johnson Wagner",69,6.66,433,65,"1PuttsperRound",2014
144,144,"Jeff Maggert",54,6.65,359,54,"1PuttsperRound",2014
145,145,"Robert Allenby",83,6.63,537,81,"1PuttsperRound",2014
145,145,"Charlie Beljan",76,6.63,477,72,"1PuttsperRound",2014
145,145,"DA Points",75,6.63,484,73,"1PuttsperRound",2014
148,148,"Bud Cauley",56,6.61,370,56,"1PuttsperRound",2014
149,149,"Bo Van Pelt",83,6.59,547,83,"1PuttsperRound",2014
150,150,"Graham DeLaet",80,6.58,520,79,"1PuttsperRound",2014
151,151,"Josh Teater",90,6.56,577,88,"1PuttsperRound",2014
152,152,"James Hahn",82,6.55,524,80,"1PuttsperRound",2014
153,153,"Jason Dufner",57,6.52,352,54,"1PuttsperRound",2014
153,153,"Mark Wilson",69,6.52,424,65,"1PuttsperRound",2014
155,155,"Derek Ernst",80,6.46,491,76,"1PuttsperRound",2014
156,156,"Trevor Immelman",84,6.44,515,80,"1PuttsperRound",2014
157,157,"Henrik Stenson",56,6.43,347,54,"1PuttsperRound",2014
157,157,"Andrew Svoboda",77,6.43,495,77,"1PuttsperRound",2014
159,159,"Jim Renner",61,6.42,379,59,"1PuttsperRound",2014
160,160,"Jhonattan Vegas",77,6.4,480,75,"1PuttsperRound",2014
161,161,"Jim Herman",62,6.38,370,58,"1PuttsperRound",2014
161,161,"John Peterson",62,6.38,383,60,"1PuttsperRound",2014
163,163,"Will Wilcox",51,6.37,312,49,"1PuttsperRound",2014
164,164,"Billy Horschel",92,6.34,571,90,"1PuttsperRound",2014
165,165,"Kevin Stadler",90,6.31,562,89,"1PuttsperRound",2014
166,166,"Nicholas Thompson",85,6.27,508,81,"1PuttsperRound",2014
167,167,"Martin Laird",66,6.26,388,62,"1PuttsperRound",2014
168,168,"Kevin Tway",64,6.25,375,60,"1PuttsperRound",2014
169,169,"Justin Hicks",103,6.24,618,99,"1PuttsperRound",2014
170,170,"John Merrick",87,6.18,513,83,"1PuttsperRound",2014
171,171,"Kyle Stanley",87,6.17,512,83,"1PuttsperRound",2014
172,172,"John Rollins",84,6.14,491,80,"1PuttsperRound",2014
173,173,"Hudson Swafford",75,6.07,431,71,"1PuttsperRound",2014
174,174,"Chad Campbell",57,6.04,320,53,"1PuttsperRound",2014
175,175,"Lucas Glover",68,6.03,398,66,"1PuttsperRound",2014
176,176,"JJ Henry",91,5.94,517,87,"1PuttsperRound",2014
177,177,"Boo Weekley",73,5.78,416,72,"1PuttsperRound",2014
