"Approachesfrom75100yardsRgh_RANKTHISWEEK_2014","Approachesfrom75100yardsRgh_RANKLASTWEEK_2014","Approachesfrom75100yardsRgh_PLAYERNAME_2014","Approachesfrom75100yardsRgh_ROUNDS_2014","Approachesfrom75100yardsRgh_AVG_2014","Approachesfrom75100yardsRgh_TOTALDISTANCEFEET_2014","Approachesfrom75100yardsRgh_OFATTEMPTS_2014","Approachesfrom75100yardsRgh_RELATIVETOPAR_2014","stat_name","year"
1,1,"Danny Lee",84,NA,110.25,9,-5,"Approachesfrom75100yardsRgh",2014
2,2,"Michael Putnam",106,NA,163.083,12,-1,"Approachesfrom75100yardsRgh",2014
3,3,"Rickie Fowler",91,NA,150.333,10,-2,"Approachesfrom75100yardsRgh",2014
4,4,"Gary Woodland",93,NA,350.5,22,-8,"Approachesfrom75100yardsRgh",2014
5,5,"Phil Mickelson",71,NA,274.083,17,-3,"Approachesfrom75100yardsRgh",2014
6,6,"Bronson La Cassie",51,NA,227.333,14,0,"Approachesfrom75100yardsRgh",2014
7,7,"Charl Schwartzel",64,NA,328.917,20,-5,"Approachesfrom75100yardsRgh",2014
8,8,"John Merrick",87,NA,151.917,9,-1,"Approachesfrom75100yardsRgh",2014
9,9,"Gonzalo Fdez Castano",83,NA,118.833,7,-3,"Approachesfrom75100yardsRgh",2014
10,10,"William McGirt",96,NA,387.5,22,-5,"Approachesfrom75100yardsRgh",2014
11,11,"Matt Jones",83,NA,287,16,1,"Approachesfrom75100yardsRgh",2014
12,12,"Justin Rose",70,NA,197.583,11,-4,"Approachesfrom75100yardsRgh",2014
13,13,"Brian Harman",111,NA,418.417,23,2,"Approachesfrom75100yardsRgh",2014
13,13,"Ian Poulter",57,NA,90.917,5,0,"Approachesfrom75100yardsRgh",2014
15,15,"Zach Johnson",97,NA,267.083,14,1,"Approachesfrom75100yardsRgh",2014
16,16,"Tommy Gainey",73,NA,287.917,15,-6,"Approachesfrom75100yardsRgh",2014
16,16,"Seung Yul Noh",92,NA,268.667,14,0,"Approachesfrom75100yardsRgh",2014
18,18,"Ben Curtis",77,NA,173.917,9,-2,"Approachesfrom75100yardsRgh",2014
18,18,"Jason Day",54,NA,232.167,12,1,"Approachesfrom75100yardsRgh",2014
