"FairwayApproachRTPScore_RANKTHISWEEK_2014","FairwayApproachRTPScore_RANKLASTWEEK_2014","FairwayApproachRTPScore_PLAYERNAME_2014","FairwayApproachRTPScore_ROUNDS_2014","FairwayApproachRTPScore_AVGRTP_2014","stat_name","year"
121,121,"David Lingmerth",80,-0.052,"FairwayApproachRTPScore",2014
124,124,"Spencer Levin",59,-0.05,"FairwayApproachRTPScore",2014
124,124,"Bryce Molder",77,-0.05,"FairwayApproachRTPScore",2014
126,126,"Tim Wilkinson",86,-0.049,"FairwayApproachRTPScore",2014
127,127,"Tommy Gainey",73,-0.047,"FairwayApproachRTPScore",2014
127,127,"Jhonattan Vegas",77,-0.047,"FairwayApproachRTPScore",2014
129,129,"Brendon de Jonge",109,-0.046,"FairwayApproachRTPScore",2014
129,129,"Richard Lee",80,-0.046,"FairwayApproachRTPScore",2014
131,131,"Tim Clark",75,-0.045,"FairwayApproachRTPScore",2014
132,132,"John Huh",87,-0.044,"FairwayApproachRTPScore",2014
133,133,"Jason Bohn",81,-0.042,"FairwayApproachRTPScore",2014
134,134,"Ben Crane",81,-0.041,"FairwayApproachRTPScore",2014
135,135,"Chad Collins",78,-0.039,"FairwayApproachRTPScore",2014
135,135,"Ted Potter Jr",68,-0.039,"FairwayApproachRTPScore",2014
135,135,"YE Yang",79,-0.039,"FairwayApproachRTPScore",2014
138,138,"Rory Sabbatini",82,-0.038,"FairwayApproachRTPScore",2014
139,139,"Woody Austin",63,-0.037,"FairwayApproachRTPScore",2014
139,139,"James Hahn",82,-0.037,"FairwayApproachRTPScore",2014
141,141,"JJ Henry",91,-0.035,"FairwayApproachRTPScore",2014
142,142,"James Driscoll",71,-0.034,"FairwayApproachRTPScore",2014
142,142,"Andrew Loupe",65,-0.034,"FairwayApproachRTPScore",2014
144,144,"Ben Curtis",77,-0.033,"FairwayApproachRTPScore",2014
144,144,"Justin Hicks",103,-0.033,"FairwayApproachRTPScore",2014
144,144,"Louis Oosthuizen",50,-0.033,"FairwayApproachRTPScore",2014
147,147,"Chesson Hadley",84,-0.032,"FairwayApproachRTPScore",2014
147,147,"Charlie Wi",72,-0.032,"FairwayApproachRTPScore",2014
149,149,"Pat Perez",84,-0.031,"FairwayApproachRTPScore",2014
150,150,"Angel Cabrera",69,-0.03,"FairwayApproachRTPScore",2014
150,150,"Wes Roach",67,-0.03,"FairwayApproachRTPScore",2014
152,152,"John Peterson",62,-0.029,"FairwayApproachRTPScore",2014
153,153,"Briny Baird",50,-0.028,"FairwayApproachRTPScore",2014
154,154,"Jonathan Byrd",76,-0.027,"FairwayApproachRTPScore",2014
154,154,"Trevor Immelman",84,-0.027,"FairwayApproachRTPScore",2014
154,154,"Scott Stallings",77,-0.027,"FairwayApproachRTPScore",2014
157,157,"Roberto Castro",76,-0.024,"FairwayApproachRTPScore",2014
158,158,"Geoff Ogilvy",84,-0.023,"FairwayApproachRTPScore",2014
159,159,"Davis Love III",74,-0.021,"FairwayApproachRTPScore",2014
160,160,"Jim Renner",61,-0.02,"FairwayApproachRTPScore",2014
160,160,"Nicholas Thompson",85,-0.02,"FairwayApproachRTPScore",2014
162,162,"DA Points",75,-0.018,"FairwayApproachRTPScore",2014
163,163,"Jim Herman",62,-0.016,"FairwayApproachRTPScore",2014
164,164,"John Merrick",87,-0.015,"FairwayApproachRTPScore",2014
165,165,"Mark Wilson",69,-0.014,"FairwayApproachRTPScore",2014
166,166,"Kevin Tway",64,-0.013,"FairwayApproachRTPScore",2014
167,167,"Troy Matteson",62,-0.008,"FairwayApproachRTPScore",2014
167,167,"Boo Weekley",73,-0.008,"FairwayApproachRTPScore",2014
169,169,"Brian Gay",81,-0.006,"FairwayApproachRTPScore",2014
170,170,"Derek Ernst",80,-0.004,"FairwayApproachRTPScore",2014
171,171,"Lucas Glover",68,-0.003,"FairwayApproachRTPScore",2014
172,172,"DH Lee",54,0,"FairwayApproachRTPScore",2014
173,173,"Jeff Maggert",54,0.002,"FairwayApproachRTPScore",2014
174,174,"Bronson La Cassie",51,0.004,"FairwayApproachRTPScore",2014
175,175,"Kyle Stanley",87,0.006,"FairwayApproachRTPScore",2014
176,176,"Mike Weir",69,0.011,"FairwayApproachRTPScore",2014
177,177,"John Rollins",84,0.014,"FairwayApproachRTPScore",2014
