"PowerRating_RANKTHISWEEK_2010","PowerRating_RANKLASTWEEK_2010","PowerRating_PLAYERNAME_2010","PowerRating_EVENTS_2010","PowerRating_RATING_2010","stat_name","year"
46,46,"Brandt Jobe",1,8.1,"PowerRating",2010
46,46,"Bo Van Pelt",20,8.1,"PowerRating",2010
48,48,"Chris Couch",10,8,"PowerRating",2010
48,48,"Jason Gore",3,8,"PowerRating",2010
48,48,"Bill Haas",17,8,"PowerRating",2010
48,48,"Charles Howell III",21,8,"PowerRating",2010
48,48,"Derek Lamely",11,8,"PowerRating",2010
48,48,"Marc Leishman",15,8,"PowerRating",2010
48,48,"Rory Sabbatini",13,8,"PowerRating",2010
48,48,"Vijay Singh",12,8,"PowerRating",2010
48,48,"Gary Woodland",3,8,"PowerRating",2010
57,57,"Stewart Cink",15,7.9,"PowerRating",2010
57,57,"Rickie Fowler",18,7.9,"PowerRating",2010
57,57,"Jonathan Kaye",1,7.9,"PowerRating",2010
57,57,"Ryuichi Oda",1,7.9,"PowerRating",2010
57,57,"Jordan Spieth",1,7.9,"PowerRating",2010
57,57,"Josh Teater",19,7.9,"PowerRating",2010
57,57,"Lee Westwood",6,7.9,"PowerRating",2010
64,64,"James Driscoll",12,7.8,"PowerRating",2010
64,64,"Adam Hadwin",1,7.8,"PowerRating",2010
64,64,"Ryan Palmer",13,7.8,"PowerRating",2010
64,64,"Adam Scott",12,7.8,"PowerRating",2010
68,68,"Matt Every",11,7.7,"PowerRating",2010
68,68,"Jon Mills",1,7.7,"PowerRating",2010
68,68,"Cameron Tringale",4,7.7,"PowerRating",2010
68,68,"Boo Weekley",14,7.7,"PowerRating",2010
72,72,"Paul Casey",10,7.6,"PowerRating",2010
72,72,"Padraig Harrington",10,7.6,"PowerRating",2010
74,74,"Lucas Glover",12,7.5,"PowerRating",2010
74,74,"Matt Jones",17,7.5,"PowerRating",2010
74,74,"Steve Marino",14,7.5,"PowerRating",2010
74,74,"Garth Mulroy",6,7.5,"PowerRating",2010
74,74,"Cameron Percy",10,7.5,"PowerRating",2010
79,79,"Jonathan Byrd",16,7.4,"PowerRating",2010
79,79,"Kevin Chappell",1,7.4,"PowerRating",2010
79,79,"Gonzalo Fdez Castano",1,7.4,"PowerRating",2010
79,79,"Alex Hamilton",1,7.4,"PowerRating",2010
79,79,"Charl Schwartzel",4,7.4,"PowerRating",2010
79,79,"Jimmy Walker",11,7.4,"PowerRating",2010
79,79,"Tiger Woods",6,7.4,"PowerRating",2010
86,86,"David Duval",9,7.3,"PowerRating",2010
86,86,"Sergio Garcia",9,7.3,"PowerRating",2010
86,86,"Retief Goosen",13,7.3,"PowerRating",2010
86,86,"Rob Grube",1,7.3,"PowerRating",2010
86,86,"Anthony Kim",8,7.3,"PowerRating",2010
86,86,"Ryan Moore",12,7.3,"PowerRating",2010
86,86,"Ted Purdy",11,7.3,"PowerRating",2010
86,86,"Kevin Stadler",13,7.3,"PowerRating",2010
94,94,"Blake Adams",15,7.2,"PowerRating",2010
94,94,"Marco Dawson",3,7.2,"PowerRating",2010
94,94,"Martin Kaymer",3,7.2,"PowerRating",2010
97,97,"Michael Letzig",16,7.1,"PowerRating",2010
97,97,"Will Ma Kenzie",13,7.1,"PowerRating",2010
97,97,"Kevin Streelman",16,7.1,"PowerRating",2010
100,100,"Brad Adamonis",1,7,"PowerRating",2010
100,100,"Mathias Gronberg",7,7,"PowerRating",2010
100,100,"Todd Hamilton",3,7,"PowerRating",2010
100,100,"Soren Hansen",2,7,"PowerRating",2010
100,100,"JJ Henry",16,7,"PowerRating",2010
100,100,"John Huston",2,7,"PowerRating",2010
100,100,"Hunter Mahan",15,7,"PowerRating",2010
100,100,"Kenny Perry",13,7,"PowerRating",2010
108,108,"Bill Lunde",9,6.9,"PowerRating",2010
108,108,"John Senden",20,6.9,"PowerRating",2010
110,110,"Stuart Appleby",17,6.8,"PowerRating",2010
110,110,"Ryo Ishikawa",3,6.8,"PowerRating",2010
110,110,"George McNeill",12,6.8,"PowerRating",2010
110,110,"Greg Owen",9,6.8,"PowerRating",2010
110,110,"Brenden Pappas",8,6.8,"PowerRating",2010
110,110,"Camilo Villegas",13,6.8,"PowerRating",2010
116,116,"Ernie Els",13,6.7,"PowerRating",2010
116,116,"Jeff Gove",4,6.7,"PowerRating",2010
116,116,"Tim Herron",14,6.7,"PowerRating",2010
116,116,"Jarrod Lyle",7,6.7,"PowerRating",2010
116,116,"Graeme McDowell",4,6.7,"PowerRating",2010
116,116,"Sean OHair",13,6.7,"PowerRating",2010
122,122,"John Merrick",21,6.6,"PowerRating",2010
122,122,"Justin Rose",16,6.6,"PowerRating",2010
124,124,"Robert Allenby",14,6.5,"PowerRating",2010
124,124,"Peter Hanson",3,6.5,"PowerRating",2010
124,124,"WC Liang",2,6.5,"PowerRating",2010
124,124,"David Lutterus",7,6.5,"PowerRating",2010
124,124,"Mike Small",2,6.5,"PowerRating",2010
124,124,"Roland Thatcher",10,6.5,"PowerRating",2010
124,124,"Nicholas Thompson",12,6.5,"PowerRating",2010
131,131,"Craig Barlow",4,6.4,"PowerRating",2010
131,131,"Fred Couples",3,6.4,"PowerRating",2010
131,131,"Matt Hill",1,6.4,"PowerRating",2010
131,131,"Geoff Ogilvy",11,6.4,"PowerRating",2010
131,131,"Phil Schmitt",1,6.4,"PowerRating",2010
131,131,"Roger Tambellini",10,6.4,"PowerRating",2010
137,137,"Arjun Atwal",10,6.3,"PowerRating",2010
137,137,"Ken Duke",3,6.3,"PowerRating",2010
137,137,"Mathew Goggin",13,6.3,"PowerRating",2010
137,137,"Troy Merritt",12,6.3,"PowerRating",2010
137,137,"Fran Quinn",1,6.3,"PowerRating",2010
137,137,"Jason Schultz",1,6.3,"PowerRating",2010
137,137,"Steve Wheatcroft",6,6.3,"PowerRating",2010
144,144,"Steve Elkington",13,6.2,"PowerRating",2010
144,144,"Lee Janzen",11,6.2,"PowerRating",2010
144,144,"Steve Lowery",5,6.2,"PowerRating",2010
144,144,"Jeev Milkha Singh",9,6.2,"PowerRating",2010
144,144,"Kevin Sutherland",17,6.2,"PowerRating",2010
149,149,"KJ Choi",15,6.1,"PowerRating",2010
149,149,"Brendon de Jonge",20,6.1,"PowerRating",2010
149,149,"Tom Gillis",21,6.1,"PowerRating",2010
149,149,"Thongchai Jaidee",2,6.1,"PowerRating",2010
149,149,"Robert Karlsson",5,6.1,"PowerRating",2010
149,149,"Pat Perez",18,6.1,"PowerRating",2010
149,149,"Jerry Richardson Jr",1,6.1,"PowerRating",2010
149,149,"Drew Weaver",1,6.1,"PowerRating",2010
157,157,"Kris Blanks",13,6,"PowerRating",2010
157,157,"Robin Freeman",1,6,"PowerRating",2010
157,157,"Yuta Ikeda",3,6,"PowerRating",2010
157,157,"Scott McCarron",15,6,"PowerRating",2010
157,157,"James Nitties",14,6,"PowerRating",2010
157,157,"Michael Putnam",1,6,"PowerRating",2010
157,157,"Webb Simpson",17,6,"PowerRating",2010
164,164,"Ricky Barnes",19,5.9,"PowerRating",2010
164,164,"Alexander Noren",1,5.9,"PowerRating",2010
164,164,"Joe Ogilvie",15,5.9,"PowerRating",2010
164,164,"Chris Tidland",13,5.9,"PowerRating",2010
164,164,"Casey Wittenberg",1,5.9,"PowerRating",2010
169,169,"Michael Allen",8,5.8,"PowerRating",2010
169,169,"James Kingston",1,5.8,"PowerRating",2010
169,169,"Brock Mackenzie",1,5.8,"PowerRating",2010
169,169,"Paul Stankowski",11,5.8,"PowerRating",2010
169,169,"Chris Stroud",13,5.8,"PowerRating",2010
169,169,"Vaughn Taylor",17,5.8,"PowerRating",2010
169,169,"Chris Wilson",5,5.8,"PowerRating",2010
176,176,"Jason Dufner",15,5.7,"PowerRating",2010
176,176,"Robert Gamez",1,5.7,"PowerRating",2010
176,176,"Matt Kuchar",18,5.7,"PowerRating",2010
176,176,"Andrew McLardy",5,5.7,"PowerRating",2010
176,176,"Brian Stuard",10,5.7,"PowerRating",2010
176,176,"Matt Weibring",3,5.7,"PowerRating",2010
176,176,"YE Yang",13,5.7,"PowerRating",2010
183,183,"Steve Stricker",14,5.6,"PowerRating",2010
184,184,"John Ellis",1,5.5,"PowerRating",2010
184,184,"Benjamin Fox",2,5.5,"PowerRating",2010
184,184,"Edoardo Molinari",3,5.5,"PowerRating",2010
187,187,"Jeff Burns",1,5.4,"PowerRating",2010
187,187,"Mark Calcavecchia",5,5.4,"PowerRating",2010
187,187,"Chad Campbell",17,5.4,"PowerRating",2010
187,187,"Freddie Jacobson",16,5.4,"PowerRating",2010
191,191,"Eric Axley",1,5.3,"PowerRating",2010
191,191,"Michael Bradley",13,5.3,"PowerRating",2010
191,191,"Rod Pampling",12,5.3,"PowerRating",2010
194,194,"Rich Barcelo",8,5.2,"PowerRating",2010
194,194,"Henrik Bjornstad",8,5.2,"PowerRating",2010
194,194,"Joe Durant",13,5.2,"PowerRating",2010
194,194,"Trevor Immelman",6,5.2,"PowerRating",2010
194,194,"Kent Jones",3,5.2,"PowerRating",2010
194,194,"Carl Pettersson",17,5.2,"PowerRating",2010
194,194,"Brett Quigley",19,5.2,"PowerRating",2010
194,194,"Vance Veazey",5,5.2,"PowerRating",2010
202,202,"Stephen Ames",16,5.1,"PowerRating",2010
202,202,"Bob Estes",12,5.1,"PowerRating",2010
202,202,"DA Points",14,5.1,"PowerRating",2010
205,205,"Justin Bolli",2,5,"PowerRating",2010
205,205,"Miguel Angel Jimenez",2,5,"PowerRating",2010
205,205,"Frank Lickliter II",2,5,"PowerRating",2010
205,205,"Shaun Micheel",10,5,"PowerRating",2010
205,205,"Katsumasa Miyamoto",1,5,"PowerRating",2010
205,205,"Ian Poulter",7,5,"PowerRating",2010
205,205,"Alexandre Rocha",1,5,"PowerRating",2010
205,205,"Michael Sim",12,5,"PowerRating",2010
205,205,"Jay Williamson",11,5,"PowerRating",2010
214,214,"Erik Compton",3,4.9,"PowerRating",2010
214,214,"JP Hayes",13,4.9,"PowerRating",2010
214,214,"Ross McGowan",2,4.9,"PowerRating",2010
214,214,"Marc Turnesa",1,4.9,"PowerRating",2010
214,214,"Charlie Wi",20,4.9,"PowerRating",2010
219,219,"Woody Austin",15,4.8,"PowerRating",2010
219,219,"Rhys Davies",1,4.8,"PowerRating",2010
219,219,"Braxton Marquez",1,4.8,"PowerRating",2010
219,219,"Henrik Stenson",6,4.8,"PowerRating",2010
223,223,"Cameron Beckman",6,4.7,"PowerRating",2010
223,223,"Spencer Levin",22,4.7,"PowerRating",2010
223,223,"Dicky Pride",2,4.7,"PowerRating",2010
223,223,"Oliver Wilson",4,4.7,"PowerRating",2010
227,227,"Briny Baird",14,4.6,"PowerRating",2010
227,227,"Jason Bohn",16,4.6,"PowerRating",2010
227,227,"Soren Kjeldsen",2,4.6,"PowerRating",2010
227,227,"John Mallinger",9,4.6,"PowerRating",2010
227,227,"Francesco Molinari",3,4.6,"PowerRating",2010
232,232,"Ben Crane",16,4.5,"PowerRating",2010
232,232,"Todd Fischer",1,4.5,"PowerRating",2010
232,232,"Jeff Maggert",9,4.5,"PowerRating",2010
232,232,"Len Mattiace",1,4.5,"PowerRating",2010
232,232,"Billy Mayfair",11,4.5,"PowerRating",2010
232,232,"Johnson Wagner",12,4.5,"PowerRating",2010
238,238,"Cliff Kresge",8,4.4,"PowerRating",2010
238,238,"Aron Price",12,4.4,"PowerRating",2010
238,238,"Garrett Willis",14,4.4,"PowerRating",2010
238,238,"Mark Wilson",14,4.4,"PowerRating",2010
242,242,"Zach Johnson",17,4.3,"PowerRating",2010
242,242,"Hennie Otto",1,4.3,"PowerRating",2010
242,242,"David Toms",15,4.3,"PowerRating",2010
245,245,"Brian Davis",17,4.2,"PowerRating",2010
245,245,"Bob Heintz",3,4.2,"PowerRating",2010
245,245,"Jerry Kelly",18,4.2,"PowerRating",2010
245,245,"Chris Riley",11,4.2,"PowerRating",2010
249,249,"Michael Clark II",1,4.1,"PowerRating",2010
249,249,"Steve Flesch",11,4.1,"PowerRating",2010
249,249,"Nathan Green",15,4.1,"PowerRating",2010
249,249,"Simon Khan",1,4.1,"PowerRating",2010
249,249,"Tim Petrovic",19,4.1,"PowerRating",2010
249,249,"Chez Reavie",5,4.1,"PowerRating",2010
255,255,"Alex Cejka",11,4,"PowerRating",2010
255,255,"Michael Connell",17,4,"PowerRating",2010
255,255,"Luke Donald",13,4,"PowerRating",2010
255,255,"Mark Hensby",7,4,"PowerRating",2010
255,255,"Tom Lehman",4,4,"PowerRating",2010
255,255,"Heath Slocum",19,4,"PowerRating",2010
255,255,"Brandt Snedeker",16,4,"PowerRating",2010
262,262,"Simon Dyson",3,3.9,"PowerRating",2010
262,262,"Rocco Mediate",10,3.9,"PowerRating",2010
262,262,"Kevin Na",18,3.9,"PowerRating",2010
265,265,"Jim Furyk",15,3.8,"PowerRating",2010
265,265,"Ryuji Imada",16,3.8,"PowerRating",2010
265,265,"Dean Wilson",8,3.8,"PowerRating",2010
268,268,"Greg Chalmers",19,3.7,"PowerRating",2010
268,268,"Kevin Johnson",3,3.7,"PowerRating",2010
268,268,"Jerod Turner",5,3.7,"PowerRating",2010
268,268,"Mike Weir",8,3.7,"PowerRating",2010
272,272,"Jim Carter",2,3.6,"PowerRating",2010
272,272,"Chris DiMarco",18,3.6,"PowerRating",2010
272,272,"Justin Leonard",15,3.6,"PowerRating",2010
272,272,"Chris Rogers",1,3.6,"PowerRating",2010
272,272,"Kirk Triplett",5,3.6,"PowerRating",2010
272,272,"Scott Verplank",12,3.6,"PowerRating",2010
272,272,"Tim Wilkinson",4,3.6,"PowerRating",2010
279,279,"Tommy Armour III",1,3.5,"PowerRating",2010
279,279,"Rich Beem",3,3.5,"PowerRating",2010
279,279,"Carlos Franco",4,3.5,"PowerRating",2010
279,279,"Bryce Molder",14,3.5,"PowerRating",2010
279,279,"Jesper Parnevik",1,3.5,"PowerRating",2010
279,279,"Tom Pernice Jr",11,3.5,"PowerRating",2010
285,285,"Chad Collins",14,3.4,"PowerRating",2010
285,285,"Richard Johnson",14,3.4,"PowerRating",2010
285,285,"Parker McLachlin",3,3.4,"PowerRating",2010
288,288,"Michael Jonzon",1,3.3,"PowerRating",2010
289,289,"Tim Clark",17,3.2,"PowerRating",2010
289,289,"Ben Curtis",13,3.2,"PowerRating",2010
291,291,"Robert Damron",1,3.1,"PowerRating",2010
291,291,"Glen Day",5,3.1,"PowerRating",2010
293,293,"Skip Kendall",9,3,"PowerRating",2010
294,294,"Brent Delahoussaye",6,2.9,"PowerRating",2010
294,294,"Anders Hansen",1,2.9,"PowerRating",2010
294,294,"Warren Schutte",1,2.9,"PowerRating",2010
297,297,"Guy Boros",2,2.8,"PowerRating",2010
297,297,"Billy Hurley III",1,2.8,"PowerRating",2010
297,297,"Jeff Klauk",5,2.8,"PowerRating",2010
297,297,"Greg Kraft",2,2.8,"PowerRating",2010
297,297,"Nick OHern",5,2.8,"PowerRating",2010
302,302,"Brad Faxon",4,2.7,"PowerRating",2010
302,302,"Paul Goydos",14,2.7,"PowerRating",2010
304,304,"Omar Uresti",8,2.6,"PowerRating",2010
305,305,"Jeff Quinney",15,2.5,"PowerRating",2010
306,306,"Gregory Bourdy",1,2.3,"PowerRating",2010
306,306,"Willie Wood",1,2.3,"PowerRating",2010
308,308,"Craig Bowden",7,2.1,"PowerRating",2010
308,308,"David Horsey",1,2.1,"PowerRating",2010
310,310,"Mark Brooks",3,2,"PowerRating",2010
310,310,"Tom Byrum",1,2,"PowerRating",2010
310,310,"Colin Montgomerie",1,2,"PowerRating",2010
313,313,"Shane Bertsch",3,1.9,"PowerRating",2010
314,314,"Marcus Fraser",1,1.8,"PowerRating",2010
314,314,"Brian Gay",18,1.8,"PowerRating",2010
316,316,"Fred Funk",3,1.7,"PowerRating",2010
317,317,"Corey Pavin",5,1.4,"PowerRating",2010
