"3PuttAvoidanceRound4_RANKTHISWEEK_2008","3PuttAvoidanceRound4_RANKLASTWEEK_2008","3PuttAvoidanceRound4_PLAYERNAME_2008","3PuttAvoidanceRound4__2008","3PuttAvoidanceRound4_Pct_2008","3PuttAvoidanceRound4_TOTAL3PUTTS_2008","3PuttAvoidanceRound4_TOTALHOLES_2008","stat_name","year"
1,1,"Jerry Kelly",NA,0.4,1,252,"3PuttAvoidanceRound4",2008
2,2,"Aaron Baddeley",NA,0.74,2,270,"3PuttAvoidanceRound4",2008
3,3,"Chad Collins",NA,1.01,2,198,"3PuttAvoidanceRound4",2008
3,3,"Padraig Harrington",NA,1.01,2,198,"3PuttAvoidanceRound4",2008
5,5,"Steve Stricker",NA,1.11,3,270,"3PuttAvoidanceRound4",2008
5,5,"Ron Whittaker",NA,1.11,1,90,"3PuttAvoidanceRound4",2008
7,7,"Richard Johnson",NA,1.39,2,144,"3PuttAvoidanceRound4",2008
8,8,"Gavin Coles",NA,1.52,3,198,"3PuttAvoidanceRound4",2008
8,8,"Ryan Moore",NA,1.52,3,198,"3PuttAvoidanceRound4",2008
8,8,"Jimmy Walker",NA,1.52,3,198,"3PuttAvoidanceRound4",2008
11,11,"Stephen Ames",NA,1.54,5,324,"3PuttAvoidanceRound4",2008
12,12,"Paul Claxton",NA,1.59,2,126,"3PuttAvoidanceRound4",2008
12,12,"Tom Scherrer",NA,1.59,2,126,"3PuttAvoidanceRound4",2008
14,14,"John Mallinger",NA,1.67,6,360,"3PuttAvoidanceRound4",2008
15,15,"Mike Weir",NA,1.75,6,342,"3PuttAvoidanceRound4",2008
16,16,"Daniel Chopra",NA,1.85,5,270,"3PuttAvoidanceRound4",2008
16,16,"Marco Dawson",NA,1.85,4,216,"3PuttAvoidanceRound4",2008
16,16,"Glen Day",NA,1.85,4,216,"3PuttAvoidanceRound4",2008
16,16,"Ryuji Imada",NA,1.85,5,270,"3PuttAvoidanceRound4",2008
16,16,"Phil Mickelson",NA,1.85,6,324,"3PuttAvoidanceRound4",2008
16,16,"Ryan Palmer",NA,1.85,4,216,"3PuttAvoidanceRound4",2008
22,22,"Steve Elkington",NA,1.96,6,306,"3PuttAvoidanceRound4",2008
23,23,"Billy Andrade",NA,2.02,4,198,"3PuttAvoidanceRound4",2008
23,23,"Heath Slocum",NA,2.02,8,396,"3PuttAvoidanceRound4",2008
25,25,"Joe Ogilvie",NA,2.05,7,342,"3PuttAvoidanceRound4",2008
26,26,"Rich Beem",NA,2.08,6,288,"3PuttAvoidanceRound4",2008
26,26,"Dustin Johnson",NA,2.08,6,288,"3PuttAvoidanceRound4",2008
26,26,"Nick OHern",NA,2.08,6,288,"3PuttAvoidanceRound4",2008
29,29,"Todd Hamilton",NA,2.16,7,324,"3PuttAvoidanceRound4",2008
30,30,"Alejandro Canizares",NA,2.22,4,180,"3PuttAvoidanceRound4",2008
30,30,"Greg Kraft",NA,2.22,4,180,"3PuttAvoidanceRound4",2008
32,32,"Tom Pernice Jr",NA,2.27,9,396,"3PuttAvoidanceRound4",2008
33,33,"Bob Estes",NA,2.29,7,306,"3PuttAvoidanceRound4",2008
33,33,"Hunter Mahan",NA,2.29,7,306,"3PuttAvoidanceRound4",2008
35,35,"Jim McGovern",NA,2.31,5,216,"3PuttAvoidanceRound4",2008
36,36,"Chris DiMarco",NA,2.38,6,252,"3PuttAvoidanceRound4",2008
36,36,"James Driscoll",NA,2.38,6,252,"3PuttAvoidanceRound4",2008
36,36,"Brandt Jobe",NA,2.38,3,126,"3PuttAvoidanceRound4",2008
36,36,"Johnson Wagner",NA,2.38,6,252,"3PuttAvoidanceRound4",2008
40,40,"Justin Leonard",NA,2.42,10,414,"3PuttAvoidanceRound4",2008
41,41,"Stuart Appleby",NA,2.5,9,360,"3PuttAvoidanceRound4",2008
41,41,"Eric Axley",NA,2.5,9,360,"3PuttAvoidanceRound4",2008
41,41,"Brian Gay",NA,2.5,9,360,"3PuttAvoidanceRound4",2008
44,44,"Geoff Ogilvy",NA,2.56,6,234,"3PuttAvoidanceRound4",2008
45,45,"KJ Choi",NA,2.59,7,270,"3PuttAvoidanceRound4",2008
45,45,"Freddie Jacobson",NA,2.59,7,270,"3PuttAvoidanceRound4",2008
45,45,"Bob Tway",NA,2.59,7,270,"3PuttAvoidanceRound4",2008
48,48,"John Merrick",NA,2.63,9,342,"3PuttAvoidanceRound4",2008
48,48,"Jeff Overton",NA,2.63,9,342,"3PuttAvoidanceRound4",2008
50,50,"Brad Adamonis",NA,2.78,7,252,"3PuttAvoidanceRound4",2008
50,50,"Michael Allen",NA,2.78,9,324,"3PuttAvoidanceRound4",2008
50,50,"Ryan Armour",NA,2.78,6,216,"3PuttAvoidanceRound4",2008
50,50,"Fred Couples",NA,2.78,6,216,"3PuttAvoidanceRound4",2008
50,50,"Jason Day",NA,2.78,6,216,"3PuttAvoidanceRound4",2008
50,50,"Brad Elder",NA,2.78,5,180,"3PuttAvoidanceRound4",2008
50,50,"Jim Furyk",NA,2.78,11,396,"3PuttAvoidanceRound4",2008
50,50,"Retief Goosen",NA,2.78,6,216,"3PuttAvoidanceRound4",2008
