"DrivingDistance_RANKTHISWEEK_2005","DrivingDistance_RANKLASTWEEK_2005","DrivingDistance_PLAYERNAME_2005","DrivingDistance_ROUNDS_2005","DrivingDistance_AVG_2005","DrivingDistance_TOTALDISTANCE_2005","DrivingDistance_TOTALDRIVES_2005","stat_name","year"
59,59,"Bo Van Pelt",112,293.3,65699,224,"DrivingDistance",2005
61,61,"Ben Crane",78,293.1,43377,148,"DrivingDistance",2005
62,62,"Jason Bohn",91,292.9,53310,182,"DrivingDistance",2005
63,63,"Marco Dawson",82,292.4,47960,164,"DrivingDistance",2005
64,64,"Jesper Parnevik",84,292.2,47917,164,"DrivingDistance",2005
65,65,"Michael Allen",90,292.1,52579,180,"DrivingDistance",2005
65,65,"Tim Herron",100,292.1,57829,198,"DrivingDistance",2005
67,67,"Roland Thatcher",75,292,42635,146,"DrivingDistance",2005
68,68,"Pat Perez",89,291.8,51945,178,"DrivingDistance",2005
68,68,"Joey Snyder III",102,291.8,57185,196,"DrivingDistance",2005
70,70,"Carl Pettersson",109,291.7,61252,210,"DrivingDistance",2005
71,71,"Bob Heintz",67,291.5,39058,134,"DrivingDistance",2005
71,71,"JL Lewis",98,291.5,57130,196,"DrivingDistance",2005
71,71,"Greg Owen",84,291.5,46646,160,"DrivingDistance",2005
74,74,"Aaron Baddeley",84,291.4,47788,164,"DrivingDistance",2005
75,75,"Bradley Hughes",52,291.3,30300,104,"DrivingDistance",2005
76,76,"Brian Bateman",98,291.1,54725,188,"DrivingDistance",2005
77,77,"Steve Lowery",100,291,55866,192,"DrivingDistance",2005
77,77,"Scott McCarron",78,291,43065,148,"DrivingDistance",2005
77,77,"John Senden",101,291,57624,198,"DrivingDistance",2005
80,80,"Jonathan Kaye",77,290.7,43030,148,"DrivingDistance",2005
80,80,"Tom Pernice Jr",111,290.7,61912,213,"DrivingDistance",2005
82,82,"DA Points",94,290.5,52290,180,"DrivingDistance",2005
83,83,"Mark Hensby",70,290.4,39491,136,"DrivingDistance",2005
84,84,"Vaughn Taylor",99,290.3,57486,198,"DrivingDistance",2005
85,85,"Ryuji Imada",78,290.1,45256,156,"DrivingDistance",2005
86,86,"Zach Johnson",96,290,55093,190,"DrivingDistance",2005
87,87,"Andrew Magee",82,289.9,44937,155,"DrivingDistance",2005
88,88,"Craig Barlow",81,289.6,44592,154,"DrivingDistance",2005
88,88,"Hunter Haas",83,289.6,45762,158,"DrivingDistance",2005
90,90,"Freddie Jacobson",72,289.5,41116,142,"DrivingDistance",2005
91,91,"Mark Calcavecchia",92,289.3,52070,180,"DrivingDistance",2005
92,92,"Joe Durant",81,289.2,46844,162,"DrivingDistance",2005
93,93,"Woody Austin",100,289.1,57815,200,"DrivingDistance",2005
93,93,"Bernhard Langer",67,289.1,38744,134,"DrivingDistance",2005
93,93,"Peter Lonard",85,289.1,48566,168,"DrivingDistance",2005
96,96,"Justin Bolli",65,289,36413,126,"DrivingDistance",2005
96,96,"Patrick Sheehan",114,289,63587,220,"DrivingDistance",2005
98,98,"KJ Choi",78,288.8,42167,146,"DrivingDistance",2005
98,98,"Shigeki Maruyama",99,288.8,56596,196,"DrivingDistance",2005
100,100,"Briny Baird",98,288.7,55421,192,"DrivingDistance",2005
101,101,"Shaun Micheel",81,288.4,45560,158,"DrivingDistance",2005
102,102,"Kent Jones",99,288.3,55939,194,"DrivingDistance",2005
103,103,"Frank Lickliter II",100,288.2,55329,192,"DrivingDistance",2005
103,103,"Billy Mayfair",114,288.2,63411,220,"DrivingDistance",2005
103,103,"Jose Maria Olazabal",55,288.2,30553,106,"DrivingDistance",2005
106,106,"Rich Beem",66,288,35718,124,"DrivingDistance",2005
107,107,"David Toms",87,287.8,44321,154,"DrivingDistance",2005
108,108,"Rocco Mediate",73,287.7,41711,145,"DrivingDistance",2005
108,108,"Kevin Sutherland",89,287.7,50059,174,"DrivingDistance",2005
110,110,"Todd Hamilton",94,287.2,52277,182,"DrivingDistance",2005
110,110,"Thomas Levet",54,287.2,30448,106,"DrivingDistance",2005
112,112,"Tommy Armour III",103,287.1,59149,206,"DrivingDistance",2005
113,113,"Joey Sindelar",104,286.9,59668,208,"DrivingDistance",2005
114,114,"Jeff Brehaut",71,286.6,38401,134,"DrivingDistance",2005
114,114,"Alex Cejka",84,286.6,46435,162,"DrivingDistance",2005
114,114,"Bob Tway",87,286.6,47568,166,"DrivingDistance",2005
117,117,"Richard Johnson",50,286.3,28629,100,"DrivingDistance",2005
118,118,"Glen Day",80,286.1,44630,156,"DrivingDistance",2005
118,118,"Tim Petrovic",97,286.1,53216,186,"DrivingDistance",2005
120,120,"Cameron Beckman",96,286,52624,184,"DrivingDistance",2005
121,121,"Tom Lehman",69,285.9,38305,134,"DrivingDistance",2005
122,122,"Stephen Ames",82,285.8,45152,158,"DrivingDistance",2005
122,122,"Craig Perks",67,285.8,37148,130,"DrivingDistance",2005
122,122,"Mario Tiziani",67,285.8,37153,130,"DrivingDistance",2005
125,125,"Lee Janzen",75,285.7,41705,146,"DrivingDistance",2005
126,126,"Stewart Cink",98,285.5,51394,180,"DrivingDistance",2005
127,127,"Dudley Hart",84,285.4,47951,168,"DrivingDistance",2005
128,128,"Justin Leonard",78,285.2,42777,150,"DrivingDistance",2005
129,129,"Steve Stricker",62,285.1,35358,124,"DrivingDistance",2005
129,129,"Charlie Wi",67,285.1,37065,130,"DrivingDistance",2005
131,131,"Joe Ogilvie",103,284.9,56420,198,"DrivingDistance",2005
132,132,"Ian Poulter",62,284.8,31893,112,"DrivingDistance",2005
133,133,"Paul Azinger",66,284.6,37565,132,"DrivingDistance",2005
133,133,"Tom Gillis",77,284.6,42689,150,"DrivingDistance",2005
135,135,"Luke Donald",67,284.5,34134,120,"DrivingDistance",2005
135,135,"Jeff Maggert",79,284.5,42110,148,"DrivingDistance",2005
135,135,"Hideto Tanihara",50,284.5,27310,96,"DrivingDistance",2005
138,138,"Steve Flesch",90,284.2,48307,170,"DrivingDistance",2005
139,139,"Bill Glasson",54,284,29537,104,"DrivingDistance",2005
140,140,"Tim Clark",92,283.8,49375,174,"DrivingDistance",2005
140,140,"Tjaart van der Walt",56,283.8,31790,112,"DrivingDistance",2005
142,142,"Bob Estes",92,283.6,52182,184,"DrivingDistance",2005
142,142,"Phillip Price",77,283.6,41402,146,"DrivingDistance",2005
142,142,"Darron Stiles",78,283.6,43105,152,"DrivingDistance",2005
145,145,"Steve Elkington",67,283.5,37995,134,"DrivingDistance",2005
145,145,"Arron Oberholser",65,283.5,35715,126,"DrivingDistance",2005
147,147,"Bart Bryant",91,283.2,51549,182,"DrivingDistance",2005
148,148,"Glen Hnatiuk",59,283.1,31138,110,"DrivingDistance",2005
149,149,"Duffy Waldorf",86,283,46405,164,"DrivingDistance",2005
150,150,"Hidemichi Tanaka",106,282.2,57560,204,"DrivingDistance",2005
151,151,"Billy Andrade",83,282,46807,166,"DrivingDistance",2005
152,152,"Dean Wilson",86,281.9,48487,172,"DrivingDistance",2005
153,153,"Paul Claxton",79,281.7,44513,158,"DrivingDistance",2005
153,153,"JP Hayes",63,281.7,35489,126,"DrivingDistance",2005
155,155,"Brian Davis",75,281.5,42221,150,"DrivingDistance",2005
155,155,"Jerry Kelly",101,281.5,55744,198,"DrivingDistance",2005
155,155,"Jay Williamson",53,281.5,29836,106,"DrivingDistance",2005
158,158,"Mike Weir",71,281.3,37138,132,"DrivingDistance",2005
159,159,"Franklin Langham",91,281.2,48923,174,"DrivingDistance",2005
159,159,"Heath Slocum",103,281.2,55669,198,"DrivingDistance",2005
159,159,"Scott Verplank",87,281.2,48363,172,"DrivingDistance",2005
162,162,"Robert Gamez",91,281.1,51160,182,"DrivingDistance",2005
162,162,"Brent Geiberger",61,281.1,33172,118,"DrivingDistance",2005
164,164,"Chris DiMarco",83,281,42155,150,"DrivingDistance",2005
165,165,"Matt Davidson",53,280.9,29779,106,"DrivingDistance",2005
166,166,"Rob Rashell",65,280.7,36492,130,"DrivingDistance",2005
167,167,"Steve Jones",56,280.5,30299,108,"DrivingDistance",2005
167,167,"Kevin Na",88,280.5,48245,172,"DrivingDistance",2005
169,169,"Matt Gogel",78,280.3,42611,152,"DrivingDistance",2005
170,170,"Ben Curtis",65,280,36405,130,"DrivingDistance",2005
170,170,"Jim Furyk",94,280,52089,186,"DrivingDistance",2005
170,170,"Matt Kuchar",60,280,33602,120,"DrivingDistance",2005
173,173,"Olin Browne",99,278.9,52997,190,"DrivingDistance",2005
174,174,"Mark Wilson",74,278.6,39005,140,"DrivingDistance",2005
175,175,"Doug Barron",70,278.4,38973,140,"DrivingDistance",2005
176,176,"Jeff Sluman",94,278.3,52327,188,"DrivingDistance",2005
177,177,"Chris Anderson",66,278.1,34482,124,"DrivingDistance",2005
178,178,"Paul Gow",78,278,41143,148,"DrivingDistance",2005
178,178,"Len Mattiace",86,278,46703,168,"DrivingDistance",2005
178,178,"Chris Riley",67,278,35580,128,"DrivingDistance",2005
181,181,"Robert Damron",89,277.5,49397,178,"DrivingDistance",2005
182,182,"Stephen Leaney",89,277.4,47716,172,"DrivingDistance",2005
183,183,"Mark OMeara",66,277.1,36581,132,"DrivingDistance",2005
184,184,"Jose Coceres",56,276.4,29856,108,"DrivingDistance",2005
185,185,"Danny Briggs",70,276.1,37550,136,"DrivingDistance",2005
185,185,"Jim Carter",62,276.1,33129,120,"DrivingDistance",2005
187,187,"Todd Fischer",99,276,53547,194,"DrivingDistance",2005
187,187,"Jay Haas",54,276,28150,102,"DrivingDistance",2005
187,187,"Skip Kendall",80,276,43053,156,"DrivingDistance",2005
187,187,"Kirk Triplett",55,276,28701,104,"DrivingDistance",2005
191,191,"Omar Uresti",84,275.8,46339,168,"DrivingDistance",2005
192,192,"Larry Mize",54,275.7,27565,100,"DrivingDistance",2005
193,193,"Brian Gay",101,275.4,54525,198,"DrivingDistance",2005
194,194,"Brad Faxon",75,274.7,39001,142,"DrivingDistance",2005
195,195,"Tom Byrum",83,274.3,45540,166,"DrivingDistance",2005
196,196,"John Cook",72,272.6,38158,140,"DrivingDistance",2005
197,197,"Fred Funk",102,270,54530,202,"DrivingDistance",2005
197,197,"Loren Roberts",54,270,28625,106,"DrivingDistance",2005
199,199,"Mark Brooks",72,269.1,38756,144,"DrivingDistance",2005
200,200,"Gavin Coles",70,267.7,37471,140,"DrivingDistance",2005
201,201,"Jeff Hart",63,265.7,32411,122,"DrivingDistance",2005
202,202,"Corey Pavin",77,258.7,37776,146,"DrivingDistance",2005
