"FirstTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2009","FirstTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2009","FirstTeeEarlyPar3ScoringAverage_PLAYERNAME_2009","FirstTeeEarlyPar3ScoringAverage_ROUNDS_2009","FirstTeeEarlyPar3ScoringAverage_AVG_2009","FirstTeeEarlyPar3ScoringAverage_TOTALSTROKES_2009","FirstTeeEarlyPar3ScoringAverage_TOTALHOLES_2009","stat_name","year"
33,33,"Kris Blanks",60,3.01,244,81,"FirstTeeEarlyPar3ScoringAverage",2009
33,33,"Jason Bohn",88,3.01,446,148,"FirstTeeEarlyPar3ScoringAverage",2009
33,33,"Lucas Glover",93,3.01,268,89,"FirstTeeEarlyPar3ScoringAverage",2009
33,33,"Charley Hoffman",97,3.01,440,146,"FirstTeeEarlyPar3ScoringAverage",2009
33,33,"Richard Johnson",85,3.01,407,135,"FirstTeeEarlyPar3ScoringAverage",2009
33,33,"Matt Jones",56,3.01,262,87,"FirstTeeEarlyPar3ScoringAverage",2009
33,33,"George McNeill",82,3.01,313,104,"FirstTeeEarlyPar3ScoringAverage",2009
33,33,"Kevin Na",91,3.01,316,105,"FirstTeeEarlyPar3ScoringAverage",2009
41,41,"Alex Cejka",82,3.02,269,89,"FirstTeeEarlyPar3ScoringAverage",2009
41,41,"Tim Clark",81,3.02,296,98,"FirstTeeEarlyPar3ScoringAverage",2009
41,41,"Harrison Frazar",93,3.02,269,89,"FirstTeeEarlyPar3ScoringAverage",2009
41,41,"Ryuji Imada",85,3.02,375,124,"FirstTeeEarlyPar3ScoringAverage",2009
41,41,"Tim Petrovic",97,3.02,311,103,"FirstTeeEarlyPar3ScoringAverage",2009
41,41,"Camilo Villegas",76,3.02,263,87,"FirstTeeEarlyPar3ScoringAverage",2009
47,47,"Robert Allenby",71,3.03,303,100,"FirstTeeEarlyPar3ScoringAverage",2009
47,47,"Derek Fathauer",63,3.03,233,77,"FirstTeeEarlyPar3ScoringAverage",2009
47,47,"Padraig Harrington",66,3.03,182,60,"FirstTeeEarlyPar3ScoringAverage",2009
47,47,"JJ Henry",97,3.03,294,97,"FirstTeeEarlyPar3ScoringAverage",2009
47,47,"Steve Marino",98,3.03,355,117,"FirstTeeEarlyPar3ScoringAverage",2009
47,47,"Nick OHern",90,3.03,349,115,"FirstTeeEarlyPar3ScoringAverage",2009
47,47,"Steve Stricker",81,3.03,194,64,"FirstTeeEarlyPar3ScoringAverage",2009
47,47,"Dean Wilson",81,3.03,330,109,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Chris DiMarco",97,3.04,477,157,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Ken Duke",87,3.04,431,142,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Bill Haas",91,3.04,316,104,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Todd Hamilton",83,3.04,271,89,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Jerry Kelly",90,3.04,377,124,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Ryan Moore",89,3.04,322,106,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Rod Pampling",72,3.04,231,76,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Tom Pernice Jr",82,3.04,240,79,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"Tag Ridings",50,3.04,158,52,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"DJ Trahan",96,3.04,362,119,"FirstTeeEarlyPar3ScoringAverage",2009
55,55,"YE Yang",83,3.04,365,120,"FirstTeeEarlyPar3ScoringAverage",2009
66,66,"Bart Bryant",58,3.05,238,78,"FirstTeeEarlyPar3ScoringAverage",2009
66,66,"Greg Chalmers",85,3.05,247,81,"FirstTeeEarlyPar3ScoringAverage",2009
66,66,"Fred Couples",54,3.05,134,44,"FirstTeeEarlyPar3ScoringAverage",2009
66,66,"Brian Davis",103,3.05,424,139,"FirstTeeEarlyPar3ScoringAverage",2009
66,66,"Jim Furyk",86,3.05,238,78,"FirstTeeEarlyPar3ScoringAverage",2009
66,66,"Matt Weibring",65,3.05,296,97,"FirstTeeEarlyPar3ScoringAverage",2009
66,66,"Gary Woodland",53,3.05,186,61,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Cameron Beckman",87,3.06,385,126,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"KJ Choi",65,3.06,269,88,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Luke Donald",79,3.06,392,128,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Joe Durant",62,3.06,242,79,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Bob Estes",78,3.06,367,120,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Mathew Goggin",76,3.06,297,97,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"JB Holmes",74,3.06,364,119,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Davis Love III",89,3.06,364,119,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Bryce Molder",69,3.06,208,68,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Greg Owen",97,3.06,333,109,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"DA Points",99,3.06,382,125,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Brett Quigley",92,3.06,407,133,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Chez Reavie",81,3.06,364,119,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Bo Van Pelt",100,3.06,441,144,"FirstTeeEarlyPar3ScoringAverage",2009
73,73,"Scott Verplank",88,3.06,330,108,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Jason Day",61,3.07,187,61,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Steve Flesch",77,3.07,374,122,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Robert Garrigus",83,3.07,276,90,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Colt Knost",71,3.07,258,84,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Marc Leishman",91,3.07,384,125,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Hunter Mahan",94,3.07,307,100,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Jeff Overton",92,3.07,298,97,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Scott Piercy",85,3.07,264,86,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Vijay Singh",71,3.07,215,70,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Kevin Streelman",97,3.07,325,106,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"David Toms",98,3.07,301,98,"FirstTeeEarlyPar3ScoringAverage",2009
88,88,"Jimmy Walker",74,3.07,430,140,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Aaron Baddeley",66,3.08,308,100,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Matt Bettencourt",98,3.08,456,148,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Daniel Chopra",89,3.08,330,107,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Ernie Els",70,3.08,231,75,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Brian Gay",96,3.08,453,147,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Michael Letzig",96,3.08,407,132,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"John Senden",100,3.08,434,141,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Nicholas Thompson",96,3.08,431,140,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Johnson Wagner",81,3.08,262,85,"FirstTeeEarlyPar3ScoringAverage",2009
100,100,"Charlie Wi",92,3.08,311,101,"FirstTeeEarlyPar3ScoringAverage",2009
110,110,"Mark Calcavecchia",72,3.09,349,113,"FirstTeeEarlyPar3ScoringAverage",2009
110,110,"Glen Day",79,3.09,253,82,"FirstTeeEarlyPar3ScoringAverage",2009
110,110,"Brendon de Jonge",90,3.09,380,123,"FirstTeeEarlyPar3ScoringAverage",2009
110,110,"Justin Leonard",95,3.09,284,92,"FirstTeeEarlyPar3ScoringAverage",2009
110,110,"Steve Lowery",83,3.09,445,144,"FirstTeeEarlyPar3ScoringAverage",2009
110,110,"Jeff Quinney",78,3.09,275,89,"FirstTeeEarlyPar3ScoringAverage",2009
110,110,"Chris Riley",77,3.09,278,90,"FirstTeeEarlyPar3ScoringAverage",2009
110,110,"Mark Wilson",99,3.09,380,123,"FirstTeeEarlyPar3ScoringAverage",2009
118,118,"Stephen Ames",77,3.1,301,97,"FirstTeeEarlyPar3ScoringAverage",2009
118,118,"Jeff Klauk",97,3.1,326,105,"FirstTeeEarlyPar3ScoringAverage",2009
118,118,"Tom Lehman",55,3.1,223,72,"FirstTeeEarlyPar3ScoringAverage",2009
118,118,"Peter Lonard",86,3.1,307,99,"FirstTeeEarlyPar3ScoringAverage",2009
118,118,"Webb Simpson",94,3.1,273,88,"FirstTeeEarlyPar3ScoringAverage",2009
118,118,"Mike Weir",85,3.1,363,117,"FirstTeeEarlyPar3ScoringAverage",2009
118,118,"Jay Williamson",69,3.1,307,99,"FirstTeeEarlyPar3ScoringAverage",2009
125,125,"Stewart Cink",79,3.11,314,101,"FirstTeeEarlyPar3ScoringAverage",2009
125,125,"Paul Goydos",79,3.11,380,122,"FirstTeeEarlyPar3ScoringAverage",2009
125,125,"Freddie Jacobson",83,3.11,376,121,"FirstTeeEarlyPar3ScoringAverage",2009
125,125,"Billy Mayfair",83,3.11,386,124,"FirstTeeEarlyPar3ScoringAverage",2009
125,125,"Rick Price",54,3.11,140,45,"FirstTeeEarlyPar3ScoringAverage",2009
125,125,"Nick Watney",86,3.11,289,93,"FirstTeeEarlyPar3ScoringAverage",2009
131,131,"David Duval",56,3.12,203,65,"FirstTeeEarlyPar3ScoringAverage",2009
131,131,"Sergio Garcia",59,3.12,187,60,"FirstTeeEarlyPar3ScoringAverage",2009
131,131,"Kent Jones",73,3.12,312,100,"FirstTeeEarlyPar3ScoringAverage",2009
131,131,"Aron Price",89,3.12,437,140,"FirstTeeEarlyPar3ScoringAverage",2009
131,131,"Ted Purdy",101,3.12,377,121,"FirstTeeEarlyPar3ScoringAverage",2009
131,131,"Brandt Snedeker",81,3.12,328,105,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"Eric Axley",71,3.13,322,103,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"Jonathan Byrd",89,3.13,354,113,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"Retief Goosen",74,3.13,250,80,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"Nathan Green",104,3.13,450,144,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"Charles Howell III",99,3.13,388,124,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"Will Ma Kenzie",69,3.13,222,71,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"Troy Matteson",95,3.13,379,121,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"James Nitties",86,3.13,250,80,"FirstTeeEarlyPar3ScoringAverage",2009
137,137,"Chris Stroud",88,3.13,241,77,"FirstTeeEarlyPar3ScoringAverage",2009
146,146,"Brad Adamonis",70,3.14,323,103,"FirstTeeEarlyPar3ScoringAverage",2009
146,146,"Jason Gore",74,3.14,345,110,"FirstTeeEarlyPar3ScoringAverage",2009
146,146,"Jarrod Lyle",65,3.14,242,77,"FirstTeeEarlyPar3ScoringAverage",2009
146,146,"John Mallinger",90,3.14,446,142,"FirstTeeEarlyPar3ScoringAverage",2009
146,146,"Carl Pettersson",86,3.14,396,126,"FirstTeeEarlyPar3ScoringAverage",2009
146,146,"Kevin Sutherland",96,3.14,459,146,"FirstTeeEarlyPar3ScoringAverage",2009
146,146,"Boo Weekley",79,3.14,308,98,"FirstTeeEarlyPar3ScoringAverage",2009
153,153,"Ricky Barnes",67,3.15,277,88,"FirstTeeEarlyPar3ScoringAverage",2009
153,153,"Rich Beem",77,3.15,347,110,"FirstTeeEarlyPar3ScoringAverage",2009
153,153,"Angel Cabrera",55,3.15,265,84,"FirstTeeEarlyPar3ScoringAverage",2009
153,153,"Jason Dufner",90,3.15,441,140,"FirstTeeEarlyPar3ScoringAverage",2009
153,153,"Martin Laird",72,3.15,227,72,"FirstTeeEarlyPar3ScoringAverage",2009
153,153,"John Merrick",91,3.15,290,92,"FirstTeeEarlyPar3ScoringAverage",2009
153,153,"Ryan Palmer",78,3.15,312,99,"FirstTeeEarlyPar3ScoringAverage",2009
160,160,"Tim Herron",87,3.16,366,116,"FirstTeeEarlyPar3ScoringAverage",2009
160,160,"Leif Olson",51,3.16,180,57,"FirstTeeEarlyPar3ScoringAverage",2009
160,160,"Ian Poulter",59,3.16,139,44,"FirstTeeEarlyPar3ScoringAverage",2009
160,160,"Darron Stiles",52,3.16,142,45,"FirstTeeEarlyPar3ScoringAverage",2009
164,164,"Brian Bateman",55,3.17,168,53,"FirstTeeEarlyPar3ScoringAverage",2009
164,164,"Brad Faxon",59,3.17,279,88,"FirstTeeEarlyPar3ScoringAverage",2009
164,164,"Greg Kraft",51,3.17,206,65,"FirstTeeEarlyPar3ScoringAverage",2009
164,164,"David Mathis",82,3.17,263,83,"FirstTeeEarlyPar3ScoringAverage",2009
164,164,"John Rollins",92,3.17,399,126,"FirstTeeEarlyPar3ScoringAverage",2009
164,164,"Heath Slocum",95,3.17,456,144,"FirstTeeEarlyPar3ScoringAverage",2009
164,164,"Peter Tomasulo",61,3.17,146,46,"FirstTeeEarlyPar3ScoringAverage",2009
171,171,"Stuart Appleby",79,3.18,305,96,"FirstTeeEarlyPar3ScoringAverage",2009
171,171,"Parker McLachlin",71,3.18,289,91,"FirstTeeEarlyPar3ScoringAverage",2009
173,173,"Scott McCarron",91,3.19,421,132,"FirstTeeEarlyPar3ScoringAverage",2009
173,173,"Phil Mickelson",66,3.19,230,72,"FirstTeeEarlyPar3ScoringAverage",2009
175,175,"Woody Austin",84,3.2,429,134,"FirstTeeEarlyPar3ScoringAverage",2009
175,175,"Briny Baird",89,3.2,195,61,"FirstTeeEarlyPar3ScoringAverage",2009
175,175,"Rory Sabbatini",81,3.2,301,94,"FirstTeeEarlyPar3ScoringAverage",2009
178,178,"Rocco Mediate",79,3.21,449,140,"FirstTeeEarlyPar3ScoringAverage",2009
178,178,"Marc Turnesa",77,3.21,369,115,"FirstTeeEarlyPar3ScoringAverage",2009
180,180,"Tommy Armour III",58,3.23,294,91,"FirstTeeEarlyPar3ScoringAverage",2009
180,180,"Cliff Kresge",78,3.23,252,78,"FirstTeeEarlyPar3ScoringAverage",2009
180,180,"Andres Romero",58,3.23,291,90,"FirstTeeEarlyPar3ScoringAverage",2009
183,183,"Anthony Kim",76,3.26,248,76,"FirstTeeEarlyPar3ScoringAverage",2009
184,184,"Adam Scott",53,3.4,187,55,"FirstTeeEarlyPar3ScoringAverage",2009
