"FairwayApproachRTPScore_RANKTHISWEEK_2009","FairwayApproachRTPScore_RANKLASTWEEK_2009","FairwayApproachRTPScore_PLAYERNAME_2009","FairwayApproachRTPScore_ROUNDS_2009","FairwayApproachRTPScore_AVGRTP_2009","stat_name","year"
38,38,"Steve Marino",98,-0.1,"FairwayApproachRTPScore",2009
39,39,"Ernie Els",70,-0.099,"FairwayApproachRTPScore",2009
39,39,"Nick Watney",86,-0.099,"FairwayApproachRTPScore",2009
41,41,"Chad Campbell",90,-0.097,"FairwayApproachRTPScore",2009
41,41,"Harrison Frazar",93,-0.097,"FairwayApproachRTPScore",2009
41,41,"Jerry Kelly",90,-0.097,"FairwayApproachRTPScore",2009
44,44,"John Mallinger",90,-0.095,"FairwayApproachRTPScore",2009
45,45,"Fred Couples",54,-0.094,"FairwayApproachRTPScore",2009
45,45,"Phil Mickelson",66,-0.094,"FairwayApproachRTPScore",2009
45,45,"David Toms",98,-0.094,"FairwayApproachRTPScore",2009
48,48,"Retief Goosen",74,-0.093,"FairwayApproachRTPScore",2009
48,48,"Pat Perez",74,-0.093,"FairwayApproachRTPScore",2009
48,48,"Tim Petrovic",97,-0.093,"FairwayApproachRTPScore",2009
51,51,"Jonathan Byrd",89,-0.091,"FairwayApproachRTPScore",2009
51,51,"Davis Love III",89,-0.091,"FairwayApproachRTPScore",2009
53,53,"Brandt Snedeker",81,-0.09,"FairwayApproachRTPScore",2009
54,54,"Bob Estes",78,-0.089,"FairwayApproachRTPScore",2009
54,54,"Brian Gay",96,-0.089,"FairwayApproachRTPScore",2009
56,56,"Steve Elkington",70,-0.088,"FairwayApproachRTPScore",2009
56,56,"George McNeill",82,-0.088,"FairwayApproachRTPScore",2009
56,56,"Ryan Moore",89,-0.088,"FairwayApproachRTPScore",2009
59,59,"Stewart Cink",79,-0.087,"FairwayApproachRTPScore",2009
60,60,"Michael Allen",73,-0.086,"FairwayApproachRTPScore",2009
60,60,"Daniel Chopra",89,-0.086,"FairwayApproachRTPScore",2009
60,60,"Michael Letzig",96,-0.086,"FairwayApproachRTPScore",2009
60,60,"Scott Sterling",51,-0.086,"FairwayApproachRTPScore",2009
60,60,"Bubba Watson",73,-0.086,"FairwayApproachRTPScore",2009
60,60,"Charlie Wi",92,-0.086,"FairwayApproachRTPScore",2009
66,66,"Jason Bohn",88,-0.085,"FairwayApproachRTPScore",2009
66,66,"YE Yang",83,-0.085,"FairwayApproachRTPScore",2009
68,68,"Brian Davis",103,-0.083,"FairwayApproachRTPScore",2009
68,68,"Lucas Glover",93,-0.083,"FairwayApproachRTPScore",2009
68,68,"Charles Howell III",99,-0.083,"FairwayApproachRTPScore",2009
68,68,"Webb Simpson",94,-0.083,"FairwayApproachRTPScore",2009
68,68,"Camilo Villegas",76,-0.083,"FairwayApproachRTPScore",2009
73,73,"Jeff Overton",92,-0.082,"FairwayApproachRTPScore",2009
74,74,"Freddie Jacobson",83,-0.081,"FairwayApproachRTPScore",2009
74,74,"Brett Quigley",92,-0.081,"FairwayApproachRTPScore",2009
74,74,"Chris Stroud",88,-0.081,"FairwayApproachRTPScore",2009
74,74,"Mark Wilson",99,-0.081,"FairwayApproachRTPScore",2009
78,78,"Woody Austin",84,-0.08,"FairwayApproachRTPScore",2009
78,78,"Briny Baird",89,-0.08,"FairwayApproachRTPScore",2009
78,78,"Scott McCarron",91,-0.08,"FairwayApproachRTPScore",2009
78,78,"Joe Ogilvie",85,-0.08,"FairwayApproachRTPScore",2009
82,82,"Ben Crane",93,-0.079,"FairwayApproachRTPScore",2009
82,82,"Lee Janzen",74,-0.079,"FairwayApproachRTPScore",2009
82,82,"Casey Wittenberg",71,-0.079,"FairwayApproachRTPScore",2009
85,85,"Paul Goydos",79,-0.078,"FairwayApproachRTPScore",2009
85,85,"JJ Henry",97,-0.078,"FairwayApproachRTPScore",2009
85,85,"Vaughn Taylor",88,-0.078,"FairwayApproachRTPScore",2009
88,88,"Andres Romero",58,-0.077,"FairwayApproachRTPScore",2009
88,88,"Kevin Stadler",65,-0.077,"FairwayApproachRTPScore",2009
90,90,"Sergio Garcia",59,-0.076,"FairwayApproachRTPScore",2009
90,90,"Robert Garrigus",83,-0.076,"FairwayApproachRTPScore",2009
92,92,"Marc Leishman",91,-0.075,"FairwayApproachRTPScore",2009
92,92,"Jimmy Walker",74,-0.075,"FairwayApproachRTPScore",2009
94,94,"Jason Dufner",90,-0.074,"FairwayApproachRTPScore",2009
94,94,"Justin Rose",71,-0.074,"FairwayApproachRTPScore",2009
96,96,"James Nitties",86,-0.073,"FairwayApproachRTPScore",2009
97,97,"Rich Beem",77,-0.072,"FairwayApproachRTPScore",2009
97,97,"Spencer Levin",75,-0.072,"FairwayApproachRTPScore",2009
97,97,"Bill Lunde",83,-0.072,"FairwayApproachRTPScore",2009
97,97,"Greg Owen",97,-0.072,"FairwayApproachRTPScore",2009
97,97,"Ryan Palmer",78,-0.072,"FairwayApproachRTPScore",2009
97,97,"Corey Pavin",73,-0.072,"FairwayApproachRTPScore",2009
103,103,"Joe Durant",62,-0.071,"FairwayApproachRTPScore",2009
104,104,"Scott Piercy",85,-0.069,"FairwayApproachRTPScore",2009
104,104,"John Rollins",92,-0.069,"FairwayApproachRTPScore",2009
106,106,"Kris Blanks",60,-0.068,"FairwayApproachRTPScore",2009
106,106,"Angel Cabrera",55,-0.068,"FairwayApproachRTPScore",2009
106,106,"Ryuji Imada",85,-0.068,"FairwayApproachRTPScore",2009
109,109,"Matt Bettencourt",98,-0.067,"FairwayApproachRTPScore",2009
109,109,"KJ Choi",65,-0.067,"FairwayApproachRTPScore",2009
109,109,"Brendon de Jonge",90,-0.067,"FairwayApproachRTPScore",2009
109,109,"Bill Haas",91,-0.067,"FairwayApproachRTPScore",2009
109,109,"Tim Herron",87,-0.067,"FairwayApproachRTPScore",2009
114,114,"Troy Matteson",95,-0.066,"FairwayApproachRTPScore",2009
115,115,"Ken Duke",87,-0.065,"FairwayApproachRTPScore",2009
115,115,"Johnson Wagner",81,-0.065,"FairwayApproachRTPScore",2009
117,117,"Nick OHern",90,-0.064,"FairwayApproachRTPScore",2009
117,117,"Nicholas Thompson",96,-0.064,"FairwayApproachRTPScore",2009
119,119,"Chez Reavie",81,-0.063,"FairwayApproachRTPScore",2009
120,120,"Robert Allenby",71,-0.062,"FairwayApproachRTPScore",2009
121,121,"Martin Laird",72,-0.061,"FairwayApproachRTPScore",2009
121,121,"DA Points",99,-0.061,"FairwayApproachRTPScore",2009
121,121,"Darron Stiles",52,-0.061,"FairwayApproachRTPScore",2009
124,124,"Cameron Beckman",87,-0.06,"FairwayApproachRTPScore",2009
124,124,"Alex Cejka",82,-0.06,"FairwayApproachRTPScore",2009
124,124,"Chris DiMarco",97,-0.06,"FairwayApproachRTPScore",2009
124,124,"Kevin Streelman",97,-0.06,"FairwayApproachRTPScore",2009
128,128,"Jeff Quinney",78,-0.059,"FairwayApproachRTPScore",2009
128,128,"Charles Warren",63,-0.059,"FairwayApproachRTPScore",2009
130,130,"Ted Purdy",101,-0.058,"FairwayApproachRTPScore",2009
131,131,"Jeff Maggert",79,-0.057,"FairwayApproachRTPScore",2009
131,131,"John Merrick",91,-0.057,"FairwayApproachRTPScore",2009
133,133,"Steve Lowery",83,-0.056,"FairwayApproachRTPScore",2009
134,134,"Vijay Singh",71,-0.055,"FairwayApproachRTPScore",2009
134,134,"Heath Slocum",95,-0.055,"FairwayApproachRTPScore",2009
136,136,"Boo Weekley",79,-0.054,"FairwayApproachRTPScore",2009
137,137,"Colt Knost",71,-0.053,"FairwayApproachRTPScore",2009
138,138,"Brad Adamonis",70,-0.051,"FairwayApproachRTPScore",2009
138,138,"Mark Calcavecchia",72,-0.051,"FairwayApproachRTPScore",2009
138,138,"Tom Pernice Jr",82,-0.051,"FairwayApproachRTPScore",2009
141,141,"Tommy Armour III",58,-0.049,"FairwayApproachRTPScore",2009
141,141,"Mathew Goggin",76,-0.049,"FairwayApproachRTPScore",2009
141,141,"Jeff Klauk",97,-0.049,"FairwayApproachRTPScore",2009
144,144,"Steve Flesch",77,-0.048,"FairwayApproachRTPScore",2009
144,144,"David Mathis",82,-0.048,"FairwayApproachRTPScore",2009
146,146,"Richard Johnson",85,-0.047,"FairwayApproachRTPScore",2009
147,147,"Tom Lehman",55,-0.045,"FairwayApproachRTPScore",2009
147,147,"Carl Pettersson",86,-0.045,"FairwayApproachRTPScore",2009
149,149,"Aaron Baddeley",66,-0.043,"FairwayApproachRTPScore",2009
149,149,"Jay Williamson",69,-0.043,"FairwayApproachRTPScore",2009
151,151,"Nathan Green",104,-0.04,"FairwayApproachRTPScore",2009
152,152,"Cliff Kresge",78,-0.038,"FairwayApproachRTPScore",2009
153,153,"Kent Jones",73,-0.037,"FairwayApproachRTPScore",2009
154,154,"Adam Scott",53,-0.036,"FairwayApproachRTPScore",2009
155,155,"Mark Brooks",55,-0.035,"FairwayApproachRTPScore",2009
155,155,"Glen Day",79,-0.035,"FairwayApproachRTPScore",2009
155,155,"Todd Hamilton",83,-0.035,"FairwayApproachRTPScore",2009
155,155,"Jarrod Lyle",65,-0.035,"FairwayApproachRTPScore",2009
155,155,"Aron Price",89,-0.035,"FairwayApproachRTPScore",2009
160,160,"Rocco Mediate",79,-0.034,"FairwayApproachRTPScore",2009
161,161,"Ben Curtis",63,-0.031,"FairwayApproachRTPScore",2009
161,161,"Derek Fathauer",63,-0.031,"FairwayApproachRTPScore",2009
163,163,"Ricky Barnes",67,-0.029,"FairwayApproachRTPScore",2009
164,164,"Brian Bateman",55,-0.028,"FairwayApproachRTPScore",2009
165,165,"Kirk Triplett",60,-0.026,"FairwayApproachRTPScore",2009
166,166,"Billy Mayfair",83,-0.025,"FairwayApproachRTPScore",2009
167,167,"Will Ma Kenzie",69,-0.024,"FairwayApproachRTPScore",2009
167,167,"Peter Tomasulo",61,-0.024,"FairwayApproachRTPScore",2009
169,169,"Jason Gore",74,-0.023,"FairwayApproachRTPScore",2009
170,170,"Brian Vranesh",51,-0.016,"FairwayApproachRTPScore",2009
171,171,"Peter Lonard",86,-0.015,"FairwayApproachRTPScore",2009
171,171,"Leif Olson",51,-0.015,"FairwayApproachRTPScore",2009
173,173,"Stuart Appleby",79,-0.014,"FairwayApproachRTPScore",2009
174,174,"Eric Axley",71,-0.01,"FairwayApproachRTPScore",2009
175,175,"Parker McLachlin",71,-0.007,"FairwayApproachRTPScore",2009
175,175,"Gary Woodland",53,-0.007,"FairwayApproachRTPScore",2009
177,177,"David Duval",56,-0.006,"FairwayApproachRTPScore",2009
177,177,"JB Holmes",74,-0.006,"FairwayApproachRTPScore",2009
179,179,"Bart Bryant",58,-0.003,"FairwayApproachRTPScore",2009
180,180,"Rick Price",54,0.002,"FairwayApproachRTPScore",2009
181,181,"Brendon Todd",53,0.003,"FairwayApproachRTPScore",2009
182,182,"Marc Turnesa",77,0.01,"FairwayApproachRTPScore",2009
183,183,"Greg Kraft",51,0.027,"FairwayApproachRTPScore",2009
184,184,"Brad Faxon",59,0.041,"FairwayApproachRTPScore",2009
