"Top10Finishes_RANKTHISWEEK_2007","Top10Finishes_RANKLASTWEEK_2007","Top10Finishes_PLAYERNAME_2007","Top10Finishes_EVENTS_2007","Top10Finishes_TOP10_2007","Top10Finishes_1ST_2007","Top10Finishes_2ND_2007","Top10Finishes_3RD_2007","stat_name","year"
27,27,"Freddie Jacobson",20,5,NA,1,NA,"Top10Finishes",2007
27,27,"Zach Johnson",23,5,2,1,NA,"Top10Finishes",2007
27,27,"Justin Leonard",29,5,1,1,NA,"Top10Finishes",2007
27,27,"Sean OHair",28,5,NA,NA,NA,"Top10Finishes",2007
27,27,"Arron Oberholser",21,5,NA,1,NA,"Top10Finishes",2007
27,27,"Ian Poulter",18,5,NA,NA,1,"Top10Finishes",2007
27,27,"Jeff Quinney",29,5,NA,NA,1,"Top10Finishes",2007
27,27,"John Senden",27,5,NA,1,1,"Top10Finishes",2007
27,27,"Bubba Watson",26,5,NA,1,NA,"Top10Finishes",2007
27,27,"Boo Weekley",29,5,1,1,1,"Top10Finishes",2007
41,41,"Stephen Ames",23,4,1,NA,NA,"Top10Finishes",2007
41,41,"Jonathan Byrd",23,4,1,NA,NA,"Top10Finishes",2007
41,41,"Paul Casey",10,4,NA,NA,NA,"Top10Finishes",2007
41,41,"Alex Cejka",25,4,NA,NA,NA,"Top10Finishes",2007
41,41,"Robert Garrigus",28,4,NA,NA,1,"Top10Finishes",2007
41,41,"Trevor Immelman",21,4,NA,NA,2,"Top10Finishes",2007
41,41,"Anthony Kim",26,4,NA,NA,1,"Top10Finishes",2007
41,41,"Bernhard Langer",14,4,NA,1,NA,"Top10Finishes",2007
41,41,"John Mallinger",29,4,NA,NA,3,"Top10Finishes",2007
41,41,"Steve Marino",31,4,NA,NA,NA,"Top10Finishes",2007
41,41,"John Rollins",29,4,NA,2,NA,"Top10Finishes",2007
41,41,"Bo Van Pelt",30,4,NA,NA,NA,"Top10Finishes",2007
41,41,"Mike Weir",23,4,1,NA,NA,"Top10Finishes",2007
41,41,"Brett Wetterich",28,4,NA,2,NA,"Top10Finishes",2007
41,41,"Dean Wilson",28,4,NA,NA,NA,"Top10Finishes",2007
56,56,"Stuart Appleby",24,3,NA,1,1,"Top10Finishes",2007
56,56,"Ryan Armour",32,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Woody Austin",27,3,1,2,NA,"Top10Finishes",2007
56,56,"Cameron Beckman",29,3,NA,NA,1,"Top10Finishes",2007
56,56,"Daniel Chopra",34,3,1,NA,1,"Top10Finishes",2007
56,56,"Jose Coceres",17,3,NA,2,NA,"Top10Finishes",2007
56,56,"Brian Davis",28,3,NA,1,NA,"Top10Finishes",2007
56,56,"Bob Estes",28,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Niclas Fasth",10,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Steve Flesch",31,3,2,NA,NA,"Top10Finishes",2007
56,56,"Robert Gamez",30,3,NA,NA,1,"Top10Finishes",2007
56,56,"Lucas Glover",29,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Jason Gore",27,3,NA,1,NA,"Top10Finishes",2007
56,56,"Bill Haas",30,3,NA,NA,1,"Top10Finishes",2007
56,56,"Padraig Harrington",18,3,1,NA,NA,"Top10Finishes",2007
56,56,"JP Hayes",28,3,NA,NA,NA,"Top10Finishes",2007
56,56,"JB Holmes",24,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Tom Lehman",19,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Peter Lonard",27,3,NA,NA,1,"Top10Finishes",2007
56,56,"Davis Love III",21,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Will Ma Kenzie",30,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Troy Matteson",26,3,NA,NA,2,"Top10Finishes",2007
56,56,"Rocco Mediate",22,3,NA,1,NA,"Top10Finishes",2007
56,56,"Shaun Micheel",29,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Ryan Moore",28,3,NA,1,NA,"Top10Finishes",2007
56,56,"Kevin Na",27,3,NA,NA,NA,"Top10Finishes",2007
56,56,"Nick OHern",22,3,NA,NA,1,"Top10Finishes",2007
56,56,"Jeff Overton",19,3,NA,1,NA,"Top10Finishes",2007
56,56,"Kenny Perry",24,3,NA,NA,1,"Top10Finishes",2007
56,56,"Kevin Sutherland",25,3,NA,1,NA,"Top10Finishes",2007
56,56,"Vaughn Taylor",28,3,NA,NA,1,"Top10Finishes",2007
56,56,"DJ Trahan",30,3,NA,1,NA,"Top10Finishes",2007
56,56,"Charles Warren",29,3,NA,1,NA,"Top10Finishes",2007
56,56,"Nick Watney",26,3,1,NA,NA,"Top10Finishes",2007
56,56,"Charlie Wi",27,3,NA,1,NA,"Top10Finishes",2007
56,56,"Mark Wilson",25,3,1,NA,NA,"Top10Finishes",2007
92,92,"Michael Allen",22,2,NA,1,NA,"Top10Finishes",2007
92,92,"Tommy Armour III",24,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Rich Beem",29,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Bart Bryant",25,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Chad Campbell",28,2,1,NA,NA,"Top10Finishes",2007
92,92,"Gavin Coles",28,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Ben Curtis",25,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Brendon de Jonge",26,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Steve Elkington",25,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Harrison Frazar",32,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Fred Funk",22,2,1,NA,NA,"Top10Finishes",2007
92,92,"Brian Gay",32,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Nathan Green",29,2,NA,NA,1,"Top10Finishes",2007
92,92,"Mathias Gronberg",31,2,NA,NA,1,"Top10Finishes",2007
92,92,"Bob Heintz",27,2,NA,NA,NA,"Top10Finishes",2007
92,92,"JJ Henry",26,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Charley Hoffman",30,2,1,NA,NA,"Top10Finishes",2007
92,92,"Ryuji Imada",32,2,NA,1,NA,"Top10Finishes",2007
92,92,"Kent Jones",30,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Matt Kuchar",26,2,NA,NA,1,"Top10Finishes",2007
92,92,"Stephen Leaney",26,2,NA,NA,1,"Top10Finishes",2007
92,92,"Shigeki Maruyama",31,2,NA,1,NA,"Top10Finishes",2007
92,92,"George McNeill",30,2,1,NA,1,"Top10Finishes",2007
92,92,"Joe Ogilvie",31,2,1,NA,NA,"Top10Finishes",2007
92,92,"Rod Pampling",25,2,NA,NA,1,"Top10Finishes",2007
92,92,"Tom Pernice Jr",31,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Andres Romero",3,2,NA,NA,1,"Top10Finishes",2007
92,92,"Kevin Stadler",31,2,NA,1,NA,"Top10Finishes",2007
92,92,"Henrik Stenson",15,2,1,NA,NA,"Top10Finishes",2007
92,92,"Chris Stroud",24,2,NA,NA,NA,"Top10Finishes",2007
92,92,"Johnson Wagner",33,2,NA,1,NA,"Top10Finishes",2007
123,123,"Steve Allan",18,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Briny Baird",31,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Rich Barcelo",26,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Brian Bateman",18,1,1,NA,NA,"Top10Finishes",2007
123,123,"Craig Bowden",25,1,NA,NA,NA,"Top10Finishes",2007
123,123,"David Branshaw",30,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Olin Browne",15,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Andrew Buckle",26,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Angel Cabrera",14,1,1,NA,NA,"Top10Finishes",2007
123,123,"Marco Dawson",23,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Chris DiMarco",24,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Nick Dougherty",3,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Jason Dufner",32,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Simon Dyson",1,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Todd Fischer",4,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Dan Forsman",12,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Mathew Goggin",30,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Retief Goosen",14,1,NA,1,NA,"Top10Finishes",2007
123,123,"Jeff Gove",30,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Paul Gow",26,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Paul Goydos",19,1,1,NA,NA,"Top10Finishes",2007
123,123,"Richard Green",5,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Dudley Hart",12,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Mark Hensby",25,1,NA,1,NA,"Top10Finishes",2007
123,123,"Tim Herron",27,1,NA,1,NA,"Top10Finishes",2007
123,123,"Tripp Isenhour",32,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Craig Kanada",34,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Robert Karlsson",13,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Skip Kendall",5,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Greg Kraft",10,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Cliff Kresge",30,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Doug LaBelle II",33,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Neal Lancaster",13,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Steve Lowery",22,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Jeff Maggert",26,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Daisuke Maruyama",28,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Bob May",16,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Parker McLachlin",28,1,NA,NA,NA,"Top10Finishes",2007
123,123,"John Merrick",29,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Larry Mize",12,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Bryce Molder",21,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Jose Maria Olazabal",16,1,NA,NA,1,"Top10Finishes",2007
123,123,"Greg Owen",29,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Ryan Palmer",30,1,NA,NA,1,"Top10Finishes",2007
123,123,"Jesper Parnevik",27,1,NA,1,NA,"Top10Finishes",2007
123,123,"Corey Pavin",25,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Tim Petrovic",32,1,NA,1,NA,"Top10Finishes",2007
123,123,"Dicky Pride",25,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Ted Purdy",33,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Brett Quigley",25,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Tag Ridings",18,1,NA,NA,1,"Top10Finishes",2007
123,123,"Michael Sim",17,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Jeff Sluman",21,1,NA,NA,NA,"Top10Finishes",2007
123,123,"BJ Staten",7,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Chris Tidland",21,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Vance Veazey",9,1,NA,NA,NA,"Top10Finishes",2007
123,123,"Jay Williamson",14,1,NA,1,NA,"Top10Finishes",2007
123,123,"Garrett Willis",13,1,NA,NA,NA,"Top10Finishes",2007
