"ConsecutiveSandSaves_RANKTHISWEEK_2016","ConsecutiveSandSaves_RANKLASTWEEK_2016","ConsecutiveSandSaves_PLAYERNAME_2016","ConsecutiveSandSaves_EVENTS_2016","ConsecutiveSandSaves_STREAK_2016","ConsecutiveSandSaves_CURRENTSTREAK_2016","ConsecutiveSandSaves_ROUND_2016","ConsecutiveSandSaves_HOLE_2016","ConsecutiveSandSaves_YEARTOURN_2016","stat_name","year"
30,30,"Sergio Garcia",8,7,2,2,14,2016180,"ConsecutiveSandSaves",2016
30,30,"Lucas Glover",16,7,NA,2,16,2016200,"ConsecutiveSandSaves",2016
30,30,"Padraig Harrington",11,7,1,4,10,2016160,"ConsecutiveSandSaves",2016
30,30,"Tim Herron",7,7,NA,1,8,2016040,"ConsecutiveSandSaves",2016
30,30,"Charley Hoffman",14,7,1,1,1,2016230,"ConsecutiveSandSaves",2016
30,30,"Freddie Jacobson",16,7,NA,2,16,2016060,"ConsecutiveSandSaves",2016
30,30,"Zach Johnson",12,7,3,2,16,2016120,"ConsecutiveSandSaves",2016
30,30,"Si Woo Kim",19,7,NA,2,16,2016110,"ConsecutiveSandSaves",2016
30,30,"Michael Kim",18,7,NA,3,5,2016010,"ConsecutiveSandSaves",2016
30,30,"Kevin Kisner",14,7,NA,1,14,2016110,"ConsecutiveSandSaves",2016
30,30,"Marc Leishman",12,7,NA,2,6,2016110,"ConsecutiveSandSaves",2016
30,30,"Davis Love III",11,7,NA,3,9,2016100,"ConsecutiveSandSaves",2016
30,30,"Ben Martin",14,7,NA,2,2,2016200,"ConsecutiveSandSaves",2016
30,30,"Troy Merritt",14,7,2,4,16,2016160,"ConsecutiveSandSaves",2016
30,30,"Phil Mickelson",11,7,2,3,8,2016180,"ConsecutiveSandSaves",2016
30,30,"Bryce Molder",16,7,3,1,7,2016060,"ConsecutiveSandSaves",2016
30,30,"Kyle Stanley",17,7,NA,1,2,2016170,"ConsecutiveSandSaves",2016
30,30,"Justin Thomas",15,7,NA,1,5,2016010,"ConsecutiveSandSaves",2016
30,30,"Tim Wilkinson",11,7,NA,4,12,2016210,"ConsecutiveSandSaves",2016
55,55,"Tyler Aldridge",18,6,1,3,16,2016020,"ConsecutiveSandSaves",2016
55,55,"Ricky Barnes",18,6,NA,3,16,2016160,"ConsecutiveSandSaves",2016
55,55,"Jonas Blixt",16,6,2,2,9,2016070,"ConsecutiveSandSaves",2016
55,55,"Jonathan Byrd",6,6,1,1,5,2016040,"ConsecutiveSandSaves",2016
55,55,"Angel Cabrera",13,6,NA,3,12,2016010,"ConsecutiveSandSaves",2016
55,55,"Chad Campbell",18,6,NA,3,2,2016200,"ConsecutiveSandSaves",2016
55,55,"Alex Cejka",15,6,1,1,9,2016020,"ConsecutiveSandSaves",2016
55,55,"Erik Compton",16,6,NA,2,3,2016170,"ConsecutiveSandSaves",2016
55,55,"Luke Donald",13,6,NA,3,2,2016210,"ConsecutiveSandSaves",2016
55,55,"Jason Dufner",15,6,4,3,1,2016030,"ConsecutiveSandSaves",2016
55,55,"Derek Fathauer",18,6,NA,2,10,2016170,"ConsecutiveSandSaves",2016
55,55,"Rhein Gibson",13,6,1,1,17,2016160,"ConsecutiveSandSaves",2016
55,55,"Fabian Gomez",15,6,NA,2,1,2016010,"ConsecutiveSandSaves",2016
55,55,"Retief Goosen",10,6,NA,4,2,2016170,"ConsecutiveSandSaves",2016
55,55,"Branden Grace",9,6,1,1,14,2016180,"ConsecutiveSandSaves",2016
55,55,"Scott Hend",3,6,2,2,14,2016030,"ConsecutiveSandSaves",2016
55,55,"Jim Herman",17,6,NA,1,9,2016030,"ConsecutiveSandSaves",2016
55,55,"JB Holmes",10,6,NA,1,14,2016180,"ConsecutiveSandSaves",2016
55,55,"Charles Howell III",17,6,NA,1,3,2016190,"ConsecutiveSandSaves",2016
55,55,"John Huh",16,6,1,3,8,2016200,"ConsecutiveSandSaves",2016
55,55,"Dustin Johnson",9,6,NA,4,16,2016180,"ConsecutiveSandSaves",2016
55,55,"Smylie Kaufman",16,6,NA,2,2,2016160,"ConsecutiveSandSaves",2016
55,55,"Russell Knox",14,6,NA,4,15,2016030,"ConsecutiveSandSaves",2016
55,55,"Brooks Koepka",11,6,NA,2,18,2016230,"ConsecutiveSandSaves",2016
55,55,"Matt Kuchar",12,6,NA,3,15,2016250,"ConsecutiveSandSaves",2016
55,55,"Andrew Loupe",16,6,1,2,5,2016070,"ConsecutiveSandSaves",2016
55,55,"Jamie Lovemark",17,6,2,4,12,2016190,"ConsecutiveSandSaves",2016
55,55,"Will Ma Kenzie",17,6,NA,2,16,2016010,"ConsecutiveSandSaves",2016
55,55,"Hunter Mahan",14,6,1,4,9,2016010,"ConsecutiveSandSaves",2016
55,55,"Peter Malnati",19,6,NA,2,14,2016160,"ConsecutiveSandSaves",2016
55,144,"William McGirt",15,6,6,2,1,2016280,"ConsecutiveSandSaves",2016
55,55,"John Merrick",7,6,NA,1,16,2016060,"ConsecutiveSandSaves",2016
55,55,"Geoff Ogilvy",14,6,NA,2,8,2016190,"ConsecutiveSandSaves",2016
55,55,"Rob Oppenheim",11,6,NA,2,9,2016070,"ConsecutiveSandSaves",2016
55,55,"Ryan Palmer",12,6,3,3,11,2016110,"ConsecutiveSandSaves",2016
55,55,"Kyle Reifers",19,6,NA,2,10,2016070,"ConsecutiveSandSaves",2016
55,55,"Sam Saunders",15,6,NA,1,9,2016190,"ConsecutiveSandSaves",2016
55,55,"Shawn Stefani",16,6,NA,1,11,2016020,"ConsecutiveSandSaves",2016
55,55,"Steve Stricker",8,6,1,2,11,2016120,"ConsecutiveSandSaves",2016
55,55,"Tyrone Van Aswegen",20,6,1,1,11,2016110,"ConsecutiveSandSaves",2016
55,55,"Will Wilcox",16,6,NA,1,10,2016040,"ConsecutiveSandSaves",2016
55,55,"Danny Willett",5,6,NA,2,13,2016180,"ConsecutiveSandSaves",2016
97,96,"Abraham Ancer",11,5,NA,2,13,2016260,"ConsecutiveSandSaves",2016
97,96,"Stuart Appleby",13,5,NA,2,11,2016160,"ConsecutiveSandSaves",2016
97,96,"Blayne Barber",16,5,2,3,5,2016190,"ConsecutiveSandSaves",2016
97,96,"Steven Bowditch",14,5,4,1,3,2016010,"ConsecutiveSandSaves",2016
97,96,"Scott Brown",17,5,3,1,6,2016170,"ConsecutiveSandSaves",2016
97,96,"Rafael Campos",2,5,5,4,8,2016230,"ConsecutiveSandSaves",2016
97,96,"Ben Crane",17,5,1,2,7,2016250,"ConsecutiveSandSaves",2016
97,96,"Brendon de Jonge",19,5,1,1,7,2016030,"ConsecutiveSandSaves",2016
97,96,"Ernie Els",10,5,2,1,16,2016170,"ConsecutiveSandSaves",2016
97,96,"Harris English",15,5,NA,1,13,2016070,"ConsecutiveSandSaves",2016
97,96,"Tony Finau",15,5,4,2,12,2016250,"ConsecutiveSandSaves",2016
97,96,"James Hahn",15,5,5,1,5,2016280,"ConsecutiveSandSaves",2016
97,96,"Morgan Hoffmann",15,5,NA,2,11,2016200,"ConsecutiveSandSaves",2016
97,96,"Trevor Immelman",7,5,3,3,18,2016210,"ConsecutiveSandSaves",2016
97,96,"Thongchai Jaidee",6,5,2,2,14,2016050,"ConsecutiveSandSaves",2016
97,96,"Matt Jones",15,5,3,1,9,2016010,"ConsecutiveSandSaves",2016
97,96,"Sung Kang",16,5,NA,4,8,2016170,"ConsecutiveSandSaves",2016
97,96,"Daisuke Kataoka",1,5,NA,2,16,2016110,"ConsecutiveSandSaves",2016
97,96,"Whee Kim",18,5,NA,1,9,2016110,"ConsecutiveSandSaves",2016
97,96,"Chris Kirk",15,5,NA,4,4,2016190,"ConsecutiveSandSaves",2016
97,96,"Patton Kizzire",16,5,NA,1,6,2016160,"ConsecutiveSandSaves",2016
97,96,"Martin Laird",13,5,1,4,11,2016160,"ConsecutiveSandSaves",2016
97,96,"Andrew Landry",9,5,NA,4,2,2016210,"ConsecutiveSandSaves",2016
97,96,"Justin Leonard",8,5,1,1,7,2016190,"ConsecutiveSandSaves",2016
97,96,"David Lingmerth",15,5,NA,3,2,2016070,"ConsecutiveSandSaves",2016
97,96,"Hideki Matsuyama",12,5,NA,2,5,2016030,"ConsecutiveSandSaves",2016
97,96,"Francesco Molinari",10,5,NA,1,14,2016200,"ConsecutiveSandSaves",2016
97,96,"Henrik Norlander",13,5,1,2,3,2016130,"ConsecutiveSandSaves",2016
97,96,"Jeff Overton",17,5,NA,4,6,2016110,"ConsecutiveSandSaves",2016
97,96,"Pat Perez",11,5,3,1,2,2016030,"ConsecutiveSandSaves",2016
97,96,"Tim Petrovic",3,5,5,1,2,2016210,"ConsecutiveSandSaves",2016
97,96,"Carl Pettersson",14,5,NA,2,7,2016230,"ConsecutiveSandSaves",2016
97,96,"Ted Purdy",4,5,1,3,14,2016210,"ConsecutiveSandSaves",2016
97,96,"Jon Rahm",1,5,NA,1,16,2016060,"ConsecutiveSandSaves",2016
97,96,"Chez Reavie",16,5,5,1,2,2016260,"ConsecutiveSandSaves",2016
97,96,"Patrick Reed",14,5,NA,4,9,2016190,"ConsecutiveSandSaves",2016
97,96,"Wes Roach",12,5,NA,2,1,2016150,"ConsecutiveSandSaves",2016
97,96,"Patrick Rodgers",16,5,NA,3,1,2016200,"ConsecutiveSandSaves",2016
97,96,"Rory Sabbatini",14,5,4,4,15,2016200,"ConsecutiveSandSaves",2016
97,96,"Ollie Schniederjans",7,5,2,1,10,2016120,"ConsecutiveSandSaves",2016
97,96,"Vijay Singh",13,5,NA,1,3,2016170,"ConsecutiveSandSaves",2016
97,96,"Chris Stroud",17,5,NA,1,6,2016170,"ConsecutiveSandSaves",2016
97,96,"Michael Thompson",14,5,NA,1,4,2016120,"ConsecutiveSandSaves",2016
97,96,"Brendon Todd",18,5,NA,2,18,2016200,"ConsecutiveSandSaves",2016
97,96,"Cameron Tringale",14,5,NA,3,18,2016230,"ConsecutiveSandSaves",2016
97,96,"Marc Turnesa",5,5,1,3,8,2016150,"ConsecutiveSandSaves",2016
97,96,"Harold Varner III",18,5,1,1,3,2016190,"ConsecutiveSandSaves",2016
97,96,"Jhonattan Vegas",14,5,NA,1,8,2016070,"ConsecutiveSandSaves",2016
145,144,"Thomas Aiken",13,4,1,1,4,2016110,"ConsecutiveSandSaves",2016
145,144,"Byeong Hun An",7,4,NA,1,9,2016240,"ConsecutiveSandSaves",2016
145,144,"Kiradech Aphibarnrat",5,4,NA,1,10,2016180,"ConsecutiveSandSaves",2016
145,144,"Eric Axley",3,4,4,1,7,2016210,"ConsecutiveSandSaves",2016
145,144,"Cameron Beckman",7,4,NA,2,8,2016150,"ConsecutiveSandSaves",2016
145,144,"Jason Bohn",11,4,NA,3,12,2016120,"ConsecutiveSandSaves",2016
145,144,"Gregory Bourdy",1,4,4,3,14,2016210,"ConsecutiveSandSaves",2016
145,144,"Keegan Bradley",14,4,NA,1,12,2016260,"ConsecutiveSandSaves",2016
145,144,"Miguel Angel Carballo",11,4,NA,2,7,2016110,"ConsecutiveSandSaves",2016
145,144,"Bud Cauley",6,4,NA,1,1,2016150,"ConsecutiveSandSaves",2016
145,144,"Derek Ernst",12,4,2,1,9,2016120,"ConsecutiveSandSaves",2016
145,144,"Matthew Fitzpatrick",7,4,NA,4,7,2016200,"ConsecutiveSandSaves",2016
145,144,"Rickie Fowler",12,4,NA,4,8,2016180,"ConsecutiveSandSaves",2016
145,144,"Fred Funk",4,4,NA,2,11,2016070,"ConsecutiveSandSaves",2016
145,144,"Robert Garrigus",11,4,1,2,18,2016110,"ConsecutiveSandSaves",2016
145,144,"Brian Gay",8,4,1,2,10,2016190,"ConsecutiveSandSaves",2016
145,144,"Andres Gonzales",17,4,2,1,14,2016230,"ConsecutiveSandSaves",2016
145,144,"Emiliano Grillo",13,4,2,3,4,2016110,"ConsecutiveSandSaves",2016
145,144,"Luke Guthrie",11,4,1,1,18,2016210,"ConsecutiveSandSaves",2016
145,144,"Brandon Hagy",2,4,NA,1,10,2016190,"ConsecutiveSandSaves",2016
145,144,"Brian Harman",18,4,3,4,1,2016200,"ConsecutiveSandSaves",2016
145,144,"David Hearn",18,4,1,2,16,2016190,"ConsecutiveSandSaves",2016
145,144,"JJ Henry",14,4,NA,2,3,2016250,"ConsecutiveSandSaves",2016
145,144,"Justin Hicks",10,4,NA,2,17,2016190,"ConsecutiveSandSaves",2016
145,144,"Tom Hoge",15,4,2,4,12,2016170,"ConsecutiveSandSaves",2016
145,144,"Billy Horschel",12,4,NA,2,18,2016170,"ConsecutiveSandSaves",2016
145,144,"Billy Hurley III",8,4,1,1,11,2016040,"ConsecutiveSandSaves",2016
145,144,"Martin Kaymer",6,4,1,2,13,2016180,"ConsecutiveSandSaves",2016
145,144,"Jerry Kelly",12,4,1,3,8,2016110,"ConsecutiveSandSaves",2016
145,144,"KT Kim",2,4,2,3,9,2016050,"ConsecutiveSandSaves",2016
145,144,"Kelly Kraft",12,4,NA,2,17,2016150,"ConsecutiveSandSaves",2016
145,144,"Anirban Lahiri",13,4,NA,2,16,2016180,"ConsecutiveSandSaves",2016
145,144,"Scott Langley",13,4,NA,3,8,2016260,"ConsecutiveSandSaves",2016
145,144,"DH Lee",13,4,NA,1,2,2016260,"ConsecutiveSandSaves",2016
145,144,"Danny Lee",16,4,3,3,6,2016180,"ConsecutiveSandSaves",2016
145,144,"Ben Leong",1,4,4,2,5,2016030,"ConsecutiveSandSaves",2016
145,144,"Spencer Levin",19,4,NA,4,5,2016110,"ConsecutiveSandSaves",2016
145,144,"Frank Lickliter II",4,4,NA,1,2,2016210,"ConsecutiveSandSaves",2016
145,144,"Luke List",17,4,2,2,12,2016190,"ConsecutiveSandSaves",2016
145,144,"Shane Lowry",10,4,NA,4,14,2016180,"ConsecutiveSandSaves",2016
145,144,"Jarrod Lyle",7,4,2,2,8,2016120,"ConsecutiveSandSaves",2016
145,144,"Graeme McDowell",11,4,NA,4,11,2016180,"ConsecutiveSandSaves",2016
145,144,"Rory McIlroy",9,4,1,3,1,2016180,"ConsecutiveSandSaves",2016
145,144,"Yusaku Miyazato",2,4,NA,3,6,2016110,"ConsecutiveSandSaves",2016
145,144,"Larry Mize",1,4,NA,1,7,2016240,"ConsecutiveSandSaves",2016
145,144,"Rod Pampling",8,4,NA,1,10,2016040,"ConsecutiveSandSaves",2016
145,144,"Paul Peterson",1,4,NA,1,7,2016030,"ConsecutiveSandSaves",2016
145,144,"Scott Piercy",12,4,1,3,6,2016230,"ConsecutiveSandSaves",2016
145,144,"Martin Piller",12,4,3,3,5,2016010,"ConsecutiveSandSaves",2016
145,144,"Ian Poulter",10,4,NA,3,7,2016240,"ConsecutiveSandSaves",2016
145,144,"Dicky Pride",13,4,NA,1,11,2016130,"ConsecutiveSandSaves",2016
145,144,"Charl Schwartzel",8,4,NA,2,9,2016230,"ConsecutiveSandSaves",2016
145,144,"Adam Scott",10,4,NA,3,7,2016240,"ConsecutiveSandSaves",2016
145,144,"John Senden",15,4,1,3,4,2016170,"ConsecutiveSandSaves",2016
145,144,"Webb Simpson",10,4,1,3,7,2016250,"ConsecutiveSandSaves",2016
145,144,"Cameron Smith",14,4,NA,1,4,2016230,"ConsecutiveSandSaves",2016
145,144,"Brandt Snedeker",14,4,NA,2,18,2016250,"ConsecutiveSandSaves",2016
145,144,"Scott Stallings",17,4,1,2,2,2016260,"ConsecutiveSandSaves",2016
145,144,"Brendan Steele",14,4,NA,2,2,2016260,"ConsecutiveSandSaves",2016
145,144,"Brett Stegmaier",19,4,2,4,15,2016070,"ConsecutiveSandSaves",2016
145,144,"Henrik Stenson",8,4,NA,1,8,2016190,"ConsecutiveSandSaves",2016
145,144,"Hunter Stewart",7,4,2,1,5,2016150,"ConsecutiveSandSaves",2016
145,144,"Kevin Streelman",15,4,NA,1,4,2016130,"ConsecutiveSandSaves",2016
145,144,"Brian Stuard",8,4,NA,2,15,2016260,"ConsecutiveSandSaves",2016
145,144,"Andy Sullivan",7,4,4,1,5,2016240,"ConsecutiveSandSaves",2016
145,144,"Adam Svensson",2,4,4,3,18,2016210,"ConsecutiveSandSaves",2016
145,144,"Vaughn Taylor",11,4,1,2,1,2016190,"ConsecutiveSandSaves",2016
145,144,"Dawie van der Walt",16,4,4,1,5,2016280,"ConsecutiveSandSaves",2016
145,144,"Bo Van Pelt",5,4,4,1,18,2016150,"ConsecutiveSandSaves",2016
145,144,"Camilo Villegas",16,4,NA,3,6,2016200,"ConsecutiveSandSaves",2016
145,144,"Johnson Wagner",14,4,3,1,18,2016250,"ConsecutiveSandSaves",2016
145,144,"Jimmy Walker",12,4,NA,3,4,2016230,"ConsecutiveSandSaves",2016
145,144,"Boo Weekley",17,4,NA,1,14,2016110,"ConsecutiveSandSaves",2016
145,144,"Steve Wheatcroft",16,4,2,2,16,2016230,"ConsecutiveSandSaves",2016
219,219,"Blake Adams",4,3,1,1,15,2016110,"ConsecutiveSandSaves",2016
219,219,"Connor Arendell",1,3,1,1,12,2016210,"ConsecutiveSandSaves",2016
219,219,"Craig Barlow",1,3,3,1,8,2016040,"ConsecutiveSandSaves",2016
219,219,"Bronson Burgoon",17,3,NA,3,5,2016260,"ConsecutiveSandSaves",2016
219,219,"Rafa Cabrera Bello",4,3,1,2,9,2016230,"ConsecutiveSandSaves",2016
219,219,"SSP Chawrasia",2,3,NA,2,10,2016050,"ConsecutiveSandSaves",2016
219,219,"Stewart Cink",14,3,1,4,8,2016110,"ConsecutiveSandSaves",2016
219,219,"George Coetzee",2,3,NA,2,16,2016210,"ConsecutiveSandSaves",2016
219,219,"Gavin Coles",1,3,NA,1,3,2016070,"ConsecutiveSandSaves",2016
219,219,"Cory Cooper",1,3,3,1,11,2016040,"ConsecutiveSandSaves",2016
219,219,"John Daly",1,3,3,1,5,2016210,"ConsecutiveSandSaves",2016
219,219,"Charlie Danielson",1,3,3,3,16,2016160,"ConsecutiveSandSaves",2016
219,219,"Bryson DeChambeau",5,3,NA,4,15,2016250,"ConsecutiveSandSaves",2016
219,219,"Graham DeLaet",14,3,NA,4,14,2016230,"ConsecutiveSandSaves",2016
219,219,"Chris DiMarco",2,3,1,2,18,2016070,"ConsecutiveSandSaves",2016
219,219,"Matt Dobyns",5,3,1,2,11,2016210,"ConsecutiveSandSaves",2016
219,219,"Andrew Dodt",2,3,NA,1,2,2016050,"ConsecutiveSandSaves",2016
219,219,"Jamie Donaldson",8,3,NA,4,16,2016240,"ConsecutiveSandSaves",2016
219,219,"Paul Dunne",3,3,1,3,2,2016130,"ConsecutiveSandSaves",2016
219,219,"Matt Every",14,3,1,1,14,2016230,"ConsecutiveSandSaves",2016
219,219,"Steve Flesch",3,3,NA,1,18,2016040,"ConsecutiveSandSaves",2016
219,219,"Martin Flores",1,3,1,2,13,2016040,"ConsecutiveSandSaves",2016
219,219,"Tommy Gainey",4,3,1,4,10,2016040,"ConsecutiveSandSaves",2016
219,219,"Brice Garnett",9,3,3,3,14,2016260,"ConsecutiveSandSaves",2016
219,219,"Tom Gillis",7,3,1,1,5,2016260,"ConsecutiveSandSaves",2016
219,219,"Bill Haas",12,3,2,1,6,2016120,"ConsecutiveSandSaves",2016
219,219,"David Howell",1,3,NA,1,9,2016050,"ConsecutiveSandSaves",2016
219,219,"Ryo Ishikawa",6,3,NA,4,18,2016030,"ConsecutiveSandSaves",2016
219,219,"Jeff Karlsson",1,3,NA,2,1,2016130,"ConsecutiveSandSaves",2016
219,219,"Hyung Sung Kim",1,3,3,2,9,2016110,"ConsecutiveSandSaves",2016
219,219,"Soren Kjeldsen",5,3,NA,1,14,2016200,"ConsecutiveSandSaves",2016
219,219,"Bernhard Langer",1,3,NA,2,2,2016240,"ConsecutiveSandSaves",2016
219,219,"Lucas Lee",9,3,2,2,6,2016130,"ConsecutiveSandSaves",2016
219,219,"Steve Marino",14,3,NA,3,6,2016210,"ConsecutiveSandSaves",2016
219,219,"Paul McConnell",2,3,1,1,18,2016230,"ConsecutiveSandSaves",2016
219,219,"Lee McCoy",1,3,2,1,1,2016190,"ConsecutiveSandSaves",2016
219,219,"Maverick McNealy",1,3,NA,2,1,2016200,"ConsecutiveSandSaves",2016
219,219,"George McNeill",13,3,1,2,1,2016190,"ConsecutiveSandSaves",2016
219,219,"Louis Oosthuizen",6,3,NA,4,2,2016240,"ConsecutiveSandSaves",2016
219,219,"Carlos Ortiz",17,3,NA,1,9,2016230,"ConsecutiveSandSaves",2016
219,219,"Greg Owen",18,3,NA,1,13,2016130,"ConsecutiveSandSaves",2016
219,219,"Jin Park",1,3,2,2,5,2016020,"ConsecutiveSandSaves",2016
219,219,"Cameron Percy",7,3,NA,2,8,2016070,"ConsecutiveSandSaves",2016
219,219,"John Peterson",3,3,3,2,10,2016070,"ConsecutiveSandSaves",2016
219,219,"Scott Pinckney",18,3,1,2,13,2016010,"ConsecutiveSandSaves",2016
219,219,"DA Points",11,3,NA,3,1,2016260,"ConsecutiveSandSaves",2016
219,219,"John Rollins",5,3,NA,3,16,2016150,"ConsecutiveSandSaves",2016
219,219,"Andres Romero",8,3,NA,2,13,2016260,"ConsecutiveSandSaves",2016
219,219,"Ryan Ruffels",6,3,1,4,7,2016130,"ConsecutiveSandSaves",2016
219,219,"Joel Stalter",1,3,NA,1,14,2016150,"ConsecutiveSandSaves",2016
219,219,"Darron Stiles",10,3,NA,1,12,2016210,"ConsecutiveSandSaves",2016
219,219,"Nicholas Thompson",5,3,3,1,18,2016170,"ConsecutiveSandSaves",2016
219,219,"DJ Trahan",7,3,1,2,6,2016210,"ConsecutiveSandSaves",2016
219,219,"Omar Uresti",2,3,1,1,5,2016230,"ConsecutiveSandSaves",2016
219,219,"Marc Warren",1,3,1,3,15,2016050,"ConsecutiveSandSaves",2016
219,219,"Nick Watney",5,3,NA,3,10,2016120,"ConsecutiveSandSaves",2016
219,219,"Bubba Watson",8,3,1,4,10,2016160,"ConsecutiveSandSaves",2016
219,219,"Mike Weir",7,3,2,1,12,2016150,"ConsecutiveSandSaves",2016
219,219,"Casey Wittenberg",1,3,3,1,15,2016130,"ConsecutiveSandSaves",2016
219,219,"Chris Wood",5,3,2,1,7,2016240,"ConsecutiveSandSaves",2016
219,219,"Gary Woodland",12,3,NA,4,9,2016190,"ConsecutiveSandSaves",2016
280,280,"Derek Bard",1,2,NA,1,15,2016240,"ConsecutiveSandSaves",2016
280,280,"Charlie Beljan",13,2,NA,1,13,2016060,"ConsecutiveSandSaves",2016
280,280,"Kristoffer Broberg",1,2,1,1,4,2016180,"ConsecutiveSandSaves",2016
280,280,"Mark Brooks",1,2,2,2,12,2016120,"ConsecutiveSandSaves",2016
280,280,"Julien Brun",2,2,NA,2,13,2016260,"ConsecutiveSandSaves",2016
280,280,"Greg Chalmers",5,2,NA,1,11,2016260,"ConsecutiveSandSaves",2016
280,280,"Tim Clark",7,2,2,2,4,2016120,"ConsecutiveSandSaves",2016
280,280,"Darren Clarke",2,2,2,2,9,2016240,"ConsecutiveSandSaves",2016
280,280,"Austin Connelly",3,2,1,1,13,2016190,"ConsecutiveSandSaves",2016
280,280,"Zecheng Dou",1,2,NA,2,18,2016050,"ConsecutiveSandSaves",2016
280,280,"Victor Dubuisson",3,2,NA,4,9,2016180,"ConsecutiveSandSaves",2016
280,280,"David Duval",1,2,NA,2,9,2016150,"ConsecutiveSandSaves",2016
280,280,"Jacob Eggers",1,2,2,2,6,2016210,"ConsecutiveSandSaves",2016
280,280,"Jorge Fernandez Valdes",1,2,2,4,7,2016210,"ConsecutiveSandSaves",2016
280,280,"Trevor Fisher Jr",1,2,1,3,16,2016050,"ConsecutiveSandSaves",2016
280,280,"Ross Fisher",2,2,NA,4,8,2016180,"ConsecutiveSandSaves",2016
280,280,"Marcus Fraser",2,2,NA,4,5,2016180,"ConsecutiveSandSaves",2016
280,280,"Domenico Geminiani",1,2,2,1,14,2016060,"ConsecutiveSandSaves",2016
280,280,"Ben Geyer",1,2,NA,1,5,2016010,"ConsecutiveSandSaves",2016
280,280,"Ricardo Gouveia",1,2,NA,1,14,2016200,"ConsecutiveSandSaves",2016
280,280,"Eric Hallberg",1,2,2,2,7,2016010,"ConsecutiveSandSaves",2016
280,280,"Mark Hensby",2,2,2,1,6,2016210,"ConsecutiveSandSaves",2016
