"SandSavesfrom30yards_RANKTHISWEEK_2008","SandSavesfrom30yards_RANKLASTWEEK_2008","SandSavesfrom30yards_PLAYERNAME_2008","SandSavesfrom30yards_ROUNDS_2008","SandSavesfrom30yards_Pct_2008","SandSavesfrom30yards_OFSAVES_2008","SandSavesfrom30yards_OFBUNKERS_2008","stat_name","year"
132,132,"Brenden Pappas",66,25,2,8,"SandSavesfrom30yards",2008
132,132,"Chris Riley",51,25,2,8,"SandSavesfrom30yards",2008
132,132,"John Rollins",94,25,3,12,"SandSavesfrom30yards",2008
141,141,"Ken Duke",116,23.53,4,17,"SandSavesfrom30yards",2008
141,141,"Steve Lowery",74,23.53,4,17,"SandSavesfrom30yards",2008
143,143,"Alex Cejka",75,22.22,2,9,"SandSavesfrom30yards",2008
143,143,"Todd Demsey",80,22.22,2,9,"SandSavesfrom30yards",2008
143,143,"Cody Freeman",66,22.22,2,9,"SandSavesfrom30yards",2008
143,143,"Robert Gamez",79,22.22,2,9,"SandSavesfrom30yards",2008
143,143,"Dustin Johnson",92,22.22,4,18,"SandSavesfrom30yards",2008
143,143,"Jim McGovern",75,22.22,2,9,"SandSavesfrom30yards",2008
149,149,"Chad Campbell",94,21.43,3,14,"SandSavesfrom30yards",2008
149,149,"JJ Henry",108,21.43,3,14,"SandSavesfrom30yards",2008
149,149,"Charles Howell III",101,21.43,3,14,"SandSavesfrom30yards",2008
149,149,"Chez Reavie",102,21.43,3,14,"SandSavesfrom30yards",2008
153,153,"Rich Beem",90,20,4,20,"SandSavesfrom30yards",2008
153,153,"Bart Bryant",81,20,1,5,"SandSavesfrom30yards",2008
153,153,"Angel Cabrera",55,20,1,5,"SandSavesfrom30yards",2008
153,153,"Joe Durant",92,20,3,15,"SandSavesfrom30yards",2008
153,153,"John Huston",56,20,1,5,"SandSavesfrom30yards",2008
153,153,"Zach Johnson",85,20,2,10,"SandSavesfrom30yards",2008
153,153,"Greg Kraft",63,20,2,10,"SandSavesfrom30yards",2008
153,153,"John Merrick",98,20,3,15,"SandSavesfrom30yards",2008
153,153,"Kyle Thompson",70,20,1,5,"SandSavesfrom30yards",2008
162,162,"Kevin Stadler",90,18.75,3,16,"SandSavesfrom30yards",2008
163,163,"Jeff Maggert",86,18.18,2,11,"SandSavesfrom30yards",2008
163,163,"Jeff Overton",103,18.18,4,22,"SandSavesfrom30yards",2008
163,163,"John Riegger",73,18.18,2,11,"SandSavesfrom30yards",2008
166,166,"George McNeill",97,17.65,3,17,"SandSavesfrom30yards",2008
167,167,"Paul Casey",55,16.67,1,6,"SandSavesfrom30yards",2008
167,167,"David Duval",51,16.67,1,6,"SandSavesfrom30yards",2008
167,167,"Sergio Garcia",72,16.67,1,6,"SandSavesfrom30yards",2008
167,167,"Jason Gore",94,16.67,2,12,"SandSavesfrom30yards",2008
167,167,"Lee Janzen",89,16.67,2,12,"SandSavesfrom30yards",2008
167,167,"Kevin Streelman",114,16.67,2,12,"SandSavesfrom30yards",2008
173,173,"Mark Hensby",71,15.38,2,13,"SandSavesfrom30yards",2008
174,174,"Mark Calcavecchia",67,14.29,2,14,"SandSavesfrom30yards",2008
174,174,"Todd Hamilton",92,14.29,1,7,"SandSavesfrom30yards",2008
174,174,"Doug LaBelle II",65,14.29,1,7,"SandSavesfrom30yards",2008
174,174,"Scott McCarron",63,14.29,1,7,"SandSavesfrom30yards",2008
174,174,"Sean OHair",81,14.29,1,7,"SandSavesfrom30yards",2008
174,174,"Omar Uresti",74,14.29,1,7,"SandSavesfrom30yards",2008
180,180,"Ryan Palmer",69,12.5,1,8,"SandSavesfrom30yards",2008
181,181,"Ryan Moore",72,11.76,2,17,"SandSavesfrom30yards",2008
181,181,"Rod Pampling",83,11.76,2,17,"SandSavesfrom30yards",2008
183,183,"Rory Sabbatini",77,11.11,1,9,"SandSavesfrom30yards",2008
184,184,"Woody Austin",109,10,1,10,"SandSavesfrom30yards",2008
184,184,"Mathias Gronberg",87,10,1,10,"SandSavesfrom30yards",2008
186,186,"Eric Axley",113,9.09,1,11,"SandSavesfrom30yards",2008
186,186,"Lucas Glover",91,9.09,1,11,"SandSavesfrom30yards",2008
186,186,"Paul Goydos",78,9.09,1,11,"SandSavesfrom30yards",2008
189,189,"Gavin Coles",54,0,NA,1,"SandSavesfrom30yards",2008
189,189,"Mathew Goggin",91,0,NA,6,"SandSavesfrom30yards",2008
189,189,"Jeff Gove",50,0,NA,5,"SandSavesfrom30yards",2008
189,189,"Padraig Harrington",52,0,NA,4,"SandSavesfrom30yards",2008
189,189,"Brandt Jobe",52,0,NA,6,"SandSavesfrom30yards",2008
189,189,"Shigeki Maruyama",50,0,NA,6,"SandSavesfrom30yards",2008
189,189,"Rocco Mediate",87,0,NA,8,"SandSavesfrom30yards",2008
189,189,"Tom Pernice Jr",104,0,NA,14,"SandSavesfrom30yards",2008
189,189,"Andres Romero",69,0,NA,9,"SandSavesfrom30yards",2008
