"GoingfortheGreen_RANKTHISWEEK_2008","GoingfortheGreen_RANKLASTWEEK_2008","GoingfortheGreen_PLAYERNAME_2008","GoingfortheGreen_ROUNDS_2008","GoingfortheGreen_Pct_2008","GoingfortheGreen_ATTEMPTS_2008","GoingfortheGreen_NONATTEMPTS_2008","GoingfortheGreen_RTPGOINGFORTHEGREEN_2008","GoingfortheGreen_RTPNOTGOINGFORTHEGRN_2008","stat_name","year"
47,47,"Jonathan Byrd",88,54.45,159,133,-84,-10,"GoingfortheGreen",2008
48,48,"Charles Howell III",101,54.29,190,160,-109,-27,"GoingfortheGreen",2008
49,49,"George McNeill",97,54.24,179,151,-118,1,"GoingfortheGreen",2008
50,50,"Kevin Sutherland",98,54.11,171,145,-100,-30,"GoingfortheGreen",2008
51,51,"Nick Flanagan",89,54.07,166,141,-75,0,"GoingfortheGreen",2008
52,52,"Jason Gore",94,53.87,174,149,-90,-22,"GoingfortheGreen",2008
53,53,"Sean OHair",81,53.74,122,105,-76,-7,"GoingfortheGreen",2008
54,54,"Daniel Chopra",84,53.36,143,125,-77,-3,"GoingfortheGreen",2008
55,55,"John Merrick",98,53.24,148,130,-81,-9,"GoingfortheGreen",2008
56,56,"Ted Purdy",68,53.15,118,104,-56,-8,"GoingfortheGreen",2008
57,57,"Brad Adamonis",87,52.88,147,131,-83,6,"GoingfortheGreen",2008
58,58,"Brenden Pappas",66,52.4,109,99,-76,-7,"GoingfortheGreen",2008
59,59,"Jesper Parnevik",88,52.33,146,133,-83,-13,"GoingfortheGreen",2008
60,60,"Steve Marino",119,52.19,191,175,-101,-29,"GoingfortheGreen",2008
61,61,"Steve Lowery",74,52.02,129,119,-53,14,"GoingfortheGreen",2008
61,61,"Ryan Palmer",69,52.02,116,107,-65,-22,"GoingfortheGreen",2008
63,63,"Rod Pampling",83,51.92,135,125,-59,-13,"GoingfortheGreen",2008
64,64,"Tim Herron",97,51.85,154,143,-81,-1,"GoingfortheGreen",2008
65,65,"YE Yang",89,51.69,153,143,-78,4,"GoingfortheGreen",2008
66,66,"Bo Van Pelt",101,51.61,176,165,-99,-10,"GoingfortheGreen",2008
67,67,"John Huston",56,51.6,97,91,-42,-16,"GoingfortheGreen",2008
68,68,"Hunter Mahan",87,51.55,133,125,-70,-15,"GoingfortheGreen",2008
69,69,"Kevin Stadler",90,51.4,147,139,-87,-2,"GoingfortheGreen",2008
70,70,"Todd Demsey",80,51.14,135,129,-81,-14,"GoingfortheGreen",2008
71,71,"Woody Austin",109,50.3,169,167,-95,-33,"GoingfortheGreen",2008
72,72,"John Senden",93,50.18,143,142,-75,-12,"GoingfortheGreen",2008
73,73,"Mark Calcavecchia",67,50,95,95,-50,-5,"GoingfortheGreen",2008
73,73,"Nathan Green",95,50,171,171,-90,-8,"GoingfortheGreen",2008
73,73,"Travis Perkins",53,50,73,73,-25,9,"GoingfortheGreen",2008
73,73,"Johnson Wagner",83,50,122,122,-56,-16,"GoingfortheGreen",2008
77,77,"Joe Ogilvie",100,49.69,161,163,-90,-24,"GoingfortheGreen",2008
78,78,"Bob Sowards",61,49.48,96,98,-52,1,"GoingfortheGreen",2008
79,79,"Rory Sabbatini",77,49.17,118,122,-79,-5,"GoingfortheGreen",2008
80,80,"Brandt Jobe",52,49.13,85,88,-43,3,"GoingfortheGreen",2008
81,81,"Paul Casey",55,48.85,64,67,-28,0,"GoingfortheGreen",2008
82,82,"Frank Lickliter II",107,48.35,176,188,-91,-31,"GoingfortheGreen",2008
83,83,"Jon Mills",95,47.96,141,153,-66,2,"GoingfortheGreen",2008
84,84,"Joe Durant",92,47.62,140,154,-64,-10,"GoingfortheGreen",2008
85,85,"Rich Beem",90,47.52,144,159,-62,-20,"GoingfortheGreen",2008
86,86,"Kenneth Ferrie",72,47.3,114,127,-57,8,"GoingfortheGreen",2008
87,87,"Kevin Na",97,47.23,162,181,-94,-24,"GoingfortheGreen",2008
88,88,"John Rollins",94,47.21,144,161,-69,-12,"GoingfortheGreen",2008
89,89,"Ben Crane",86,46.95,123,139,-63,-29,"GoingfortheGreen",2008
90,90,"Retief Goosen",59,46.94,69,78,-34,-3,"GoingfortheGreen",2008
91,91,"Scott McCarron",63,46.34,95,110,-43,-5,"GoingfortheGreen",2008
92,92,"Mark Hensby",71,46.15,120,140,-66,-12,"GoingfortheGreen",2008
93,93,"Brett Quigley",80,45.96,131,154,-75,-1,"GoingfortheGreen",2008
94,94,"Carlos Franco",73,45.93,113,133,-75,-6,"GoingfortheGreen",2008
95,95,"Ken Duke",116,45.91,174,205,-80,-48,"GoingfortheGreen",2008
96,96,"Will Ma Kenzie",62,45.85,94,111,-50,-7,"GoingfortheGreen",2008
97,97,"John Riegger",73,45.68,111,132,-61,-12,"GoingfortheGreen",2008
98,98,"Jeff Maggert",86,45.67,132,157,-67,10,"GoingfortheGreen",2008
99,99,"Ernie Els",51,45.61,52,62,-28,0,"GoingfortheGreen",2008
100,100,"Chad Campbell",94,45.39,133,160,-91,-17,"GoingfortheGreen",2008
101,101,"Alejandro Canizares",52,45.21,66,80,-33,4,"GoingfortheGreen",2008
102,102,"KJ Choi",74,45.13,88,107,-44,-13,"GoingfortheGreen",2008
103,103,"Charlie Wi",97,44.75,145,179,-62,-18,"GoingfortheGreen",2008
104,104,"Stuart Appleby",87,44.54,102,127,-62,-16,"GoingfortheGreen",2008
105,105,"Peter Lonard",92,44.48,129,161,-76,-23,"GoingfortheGreen",2008
106,106,"David Toms",70,44.33,86,108,-53,-11,"GoingfortheGreen",2008
107,107,"Kent Jones",68,44,88,112,-50,-2,"GoingfortheGreen",2008
108,108,"Carl Pettersson",110,43.95,149,190,-75,-21,"GoingfortheGreen",2008
109,109,"Eric Axley",113,43.79,155,199,-91,-12,"GoingfortheGreen",2008
110,110,"Billy Mayfair",103,43.24,144,189,-72,-26,"GoingfortheGreen",2008
111,111,"Parker McLachlin",88,42.72,129,173,-87,-17,"GoingfortheGreen",2008
111,111,"Tim Petrovic",97,42.72,132,177,-69,-5,"GoingfortheGreen",2008
113,113,"Mike Weir",88,42.68,105,141,-69,-22,"GoingfortheGreen",2008
114,114,"Brad Elder",67,42.5,85,115,-42,-7,"GoingfortheGreen",2008
115,115,"Rocco Mediate",87,42.47,110,149,-62,-14,"GoingfortheGreen",2008
116,116,"Ben Curtis",80,42.4,92,125,-52,-23,"GoingfortheGreen",2008
117,117,"Tom Lehman",51,42.36,61,83,-34,-12,"GoingfortheGreen",2008
118,118,"David Lutterus",59,41.81,74,103,-27,14,"GoingfortheGreen",2008
119,119,"Brandt Snedeker",85,40.85,96,139,-59,-4,"GoingfortheGreen",2008
120,120,"Geoff Ogilvy",65,40.78,73,106,-38,-11,"GoingfortheGreen",2008
121,121,"Michael Allen",91,40.76,128,186,-73,-13,"GoingfortheGreen",2008
121,121,"David Duval",51,40.76,64,93,-29,10,"GoingfortheGreen",2008
123,123,"Mark Wilson",107,40.75,152,221,-79,-32,"GoingfortheGreen",2008
124,124,"Cody Freeman",66,40.7,81,118,-36,1,"GoingfortheGreen",2008
125,125,"Chris Stroud",81,40.6,108,158,-54,-20,"GoingfortheGreen",2008
126,126,"Tom Scherrer",56,40.48,68,100,-39,-15,"GoingfortheGreen",2008
127,127,"Jim Furyk",95,40.3,108,160,-70,-27,"GoingfortheGreen",2008
128,128,"Scott Verplank",82,40.17,96,143,-39,-28,"GoingfortheGreen",2008
129,129,"Vaughn Taylor",103,40.12,132,197,-56,-14,"GoingfortheGreen",2008
130,130,"Ryan Armour",87,40.07,111,166,-49,-7,"GoingfortheGreen",2008
131,131,"JJ Henry",108,39.94,145,218,-77,-18,"GoingfortheGreen",2008
132,132,"Alex Cejka",75,39.72,85,129,-32,-9,"GoingfortheGreen",2008
133,133,"Briny Baird",113,39.71,135,205,-72,-18,"GoingfortheGreen",2008
134,134,"Chad Collins",72,39.06,91,142,-43,-2,"GoingfortheGreen",2008
135,135,"Steve Stricker",75,39.02,80,125,-53,-30,"GoingfortheGreen",2008
136,136,"Brian Davis",108,38.96,143,224,-80,-50,"GoingfortheGreen",2008
137,137,"Brett Rumford",72,38.94,88,138,-47,-19,"GoingfortheGreen",2008
138,138,"Cliff Kresge",84,38.76,100,158,-48,-13,"GoingfortheGreen",2008
139,139,"Tom Pernice Jr",104,38.68,135,214,-77,-32,"GoingfortheGreen",2008
140,140,"Marc Turnesa",87,38.43,108,173,-61,-29,"GoingfortheGreen",2008
141,141,"Patrick Sheehan",124,38.16,145,235,-72,-18,"GoingfortheGreen",2008
142,142,"Steve Flesch",95,38.1,120,195,-69,-27,"GoingfortheGreen",2008
143,143,"Ryuji Imada",80,37.98,98,160,-56,-34,"GoingfortheGreen",2008
144,144,"Robert Gamez",79,37.93,99,162,-41,-7,"GoingfortheGreen",2008
145,145,"Jeff Gove",50,37.74,60,99,-34,-9,"GoingfortheGreen",2008
146,146,"Justin Bolli",87,37.63,108,179,-55,-15,"GoingfortheGreen",2008
147,147,"Stephen Ames",83,37.5,87,145,-57,-35,"GoingfortheGreen",2008
147,147,"Bob Tway",70,37.5,81,135,-45,-30,"GoingfortheGreen",2008
149,149,"Chris Riley",51,37.18,58,98,-30,-21,"GoingfortheGreen",2008
150,150,"Tim Wilkinson",95,37.12,111,188,-62,-33,"GoingfortheGreen",2008
151,151,"John Mallinger",95,36.95,109,186,-58,-14,"GoingfortheGreen",2008
152,152,"Freddie Jacobson",78,36.73,83,143,-45,-14,"GoingfortheGreen",2008
153,153,"Zach Johnson",85,36.53,99,172,-50,-18,"GoingfortheGreen",2008
154,154,"Jerry Kelly",89,36.11,91,161,-57,-12,"GoingfortheGreen",2008
155,155,"Trevor Immelman",70,36,63,112,-35,-8,"GoingfortheGreen",2008
156,156,"Billy Andrade",71,35.94,78,139,-37,-1,"GoingfortheGreen",2008
156,156,"Steve Elkington",84,35.94,101,180,-48,-26,"GoingfortheGreen",2008
158,158,"Kyle Thompson",70,35.91,79,141,-46,-6,"GoingfortheGreen",2008
159,159,"JP Hayes",67,35.56,80,145,-42,-7,"GoingfortheGreen",2008
160,160,"Todd Hamilton",92,35.54,102,185,-47,-33,"GoingfortheGreen",2008
161,161,"Lee Janzen",89,35.27,103,189,-49,-1,"GoingfortheGreen",2008
162,162,"Bob Estes",90,35.2,113,208,-56,-30,"GoingfortheGreen",2008
163,163,"Marco Dawson",64,35.12,72,133,-47,-12,"GoingfortheGreen",2008
164,164,"Cameron Beckman",87,34.98,99,184,-55,-27,"GoingfortheGreen",2008
165,165,"Omar Uresti",74,34.18,81,156,-41,-38,"GoingfortheGreen",2008
166,166,"Chez Reavie",102,33.53,112,222,-40,-27,"GoingfortheGreen",2008
167,167,"Dudley Hart",74,33.33,81,162,-39,-22,"GoingfortheGreen",2008
168,168,"Chris DiMarco",87,33.22,95,191,-54,-32,"GoingfortheGreen",2008
170,170,"Justin Leonard",101,32.28,82,172,-44,-43,"GoingfortheGreen",2008
171,171,"Ian Poulter",51,31.78,41,88,-18,-14,"GoingfortheGreen",2008
172,172,"Jay Williamson",96,31.7,97,209,-46,-15,"GoingfortheGreen",2008
173,173,"Dean Wilson",109,31.59,109,236,-51,-36,"GoingfortheGreen",2008
174,174,"Scott Sterling",89,31.54,88,191,-50,-31,"GoingfortheGreen",2008
175,175,"Glen Day",64,31.09,60,133,-29,-23,"GoingfortheGreen",2008
176,176,"Paul Claxton",63,30.69,58,131,-19,-5,"GoingfortheGreen",2008
177,177,"Bart Bryant",81,30.59,67,152,-34,-22,"GoingfortheGreen",2008
178,178,"Tim Clark",90,30.42,73,167,-41,-30,"GoingfortheGreen",2008
179,179,"Jim McGovern",75,30.18,67,155,-44,-2,"GoingfortheGreen",2008
180,180,"Tommy Armour III",77,29.96,71,166,-38,-22,"GoingfortheGreen",2008
181,181,"Shane Bertsch",96,29.73,99,234,-56,-40,"GoingfortheGreen",2008
182,182,"Matt Kuchar",88,29.57,76,181,-48,-32,"GoingfortheGreen",2008
183,183,"Heath Slocum",104,29.3,92,222,-41,-36,"GoingfortheGreen",2008
184,184,"Shigeki Maruyama",50,29.09,48,117,-33,-17,"GoingfortheGreen",2008
185,185,"Jeff Quinney",87,28.11,79,202,-39,-27,"GoingfortheGreen",2008
186,186,"Doug LaBelle II",65,27.93,50,129,-27,-16,"GoingfortheGreen",2008
187,187,"Paul Goydos",78,27.1,71,191,-34,-24,"GoingfortheGreen",2008
188,188,"Jin Park",85,26.89,71,193,-32,-16,"GoingfortheGreen",2008
189,189,"Ron Whittaker",54,26.71,39,107,-25,-19,"GoingfortheGreen",2008
190,190,"Craig Kanada",65,26,52,148,-28,-27,"GoingfortheGreen",2008
191,191,"Greg Kraft",63,24.74,47,143,-26,-4,"GoingfortheGreen",2008
192,192,"Brian Gay",102,23.43,71,232,-43,-68,"GoingfortheGreen",2008
193,193,"Olin Browne",77,22.22,56,196,-21,-15,"GoingfortheGreen",2008
194,194,"Nick OHern",82,22.06,62,219,-32,-43,"GoingfortheGreen",2008
195,195,"Corey Pavin",69,20.83,40,152,-15,-28,"GoingfortheGreen",2008
196,196,"Gavin Coles",54,20.75,33,126,-21,-26,"GoingfortheGreen",2008
197,197,"Stephen Leaney",53,18.86,33,142,-15,-20,"GoingfortheGreen",2008
