"Approachesfrom100125yards_RANKTHISWEEK_2006","Approachesfrom100125yards_RANKLASTWEEK_2006","Approachesfrom100125yards_PLAYERNAME_2006","Approachesfrom100125yards_ROUNDS_2006","Approachesfrom100125yards_AVG_2006","Approachesfrom100125yards_TOTALDISTANCEFEET_2006","Approachesfrom100125yards_OFATTEMPTS_2006","Approachesfrom100125yards_RELATIVETOPAR_2006","stat_name","year"
1,1,"Ernie Els",69,NA,846.083,52,-13,"Approachesfrom100125yards",2006
2,2,"Tim Herron",82,NA,1423.833,87,-17,"Approachesfrom100125yards",2006
3,3,"Trevor Immelman",86,NA,2004,119,-27,"Approachesfrom100125yards",2006
3,3,"Scott Verplank",88,NA,1771.667,105,-19,"Approachesfrom100125yards",2006
5,5,"Phil Mickelson",74,NA,1296.083,76,-19,"Approachesfrom100125yards",2006
6,6,"Chris DiMarco",83,NA,1550.917,89,-15,"Approachesfrom100125yards",2006
6,6,"Tiger Woods",55,NA,869.833,50,-8,"Approachesfrom100125yards",2006
8,8,"Jim Furyk",89,NA,2192.25,125,-36,"Approachesfrom100125yards",2006
8,8,"JP Hayes",55,NA,1663.583,95,-12,"Approachesfrom100125yards",2006
8,8,"Corey Pavin",74,NA,1207.583,69,-9,"Approachesfrom100125yards",2006
11,11,"Will Ma Kenzie",91,NA,2136.583,121,-19,"Approachesfrom100125yards",2006
11,11,"Kirk Triplett",58,NA,1377.25,78,-10,"Approachesfrom100125yards",2006
13,13,"Fred Funk",106,NA,2292.833,129,-17,"Approachesfrom100125yards",2006
14,14,"Ben Curtis",86,NA,1929.417,108,-23,"Approachesfrom100125yards",2006
14,14,"Lee Janzen",79,NA,1854.417,104,-23,"Approachesfrom100125yards",2006
14,14,"Adam Scott",70,NA,1785.917,100,-27,"Approachesfrom100125yards",2006
14,14,"Omar Uresti",61,NA,1732.833,97,-23,"Approachesfrom100125yards",2006
18,18,"Alex Cejka",93,NA,2271.583,127,-15,"Approachesfrom100125yards",2006
18,18,"Stewart Cink",93,NA,1989,111,-18,"Approachesfrom100125yards",2006
18,18,"David Howell",52,NA,1004.083,56,-11,"Approachesfrom100125yards",2006
21,21,"Todd Fischer",101,NA,1891.333,105,-17,"Approachesfrom100125yards",2006
21,21,"Mike Weir",88,NA,2110.333,117,-15,"Approachesfrom100125yards",2006
23,23,"Jose Maria Olazabal",62,NA,1143,63,-7,"Approachesfrom100125yards",2006
24,24,"Steve Stricker",64,NA,1786.5,98,-18,"Approachesfrom100125yards",2006
25,25,"Woody Austin",107,NA,2343.083,128,-27,"Approachesfrom100125yards",2006
25,25,"Jason Bohn",104,NA,2597.417,142,-20,"Approachesfrom100125yards",2006
25,25,"Ryuji Imada",105,NA,1963.917,107,-22,"Approachesfrom100125yards",2006
28,28,"Todd Hamilton",72,NA,1691.417,92,-9,"Approachesfrom100125yards",2006
28,28,"Bob May",65,NA,1750.583,95,-2,"Approachesfrom100125yards",2006
28,28,"Larry Mize",53,NA,1508.667,82,-7,"Approachesfrom100125yards",2006
31,31,"Retief Goosen",68,NA,1339.667,72,-12,"Approachesfrom100125yards",2006
31,31,"Arron Oberholser",82,NA,1559.75,84,-16,"Approachesfrom100125yards",2006
31,31,"Jerry Smith",94,NA,2374.833,128,-21,"Approachesfrom100125yards",2006
31,31,"Bubba Watson",83,NA,1933.917,104,-27,"Approachesfrom100125yards",2006
35,35,"Pat Perez",50,NA,1080.917,58,-9,"Approachesfrom100125yards",2006
36,36,"Stephen Ames",63,NA,1427.333,76,-17,"Approachesfrom100125yards",2006
36,36,"Briny Baird",81,NA,2619.5,140,-23,"Approachesfrom100125yards",2006
36,36,"Kris Cox",83,NA,2325,124,-17,"Approachesfrom100125yards",2006
39,39,"Shane Bertsch",104,NA,3014.75,160,-30,"Approachesfrom100125yards",2006
39,39,"Chad Campbell",91,NA,1659.083,88,-8,"Approachesfrom100125yards",2006
39,39,"Tim Clark",80,NA,1264.25,67,-14,"Approachesfrom100125yards",2006
42,42,"Stuart Appleby",83,NA,1644.25,87,-8,"Approachesfrom100125yards",2006
42,42,"Skip Kendall",72,NA,2004.833,106,-12,"Approachesfrom100125yards",2006
42,42,"Chris Riley",86,NA,2756.417,146,-30,"Approachesfrom100125yards",2006
42,42,"Joey Sindelar",90,NA,2473.083,131,-16,"Approachesfrom100125yards",2006
46,46,"Billy Andrade",78,NA,2167.167,114,-13,"Approachesfrom100125yards",2006
46,46,"Eric Axley",91,NA,2449.75,129,-26,"Approachesfrom100125yards",2006
46,46,"Jonathan Byrd",66,NA,1707.917,90,-12,"Approachesfrom100125yards",2006
46,46,"Zach Johnson",98,NA,2275.25,120,-15,"Approachesfrom100125yards",2006
46,46,"Justin Leonard",83,NA,2218.5,117,-17,"Approachesfrom100125yards",2006
46,46,"Greg Owen",79,NA,1788.333,94,-20,"Approachesfrom100125yards",2006
52,52,"Mark Brooks",90,NA,2134.667,112,-11,"Approachesfrom100125yards",2006
52,52,"John Huston",74,NA,2045.5,107,-16,"Approachesfrom100125yards",2006
52,52,"Kenny Perry",73,NA,2023.667,106,-10,"Approachesfrom100125yards",2006
55,55,"JJ Henry",96,NA,2397.417,125,-14,"Approachesfrom100125yards",2006
