"25FinalRoundPerformance_RANKTHISWEEK_2006","25FinalRoundPerformance_RANKLASTWEEK_2006","25FinalRoundPerformance_PLAYERNAME_2006","25FinalRoundPerformance_EVENTS_2006","25FinalRoundPerformance_PctTIMESIMPROVED_2006","25FinalRoundPerformance_OFTIMESIMPROVED_2006","stat_name","year"
58,58,"Will Ma Kenzie",29,70,7,"25FinalRoundPerformance",2006
63,63,"Ryan Palmer",30,69.2,9,"25FinalRoundPerformance",2006
64,64,"Brian Davis",28,68.8,11,"25FinalRoundPerformance",2006
65,65,"Stephen Ames",21,66.7,4,"25FinalRoundPerformance",2006
65,65,"Tommy Armour III",25,66.7,4,"25FinalRoundPerformance",2006
65,65,"Chris DiMarco",26,66.7,6,"25FinalRoundPerformance",2006
65,65,"Steve Elkington",17,66.7,4,"25FinalRoundPerformance",2006
65,65,"Ernie Els",18,66.7,4,"25FinalRoundPerformance",2006
65,65,"Nathan Green",30,66.7,10,"25FinalRoundPerformance",2006
65,65,"JP Hayes",19,66.7,2,"25FinalRoundPerformance",2006
65,65,"David Howell",14,66.7,4,"25FinalRoundPerformance",2006
65,65,"Trevor Immelman",24,66.7,4,"25FinalRoundPerformance",2006
65,65,"Mark OMeara",18,66.7,4,"25FinalRoundPerformance",2006
65,65,"Jose Maria Olazabal",18,66.7,4,"25FinalRoundPerformance",2006
65,65,"John Rollins",28,66.7,8,"25FinalRoundPerformance",2006
65,65,"Chris Smith",21,66.7,6,"25FinalRoundPerformance",2006
65,65,"Steve Stricker",17,66.7,4,"25FinalRoundPerformance",2006
65,65,"Duffy Waldorf",28,66.7,8,"25FinalRoundPerformance",2006
65,65,"Mark Wilson",24,66.7,6,"25FinalRoundPerformance",2006
81,81,"Henrik Bjornstad",31,64.3,9,"25FinalRoundPerformance",2006
81,81,"David Branshaw",29,64.3,9,"25FinalRoundPerformance",2006
81,81,"Patrick Sheehan",34,64.3,9,"25FinalRoundPerformance",2006
84,84,"Michael Allen",25,63.6,7,"25FinalRoundPerformance",2006
84,84,"Bart Bryant",26,63.6,7,"25FinalRoundPerformance",2006
84,84,"Ben Curtis",26,63.6,7,"25FinalRoundPerformance",2006
84,84,"David Duval",24,63.6,7,"25FinalRoundPerformance",2006
84,84,"Carlos Franco",29,63.6,7,"25FinalRoundPerformance",2006
84,84,"Brandt Jobe",28,63.6,7,"25FinalRoundPerformance",2006
84,84,"Shigeki Maruyama",30,63.6,7,"25FinalRoundPerformance",2006
84,84,"John Senden",28,63.6,7,"25FinalRoundPerformance",2006
92,92,"Daniel Chopra",33,62.5,5,"25FinalRoundPerformance",2006
92,92,"Kris Cox",28,62.5,5,"25FinalRoundPerformance",2006
92,92,"James Driscoll",29,62.5,5,"25FinalRoundPerformance",2006
92,92,"Matt Hansen",25,62.5,5,"25FinalRoundPerformance",2006
92,92,"John Huston",27,62.5,5,"25FinalRoundPerformance",2006
92,92,"Jerry Kelly",31,62.5,5,"25FinalRoundPerformance",2006
92,92,"DA Points",28,62.5,5,"25FinalRoundPerformance",2006
92,92,"Mike Weir",24,62.5,5,"25FinalRoundPerformance",2006
100,100,"Rod Pampling",24,61.5,8,"25FinalRoundPerformance",2006
100,100,"Bob Tway",25,61.5,8,"25FinalRoundPerformance",2006
102,102,"Alex Aragon",26,60,3,"25FinalRoundPerformance",2006
102,102,"Jonathan Byrd",20,60,3,"25FinalRoundPerformance",2006
102,102,"Charles Howell III",30,60,9,"25FinalRoundPerformance",2006
102,102,"Zach Johnson",27,60,6,"25FinalRoundPerformance",2006
102,102,"Jeff Overton",28,60,9,"25FinalRoundPerformance",2006
102,102,"Greg Owen",24,60,3,"25FinalRoundPerformance",2006
102,102,"Ian Poulter",15,60,3,"25FinalRoundPerformance",2006
102,102,"Heath Slocum",30,60,6,"25FinalRoundPerformance",2006
110,110,"Dudley Hart",29,58.3,7,"25FinalRoundPerformance",2006
111,111,"Craig Barlow",22,57.1,4,"25FinalRoundPerformance",2006
111,111,"Brian Bateman",26,57.1,4,"25FinalRoundPerformance",2006
111,111,"Retief Goosen",18,57.1,4,"25FinalRoundPerformance",2006
111,111,"Tim Herron",27,57.1,4,"25FinalRoundPerformance",2006
111,111,"Stephen Leaney",27,57.1,4,"25FinalRoundPerformance",2006
111,111,"Hidemichi Tanaka",31,57.1,4,"25FinalRoundPerformance",2006
111,111,"DJ Trahan",33,57.1,4,"25FinalRoundPerformance",2006
111,111,"Bubba Watson",27,57.1,4,"25FinalRoundPerformance",2006
119,119,"Chad Campbell",25,55.6,5,"25FinalRoundPerformance",2006
119,119,"Tim Clark",22,55.6,5,"25FinalRoundPerformance",2006
119,119,"Ben Crane",26,55.6,5,"25FinalRoundPerformance",2006
119,119,"Mathias Gronberg",30,55.6,5,"25FinalRoundPerformance",2006
119,119,"JL Lewis",17,55.6,5,"25FinalRoundPerformance",2006
119,119,"Jeff Maggert",26,55.6,5,"25FinalRoundPerformance",2006
125,125,"Paul Azinger",30,54.5,6,"25FinalRoundPerformance",2006
125,125,"Greg Kraft",26,54.5,6,"25FinalRoundPerformance",2006
127,127,"Woody Austin",31,53.8,7,"25FinalRoundPerformance",2006
127,127,"Bill Haas",30,53.8,7,"25FinalRoundPerformance",2006
127,127,"Tag Ridings",33,53.8,7,"25FinalRoundPerformance",2006
130,130,"KJ Choi",26,50,5,"25FinalRoundPerformance",2006
130,130,"Michael Connell",22,50,1,"25FinalRoundPerformance",2006
130,130,"Chris Couch",27,50,3,"25FinalRoundPerformance",2006
130,130,"Bubba Dickerson",32,50,7,"25FinalRoundPerformance",2006
130,130,"Joe Durant",28,50,6,"25FinalRoundPerformance",2006
130,130,"Mathew Goggin",26,50,3,"25FinalRoundPerformance",2006
130,130,"Paul Goydos",24,50,4,"25FinalRoundPerformance",2006
130,130,"JB Holmes",26,50,5,"25FinalRoundPerformance",2006
130,130,"Tom Lehman",20,50,4,"25FinalRoundPerformance",2006
130,130,"Justin Leonard",26,50,5,"25FinalRoundPerformance",2006
130,130,"Thomas Levet",18,50,4,"25FinalRoundPerformance",2006
130,130,"Hunter Mahan",29,50,8,"25FinalRoundPerformance",2006
130,130,"Troy Matteson",32,50,5,"25FinalRoundPerformance",2006
130,130,"David McKenzie",28,50,3,"25FinalRoundPerformance",2006
130,130,"Jon Mills",27,50,2,"25FinalRoundPerformance",2006
130,130,"Pat Perez",19,50,2,"25FinalRoundPerformance",2006
130,130,"Chris Riley",27,50,4,"25FinalRoundPerformance",2006
130,130,"Adam Scott",19,50,2,"25FinalRoundPerformance",2006
130,130,"Jeff Sluman",29,50,7,"25FinalRoundPerformance",2006
130,130,"Brett Wetterich",25,50,4,"25FinalRoundPerformance",2006
150,150,"Jonathan Kaye",32,46.2,6,"25FinalRoundPerformance",2006
151,151,"Shane Bertsch",34,45.5,5,"25FinalRoundPerformance",2006
151,151,"Alex Cejka",30,45.5,5,"25FinalRoundPerformance",2006
151,151,"Steve Jones",27,45.5,5,"25FinalRoundPerformance",2006
151,151,"Nicholas Thompson",32,45.5,5,"25FinalRoundPerformance",2006
155,155,"Bob Estes",25,44.4,4,"25FinalRoundPerformance",2006
155,155,"Bob May",21,44.4,4,"25FinalRoundPerformance",2006
155,155,"Rory Sabbatini",24,44.4,4,"25FinalRoundPerformance",2006
155,155,"Jason Schultz",28,44.4,4,"25FinalRoundPerformance",2006
155,155,"Mike Sposa",25,44.4,4,"25FinalRoundPerformance",2006
155,155,"Scott Verplank",25,44.4,4,"25FinalRoundPerformance",2006
161,161,"John Engler Jr",27,42.9,3,"25FinalRoundPerformance",2006
161,161,"Robert Garrigus",28,42.9,6,"25FinalRoundPerformance",2006
161,161,"Ryan Hietala",23,42.9,3,"25FinalRoundPerformance",2006
161,161,"Ian Leggatt",29,42.9,3,"25FinalRoundPerformance",2006
161,161,"Sean OHair",30,42.9,6,"25FinalRoundPerformance",2006
161,161,"Corey Pavin",23,42.9,3,"25FinalRoundPerformance",2006
161,161,"Justin Rose",28,42.9,3,"25FinalRoundPerformance",2006
168,168,"Daisuke Maruyama",25,41.7,5,"25FinalRoundPerformance",2006
168,168,"Jerry Smith",29,41.7,5,"25FinalRoundPerformance",2006
170,170,"Arjun Atwal",33,40,4,"25FinalRoundPerformance",2006
170,170,"Mark Brooks",36,40,2,"25FinalRoundPerformance",2006
170,170,"Robert Damron",31,40,2,"25FinalRoundPerformance",2006
170,170,"Marco Dawson",27,40,4,"25FinalRoundPerformance",2006
170,170,"Paul Stankowski",22,40,4,"25FinalRoundPerformance",2006
170,170,"Camilo Villegas",29,40,4,"25FinalRoundPerformance",2006
176,176,"Doug Barron",28,37.5,3,"25FinalRoundPerformance",2006
176,176,"Danny Ellis",23,37.5,3,"25FinalRoundPerformance",2006
176,176,"Nick Watney",29,37.5,3,"25FinalRoundPerformance",2006
179,179,"Peter Lonard",22,36.4,4,"25FinalRoundPerformance",2006
179,179,"Kevin Sutherland",29,36.4,4,"25FinalRoundPerformance",2006
179,179,"Dean Wilson",34,36.4,4,"25FinalRoundPerformance",2006
182,182,"Harrison Frazar",29,33.3,2,"25FinalRoundPerformance",2006
182,182,"Larry Mize",18,33.3,2,"25FinalRoundPerformance",2006
182,182,"Ryan Moore",22,33.3,2,"25FinalRoundPerformance",2006
182,182,"Geoff Ogilvy",20,33.3,1,"25FinalRoundPerformance",2006
182,182,"Roger Tambellini",25,33.3,2,"25FinalRoundPerformance",2006
182,182,"Omar Uresti",22,33.3,2,"25FinalRoundPerformance",2006
182,182,"Bo Van Pelt",28,33.3,3,"25FinalRoundPerformance",2006
189,189,"Mark Calcavecchia",27,30.8,4,"25FinalRoundPerformance",2006
190,190,"Billy Andrade",24,30,3,"25FinalRoundPerformance",2006
191,191,"Olin Browne",30,29.4,5,"25FinalRoundPerformance",2006
192,192,"Todd Fischer",35,27.3,3,"25FinalRoundPerformance",2006
193,193,"Wes Short Jr",33,20,2,"25FinalRoundPerformance",2006
194,194,"John Daly",21,16.7,1,"25FinalRoundPerformance",2006
194,194,"Kirk Triplett",18,16.7,1,"25FinalRoundPerformance",2006
196,196,"Scott Gutschewski",19,0,NA,"25FinalRoundPerformance",2006
