"GIRPercentage175200yards_RANKTHISWEEK_2014","GIRPercentage175200yards_RANKLASTWEEK_2014","GIRPercentage175200yards_PLAYERNAME_2014","GIRPercentage175200yards_ROUNDS_2014","GIRPercentage175200yards_Pct_2014","GIRPercentage175200yards_GREENSHIT_2014","GIRPercentage175200yards_TOTALHOLES_2014","GIRPercentage175200yards_RELATIVETOPAR_2014","stat_name","year"
1,1,"Chad Campbell",57,70.25,111,158,-0.09,"GIRPercentage175200yards",2014
2,2,"Keegan Bradley",89,66.18,137,207,-0.15,"GIRPercentage175200yards",2014
3,3,"Nick Watney",80,65.1,125,192,-0.15,"GIRPercentage175200yards",2014
4,4,"Kyle Stanley",87,65,143,220,-0.04,"GIRPercentage175200yards",2014
5,5,"Ryan Palmer",85,63.81,134,210,-0.11,"GIRPercentage175200yards",2014
6,6,"Sergio Garcia",61,63.5,87,137,-0.24,"GIRPercentage175200yards",2014
7,7,"Henrik Stenson",56,63.2,79,125,-0.18,"GIRPercentage175200yards",2014
8,8,"Graham DeLaet",80,63.08,123,195,-0.11,"GIRPercentage175200yards",2014
9,9,"Kevin Stadler",90,62.67,141,225,-0.17,"GIRPercentage175200yards",2014
10,10,"Billy Horschel",92,62.07,144,232,-0.15,"GIRPercentage175200yards",2014
11,11,"Jim Furyk",84,61.65,172,279,-0.1,"GIRPercentage175200yards",2014
12,12,"Carl Pettersson",91,61.62,175,284,-0.03,"GIRPercentage175200yards",2014
13,13,"Heath Slocum",71,61.54,128,208,-0.1,"GIRPercentage175200yards",2014
14,14,"Justin Rose",70,61.41,113,184,-0.16,"GIRPercentage175200yards",2014
15,15,"JJ Henry",91,61.29,171,279,-0.1,"GIRPercentage175200yards",2014
16,16,"Webb Simpson",87,60.85,157,258,-0.13,"GIRPercentage175200yards",2014
17,17,"Ryan Moore",86,60.63,134,221,-0.16,"GIRPercentage175200yards",2014
18,18,"Kevin Chappell",100,60.42,171,283,-0.16,"GIRPercentage175200yards",2014
19,19,"Justin Hicks",103,60.33,184,305,-0.11,"GIRPercentage175200yards",2014
20,20,"Bud Cauley",56,60.31,79,131,-0.11,"GIRPercentage175200yards",2014
21,21,"Jim Herman",62,60,90,150,-0.08,"GIRPercentage175200yards",2014
22,22,"Will Wilcox",51,59.66,71,119,-0.18,"GIRPercentage175200yards",2014
23,23,"Harris English",95,59.65,136,228,-0.17,"GIRPercentage175200yards",2014
24,24,"Charley Hoffman",93,59.47,135,227,-0.22,"GIRPercentage175200yards",2014
25,25,"Bubba Watson",76,59.26,80,135,-0.13,"GIRPercentage175200yards",2014
26,26,"Dustin Johnson",58,59.22,61,103,-0.26,"GIRPercentage175200yards",2014
27,27,"Daniel Summerhays",98,59.16,184,311,-0.16,"GIRPercentage175200yards",2014
28,28,"Andrew Loupe",65,59.15,84,142,-0.2,"GIRPercentage175200yards",2014
29,29,"Cameron Tringale",111,58.97,217,368,-0.12,"GIRPercentage175200yards",2014
30,30,"Zach Johnson",97,58.86,186,316,-0.16,"GIRPercentage175200yards",2014
31,31,"Ben Martin",80,58.82,140,238,-0.18,"GIRPercentage175200yards",2014
32,32,"John Senden",99,58.62,170,290,-0.18,"GIRPercentage175200yards",2014
33,33,"Angel Cabrera",69,58.52,103,176,-0.2,"GIRPercentage175200yards",2014
34,34,"Stewart Cink",91,58.51,141,241,-0.1,"GIRPercentage175200yards",2014
35,35,"John Peterson",62,58.46,114,195,-0.14,"GIRPercentage175200yards",2014
36,36,"Brooks Koepka",56,58.21,78,134,-0.22,"GIRPercentage175200yards",2014
37,37,"Paul Casey",56,58.1,104,179,-0.19,"GIRPercentage175200yards",2014
38,38,"Lucas Glover",68,57.93,84,145,-0.17,"GIRPercentage175200yards",2014
39,39,"Brendon de Jonge",109,57.82,207,358,-0.17,"GIRPercentage175200yards",2014
40,40,"Jason Bohn",81,57.79,152,263,-0.08,"GIRPercentage175200yards",2014
41,41,"Robert Allenby",83,57.71,161,279,-0.03,"GIRPercentage175200yards",2014
42,42,"Bill Haas",107,57.69,165,286,-0.13,"GIRPercentage175200yards",2014
42,42,"Mark Wilson",69,57.69,135,234,-0.07,"GIRPercentage175200yards",2014
44,44,"Vijay Singh",83,57.52,153,266,-0.08,"GIRPercentage175200yards",2014
45,45,"Jhonattan Vegas",77,57.46,104,181,-0.02,"GIRPercentage175200yards",2014
46,46,"Matt Kuchar",91,57.41,155,270,-0.11,"GIRPercentage175200yards",2014
47,47,"Tommy Gainey",73,57.23,99,173,-0.15,"GIRPercentage175200yards",2014
48,48,"Retief Goosen",94,56.98,151,265,-0.15,"GIRPercentage175200yards",2014
49,49,"John Merrick",87,56.96,135,237,-0.11,"GIRPercentage175200yards",2014
50,50,"Johnson Wagner",69,56.87,120,211,-0.12,"GIRPercentage175200yards",2014
51,51,"Seung Yul Noh",92,56.85,141,248,-0.11,"GIRPercentage175200yards",2014
52,52,"Shawn Stefani",60,56.83,104,183,-0.13,"GIRPercentage175200yards",2014
52,52,"Camilo Villegas",95,56.83,154,271,-0.24,"GIRPercentage175200yards",2014
54,54,"Tim Clark",75,56.79,138,243,-0.14,"GIRPercentage175200yards",2014
55,55,"Louis Oosthuizen",50,56.67,51,90,-0.12,"GIRPercentage175200yards",2014
56,56,"Billy Hurley III",86,56.57,155,274,-0.11,"GIRPercentage175200yards",2014
57,57,"Bo Van Pelt",83,56.5,139,246,-0.17,"GIRPercentage175200yards",2014
58,58,"Gary Woodland",93,56.48,122,216,-0.17,"GIRPercentage175200yards",2014
59,59,"Boo Weekley",73,56.41,110,195,-0.01,"GIRPercentage175200yards",2014
60,60,"Jeff Maggert",54,56.29,85,151,-0.02,"GIRPercentage175200yards",2014
61,61,"James Hahn",82,56.27,157,279,-0.12,"GIRPercentage175200yards",2014
62,62,"Hudson Swafford",75,56.25,99,176,0.02,"GIRPercentage175200yards",2014
63,63,"Jerry Kelly",80,56.22,131,233,-0.17,"GIRPercentage175200yards",2014
63,63,"Jimmy Walker",98,56.22,122,217,-0.09,"GIRPercentage175200yards",2014
65,65,"Davis Love III",74,56.19,127,226,-0.09,"GIRPercentage175200yards",2014
