"LowestRound_RANKTHISWEEK_2009","LowestRound_RANKLASTWEEK_2009","LowestRound_PLAYERNAME_2009","LowestRound_ROUNDS_2009","LowestRound_VALUE_2009","LowestRound_TOURNCOURSE_2009","LowestRound_ROUND_2009","stat_name","year"
9,9,"Phil Mickelson",66,62,NA,3,"LowestRound",2009
9,9,"Kevin Na",91,62,NA,2,"LowestRound",2009
9,9,"James Nitties",86,62,NA,4,"LowestRound",2009
9,9,"Joe Ogilvie",85,62,NA,4,"LowestRound",2009
9,9,"Tom Pernice Jr",82,62,NA,1,"LowestRound",2009
9,9,"Brett Quigley",92,62,NA,3,"LowestRound",2009
9,9,"John Rollins",92,62,NA,2,"LowestRound",2009
9,9,"Scott Verplank",88,62,NA,4,"LowestRound",2009
9,9,"Bubba Watson",73,62,NA,1,"LowestRound",2009
9,9,"Tiger Woods",64,62,NA,3,"LowestRound",2009
39,39,"Stephen Ames",77,63,NA,5,"LowestRound",2009
39,39,"Woody Austin",84,63,NA,1,"LowestRound",2009
39,39,"Briny Baird",89,63,NA,2,"LowestRound",2009
39,39,"David Berganio Jr",43,63,NA,1,"LowestRound",2009
39,39,"Tim Clark",81,63,NA,1,"LowestRound",2009
39,39,"Chris Couch",21,63,NA,2,"LowestRound",2009
39,39,"Ben Crane",93,63,NA,1,"LowestRound",2009
39,39,"Jason Dufner",90,63,NA,2,"LowestRound",2009
39,39,"Brian Gay",96,63,NA,4,"LowestRound",2009
39,39,"Ernie Gonzalez",4,63,NA,2,"LowestRound",2009
39,39,"Paul Goydos",79,63,NA,3,"LowestRound",2009
39,39,"Bob Heintz",59,63,NA,1,"LowestRound",2009
39,39,"JJ Henry",97,63,NA,2,"LowestRound",2009
39,39,"Tim Herron",87,63,NA,2,"LowestRound",2009
39,39,"Charley Hoffman",97,63,NA,3,"LowestRound",2009
39,39,"Charles Howell III",99,63,NA,4,"LowestRound",2009
39,39,"Lee Janzen",74,63,NA,3,"LowestRound",2009
39,39,"Richard Johnson",85,63,NA,1,"LowestRound",2009
39,39,"Matt Jones",56,63,NA,3,"LowestRound",2009
39,39,"Jonathan Kaye",49,63,NA,3,"LowestRound",2009
39,39,"Colt Knost",71,63,NA,4,"LowestRound",2009
39,39,"Cliff Kresge",78,63,NA,2,"LowestRound",2009
39,39,"Justin Leonard",95,63,NA,2,"LowestRound",2009
39,39,"Frank Lickliter II",36,63,NA,3,"LowestRound",2009
39,39,"Peter Lonard",86,63,NA,4,"LowestRound",2009
39,39,"Steve Lowery",83,63,NA,1,"LowestRound",2009
39,39,"Jarrod Lyle",65,63,NA,4,"LowestRound",2009
39,39,"Jeff Maggert",79,63,NA,2,"LowestRound",2009
39,39,"Graeme McDowell",40,63,NA,4,"LowestRound",2009
39,39,"George McNeill",82,63,NA,3,"LowestRound",2009
39,39,"John Merrick",91,63,NA,4,"LowestRound",2009
39,39,"Shaun Micheel",49,63,NA,3,"LowestRound",2009
39,39,"Bryce Molder",69,63,NA,4,"LowestRound",2009
39,39,"Ryan Moore",89,63,NA,2,"LowestRound",2009
39,39,"Nick OHern",90,63,NA,1,"LowestRound",2009
39,39,"Geoff Ogilvy",78,63,NA,3,"LowestRound",2009
39,39,"Ryan Palmer",78,63,NA,2,"LowestRound",2009
39,39,"Tim Petrovic",97,63,NA,4,"LowestRound",2009
39,39,"Rick Price",54,63,NA,2,"LowestRound",2009
39,39,"Dicky Pride",29,63,NA,3,"LowestRound",2009
39,39,"Chris Riley",77,63,NA,2,"LowestRound",2009
39,39,"Andres Romero",58,63,NA,4,"LowestRound",2009
39,39,"Heath Slocum",95,63,NA,2,"LowestRound",2009
39,39,"Kevin Stadler",65,63,NA,2,"LowestRound",2009
39,39,"Scott Sterling",51,63,NA,2,"LowestRound",2009
39,39,"Chris Stroud",88,63,NA,4,"LowestRound",2009
39,39,"Vaughn Taylor",88,63,NA,1,"LowestRound",2009
39,39,"Bo Van Pelt",100,63,NA,1,"LowestRound",2009
39,39,"Camilo Villegas",76,63,NA,1,"LowestRound",2009
39,39,"Charles Warren",63,63,NA,1,"LowestRound",2009
39,39,"Nick Watney",86,63,NA,2,"LowestRound",2009
39,39,"Gary Woodland",53,63,NA,3,"LowestRound",2009
91,91,"Robert Allenby",71,64,NA,2,"LowestRound",2009
91,91,"Tommy Armour III",58,64,NA,3,"LowestRound",2009
91,91,"Cameron Beckman",87,64,NA,3,"LowestRound",2009
91,91,"Rich Beem",77,64,NA,4,"LowestRound",2009
91,91,"Bart Bryant",58,64,NA,4,"LowestRound",2009
91,91,"Mark Calcavecchia",72,64,NA,4,"LowestRound",2009
91,91,"Alex Cejka",82,64,NA,4,"LowestRound",2009
91,91,"Greg Chalmers",85,64,NA,1,"LowestRound",2009
91,91,"Fred Couples",54,64,NA,3,"LowestRound",2009
91,91,"Ben Curtis",63,64,NA,2,"LowestRound",2009
91,91,"Brian Davis",103,64,NA,4,"LowestRound",2009
91,91,"Glen Day",79,64,NA,2,"LowestRound",2009
91,91,"Chris DiMarco",97,64,NA,1,"LowestRound",2009
91,91,"Luke Donald",79,64,NA,1,"LowestRound",2009
91,91,"Ken Duke",87,64,NA,3,"LowestRound",2009
91,91,"Steve Elkington",70,64,NA,2,"LowestRound",2009
91,91,"Derek Fathauer",63,64,NA,2,"LowestRound",2009
91,91,"Todd Fischer",9,64,NA,3,"LowestRound",2009
91,91,"Rickie Fowler",20,64,NA,4,"LowestRound",2009
91,91,"Sergio Garcia",59,64,NA,3,"LowestRound",2009
91,91,"Robert Garrigus",83,64,NA,3,"LowestRound",2009
91,91,"Bobby Gates",4,64,NA,2,"LowestRound",2009
91,91,"Lucas Glover",93,64,NA,2,"LowestRound",2009
91,91,"Retief Goosen",74,64,NA,2,"LowestRound",2009
91,91,"Mathias Gronberg",37,64,NA,3,"LowestRound",2009
91,91,"Scott Gutschewski",47,64,NA,3,"LowestRound",2009
91,91,"Soren Hansen",27,64,NA,3,"LowestRound",2009
91,91,"Padraig Harrington",66,64,NA,1,"LowestRound",2009
91,91,"JB Holmes",74,64,NA,3,"LowestRound",2009
91,91,"John Huston",39,64,NA,4,"LowestRound",2009
91,91,"Freddie Jacobson",83,64,NA,4,"LowestRound",2009
91,91,"Miguel Angel Jimenez",28,64,NA,1,"LowestRound",2009
91,91,"Jerry Kelly",90,64,NA,2,"LowestRound",2009
91,91,"Jeff Klauk",97,64,NA,1,"LowestRound",2009
91,91,"Matt Kuchar",82,64,NA,2,"LowestRound",2009
91,91,"Davis Love III",89,64,NA,2,"LowestRound",2009
91,91,"Jamie Lovemark",14,64,NA,4,"LowestRound",2009
91,91,"Billy Mayfair",83,64,NA,3,"LowestRound",2009
91,91,"Sean OHair",80,64,NA,2,"LowestRound",2009
91,91,"Greg Owen",97,64,NA,2,"LowestRound",2009
91,91,"Rod Pampling",72,64,NA,2,"LowestRound",2009
91,91,"Scott Piercy",85,64,NA,1,"LowestRound",2009
91,91,"Martin Piller",4,64,NA,3,"LowestRound",2009
91,91,"DA Points",99,64,NA,1,"LowestRound",2009
91,91,"Ted Purdy",101,64,NA,3,"LowestRound",2009
91,91,"Alvaro Quiros",25,64,NA,2,"LowestRound",2009
91,91,"Chez Reavie",81,64,NA,4,"LowestRound",2009
91,91,"Tag Ridings",50,64,NA,1,"LowestRound",2009
91,91,"Rory Sabbatini",81,64,NA,4,"LowestRound",2009
91,91,"Adam Scott",53,64,NA,4,"LowestRound",2009
91,91,"John Senden",100,64,NA,2,"LowestRound",2009
91,91,"Webb Simpson",94,64,NA,3,"LowestRound",2009
91,91,"Vijay Singh",71,64,NA,2,"LowestRound",2009
91,91,"Jeev Milkha Singh",49,64,NA,4,"LowestRound",2009
91,91,"Brandt Snedeker",81,64,NA,1,"LowestRound",2009
91,91,"Darron Stiles",52,64,NA,1,"LowestRound",2009
91,91,"Kevin Streelman",97,64,NA,4,"LowestRound",2009
91,91,"Kevin Sutherland",96,64,NA,3,"LowestRound",2009
91,91,"Roland Thatcher",44,64,NA,4,"LowestRound",2009
91,91,"Nicholas Thompson",96,64,NA,3,"LowestRound",2009
91,91,"DJ Trahan",96,64,NA,2,"LowestRound",2009
91,91,"Bob Tway",29,64,NA,2,"LowestRound",2009
91,91,"Jimmy Walker",74,64,NA,2,"LowestRound",2009
91,91,"Boo Weekley",79,64,NA,1,"LowestRound",2009
91,91,"Mark Wilson",99,64,NA,4,"LowestRound",2009
91,91,"Casey Wittenberg",71,64,NA,3,"LowestRound",2009
157,157,"Thomas Aiken",10,65,NA,4,"LowestRound",2009
157,157,"Michael Allen",73,65,NA,3,"LowestRound",2009
157,157,"Stuart Appleby",79,65,NA,2,"LowestRound",2009
157,157,"Aaron Baddeley",66,65,NA,4,"LowestRound",2009
157,157,"Ricky Barnes",67,65,NA,4,"LowestRound",2009
157,157,"Notah Begay III",41,65,NA,2,"LowestRound",2009
157,157,"Matt Bettencourt",98,65,NA,3,"LowestRound",2009
157,157,"Michael Bradley",45,65,NA,2,"LowestRound",2009
157,157,"Mark Brooks",55,65,NA,3,"LowestRound",2009
157,157,"Angel Cabrera",55,65,NA,4,"LowestRound",2009
157,157,"Daniel Chopra",89,65,NA,2,"LowestRound",2009
157,157,"Stewart Cink",79,65,NA,2,"LowestRound",2009
157,157,"Jason Day",61,65,NA,2,"LowestRound",2009
157,157,"Brendon de Jonge",90,65,NA,3,"LowestRound",2009
157,157,"Joe Durant",62,65,NA,1,"LowestRound",2009
157,157,"Bob Estes",78,65,NA,2,"LowestRound",2009
157,157,"Brad Faxon",59,65,NA,2,"LowestRound",2009
157,157,"Steve Flesch",77,65,NA,2,"LowestRound",2009
157,157,"Harrison Frazar",93,65,NA,4,"LowestRound",2009
157,157,"Jason Gore",74,65,NA,2,"LowestRound",2009
157,157,"Nathan Green",104,65,NA,2,"LowestRound",2009
157,157,"Todd Hamilton",83,65,NA,1,"LowestRound",2009
157,157,"Ryuji Imada",85,65,NA,2,"LowestRound",2009
157,157,"Brandt Jobe",28,65,NA,2,"LowestRound",2009
157,157,"Kent Jones",73,65,NA,2,"LowestRound",2009
157,157,"Kenichi Kuboya",4,65,NA,1,"LowestRound",2009
157,157,"Tom Lehman",55,65,NA,2,"LowestRound",2009
157,157,"Michael Letzig",96,65,NA,2,"LowestRound",2009
157,157,"Prayad Marksaeng",15,65,NA,1,"LowestRound",2009
157,157,"Shigeki Maruyama",15,65,NA,1,"LowestRound",2009
157,157,"David Mathis",82,65,NA,3,"LowestRound",2009
157,157,"Parker McLachlin",71,65,NA,2,"LowestRound",2009
157,157,"Fernando Mechereffe",4,65,NA,2,"LowestRound",2009
157,157,"Rocco Mediate",79,65,NA,4,"LowestRound",2009
157,157,"Jeff Overton",92,65,NA,3,"LowestRound",2009
157,157,"Corey Pavin",73,65,NA,4,"LowestRound",2009
157,157,"Carl Pettersson",86,65,NA,3,"LowestRound",2009
157,157,"Ian Poulter",59,65,NA,3,"LowestRound",2009
157,157,"Aron Price",89,65,NA,2,"LowestRound",2009
157,157,"Jeff Quinney",78,65,NA,3,"LowestRound",2009
157,157,"Justin Rose",71,65,NA,1,"LowestRound",2009
157,157,"Wes Short Jr",7,65,NA,3,"LowestRound",2009
157,157,"Hideto Tanihara",4,65,NA,2,"LowestRound",2009
157,157,"Nick Taylor",6,65,NA,2,"LowestRound",2009
157,157,"Justin Thomas",3,65,NA,1,"LowestRound",2009
157,157,"Brendon Todd",53,65,NA,2,"LowestRound",2009
157,157,"Peter Tomasulo",61,65,NA,2,"LowestRound",2009
157,157,"David Toms",98,65,NA,4,"LowestRound",2009
157,157,"Kirk Triplett",60,65,NA,1,"LowestRound",2009
157,157,"Marc Turnesa",77,65,NA,2,"LowestRound",2009
157,157,"Brian Vranesh",51,65,NA,1,"LowestRound",2009
157,157,"Aaron Watkins",48,65,NA,1,"LowestRound",2009
157,157,"Tom Watson",6,65,NA,1,"LowestRound",2009
157,157,"Matt Weibring",65,65,NA,3,"LowestRound",2009
157,157,"Lee Westwood",30,65,NA,4,"LowestRound",2009
157,157,"Tim Wilkinson",42,65,NA,3,"LowestRound",2009
157,157,"Garrett Willis",18,65,NA,3,"LowestRound",2009
157,157,"Dean Wilson",81,65,NA,2,"LowestRound",2009
157,157,"YE Yang",83,65,NA,1,"LowestRound",2009
157,157,"Azuma Yano",14,65,NA,2,"LowestRound",2009
217,217,"Tyler Aldridge",40,66,NA,2,"LowestRound",2009
217,217,"Billy Andrade",40,66,NA,1,"LowestRound",2009
217,217,"Eric Axley",71,66,NA,2,"LowestRound",2009
217,217,"Chris Baryla",8,66,NA,4,"LowestRound",2009
217,217,"Brian Bateman",55,66,NA,1,"LowestRound",2009
217,217,"Matthew Borchert",48,66,NA,1,"LowestRound",2009
217,217,"Guy Boros",22,66,NA,2,"LowestRound",2009
217,217,"Olin Browne",24,66,NA,1,"LowestRound",2009
217,217,"Jonathan Byrd",89,66,NA,3,"LowestRound",2009
217,217,"Paul Casey",42,66,NA,4,"LowestRound",2009
217,217,"KJ Choi",65,66,NA,4,"LowestRound",2009
217,217,"John Daly",16,66,NA,1,"LowestRound",2009
217,217,"Graham DeLaet",4,66,NA,2,"LowestRound",2009
217,217,"David Duval",56,66,NA,2,"LowestRound",2009
217,217,"Ernie Els",70,66,NA,2,"LowestRound",2009
217,217,"Gonzalo Fdez Castano",18,66,NA,2,"LowestRound",2009
217,217,"Carlos Franco",31,66,NA,2,"LowestRound",2009
217,217,"Tommy Gainey",46,66,NA,2,"LowestRound",2009
217,217,"David Gossett",11,66,NA,2,"LowestRound",2009
217,217,"Peter Hanson",17,66,NA,1,"LowestRound",2009
217,217,"Dudley Hart",38,66,NA,2,"LowestRound",2009
217,217,"Scott Hoch",4,66,NA,4,"LowestRound",2009
217,217,"Trevor Immelman",41,66,NA,1,"LowestRound",2009
217,217,"Anthony Kang",4,66,NA,3,"LowestRound",2009
217,217,"Robert Karlsson",18,66,NA,3,"LowestRound",2009
217,217,"Troy Kelly",40,66,NA,2,"LowestRound",2009
217,217,"Skip Kendall",11,66,NA,4,"LowestRound",2009
217,217,"James Kingston",8,66,NA,1,"LowestRound",2009
217,217,"Soren Kjeldsen",21,66,NA,2,"LowestRound",2009
217,217,"Derek Lamely",6,66,NA,1,"LowestRound",2009
217,217,"Jose Manuel Lara",6,66,NA,2,"LowestRound",2009
217,217,"Pablo Larrazabal",8,66,NA,1,"LowestRound",2009
217,217,"Danny Lee",35,66,NA,4,"LowestRound",2009
217,217,"Luke List",4,66,NA,1,"LowestRound",2009
217,217,"Will Ma Kenzie",69,66,NA,3,"LowestRound",2009
217,217,"Rory McIlroy",42,66,NA,2,"LowestRound",2009
217,217,"Arron Oberholser",11,66,NA,3,"LowestRound",2009
217,217,"Jose Maria Olazabal",14,66,NA,1,"LowestRound",2009
217,217,"Leif Olson",51,66,NA,1,"LowestRound",2009
217,217,"David Peoples",18,66,NA,4,"LowestRound",2009
217,217,"Patrick Sheehan",51,66,NA,4,"LowestRound",2009
217,217,"Michael Sim",12,66,NA,2,"LowestRound",2009
217,217,"Jeff Sluman",6,66,NA,2,"LowestRound",2009
217,217,"Paul Stankowski",24,66,NA,4,"LowestRound",2009
217,217,"Kyle Stanley",24,66,NA,2,"LowestRound",2009
217,217,"Henrik Stenson",35,66,NA,4,"LowestRound",2009
217,217,"Omar Uresti",27,66,NA,2,"LowestRound",2009
217,217,"Johnson Wagner",81,66,NA,4,"LowestRound",2009
217,217,"Jay Williamson",69,66,NA,1,"LowestRound",2009
217,217,"Oliver Wilson",31,66,NA,4,"LowestRound",2009
217,217,"Willie Wood",4,66,NA,1,"LowestRound",2009
268,268,"Steve Allan",37,67,NA,2,"LowestRound",2009
268,268,"Arjun Atwal",31,67,NA,2,"LowestRound",2009
268,268,"Paul Azinger",16,67,NA,1,"LowestRound",2009
268,268,"Ronnie Black",12,67,NA,3,"LowestRound",2009
268,268,"Ryan Blaum",4,67,NA,1,"LowestRound",2009
268,268,"Tom Byrum",10,67,NA,1,"LowestRound",2009
268,268,"Bobby Clampett",7,67,NA,3,"LowestRound",2009
268,268,"Jose Coceres",13,67,NA,3,"LowestRound",2009
268,268,"Wil Collins",47,67,NA,2,"LowestRound",2009
268,268,"Robert Damron",13,67,NA,4,"LowestRound",2009
268,268,"Ross Fisher",37,67,NA,2,"LowestRound",2009
268,268,"Daniel Gaunt",4,67,NA,2,"LowestRound",2009
268,268,"Tano Goya",4,67,NA,2,"LowestRound",2009
268,268,"Branden Grace",4,67,NA,1,"LowestRound",2009
268,268,"Mark Hensby",14,67,NA,1,"LowestRound",2009
268,268,"Shingo Katayama",18,67,NA,1,"LowestRound",2009
268,268,"Neal Lancaster",15,67,NA,1,"LowestRound",2009
268,268,"Stephen Leaney",26,67,NA,1,"LowestRound",2009
268,268,"JL Lewis",10,67,NA,1,"LowestRound",2009
268,268,"Matthew Loving",4,67,NA,2,"LowestRound",2009
268,268,"Jim McGovern",2,67,NA,2,"LowestRound",2009
268,268,"Larry Mize",4,67,NA,1,"LowestRound",2009
268,268,"Jack Newman",6,67,NA,2,"LowestRound",2009
268,268,"Mark OMeara",6,67,NA,1,"LowestRound",2009
268,268,"James Oh",47,67,NA,3,"LowestRound",2009
268,268,"Louis Oosthuizen",15,67,NA,1,"LowestRound",2009
268,268,"Loren Roberts",10,67,NA,4,"LowestRound",2009
268,268,"Dave Schultz",2,67,NA,2,"LowestRound",2009
268,268,"Richard Sterne",23,67,NA,1,"LowestRound",2009
268,268,"Esteban Toledo",6,67,NA,2,"LowestRound",2009
268,268,"Vance Veazey",4,67,NA,1,"LowestRound",2009
268,268,"Chris Wood",8,67,NA,4,"LowestRound",2009
301,301,"Billy Anderson",2,68,NA,2,"LowestRound",2009
301,301,"Ian Baker Finch",2,68,NA,1,"LowestRound",2009
301,301,"Rich Barcelo",4,68,NA,1,"LowestRound",2009
301,301,"Mark Brown",6,68,NA,3,"LowestRound",2009
301,301,"Rafael Campos",2,68,NA,2,"LowestRound",2009
301,301,"Scott Cashell",2,68,NA,1,"LowestRound",2009
301,301,"Kevin Chappell",7,68,NA,3,"LowestRound",2009
301,301,"Darren Clarke",22,68,NA,3,"LowestRound",2009
301,301,"Marco Dawson",13,68,NA,2,"LowestRound",2009
301,301,"Johan Edfors",10,68,NA,3,"LowestRound",2009
301,301,"Benjamin Fox",2,68,NA,2,"LowestRound",2009
301,301,"Anders Hansen",9,68,NA,1,"LowestRound",2009
301,301,"Matt Harmon",4,68,NA,2,"LowestRound",2009
301,301,"Ryan Helminen",3,68,NA,2,"LowestRound",2009
301,301,"David Howell",4,68,NA,1,"LowestRound",2009
301,301,"Ryo Ishikawa",16,68,NA,1,"LowestRound",2009
301,301,"Martin Kaymer",38,68,NA,2,"LowestRound",2009
301,301,"Greg Kraft",51,68,NA,3,"LowestRound",2009
301,301,"Paul Lawrie",4,68,NA,4,"LowestRound",2009
301,301,"Andy Matthews",4,68,NA,2,"LowestRound",2009
301,301,"Andrew McLardy",6,68,NA,2,"LowestRound",2009
301,301,"Francesco Molinari",16,68,NA,4,"LowestRound",2009
301,301,"Deane Pappas",2,68,NA,1,"LowestRound",2009
301,301,"Steve Pate",10,68,NA,1,"LowestRound",2009
301,301,"Terry Pilkadaris",2,68,NA,1,"LowestRound",2009
301,301,"Andrew Ruthkoski",4,68,NA,1,"LowestRound",2009
301,301,"Tom Scherrer",7,68,NA,1,"LowestRound",2009
301,301,"Charl Schwartzel",18,68,NA,2,"LowestRound",2009
301,301,"Chris Smith",9,68,NA,3,"LowestRound",2009
301,301,"Grant Waite",6,68,NA,1,"LowestRound",2009
301,301,"Anthony Wall",6,68,NA,1,"LowestRound",2009
332,332,"Felipe Aguilar",4,69,NA,3,"LowestRound",2009
332,332,"Craig Barlow",13,69,NA,2,"LowestRound",2009
332,332,"Jason Caron",2,69,NA,1,"LowestRound",2009
332,332,"Erik Compton",14,69,NA,2,"LowestRound",2009
332,332,"Steve Conway",2,69,NA,2,"LowestRound",2009
332,332,"Jay Delsing",21,69,NA,1,"LowestRound",2009
332,332,"Nick Dougherty",10,69,NA,1,"LowestRound",2009
332,332,"David Drysdale",4,69,NA,1,"LowestRound",2009
332,332,"John Ellis",3,69,NA,1,"LowestRound",2009
332,332,"Richard Finch",6,69,NA,3,"LowestRound",2009
332,332,"Robin Freeman",13,69,NA,3,"LowestRound",2009
332,332,"Robert Gamez",25,69,NA,2,"LowestRound",2009
332,332,"Brent Geiberger",10,69,NA,2,"LowestRound",2009
332,332,"Andres Gonzales",4,69,NA,2,"LowestRound",2009
332,332,"Mike Grob",4,69,NA,2,"LowestRound",2009
332,332,"Wes Heffernan",2,69,NA,1,"LowestRound",2009
332,332,"Matt Hill",8,69,NA,1,"LowestRound",2009
332,332,"Thongchai Jaidee",14,69,NA,3,"LowestRound",2009
332,332,"Clint Jensen",5,69,NA,2,"LowestRound",2009
332,332,"Chris Kirk",5,69,NA,3,"LowestRound",2009
332,332,"Matteo Manassero",4,69,NA,4,"LowestRound",2009
332,332,"Len Mattiace",3,69,NA,1,"LowestRound",2009
332,332,"Mike Miles",8,69,NA,2,"LowestRound",2009
332,332,"Zack Miller",3,69,NA,1,"LowestRound",2009
332,332,"Trevor Murphy",4,69,NA,2,"LowestRound",2009
332,332,"Greg Norman",8,69,NA,2,"LowestRound",2009
332,332,"Cameron Peck",2,69,NA,1,"LowestRound",2009
332,332,"Rod Perry",4,69,NA,1,"LowestRound",2009
332,332,"Angelo Que",2,69,NA,2,"LowestRound",2009
332,332,"Jose de Jesus Rodriguez",4,69,NA,2,"LowestRound",2009
332,332,"Reinier Saxton",6,69,NA,1,"LowestRound",2009
332,332,"Sal Spallone",2,69,NA,2,"LowestRound",2009
332,332,"Miguel Suarez",2,69,NA,2,"LowestRound",2009
332,332,"Steve Surry",2,69,NA,1,"LowestRound",2009
332,332,"Junpei Takayama",4,69,NA,2,"LowestRound",2009
332,332,"Nathan Tyler",2,69,NA,2,"LowestRound",2009
332,332,"James Vargas",4,69,NA,3,"LowestRound",2009
332,332,"Manuel Villegas",4,69,NA,3,"LowestRound",2009
332,332,"Alan Wagner",4,69,NA,2,"LowestRound",2009
332,332,"Drew Weaver",4,69,NA,1,"LowestRound",2009
332,332,"Steve Wheatcroft",4,69,NA,4,"LowestRound",2009
373,373,"Fredrik Andersson Hed",4,70,NA,2,"LowestRound",2009
373,373,"Alex Aragon",4,70,NA,2,"LowestRound",2009
373,373,"Rich Bland",2,70,NA,2,"LowestRound",2009
373,373,"Jeff Brehaut",4,70,NA,1,"LowestRound",2009
373,373,"Jaxon Brigman",2,70,NA,1,"LowestRound",2009
373,373,"Paul Broadhurst",4,70,NA,1,"LowestRound",2009
373,373,"Bob Burns",4,70,NA,2,"LowestRound",2009
373,373,"Martin Catalioto",2,70,NA,2,"LowestRound",2009
373,373,"Christian Cevaer",4,70,NA,4,"LowestRound",2009
373,373,"Keith Clearwater",2,70,NA,1,"LowestRound",2009
373,373,"Trevor Dodds",2,70,NA,1,"LowestRound",2009
373,373,"Simon Dyson",2,70,NA,2,"LowestRound",2009
373,373,"Fred Funk",14,70,NA,1,"LowestRound",2009
373,373,"Josh Geary",2,70,NA,1,"LowestRound",2009
373,373,"Tom Gillis",2,70,NA,2,"LowestRound",2009
373,373,"Gregory Havret",4,70,NA,3,"LowestRound",2009
373,373,"Scott Hebert",10,70,NA,1,"LowestRound",2009
373,373,"Billy Horschel",4,70,NA,2,"LowestRound",2009
373,373,"Vincent Johnson",2,70,NA,1,"LowestRound",2009
373,373,"Brendan Jones",5,70,NA,2,"LowestRound",2009
373,373,"Simon Khan",2,70,NA,2,"LowestRound",2009
373,373,"Bernhard Langer",2,70,NA,1,"LowestRound",2009
373,373,"Lucas Lee",2,70,NA,2,"LowestRound",2009
373,373,"Wen Tang Lin",7,70,NA,3,"LowestRound",2009
373,373,"Sandy Lyle",6,70,NA,2,"LowestRound",2009
373,373,"Andrew Magee",5,70,NA,2,"LowestRound",2009
373,373,"Gregory Main",4,70,NA,1,"LowestRound",2009
373,373,"Paul McGinley",7,70,NA,3,"LowestRound",2009
373,373,"Spike McRoy",4,70,NA,3,"LowestRound",2009
373,373,"Patrick Moore",8,70,NA,1,"LowestRound",2009
373,373,"Garth Mulroy",4,70,NA,2,"LowestRound",2009
373,373,"David Ogrin",2,70,NA,2,"LowestRound",2009
373,373,"Elliot Saltman",2,70,NA,1,"LowestRound",2009
373,373,"Brady Schnell",4,70,NA,1,"LowestRound",2009
373,373,"Joel Sjoholm",3,70,NA,1,"LowestRound",2009
373,373,"David Smail",8,70,NA,1,"LowestRound",2009
373,373,"Lance Ten Broeck",2,70,NA,2,"LowestRound",2009
373,373,"Cameron Tringale",2,70,NA,1,"LowestRound",2009
373,373,"Stan Utley",2,70,NA,2,"LowestRound",2009
373,373,"Mike Van Sickle",4,70,NA,1,"LowestRound",2009
373,373,"Diego Vanegas",2,70,NA,1,"LowestRound",2009
414,414,"Stuart Anderson",2,71,NA,2,"LowestRound",2009
414,414,"Sangmoon Bae",4,71,NA,2,"LowestRound",2009
414,414,"Colby Beckstrom",2,71,NA,2,"LowestRound",2009
414,414,"Shane Bertsch",4,71,NA,2,"LowestRound",2009
414,414,"Gaganjeet Bhullar",2,71,NA,1,"LowestRound",2009
414,414,"Markus Brier",2,71,NA,1,"LowestRound",2009
414,414,"Kelvin Burgin",2,71,NA,2,"LowestRound",2009
414,414,"Paul Claxton",2,71,NA,2,"LowestRound",2009
414,414,"Russ Cochran",2,71,NA,1,"LowestRound",2009
414,414,"Bryan DeCorso",2,71,NA,1,"LowestRound",2009
414,414,"Philip Francis",2,71,NA,2,"LowestRound",2009
414,414,"Hiroyuki Fujita",4,71,NA,1,"LowestRound",2009
414,414,"Jim Gallagher Jr",4,71,NA,2,"LowestRound",2009
