"Scramblingfrom30yards_RANKTHISWEEK_2009","Scramblingfrom30yards_RANKLASTWEEK_2009","Scramblingfrom30yards_PLAYERNAME_2009","Scramblingfrom30yards_ROUNDS_2009","Scramblingfrom30yards_Pct_2009","Scramblingfrom30yards_SUCCESSES_2009","Scramblingfrom30yards_ATTEMPTS_2009","stat_name","year"
24,24,"Webb Simpson",94,36.04,40,111,"Scramblingfrom30yards",2009
25,25,"Nathan Green",104,35.43,45,127,"Scramblingfrom30yards",2009
26,26,"Scott Sterling",51,35.42,17,48,"Scramblingfrom30yards",2009
27,27,"Brad Faxon",59,35.29,30,85,"Scramblingfrom30yards",2009
28,28,"Bryce Molder",69,35.21,25,71,"Scramblingfrom30yards",2009
29,29,"Chad Campbell",90,35.06,27,77,"Scramblingfrom30yards",2009
30,30,"Phil Mickelson",66,35,21,60,"Scramblingfrom30yards",2009
31,31,"David Mathis",82,34.83,31,89,"Scramblingfrom30yards",2009
32,32,"Bo Van Pelt",100,34.72,25,72,"Scramblingfrom30yards",2009
33,33,"Cameron Beckman",87,34.52,29,84,"Scramblingfrom30yards",2009
34,34,"Nick OHern",90,34.07,31,91,"Scramblingfrom30yards",2009
35,35,"Michael Allen",73,33.96,18,53,"Scramblingfrom30yards",2009
36,36,"Boo Weekley",79,33.93,19,56,"Scramblingfrom30yards",2009
37,37,"Paul Goydos",79,33.85,22,65,"Scramblingfrom30yards",2009
38,38,"Ken Duke",87,33.78,25,74,"Scramblingfrom30yards",2009
39,39,"JJ Henry",97,33.65,35,104,"Scramblingfrom30yards",2009
40,40,"Jason Day",61,33.33,18,54,"Scramblingfrom30yards",2009
40,40,"Bob Heintz",59,33.33,18,54,"Scramblingfrom30yards",2009
40,40,"Zach Johnson",94,33.33,23,69,"Scramblingfrom30yards",2009
40,40,"Cliff Kresge",78,33.33,30,90,"Scramblingfrom30yards",2009
40,40,"Spencer Levin",75,33.33,29,87,"Scramblingfrom30yards",2009
40,40,"James Nitties",86,33.33,31,93,"Scramblingfrom30yards",2009
40,40,"John Rollins",92,33.33,32,96,"Scramblingfrom30yards",2009
40,40,"Patrick Sheehan",51,33.33,12,36,"Scramblingfrom30yards",2009
48,48,"Brian Davis",103,32.98,31,94,"Scramblingfrom30yards",2009
49,49,"Jarrod Lyle",65,32.86,23,70,"Scramblingfrom30yards",2009
50,50,"Kevin Stadler",65,32.79,20,61,"Scramblingfrom30yards",2009
51,51,"Tim Herron",87,32.71,35,107,"Scramblingfrom30yards",2009
52,52,"Jeff Quinney",78,32.35,33,102,"Scramblingfrom30yards",2009
53,53,"Lee Janzen",74,32.05,25,78,"Scramblingfrom30yards",2009
53,53,"Troy Matteson",95,32.05,25,78,"Scramblingfrom30yards",2009
55,55,"Greg Chalmers",85,32,24,75,"Scramblingfrom30yards",2009
56,56,"Matt Bettencourt",98,31.97,39,122,"Scramblingfrom30yards",2009
57,57,"Richard Johnson",85,31.96,31,97,"Scramblingfrom30yards",2009
58,58,"Kevin Sutherland",96,31.65,25,79,"Scramblingfrom30yards",2009
59,59,"Charles Howell III",99,31.58,30,95,"Scramblingfrom30yards",2009
60,60,"Aaron Baddeley",66,31.52,29,92,"Scramblingfrom30yards",2009
60,60,"Kevin Streelman",97,31.52,29,92,"Scramblingfrom30yards",2009
62,62,"Jeff Maggert",79,31.51,23,73,"Scramblingfrom30yards",2009
62,62,"Heath Slocum",95,31.51,23,73,"Scramblingfrom30yards",2009
64,64,"Mike Weir",85,31.46,28,89,"Scramblingfrom30yards",2009
65,65,"Jason Gore",74,31.34,21,67,"Scramblingfrom30yards",2009
66,66,"Michael Letzig",96,31.33,26,83,"Scramblingfrom30yards",2009
67,67,"Charlie Wi",92,31.31,31,99,"Scramblingfrom30yards",2009
68,68,"John Senden",100,31.17,24,77,"Scramblingfrom30yards",2009
69,69,"Jim Furyk",86,31.15,19,61,"Scramblingfrom30yards",2009
70,70,"Steve Marino",98,31.03,27,87,"Scramblingfrom30yards",2009
71,71,"DA Points",99,30.93,30,97,"Scramblingfrom30yards",2009
72,72,"Ryan Moore",89,30.86,25,81,"Scramblingfrom30yards",2009
73,73,"Ben Curtis",63,30.77,12,39,"Scramblingfrom30yards",2009
74,74,"Chris Riley",77,30.67,23,75,"Scramblingfrom30yards",2009
75,75,"Alex Cejka",82,30.56,22,72,"Scramblingfrom30yards",2009
76,76,"Justin Leonard",95,30.49,25,82,"Scramblingfrom30yards",2009
77,77,"Jeff Klauk",97,30.43,28,92,"Scramblingfrom30yards",2009
77,77,"Marc Turnesa",77,30.43,28,92,"Scramblingfrom30yards",2009
79,79,"Jonathan Byrd",89,30.36,17,56,"Scramblingfrom30yards",2009
79,79,"Peter Tomasulo",61,30.36,17,56,"Scramblingfrom30yards",2009
81,81,"Robert Allenby",71,30.23,13,43,"Scramblingfrom30yards",2009
82,82,"Aron Price",89,30.21,29,96,"Scramblingfrom30yards",2009
83,83,"Corey Pavin",73,30.14,22,73,"Scramblingfrom30yards",2009
84,84,"Derek Fathauer",63,30,24,80,"Scramblingfrom30yards",2009
85,85,"Rocco Mediate",79,29.85,20,67,"Scramblingfrom30yards",2009
86,86,"Steve Elkington",70,29.82,17,57,"Scramblingfrom30yards",2009
87,87,"Ryuji Imada",85,29.81,31,104,"Scramblingfrom30yards",2009
88,88,"Greg Owen",97,29.73,22,74,"Scramblingfrom30yards",2009
89,89,"Peter Lonard",86,29.59,29,98,"Scramblingfrom30yards",2009
90,90,"DJ Trahan",96,29.51,18,61,"Scramblingfrom30yards",2009
91,91,"Brett Quigley",92,29.47,28,95,"Scramblingfrom30yards",2009
92,92,"Padraig Harrington",66,29.41,20,68,"Scramblingfrom30yards",2009
93,93,"Tommy Armour III",58,28.85,15,52,"Scramblingfrom30yards",2009
94,94,"Scott McCarron",91,28.81,17,59,"Scramblingfrom30yards",2009
95,95,"Matt Weibring",65,28.79,19,66,"Scramblingfrom30yards",2009
96,96,"Jason Dufner",90,28.77,21,73,"Scramblingfrom30yards",2009
97,97,"Pat Perez",74,28.74,25,87,"Scramblingfrom30yards",2009
98,98,"Woody Austin",84,28.57,22,77,"Scramblingfrom30yards",2009
98,98,"Sergio Garcia",59,28.57,10,35,"Scramblingfrom30yards",2009
98,98,"Hunter Mahan",94,28.57,20,70,"Scramblingfrom30yards",2009
98,98,"Kirk Triplett",60,28.57,12,42,"Scramblingfrom30yards",2009
102,102,"Fred Couples",54,28.3,15,53,"Scramblingfrom30yards",2009
103,103,"Retief Goosen",74,28.13,18,64,"Scramblingfrom30yards",2009
104,104,"Ted Purdy",101,28,21,75,"Scramblingfrom30yards",2009
104,104,"Chris Stroud",88,28,21,75,"Scramblingfrom30yards",2009
104,104,"Charles Warren",63,28,14,50,"Scramblingfrom30yards",2009
107,107,"Scott Verplank",88,27.94,19,68,"Scramblingfrom30yards",2009
108,108,"Stuart Appleby",79,27.85,22,79,"Scramblingfrom30yards",2009
108,108,"Freddie Jacobson",83,27.85,22,79,"Scramblingfrom30yards",2009
110,110,"Ryan Palmer",78,27.66,26,94,"Scramblingfrom30yards",2009
111,111,"Charley Hoffman",97,27.63,21,76,"Scramblingfrom30yards",2009
111,111,"Jerry Kelly",90,27.63,21,76,"Scramblingfrom30yards",2009
113,113,"Adam Scott",53,27.45,14,51,"Scramblingfrom30yards",2009
114,114,"Briny Baird",89,27.14,19,70,"Scramblingfrom30yards",2009
114,114,"Jason Bohn",88,27.14,19,70,"Scramblingfrom30yards",2009
116,116,"Kent Jones",73,27.12,16,59,"Scramblingfrom30yards",2009
117,117,"Mathew Goggin",76,27.08,13,48,"Scramblingfrom30yards",2009
118,118,"Ernie Els",70,26.92,14,52,"Scramblingfrom30yards",2009
118,118,"Todd Hamilton",83,26.92,21,78,"Scramblingfrom30yards",2009
120,120,"Harrison Frazar",93,26.89,32,119,"Scramblingfrom30yards",2009
121,121,"Daniel Chopra",89,26.73,27,101,"Scramblingfrom30yards",2009
122,122,"David Duval",56,26.67,24,90,"Scramblingfrom30yards",2009
122,122,"Johnson Wagner",81,26.67,24,90,"Scramblingfrom30yards",2009
124,124,"Sean OHair",80,26.53,13,49,"Scramblingfrom30yards",2009
124,124,"Dean Wilson",81,26.53,26,98,"Scramblingfrom30yards",2009
126,126,"Geoff Ogilvy",78,26.32,15,57,"Scramblingfrom30yards",2009
126,126,"Jeff Overton",92,26.32,25,95,"Scramblingfrom30yards",2009
128,128,"Marc Leishman",91,26.19,22,84,"Scramblingfrom30yards",2009
129,129,"Brian Bateman",55,25.97,20,77,"Scramblingfrom30yards",2009
130,130,"Will Ma Kenzie",69,25.93,14,54,"Scramblingfrom30yards",2009
131,131,"John Merrick",91,25.81,24,93,"Scramblingfrom30yards",2009
132,132,"YE Yang",83,25.71,18,70,"Scramblingfrom30yards",2009
133,133,"JB Holmes",74,25.56,23,90,"Scramblingfrom30yards",2009
134,134,"Carl Pettersson",86,25.51,25,98,"Scramblingfrom30yards",2009
135,135,"Justin Rose",71,25.49,13,51,"Scramblingfrom30yards",2009
136,136,"Rod Pampling",72,25.4,16,63,"Scramblingfrom30yards",2009
137,137,"Vaughn Taylor",88,25.26,24,95,"Scramblingfrom30yards",2009
138,138,"Ben Crane",93,25,16,64,"Scramblingfrom30yards",2009
138,138,"Lucas Glover",93,25,17,68,"Scramblingfrom30yards",2009
138,138,"Tag Ridings",50,25,11,44,"Scramblingfrom30yards",2009
141,141,"Brendon Todd",53,24.42,21,86,"Scramblingfrom30yards",2009
142,142,"Brendon de Jonge",90,24.36,19,78,"Scramblingfrom30yards",2009
143,143,"Anthony Kim",76,24.32,18,74,"Scramblingfrom30yards",2009
144,144,"Davis Love III",89,24.29,17,70,"Scramblingfrom30yards",2009
145,145,"George McNeill",82,24.1,20,83,"Scramblingfrom30yards",2009
146,146,"Chez Reavie",81,23.94,17,71,"Scramblingfrom30yards",2009
147,147,"Bill Lunde",83,23.81,20,84,"Scramblingfrom30yards",2009
148,148,"Bart Bryant",58,23.73,14,59,"Scramblingfrom30yards",2009
149,149,"Eric Axley",71,23.7,32,135,"Scramblingfrom30yards",2009
150,150,"Steve Lowery",83,23.38,18,77,"Scramblingfrom30yards",2009
151,151,"Jimmy Walker",74,23.29,17,73,"Scramblingfrom30yards",2009
152,152,"Leif Olson",51,23.08,12,52,"Scramblingfrom30yards",2009
152,152,"Ian Poulter",59,23.08,9,39,"Scramblingfrom30yards",2009
154,154,"Matt Jones",56,22.92,11,48,"Scramblingfrom30yards",2009
155,155,"Rich Beem",77,22.39,15,67,"Scramblingfrom30yards",2009
156,156,"David Toms",98,22.22,14,63,"Scramblingfrom30yards",2009
157,157,"Rory Sabbatini",81,22.08,17,77,"Scramblingfrom30yards",2009
158,158,"John Mallinger",90,22.06,15,68,"Scramblingfrom30yards",2009
159,159,"Glen Day",79,21.88,14,64,"Scramblingfrom30yards",2009
160,160,"Jay Williamson",69,21.82,12,55,"Scramblingfrom30yards",2009
161,161,"Kris Blanks",60,21.74,10,46,"Scramblingfrom30yards",2009
162,162,"Vijay Singh",71,21.15,11,52,"Scramblingfrom30yards",2009
163,163,"Steve Flesch",77,20.9,14,67,"Scramblingfrom30yards",2009
164,164,"Camilo Villegas",76,20.69,12,58,"Scramblingfrom30yards",2009
165,165,"Robert Garrigus",83,20.63,13,63,"Scramblingfrom30yards",2009
166,166,"Nicholas Thompson",96,20.59,14,68,"Scramblingfrom30yards",2009
167,167,"Angel Cabrera",55,20.51,8,39,"Scramblingfrom30yards",2009
168,168,"Casey Wittenberg",71,20.41,10,49,"Scramblingfrom30yards",2009
169,169,"Stephen Ames",77,20.37,11,54,"Scramblingfrom30yards",2009
170,170,"Dustin Johnson",85,20.27,15,74,"Scramblingfrom30yards",2009
171,171,"Scott Piercy",85,20.25,16,79,"Scramblingfrom30yards",2009
172,172,"Rick Price",54,20,9,45,"Scramblingfrom30yards",2009
173,173,"Colt Knost",71,19.7,13,66,"Scramblingfrom30yards",2009
174,174,"Ricky Barnes",67,19.61,10,51,"Scramblingfrom30yards",2009
175,175,"Martin Laird",72,19.18,14,73,"Scramblingfrom30yards",2009
176,176,"Billy Mayfair",83,19.12,13,68,"Scramblingfrom30yards",2009
177,177,"Darron Stiles",52,18.42,7,38,"Scramblingfrom30yards",2009
178,178,"Mark Calcavecchia",72,18.18,12,66,"Scramblingfrom30yards",2009
179,179,"Tom Lehman",55,17.39,4,23,"Scramblingfrom30yards",2009
180,180,"Joe Durant",62,17.07,7,41,"Scramblingfrom30yards",2009
181,181,"Greg Kraft",51,16.33,8,49,"Scramblingfrom30yards",2009
182,182,"Bubba Watson",73,16.25,13,80,"Scramblingfrom30yards",2009
183,183,"Andres Romero",58,14.29,7,49,"Scramblingfrom30yards",2009
184,184,"Gary Woodland",53,6.78,4,59,"Scramblingfrom30yards",2009
