"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2009","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2009","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2009","AveragePuttingDistanceGIR3Putts_ROUNDS_2009","AveragePuttingDistanceGIR3Putts_AVG_2009","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2009","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2009","stat_name","year"
60,60,"Nathan Green",104,NA,21.481,42,"AveragePuttingDistanceGIR3Putts",2009
60,60,"Hunter Mahan",94,NA,18.381,36,"AveragePuttingDistanceGIR3Putts",2009
60,60,"Kevin Sutherland",96,NA,16.357,32,"AveragePuttingDistanceGIR3Putts",2009
64,64,"Steve Flesch",77,NA,21.407,42,"AveragePuttingDistanceGIR3Putts",2009
64,64,"Pat Perez",74,NA,13.271,26,"AveragePuttingDistanceGIR3Putts",2009
64,64,"Bo Van Pelt",100,NA,21.949,43,"AveragePuttingDistanceGIR3Putts",2009
67,67,"Brian Bateman",55,NA,10.184,20,"AveragePuttingDistanceGIR3Putts",2009
68,68,"Paul Goydos",79,NA,14.674,29,"AveragePuttingDistanceGIR3Putts",2009
68,68,"Rod Pampling",72,NA,17.209,34,"AveragePuttingDistanceGIR3Putts",2009
70,70,"Bubba Watson",73,NA,14.649,29,"AveragePuttingDistanceGIR3Putts",2009
71,71,"Alex Cejka",82,NA,19.642,39,"AveragePuttingDistanceGIR3Putts",2009
71,71,"JB Holmes",74,NA,21.654,43,"AveragePuttingDistanceGIR3Putts",2009
71,71,"Anthony Kim",76,NA,11.582,23,"AveragePuttingDistanceGIR3Putts",2009
74,74,"Jason Gore",74,NA,22.075,44,"AveragePuttingDistanceGIR3Putts",2009
75,75,"Vijay Singh",71,NA,16.017,32,"AveragePuttingDistanceGIR3Putts",2009
76,76,"Michael Letzig",96,NA,23.002,46,"AveragePuttingDistanceGIR3Putts",2009
76,76,"Kenny Perry",92,NA,18.993,38,"AveragePuttingDistanceGIR3Putts",2009
78,78,"Todd Hamilton",83,NA,13.961,28,"AveragePuttingDistanceGIR3Putts",2009
78,78,"Jarrod Lyle",65,NA,6.482,13,"AveragePuttingDistanceGIR3Putts",2009
80,80,"George McNeill",82,NA,15.926,32,"AveragePuttingDistanceGIR3Putts",2009
80,80,"Jeff Overton",92,NA,17.417,35,"AveragePuttingDistanceGIR3Putts",2009
82,82,"Brian Davis",103,NA,20.362,41,"AveragePuttingDistanceGIR3Putts",2009
82,82,"Tim Herron",87,NA,19.899,40,"AveragePuttingDistanceGIR3Putts",2009
84,84,"Chad Campbell",90,NA,16.378,33,"AveragePuttingDistanceGIR3Putts",2009
84,84,"Jay Williamson",69,NA,22.829,46,"AveragePuttingDistanceGIR3Putts",2009
86,86,"Greg Kraft",51,NA,11.888,24,"AveragePuttingDistanceGIR3Putts",2009
86,86,"Scott McCarron",91,NA,13.354,27,"AveragePuttingDistanceGIR3Putts",2009
86,86,"Scott Verplank",88,NA,11.391,23,"AveragePuttingDistanceGIR3Putts",2009
89,89,"Zach Johnson",94,NA,16.779,34,"AveragePuttingDistanceGIR3Putts",2009
89,89,"Leif Olson",51,NA,12.853,26,"AveragePuttingDistanceGIR3Putts",2009
89,89,"Greg Owen",97,NA,22.713,46,"AveragePuttingDistanceGIR3Putts",2009
89,89,"Darron Stiles",52,NA,14.336,29,"AveragePuttingDistanceGIR3Putts",2009
93,93,"Mathew Goggin",76,NA,13.815,28,"AveragePuttingDistanceGIR3Putts",2009
93,93,"Davis Love III",89,NA,19.21,39,"AveragePuttingDistanceGIR3Putts",2009
93,93,"Tom Pernice Jr",82,NA,18.742,38,"AveragePuttingDistanceGIR3Putts",2009
96,96,"Retief Goosen",74,NA,8.358,17,"AveragePuttingDistanceGIR3Putts",2009
96,96,"Jeff Maggert",79,NA,25.562,52,"AveragePuttingDistanceGIR3Putts",2009
96,96,"Chris Riley",77,NA,13.272,27,"AveragePuttingDistanceGIR3Putts",2009
96,96,"Chris Stroud",88,NA,20.651,42,"AveragePuttingDistanceGIR3Putts",2009
100,100,"Jeff Klauk",97,NA,16.207,33,"AveragePuttingDistanceGIR3Putts",2009
101,101,"Matt Weibring",65,NA,17.651,36,"AveragePuttingDistanceGIR3Putts",2009
101,101,"Gary Woodland",53,NA,14.704,30,"AveragePuttingDistanceGIR3Putts",2009
103,103,"Heath Slocum",95,NA,21.987,45,"AveragePuttingDistanceGIR3Putts",2009
103,103,"Steve Stricker",81,NA,11.244,23,"AveragePuttingDistanceGIR3Putts",2009
103,103,"DJ Trahan",96,NA,22.008,45,"AveragePuttingDistanceGIR3Putts",2009
106,106,"Steve Lowery",83,NA,21.924,45,"AveragePuttingDistanceGIR3Putts",2009
107,107,"Tommy Armour III",58,NA,8.252,17,"AveragePuttingDistanceGIR3Putts",2009
108,108,"Scott Sterling",51,NA,11.139,23,"AveragePuttingDistanceGIR3Putts",2009
108,108,"Nicholas Thompson",96,NA,31.445,65,"AveragePuttingDistanceGIR3Putts",2009
108,108,"Marc Turnesa",77,NA,20.314,42,"AveragePuttingDistanceGIR3Putts",2009
111,111,"Freddie Jacobson",83,NA,12.076,25,"AveragePuttingDistanceGIR3Putts",2009
111,111,"Rocco Mediate",79,NA,20.77,43,"AveragePuttingDistanceGIR3Putts",2009
111,111,"Brett Quigley",92,NA,20.284,42,"AveragePuttingDistanceGIR3Putts",2009
114,114,"Ben Crane",93,NA,16.884,35,"AveragePuttingDistanceGIR3Putts",2009
114,114,"Webb Simpson",94,NA,19.275,40,"AveragePuttingDistanceGIR3Putts",2009
116,116,"Jonathan Byrd",89,NA,21.663,45,"AveragePuttingDistanceGIR3Putts",2009
116,116,"Fred Couples",54,NA,11.054,23,"AveragePuttingDistanceGIR3Putts",2009
116,116,"Harrison Frazar",93,NA,14.901,31,"AveragePuttingDistanceGIR3Putts",2009
119,119,"Bart Bryant",58,NA,9.126,19,"AveragePuttingDistanceGIR3Putts",2009
119,119,"Dean Wilson",81,NA,14.395,30,"AveragePuttingDistanceGIR3Putts",2009
121,121,"Cameron Beckman",87,NA,18.67,39,"AveragePuttingDistanceGIR3Putts",2009
122,122,"Spencer Levin",75,NA,10.998,23,"AveragePuttingDistanceGIR3Putts",2009
123,123,"Aaron Baddeley",66,NA,8.59,18,"AveragePuttingDistanceGIR3Putts",2009
123,123,"Rich Beem",77,NA,14.314,30,"AveragePuttingDistanceGIR3Putts",2009
123,123,"Jeff Quinney",78,NA,13.359,28,"AveragePuttingDistanceGIR3Putts",2009
123,123,"Rory Sabbatini",81,NA,10.02,21,"AveragePuttingDistanceGIR3Putts",2009
123,123,"Johnson Wagner",81,NA,16.226,34,"AveragePuttingDistanceGIR3Putts",2009
128,128,"Tom Lehman",55,NA,8.094,17,"AveragePuttingDistanceGIR3Putts",2009
128,128,"Ryan Moore",89,NA,17.612,37,"AveragePuttingDistanceGIR3Putts",2009
130,130,"Glen Day",79,NA,19.443,41,"AveragePuttingDistanceGIR3Putts",2009
130,130,"Lucas Glover",93,NA,19.427,41,"AveragePuttingDistanceGIR3Putts",2009
130,130,"Bob Heintz",59,NA,5.689,12,"AveragePuttingDistanceGIR3Putts",2009
133,133,"Ryan Palmer",78,NA,14.665,31,"AveragePuttingDistanceGIR3Putts",2009
134,134,"Phil Mickelson",66,NA,7.545,16,"AveragePuttingDistanceGIR3Putts",2009
135,135,"Peter Tomasulo",61,NA,18.843,40,"AveragePuttingDistanceGIR3Putts",2009
136,136,"Tim Clark",81,NA,8.916,19,"AveragePuttingDistanceGIR3Putts",2009
137,137,"Jerry Kelly",90,NA,14.978,32,"AveragePuttingDistanceGIR3Putts",2009
137,137,"John Senden",100,NA,15.433,33,"AveragePuttingDistanceGIR3Putts",2009
139,139,"Nick OHern",90,NA,14.936,32,"AveragePuttingDistanceGIR3Putts",2009
140,140,"Jason Bohn",88,NA,15.854,34,"AveragePuttingDistanceGIR3Putts",2009
140,140,"Marc Leishman",91,NA,21.921,47,"AveragePuttingDistanceGIR3Putts",2009
142,142,"Kris Blanks",60,NA,11.148,24,"AveragePuttingDistanceGIR3Putts",2009
142,142,"YE Yang",83,NA,18.145,39,"AveragePuttingDistanceGIR3Putts",2009
144,144,"Justin Rose",71,NA,17.166,37,"AveragePuttingDistanceGIR3Putts",2009
145,145,"Bill Lunde",83,NA,19.916,43,"AveragePuttingDistanceGIR3Putts",2009
145,145,"Tim Petrovic",97,NA,15.272,33,"AveragePuttingDistanceGIR3Putts",2009
145,145,"Adam Scott",53,NA,12.038,26,"AveragePuttingDistanceGIR3Putts",2009
148,148,"Tag Ridings",50,NA,5.987,13,"AveragePuttingDistanceGIR3Putts",2009
149,149,"Steve Marino",98,NA,16.1,35,"AveragePuttingDistanceGIR3Putts",2009
149,149,"Boo Weekley",79,NA,15.169,33,"AveragePuttingDistanceGIR3Putts",2009
151,151,"Bryce Molder",69,NA,11.009,24,"AveragePuttingDistanceGIR3Putts",2009
152,152,"Dustin Johnson",85,NA,11.843,26,"AveragePuttingDistanceGIR3Putts",2009
153,153,"Ricky Barnes",67,NA,15.476,34,"AveragePuttingDistanceGIR3Putts",2009
153,153,"Billy Mayfair",83,NA,20.006,44,"AveragePuttingDistanceGIR3Putts",2009
153,153,"Ian Poulter",59,NA,6.825,15,"AveragePuttingDistanceGIR3Putts",2009
156,156,"Camilo Villegas",76,NA,14.497,32,"AveragePuttingDistanceGIR3Putts",2009
157,157,"Matt Bettencourt",98,NA,29.375,65,"AveragePuttingDistanceGIR3Putts",2009
158,158,"DA Points",99,NA,21.649,48,"AveragePuttingDistanceGIR3Putts",2009
159,159,"Chez Reavie",81,NA,10.804,24,"AveragePuttingDistanceGIR3Putts",2009
159,159,"Kevin Stadler",65,NA,13.502,30,"AveragePuttingDistanceGIR3Putts",2009
159,159,"Casey Wittenberg",71,NA,11.708,26,"AveragePuttingDistanceGIR3Putts",2009
162,162,"Ken Duke",87,NA,16.982,38,"AveragePuttingDistanceGIR3Putts",2009
162,162,"Kevin Na",91,NA,12.969,29,"AveragePuttingDistanceGIR3Putts",2009
162,162,"Scott Piercy",85,NA,16.999,38,"AveragePuttingDistanceGIR3Putts",2009
162,162,"Patrick Sheehan",51,NA,8.037,18,"AveragePuttingDistanceGIR3Putts",2009
166,166,"Aron Price",89,NA,19.183,43,"AveragePuttingDistanceGIR3Putts",2009
167,167,"Ernie Els",70,NA,12.424,28,"AveragePuttingDistanceGIR3Putts",2009
168,168,"Jason Dufner",90,NA,18.567,42,"AveragePuttingDistanceGIR3Putts",2009
169,169,"David Toms",98,NA,13.231,30,"AveragePuttingDistanceGIR3Putts",2009
170,170,"Stephen Ames",77,NA,12.145,28,"AveragePuttingDistanceGIR3Putts",2009
170,170,"Kirk Triplett",60,NA,19.087,44,"AveragePuttingDistanceGIR3Putts",2009
172,172,"Colt Knost",71,NA,11.692,27,"AveragePuttingDistanceGIR3Putts",2009
173,173,"Sean OHair",80,NA,17.706,41,"AveragePuttingDistanceGIR3Putts",2009
174,174,"Joe Durant",62,NA,15.75,37,"AveragePuttingDistanceGIR3Putts",2009
174,174,"Derek Fathauer",63,NA,12.344,29,"AveragePuttingDistanceGIR3Putts",2009
174,174,"Will Ma Kenzie",69,NA,19.167,45,"AveragePuttingDistanceGIR3Putts",2009
177,177,"Vaughn Taylor",88,NA,7.493,18,"AveragePuttingDistanceGIR3Putts",2009
178,178,"Brendon Todd",53,NA,10.912,27,"AveragePuttingDistanceGIR3Putts",2009
179,179,"Mark Calcavecchia",72,NA,17.704,44,"AveragePuttingDistanceGIR3Putts",2009
180,180,"Brandt Snedeker",81,NA,8.287,21,"AveragePuttingDistanceGIR3Putts",2009
180,180,"Nick Watney",86,NA,9.074,23,"AveragePuttingDistanceGIR3Putts",2009
182,182,"Sergio Garcia",59,NA,5.338,14,"AveragePuttingDistanceGIR3Putts",2009
183,183,"Woody Austin",84,NA,14.34,38,"AveragePuttingDistanceGIR3Putts",2009
184,184,"Padraig Harrington",66,NA,6.306,17,"AveragePuttingDistanceGIR3Putts",2009
