"BestYTDStreakwoa3Putt_RANKTHISWEEK_2005","BestYTDStreakwoa3Putt_RANKLASTWEEK_2005","BestYTDStreakwoa3Putt_PLAYERNAME_2005","BestYTDStreakwoa3Putt_EVENTS_2005","BestYTDStreakwoa3Putt_BESTSTREAK_2005","BestYTDStreakwoa3Putt_CURRENTSTREAK_2005","stat_name","year"
36,36,"Kirk Triplett",18,189,68,"BestYTDStreakwoa3Putt",2005
36,36,"Tiger Woods",21,189,2,"BestYTDStreakwoa3Putt",2005
40,40,"Ben Crane",21,188,18,"BestYTDStreakwoa3Putt",2005
40,40,"Robert Gamez",28,188,8,"BestYTDStreakwoa3Putt",2005
40,40,"Scott McCarron",24,188,NA,"BestYTDStreakwoa3Putt",2005
43,43,"Kevin Na",32,187,21,"BestYTDStreakwoa3Putt",2005
44,44,"Bob Tway",26,184,134,"BestYTDStreakwoa3Putt",2005
45,45,"Corey Pavin",23,183,52,"BestYTDStreakwoa3Putt",2005
46,46,"Bernhard Langer",19,181,8,"BestYTDStreakwoa3Putt",2005
47,47,"Len Mattiace",34,178,88,"BestYTDStreakwoa3Putt",2005
47,47,"David Toms",25,178,84,"BestYTDStreakwoa3Putt",2005
49,49,"Jose Maria Olazabal",16,177,43,"BestYTDStreakwoa3Putt",2005
50,50,"Todd Hamilton",31,176,51,"BestYTDStreakwoa3Putt",2005
50,50,"DA Points",33,176,6,"BestYTDStreakwoa3Putt",2005
52,52,"Hideto Tanihara",20,175,28,"BestYTDStreakwoa3Putt",2005
52,52,"Scott Verplank",25,175,25,"BestYTDStreakwoa3Putt",2005
54,54,"Robert Damron",28,173,2,"BestYTDStreakwoa3Putt",2005
55,55,"Dan Forsman",17,172,16,"BestYTDStreakwoa3Putt",2005
56,56,"Justin Bolli",24,171,34,"BestYTDStreakwoa3Putt",2005
56,56,"John Senden",29,171,13,"BestYTDStreakwoa3Putt",2005
56,56,"Patrick Sheehan",35,171,38,"BestYTDStreakwoa3Putt",2005
56,56,"Steve Stricker",21,171,73,"BestYTDStreakwoa3Putt",2005
60,60,"Paul Gow",27,170,58,"BestYTDStreakwoa3Putt",2005
61,61,"Brett Quigley",31,168,10,"BestYTDStreakwoa3Putt",2005
62,62,"Matt Gogel",28,166,19,"BestYTDStreakwoa3Putt",2005
62,62,"Vijay Singh",30,166,37,"BestYTDStreakwoa3Putt",2005
64,64,"Steve Jones",20,165,2,"BestYTDStreakwoa3Putt",2005
64,64,"Darron Stiles",26,165,9,"BestYTDStreakwoa3Putt",2005
66,66,"Rich Beem",26,164,5,"BestYTDStreakwoa3Putt",2005
66,66,"Tom Pernice Jr",32,164,25,"BestYTDStreakwoa3Putt",2005
66,66,"Joey Snyder III",31,164,164,"BestYTDStreakwoa3Putt",2005
69,69,"Aaron Baddeley",27,163,21,"BestYTDStreakwoa3Putt",2005
70,70,"Paul Azinger",22,162,38,"BestYTDStreakwoa3Putt",2005
70,70,"Zach Johnson",30,162,2,"BestYTDStreakwoa3Putt",2005
70,70,"Kevin Stadler",33,162,162,"BestYTDStreakwoa3Putt",2005
73,73,"Adam Scott",19,161,17,"BestYTDStreakwoa3Putt",2005
73,73,"Chris Smith",32,161,25,"BestYTDStreakwoa3Putt",2005
75,75,"Harrison Frazar",31,160,35,"BestYTDStreakwoa3Putt",2005
76,76,"Stephen Ames",24,159,10,"BestYTDStreakwoa3Putt",2005
77,77,"Hunter Haas",28,158,22,"BestYTDStreakwoa3Putt",2005
77,77,"Jonathan Kaye",24,158,19,"BestYTDStreakwoa3Putt",2005
77,77,"Frank Lickliter II",33,158,6,"BestYTDStreakwoa3Putt",2005
80,80,"Billy Andrade",26,157,29,"BestYTDStreakwoa3Putt",2005
80,80,"Roland Thatcher",26,157,1,"BestYTDStreakwoa3Putt",2005
82,82,"Gavin Coles",22,156,2,"BestYTDStreakwoa3Putt",2005
83,83,"Shigeki Maruyama",29,155,32,"BestYTDStreakwoa3Putt",2005
84,84,"Justin Leonard",24,154,NA,"BestYTDStreakwoa3Putt",2005
85,85,"Marco Dawson",23,153,51,"BestYTDStreakwoa3Putt",2005
85,85,"Arron Oberholser",21,153,8,"BestYTDStreakwoa3Putt",2005
87,87,"Kent Jones",32,152,9,"BestYTDStreakwoa3Putt",2005
87,87,"Franklin Langham",31,152,50,"BestYTDStreakwoa3Putt",2005
87,87,"DJ Trahan",28,152,95,"BestYTDStreakwoa3Putt",2005
90,90,"Mark Hensby",21,151,1,"BestYTDStreakwoa3Putt",2005
91,91,"Thongchai Jaidee",4,150,8,"BestYTDStreakwoa3Putt",2005
91,91,"Phillip Price",25,150,5,"BestYTDStreakwoa3Putt",2005
93,93,"Michael Long",26,149,34,"BestYTDStreakwoa3Putt",2005
93,93,"David Peoples",12,149,23,"BestYTDStreakwoa3Putt",2005
93,93,"Vaughn Taylor",32,149,149,"BestYTDStreakwoa3Putt",2005
93,93,"Mike Weir",23,149,3,"BestYTDStreakwoa3Putt",2005
93,93,"Dean Wilson",27,149,NA,"BestYTDStreakwoa3Putt",2005
98,98,"Loren Roberts",18,148,60,"BestYTDStreakwoa3Putt",2005
99,99,"Mario Tiziani",23,147,43,"BestYTDStreakwoa3Putt",2005
100,100,"Brian Watts",7,146,42,"BestYTDStreakwoa3Putt",2005
101,101,"Glen Hnatiuk",21,145,29,"BestYTDStreakwoa3Putt",2005
101,101,"Nick Price",16,145,71,"BestYTDStreakwoa3Putt",2005
103,103,"James Driscoll",26,144,6,"BestYTDStreakwoa3Putt",2005
103,103,"Dick Mast",3,144,144,"BestYTDStreakwoa3Putt",2005
105,105,"Danny Briggs",29,143,45,"BestYTDStreakwoa3Putt",2005
105,105,"Fred Funk",30,143,21,"BestYTDStreakwoa3Putt",2005
105,105,"Stephen Leaney",29,143,36,"BestYTDStreakwoa3Putt",2005
105,105,"Joe Ogilvie",30,143,25,"BestYTDStreakwoa3Putt",2005
105,105,"Chris Riley",25,143,22,"BestYTDStreakwoa3Putt",2005
110,110,"Steve Allan",32,142,16,"BestYTDStreakwoa3Putt",2005
110,110,"Bob Burns",15,142,45,"BestYTDStreakwoa3Putt",2005
110,110,"Jim Carter",25,142,8,"BestYTDStreakwoa3Putt",2005
110,110,"Fred Couples",22,142,142,"BestYTDStreakwoa3Putt",2005
114,114,"Padraig Harrington",15,141,8,"BestYTDStreakwoa3Putt",2005
114,114,"Nick Watney",31,141,25,"BestYTDStreakwoa3Putt",2005
116,116,"Alex Cejka",31,140,NA,"BestYTDStreakwoa3Putt",2005
116,116,"Retief Goosen",18,140,19,"BestYTDStreakwoa3Putt",2005
116,116,"Craig Stadler",6,140,16,"BestYTDStreakwoa3Putt",2005
119,119,"Bob Heintz",24,139,112,"BestYTDStreakwoa3Putt",2005
119,119,"Billy Mayfair",31,139,2,"BestYTDStreakwoa3Putt",2005
119,119,"Ian Poulter",20,139,139,"BestYTDStreakwoa3Putt",2005
122,122,"Bill Glasson",21,138,75,"BestYTDStreakwoa3Putt",2005
122,122,"Craig Perks",27,138,20,"BestYTDStreakwoa3Putt",2005
122,122,"Rory Sabbatini",26,138,15,"BestYTDStreakwoa3Putt",2005
122,122,"Charles Warren",31,138,23,"BestYTDStreakwoa3Putt",2005
122,122,"Mark Wilson",25,138,66,"BestYTDStreakwoa3Putt",2005
127,127,"Tommy Armour III",29,137,17,"BestYTDStreakwoa3Putt",2005
127,127,"Tim Clark",26,137,16,"BestYTDStreakwoa3Putt",2005
127,127,"Ryan Palmer",32,137,42,"BestYTDStreakwoa3Putt",2005
127,127,"Ted Purdy",34,137,7,"BestYTDStreakwoa3Putt",2005
131,131,"Guy Boros",5,136,4,"BestYTDStreakwoa3Putt",2005
131,131,"JL Lewis",30,136,1,"BestYTDStreakwoa3Putt",2005
131,131,"Jeff Maggert",25,136,3,"BestYTDStreakwoa3Putt",2005
134,134,"Robert Allenby",31,135,36,"BestYTDStreakwoa3Putt",2005
134,134,"Briny Baird",33,135,29,"BestYTDStreakwoa3Putt",2005
134,134,"Freddie Jacobson",23,135,62,"BestYTDStreakwoa3Putt",2005
134,134,"Tag Ridings",31,135,3,"BestYTDStreakwoa3Putt",2005
134,134,"Jay Williamson",16,135,NA,"BestYTDStreakwoa3Putt",2005
139,139,"Mark Brooks",28,134,16,"BestYTDStreakwoa3Putt",2005
139,139,"Dudley Hart",29,134,7,"BestYTDStreakwoa3Putt",2005
139,139,"Lee Janzen",26,134,31,"BestYTDStreakwoa3Putt",2005
139,139,"Geoff Ogilvy",26,134,116,"BestYTDStreakwoa3Putt",2005
139,139,"Gene Sauers",7,134,NA,"BestYTDStreakwoa3Putt",2005
139,139,"Heath Slocum",29,134,134,"BestYTDStreakwoa3Putt",2005
145,145,"Mike Springer",5,133,133,"BestYTDStreakwoa3Putt",2005
146,146,"Craig Bowden",15,132,132,"BestYTDStreakwoa3Putt",2005
146,146,"Angel Cabrera",11,132,4,"BestYTDStreakwoa3Putt",2005
146,146,"Steve Elkington",20,132,15,"BestYTDStreakwoa3Putt",2005
146,146,"Sean OHair",29,132,25,"BestYTDStreakwoa3Putt",2005
150,150,"Davis Love III",24,131,5,"BestYTDStreakwoa3Putt",2005
150,150,"Tim Petrovic",32,131,45,"BestYTDStreakwoa3Putt",2005
152,152,"Brenden Pappas",15,130,31,"BestYTDStreakwoa3Putt",2005
152,152,"Steve Pate",9,130,7,"BestYTDStreakwoa3Putt",2005
152,152,"Wes Short Jr",16,130,5,"BestYTDStreakwoa3Putt",2005
155,155,"Paul McGinley",6,129,6,"BestYTDStreakwoa3Putt",2005
156,156,"Paul Casey",10,128,13,"BestYTDStreakwoa3Putt",2005
157,157,"John Rollins",30,127,3,"BestYTDStreakwoa3Putt",2005
158,158,"Chad Campbell",27,126,33,"BestYTDStreakwoa3Putt",2005
158,158,"Andrew Magee",29,126,51,"BestYTDStreakwoa3Putt",2005
158,158,"Rocco Mediate",24,126,NA,"BestYTDStreakwoa3Putt",2005
158,158,"Greg Owen",24,126,3,"BestYTDStreakwoa3Putt",2005
162,162,"Ben Curtis",24,125,67,"BestYTDStreakwoa3Putt",2005
162,162,"Phil Mickelson",21,125,49,"BestYTDStreakwoa3Putt",2005
164,164,"Woody Austin",30,124,51,"BestYTDStreakwoa3Putt",2005
164,164,"Kevin Sutherland",26,124,109,"BestYTDStreakwoa3Putt",2005
166,166,"Scott Gutschewski",27,123,108,"BestYTDStreakwoa3Putt",2005
166,166,"Jay Haas",16,123,49,"BestYTDStreakwoa3Putt",2005
166,166,"Hunter Mahan",34,123,35,"BestYTDStreakwoa3Putt",2005
166,166,"Mark OMeara",21,123,32,"BestYTDStreakwoa3Putt",2005
170,170,"Justin Rose",28,122,10,"BestYTDStreakwoa3Putt",2005
171,171,"Matt Kuchar",21,121,10,"BestYTDStreakwoa3Putt",2005
171,171,"John Maginnes",17,121,40,"BestYTDStreakwoa3Putt",2005
171,171,"Michael Putnam",5,121,18,"BestYTDStreakwoa3Putt",2005
174,174,"KJ Choi",24,120,13,"BestYTDStreakwoa3Putt",2005
174,174,"Jay Delsing",11,120,40,"BestYTDStreakwoa3Putt",2005
174,174,"Brandt Jobe",27,120,NA,"BestYTDStreakwoa3Putt",2005
174,174,"Dennis Paulson",24,120,120,"BestYTDStreakwoa3Putt",2005
178,178,"Mark Calcavecchia",27,118,74,"BestYTDStreakwoa3Putt",2005
178,178,"Peter Lonard",27,118,2,"BestYTDStreakwoa3Putt",2005
178,178,"Sandy Lyle",4,118,3,"BestYTDStreakwoa3Putt",2005
178,178,"Jimmy Walker",9,118,18,"BestYTDStreakwoa3Putt",2005
182,182,"Jyoti Randhawa",2,117,3,"BestYTDStreakwoa3Putt",2005
182,182,"Bob Sowards",7,117,74,"BestYTDStreakwoa3Putt",2005
182,182,"Tjaart van der Walt",19,117,31,"BestYTDStreakwoa3Putt",2005
185,185,"Michael Bradley",4,116,116,"BestYTDStreakwoa3Putt",2005
185,185,"Darren Clarke",12,116,92,"BestYTDStreakwoa3Putt",2005
185,185,"Ernie Els",11,116,19,"BestYTDStreakwoa3Putt",2005
188,188,"Peter Jacobsen",11,115,7,"BestYTDStreakwoa3Putt",2005
188,188,"Hank Kuehne",30,115,NA,"BestYTDStreakwoa3Putt",2005
188,188,"Kenny Perry",23,115,9,"BestYTDStreakwoa3Putt",2005
191,191,"Tom Byrum",27,113,88,"BestYTDStreakwoa3Putt",2005
191,191,"Neal Lancaster",31,113,74,"BestYTDStreakwoa3Putt",2005
191,191,"Willie Wood",4,113,113,"BestYTDStreakwoa3Putt",2005
194,194,"DJ Brigman",26,112,22,"BestYTDStreakwoa3Putt",2005
194,194,"John Huston",31,112,1,"BestYTDStreakwoa3Putt",2005
194,194,"Tom Lehman",20,112,60,"BestYTDStreakwoa3Putt",2005
194,194,"Charlie Wi",23,112,50,"BestYTDStreakwoa3Putt",2005
198,198,"John Elliott",25,110,10,"BestYTDStreakwoa3Putt",2005
198,198,"Jason Gore",8,110,8,"BestYTDStreakwoa3Putt",2005
200,200,"Lucas Glover",28,109,75,"BestYTDStreakwoa3Putt",2005
200,200,"Ryan Moore",14,109,5,"BestYTDStreakwoa3Putt",2005
202,202,"Chris Anderson",25,108,108,"BestYTDStreakwoa3Putt",2005
202,202,"Michael Campbell",5,108,9,"BestYTDStreakwoa3Putt",2005
204,204,"Paul Claxton",29,107,9,"BestYTDStreakwoa3Putt",2005
204,204,"John Daly",25,107,4,"BestYTDStreakwoa3Putt",2005
204,204,"Steve Flesch",30,107,5,"BestYTDStreakwoa3Putt",2005
207,207,"Skip Kendall",32,106,29,"BestYTDStreakwoa3Putt",2005
207,207,"Brett Wetterich",28,106,7,"BestYTDStreakwoa3Putt",2005
209,209,"Jason Allred",29,105,8,"BestYTDStreakwoa3Putt",2005
209,209,"Cameron Beckman",31,105,85,"BestYTDStreakwoa3Putt",2005
209,209,"Matt Davidson",20,105,4,"BestYTDStreakwoa3Putt",2005
212,212,"Stuart Appleby",25,104,35,"BestYTDStreakwoa3Putt",2005
213,213,"JJ Henry",32,103,15,"BestYTDStreakwoa3Putt",2005
213,213,"Larry Mize",18,103,44,"BestYTDStreakwoa3Putt",2005
215,215,"David Duval",20,102,51,"BestYTDStreakwoa3Putt",2005
215,215,"Bill Haas",6,102,17,"BestYTDStreakwoa3Putt",2005
215,215,"Trevor Immelman",14,102,14,"BestYTDStreakwoa3Putt",2005
215,215,"Will Ma Kenzie",25,102,6,"BestYTDStreakwoa3Putt",2005
215,215,"Nick OHern",13,102,45,"BestYTDStreakwoa3Putt",2005
215,215,"Craig Parry",15,102,8,"BestYTDStreakwoa3Putt",2005
221,221,"Brian Davis",23,101,34,"BestYTDStreakwoa3Putt",2005
221,221,"Omar Uresti",27,101,25,"BestYTDStreakwoa3Putt",2005
221,221,"Euan Walters",18,101,19,"BestYTDStreakwoa3Putt",2005
224,224,"Jaxon Brigman",2,100,NA,"BestYTDStreakwoa3Putt",2005
224,224,"Brendan Jones",28,100,NA,"BestYTDStreakwoa3Putt",2005
224,224,"Pat Perez",28,100,6,"BestYTDStreakwoa3Putt",2005
227,227,"Nick Dougherty",6,99,37,"BestYTDStreakwoa3Putt",2005
228,228,"Tripp Isenhour",7,98,47,"BestYTDStreakwoa3Putt",2005
229,229,"Lee Westwood",15,97,10,"BestYTDStreakwoa3Putt",2005
230,230,"Charles Howell III",29,96,7,"BestYTDStreakwoa3Putt",2005
231,231,"Jose Coceres",22,94,65,"BestYTDStreakwoa3Putt",2005
231,231,"Scott Hend",28,94,12,"BestYTDStreakwoa3Putt",2005
233,233,"Glen Day",27,93,83,"BestYTDStreakwoa3Putt",2005
233,233,"David Frost",10,93,1,"BestYTDStreakwoa3Putt",2005
235,235,"Colby Beckstrom",2,92,92,"BestYTDStreakwoa3Putt",2005
235,235,"PH Horgan III",2,92,7,"BestYTDStreakwoa3Putt",2005
235,235,"Richard Johnson",16,92,13,"BestYTDStreakwoa3Putt",2005
235,235,"Hal Sutton",10,92,32,"BestYTDStreakwoa3Putt",2005
239,239,"Joe Durant",25,90,29,"BestYTDStreakwoa3Putt",2005
239,239,"Tim Herron",28,90,21,"BestYTDStreakwoa3Putt",2005
239,239,"Scott Hoch",2,90,90,"BestYTDStreakwoa3Putt",2005
242,242,"Shaun Micheel",29,89,72,"BestYTDStreakwoa3Putt",2005
243,243,"Blaine McCallister",9,88,21,"BestYTDStreakwoa3Putt",2005
244,244,"David Hearn",24,87,21,"BestYTDStreakwoa3Putt",2005
245,245,"David Howell",12,85,85,"BestYTDStreakwoa3Putt",2005
245,245,"Carl Paulson",13,85,65,"BestYTDStreakwoa3Putt",2005
247,247,"Shingo Katayama",5,84,22,"BestYTDStreakwoa3Putt",2005
248,248,"Eric Axley",2,83,6,"BestYTDStreakwoa3Putt",2005
249,249,"Craig Barlow",26,82,4,"BestYTDStreakwoa3Putt",2005
249,249,"Tom Kite",12,82,16,"BestYTDStreakwoa3Putt",2005
251,251,"Richard Green",11,81,29,"BestYTDStreakwoa3Putt",2005
251,251,"Spencer Levin",7,81,64,"BestYTDStreakwoa3Putt",2005
253,253,"Thomas Bjorn",8,80,6,"BestYTDStreakwoa3Putt",2005
254,254,"Notah Begay III",11,79,5,"BestYTDStreakwoa3Putt",2005
254,254,"Jonathan Byrd",31,79,27,"BestYTDStreakwoa3Putt",2005
254,254,"Spike McRoy",12,79,16,"BestYTDStreakwoa3Putt",2005
254,254,"Kelly Mitchum",5,79,79,"BestYTDStreakwoa3Putt",2005
254,254,"Henrik Stenson",4,79,12,"BestYTDStreakwoa3Putt",2005
254,254,"Andre Stolz",12,79,12,"BestYTDStreakwoa3Putt",2005
260,260,"Danny Ellis",7,78,78,"BestYTDStreakwoa3Putt",2005
260,260,"Toru Taniguchi",7,78,20,"BestYTDStreakwoa3Putt",2005
262,262,"Keith Clearwater",2,77,12,"BestYTDStreakwoa3Putt",2005
262,262,"Gabriel Hjertstedt",3,77,77,"BestYTDStreakwoa3Putt",2005
262,262,"Colin Montgomerie",6,77,31,"BestYTDStreakwoa3Putt",2005
262,262,"Tom Scherrer",2,77,18,"BestYTDStreakwoa3Putt",2005
262,262,"YE Yang",4,77,1,"BestYTDStreakwoa3Putt",2005
267,267,"Robin Freeman",8,76,27,"BestYTDStreakwoa3Putt",2005
267,267,"Bradley Hughes",20,76,13,"BestYTDStreakwoa3Putt",2005
269,269,"Graeme McDowell",14,75,9,"BestYTDStreakwoa3Putt",2005
269,269,"James McLean",5,75,16,"BestYTDStreakwoa3Putt",2005
269,269,"John Morgan",11,75,16,"BestYTDStreakwoa3Putt",2005
272,272,"Kenneth Ferrie",3,74,74,"BestYTDStreakwoa3Putt",2005
272,272,"Mike Hulbert",4,74,74,"BestYTDStreakwoa3Putt",2005
272,272,"Scott Simpson",9,74,12,"BestYTDStreakwoa3Putt",2005
275,275,"Nick Faldo",5,73,4,"BestYTDStreakwoa3Putt",2005
275,275,"Sergio Garcia",20,73,39,"BestYTDStreakwoa3Putt",2005
275,275,"Per Ulrik Johansson",7,73,34,"BestYTDStreakwoa3Putt",2005
278,278,"Erik Compton",1,72,72,"BestYTDStreakwoa3Putt",2005
278,278,"Stephen Gangluff",1,72,72,"BestYTDStreakwoa3Putt",2005
278,278,"Nick Gilliam",3,72,16,"BestYTDStreakwoa3Putt",2005
278,278,"Kelly Grunewald",1,72,72,"BestYTDStreakwoa3Putt",2005
278,278,"Kazuhiko Hosokawa",1,72,72,"BestYTDStreakwoa3Putt",2005
278,278,"Kevin Johnson",1,72,72,"BestYTDStreakwoa3Putt",2005
278,278,"Ben Portie",1,72,72,"BestYTDStreakwoa3Putt",2005
285,285,"Mike Heinen",7,71,29,"BestYTDStreakwoa3Putt",2005
285,285,"Ted Tryba",2,71,71,"BestYTDStreakwoa3Putt",2005
287,287,"Rich Barcelo",3,70,22,"BestYTDStreakwoa3Putt",2005
287,287,"Mathias Gronberg",19,70,1,"BestYTDStreakwoa3Putt",2005
287,287,"John Riegger",4,70,68,"BestYTDStreakwoa3Putt",2005
290,290,"Ian Leggatt",12,69,21,"BestYTDStreakwoa3Putt",2005
290,290,"Casey Wittenberg",9,69,69,"BestYTDStreakwoa3Putt",2005
292,292,"Scott Gump",2,68,NA,"BestYTDStreakwoa3Putt",2005
292,292,"Brian Henninger",2,68,68,"BestYTDStreakwoa3Putt",2005
294,294,"Joel Kribel",2,67,15,"BestYTDStreakwoa3Putt",2005
295,295,"Jim McGovern",2,66,5,"BestYTDStreakwoa3Putt",2005
295,295,"Dicky Pride",5,66,44,"BestYTDStreakwoa3Putt",2005
295,295,"Grant Waite",6,66,16,"BestYTDStreakwoa3Putt",2005
298,298,"Ryan Brehm",1,65,1,"BestYTDStreakwoa3Putt",2005
298,298,"Thomas Levet",20,65,14,"BestYTDStreakwoa3Putt",2005
300,300,"Brad Fabel",1,64,7,"BestYTDStreakwoa3Putt",2005
300,300,"Sean Murphy",3,64,15,"BestYTDStreakwoa3Putt",2005
302,302,"Trevor Dodds",2,63,44,"BestYTDStreakwoa3Putt",2005
303,303,"Chris Couch",1,62,4,"BestYTDStreakwoa3Putt",2005
303,303,"Dave Rummells",2,62,14,"BestYTDStreakwoa3Putt",2005
305,305,"David Edwards",9,61,2,"BestYTDStreakwoa3Putt",2005
305,305,"Ian Woosnam",2,61,2,"BestYTDStreakwoa3Putt",2005
307,307,"Miguel Angel Jimenez",9,60,19,"BestYTDStreakwoa3Putt",2005
308,308,"Steve Marino",1,59,3,"BestYTDStreakwoa3Putt",2005
308,308,"Garrett Willis",7,59,24,"BestYTDStreakwoa3Putt",2005
308,308,"Don Yrene",2,59,5,"BestYTDStreakwoa3Putt",2005
311,311,"Jim Benepe",2,58,NA,"BestYTDStreakwoa3Putt",2005
312,312,"Peter Hedblom",1,57,14,"BestYTDStreakwoa3Putt",2005
312,312,"Kevin Streelman",2,57,25,"BestYTDStreakwoa3Putt",2005
314,314,"Darrell Kestner",1,56,15,"BestYTDStreakwoa3Putt",2005
315,315,"Scott Piercy",4,55,6,"BestYTDStreakwoa3Putt",2005
315,315,"Chris Starkjohann",4,55,32,"BestYTDStreakwoa3Putt",2005
317,317,"George Burns",1,54,54,"BestYTDStreakwoa3Putt",2005
317,317,"Hiroyuki Fujita",1,54,1,"BestYTDStreakwoa3Putt",2005
317,317,"Steve Scott",1,54,54,"BestYTDStreakwoa3Putt",2005
317,317,"Stuart Smith",1,54,54,"BestYTDStreakwoa3Putt",2005
321,321,"Ken Green",5,53,53,"BestYTDStreakwoa3Putt",2005
321,321,"Patrik Sjoland",1,53,NA,"BestYTDStreakwoa3Putt",2005
323,323,"Stephen Dodd",4,52,3,"BestYTDStreakwoa3Putt",2005
323,323,"Bradley Dredge",1,52,13,"BestYTDStreakwoa3Putt",2005
325,325,"Donnie Hammond",3,51,12,"BestYTDStreakwoa3Putt",2005
326,326,"Jason Hartwick",1,50,50,"BestYTDStreakwoa3Putt",2005
326,326,"Brad Lardon",4,50,23,"BestYTDStreakwoa3Putt",2005
326,326,"Tom Purtzer",1,50,50,"BestYTDStreakwoa3Putt",2005
326,326,"Robert Rock",1,50,50,"BestYTDStreakwoa3Putt",2005
326,326,"Paul Sheehan",1,50,3,"BestYTDStreakwoa3Putt",2005
326,326,"Peter Tomasulo",2,50,18,"BestYTDStreakwoa3Putt",2005
326,326,"Simon Yates",1,50,1,"BestYTDStreakwoa3Putt",2005
333,333,"Jim Gallagher Jr",5,48,37,"BestYTDStreakwoa3Putt",2005
334,334,"Neil Cheetham",1,47,12,"BestYTDStreakwoa3Putt",2005
334,334,"Matt Hendrix",1,47,10,"BestYTDStreakwoa3Putt",2005
334,334,"Maarten Lafeber",2,47,7,"BestYTDStreakwoa3Putt",2005
334,334,"Phil Schmitt",2,47,47,"BestYTDStreakwoa3Putt",2005
334,334,"Mike Small",2,47,47,"BestYTDStreakwoa3Putt",2005
334,334,"Brandt Snedeker",2,47,39,"BestYTDStreakwoa3Putt",2005
334,334,"Doug Tewell",1,47,2,"BestYTDStreakwoa3Putt",2005
341,341,"Stephen Gallacher",4,46,6,"BestYTDStreakwoa3Putt",2005
341,341,"Ron Philo Jr",1,46,46,"BestYTDStreakwoa3Putt",2005
341,341,"Graeme Storm",1,46,20,"BestYTDStreakwoa3Putt",2005
344,344,"Steven Bowditch",1,45,16,"BestYTDStreakwoa3Putt",2005
344,344,"Scott Dunlap",3,45,10,"BestYTDStreakwoa3Putt",2005
344,344,"Charl Schwartzel",4,45,35,"BestYTDStreakwoa3Putt",2005
344,344,"Marcel Siem",1,45,45,"BestYTDStreakwoa3Putt",2005
