"LeftRoughProximity_RANKTHISWEEK_2011","LeftRoughProximity_RANKLASTWEEK_2011","LeftRoughProximity_PLAYERNAME_2011","LeftRoughProximity_ROUNDS_2011","LeftRoughProximity_AVG_2011","LeftRoughProximity_ATTEMPTS_2011","LeftRoughProximity_TOTALDISTANCEFEET_2011","LeftRoughProximity_RELATIVETOPAR_2011","stat_name","year"
55,55,"Stewart Cink",72,NA,98,4018.833,9,"LeftRoughProximity",2011
55,55,"Paul Goydos",81,NA,115,4710.333,22,"LeftRoughProximity",2011
57,57,"Troy Merritt",63,NA,93,3817.167,17,"LeftRoughProximity",2011
58,58,"Zach Johnson",79,NA,87,3579,18,"LeftRoughProximity",2011
58,58,"Sean OHair",71,NA,112,4607.5,9,"LeftRoughProximity",2011
60,60,"Steven Bowditch",86,NA,197,8126.083,30,"LeftRoughProximity",2011
60,60,"Jim Herman",69,NA,116,4783.25,11,"LeftRoughProximity",2011
62,62,"Joe Ogilvie",75,NA,134,5537.083,20,"LeftRoughProximity",2011
62,62,"Andres Romero",77,NA,132,5456.167,29,"LeftRoughProximity",2011
64,64,"Daniel Summerhays",75,NA,94,3894.583,17,"LeftRoughProximity",2011
64,64,"Nick Watney",80,NA,118,4888,8,"LeftRoughProximity",2011
66,66,"Jhonattan Vegas",84,NA,161,6684.25,15,"LeftRoughProximity",2011
67,67,"Ben Curtis",66,NA,106,4405.5,16,"LeftRoughProximity",2011
67,67,"Marc Turnesa",54,NA,67,2787.5,5,"LeftRoughProximity",2011
69,69,"Lucas Glover",74,NA,116,4850.333,12,"LeftRoughProximity",2011
69,69,"Scott Gutschewski",67,NA,110,4600.5,37,"LeftRoughProximity",2011
71,71,"Jim Furyk",87,NA,94,3939.083,18,"LeftRoughProximity",2011
71,71,"Troy Matteson",91,NA,143,5990.417,21,"LeftRoughProximity",2011
73,73,"Retief Goosen",50,NA,61,2560.667,5,"LeftRoughProximity",2011
74,74,"Billy Mayfair",94,NA,119,5008.417,17,"LeftRoughProximity",2011
75,75,"Shane Bertsch",62,NA,73,3080.167,10,"LeftRoughProximity",2011
75,75,"Charley Hoffman",93,NA,117,4932.917,14,"LeftRoughProximity",2011
75,75,"Aron Price",58,NA,67,2824.667,18,"LeftRoughProximity",2011
75,75,"Roland Thatcher",67,NA,122,5144.75,21,"LeftRoughProximity",2011
79,79,"Alex Cejka",59,NA,72,3044.083,7,"LeftRoughProximity",2011
79,79,"Tommy Gainey",104,NA,165,6977.5,17,"LeftRoughProximity",2011
79,79,"Hunter Haas",96,NA,159,6722.25,22,"LeftRoughProximity",2011
79,79,"Geoff Ogilvy",69,NA,90,3799.333,10,"LeftRoughProximity",2011
79,79,"Rod Pampling",72,NA,95,4017,16,"LeftRoughProximity",2011
84,84,"Kevin Chappell",78,NA,95,4023.667,23,"LeftRoughProximity",2011
84,84,"Andres Gonzales",60,NA,73,3090.333,11,"LeftRoughProximity",2011
86,86,"Bobby Gates",82,NA,115,4876.583,31,"LeftRoughProximity",2011
87,87,"Ben Martin",74,NA,98,4166.417,32,"LeftRoughProximity",2011
88,88,"Colt Knost",80,NA,102,4352.917,17,"LeftRoughProximity",2011
88,88,"Josh Teater",104,NA,132,5637.417,22,"LeftRoughProximity",2011
90,90,"Jason Bohn",74,NA,115,4929.917,20,"LeftRoughProximity",2011
90,90,"JB Holmes",57,NA,104,4451.167,-1,"LeftRoughProximity",2011
92,92,"William McGirt",103,NA,173,7424.25,10,"LeftRoughProximity",2011
93,93,"Aaron Baddeley",77,NA,125,5377.5,7,"LeftRoughProximity",2011
93,93,"Richard Johnson",64,NA,114,4899.083,17,"LeftRoughProximity",2011
93,93,"Kevin Streelman",90,NA,84,3611.583,14,"LeftRoughProximity",2011
96,96,"Robert Allenby",84,NA,124,5339,10,"LeftRoughProximity",2011
96,96,"Spencer Levin",113,NA,186,8019.25,32,"LeftRoughProximity",2011
96,96,"Gary Woodland",93,NA,154,6632.083,20,"LeftRoughProximity",2011
99,99,"Webb Simpson",98,NA,155,6690.583,22,"LeftRoughProximity",2011
100,100,"Pat Perez",76,NA,105,4543.167,17,"LeftRoughProximity",2011
101,101,"Steve Stricker",70,NA,98,4250.417,4,"LeftRoughProximity",2011
102,102,"Derek Lamely",65,NA,150,6517.917,30,"LeftRoughProximity",2011
102,102,"John Merrick",71,NA,68,2950.75,20,"LeftRoughProximity",2011
102,102,"Paul Stankowski",78,NA,140,6084,14,"LeftRoughProximity",2011
105,105,"Brendon de Jonge",105,NA,152,6611.333,23,"LeftRoughProximity",2011
106,106,"Michael Bradley",74,NA,128,5580.833,16,"LeftRoughProximity",2011
106,106,"Brandt Jobe",100,NA,111,4833.5,24,"LeftRoughProximity",2011
106,106,"Alex Prugh",82,NA,143,6236,45,"LeftRoughProximity",2011
109,109,"Jonathan Byrd",83,NA,134,5847.333,8,"LeftRoughProximity",2011
109,109,"Justin Rose",79,NA,93,4058,9,"LeftRoughProximity",2011
111,111,"Vaughn Taylor",89,NA,157,6900.167,36,"LeftRoughProximity",2011
112,112,"Keegan Bradley",91,NA,146,6425.583,38,"LeftRoughProximity",2011
113,113,"Trevor Immelman",84,NA,113,4995,-4,"LeftRoughProximity",2011
114,114,"Bryce Molder",82,NA,72,3184.333,2,"LeftRoughProximity",2011
115,115,"Justin Hicks",60,NA,72,3191.583,21,"LeftRoughProximity",2011
116,116,"Padraig Harrington",60,NA,99,4394.333,4,"LeftRoughProximity",2011
116,116,"Freddie Jacobson",92,NA,118,5239.75,17,"LeftRoughProximity",2011
116,116,"Ian Poulter",52,NA,56,2489.333,2,"LeftRoughProximity",2011
116,116,"Tag Ridings",87,NA,145,6439.75,30,"LeftRoughProximity",2011
116,116,"Nate Smith",66,NA,86,3819.75,22,"LeftRoughProximity",2011
116,116,"Camilo Villegas",69,NA,83,3683.583,7,"LeftRoughProximity",2011
122,122,"Matt Jones",71,NA,116,5159.167,13,"LeftRoughProximity",2011
123,123,"Sergio Garcia",61,NA,83,3697.5,7,"LeftRoughProximity",2011
123,123,"Anthony Kim",72,NA,156,6950.083,29,"LeftRoughProximity",2011
125,125,"Jason Day",76,NA,124,5536.5,15,"LeftRoughProximity",2011
125,125,"Jeff Overton",92,NA,115,5136.75,18,"LeftRoughProximity",2011
127,127,"Michael Connell",76,NA,134,6000.083,29,"LeftRoughProximity",2011
127,127,"Kevin Kisner",70,NA,114,5105.417,15,"LeftRoughProximity",2011
127,127,"John Senden",94,NA,135,6041.75,15,"LeftRoughProximity",2011
130,130,"Lee Janzen",62,NA,99,4441.75,25,"LeftRoughProximity",2011
131,131,"Tim Petrovic",88,NA,118,5296.333,25,"LeftRoughProximity",2011
131,131,"Brendan Steele",89,NA,111,4982.25,24,"LeftRoughProximity",2011
131,131,"Jimmy Walker",79,NA,153,6869.833,31,"LeftRoughProximity",2011
134,134,"Matt Bettencourt",84,NA,153,6899.417,22,"LeftRoughProximity",2011
135,135,"Kent Jones",76,NA,94,4243.333,16,"LeftRoughProximity",2011
135,135,"Michael Thompson",79,NA,105,4744,21,"LeftRoughProximity",2011
137,137,"Nick OHern",89,NA,88,3983,15,"LeftRoughProximity",2011
138,138,"Justin Leonard",82,NA,101,4580.333,18,"LeftRoughProximity",2011
138,138,"Ryan Moore",79,NA,104,4713,9,"LeftRoughProximity",2011
140,140,"KJ Choi",77,NA,98,4449.167,21,"LeftRoughProximity",2011
141,141,"Steve Flesch",88,NA,140,6370.083,35,"LeftRoughProximity",2011
141,141,"David Toms",78,NA,63,2865,5,"LeftRoughProximity",2011
143,143,"Joe Durant",71,NA,69,3144.25,16,"LeftRoughProximity",2011
143,143,"Robert Karlsson",61,NA,93,4237.5,10,"LeftRoughProximity",2011
145,145,"Stuart Appleby",65,NA,123,5629.333,22,"LeftRoughProximity",2011
145,145,"Hunter Mahan",92,NA,112,5120.583,9,"LeftRoughProximity",2011
147,147,"Ryan Palmer",82,NA,122,5605.167,6,"LeftRoughProximity",2011
148,148,"Chris Riley",76,NA,92,4237.583,21,"LeftRoughProximity",2011
149,149,"Nathan Green",81,NA,136,6280.5,19,"LeftRoughProximity",2011
149,149,"Bo Van Pelt",92,NA,119,5492.417,8,"LeftRoughProximity",2011
151,151,"Billy Horschel",75,NA,106,4901.75,22,"LeftRoughProximity",2011
152,152,"Blake Adams",116,NA,117,5424.333,20,"LeftRoughProximity",2011
153,153,"Cameron Tringale",110,NA,154,7153.5,18,"LeftRoughProximity",2011
154,154,"Ben Crane",76,NA,76,3544,8,"LeftRoughProximity",2011
154,154,"Luke Donald",73,NA,85,3964.083,5,"LeftRoughProximity",2011
154,154,"Michael Putnam",67,NA,119,5554,27,"LeftRoughProximity",2011
157,157,"DA Points",89,NA,122,5723.75,28,"LeftRoughProximity",2011
158,158,"Tim Herron",85,NA,144,6814.5,22,"LeftRoughProximity",2011
158,158,"Bio Kim",71,NA,97,4588.583,17,"LeftRoughProximity",2011
160,160,"Steve Marino",76,NA,106,5022.25,0,"LeftRoughProximity",2011
161,161,"Scott McCarron",65,NA,103,4902.833,11,"LeftRoughProximity",2011
162,162,"Kyle Stanley",98,NA,120,5718.333,18,"LeftRoughProximity",2011
163,163,"Scott Piercy",78,NA,115,5502.833,4,"LeftRoughProximity",2011
163,163,"Rory Sabbatini",85,NA,106,5067.25,16,"LeftRoughProximity",2011
165,165,"Stephen Ames",69,NA,80,3830.333,7,"LeftRoughProximity",2011
166,166,"Joseph Bramlett",73,NA,100,4803.5,6,"LeftRoughProximity",2011
166,166,"Jarrod Lyle",83,NA,123,5903.917,30,"LeftRoughProximity",2011
166,166,"Garrett Willis",71,NA,122,5855.167,21,"LeftRoughProximity",2011
169,169,"Greg Chalmers",88,NA,102,4905.5,7,"LeftRoughProximity",2011
169,169,"Adam Scott",60,NA,73,3512.833,12,"LeftRoughProximity",2011
171,171,"Charlie Wi",83,NA,110,5302,23,"LeftRoughProximity",2011
172,172,"Ernie Els",71,NA,97,4732,18,"LeftRoughProximity",2011
172,172,"Dean Wilson",62,NA,106,5169.083,25,"LeftRoughProximity",2011
174,174,"Alexandre Rocha",65,NA,87,4263.417,13,"LeftRoughProximity",2011
175,175,"Briny Baird",60,NA,67,3290,12,"LeftRoughProximity",2011
175,175,"Johnson Wagner",81,NA,116,5692.083,15,"LeftRoughProximity",2011
177,177,"Arjun Atwal",91,NA,200,9840.833,51,"LeftRoughProximity",2011
177,177,"Jerry Kelly",85,NA,83,4078,12,"LeftRoughProximity",2011
179,179,"Martin Piller",63,NA,104,5119.083,37,"LeftRoughProximity",2011
180,180,"Rich Beem",53,NA,75,3698.667,21,"LeftRoughProximity",2011
181,181,"James Driscoll",71,NA,120,5939.25,7,"LeftRoughProximity",2011
182,182,"Matt McQuillan",59,NA,64,3199.5,12,"LeftRoughProximity",2011
183,183,"Kevin Na",84,NA,159,7959.167,11,"LeftRoughProximity",2011
184,184,"JJ Henry",96,NA,111,5600.333,11,"LeftRoughProximity",2011
185,185,"David Hearn",88,NA,103,5313.667,24,"LeftRoughProximity",2011
186,186,"Jim Renner",65,NA,90,4671.917,28,"LeftRoughProximity",2011
