"EarlyRound2ScoringAverage_RANKTHISWEEK_2014","EarlyRound2ScoringAverage_RANKLASTWEEK_2014","EarlyRound2ScoringAverage_PLAYERNAME_2014","EarlyRound2ScoringAverage__2014","EarlyRound2ScoringAverage_AVG_2014","EarlyRound2ScoringAverage_TOTALSTROKES_2014","EarlyRound2ScoringAverage_TOTALROUNDS_2014","stat_name","year"
1,1,"Dustin Johnson",NA,68.57,480,7,"EarlyRound2ScoringAverage",2014
2,2,"Jim Furyk",NA,68.78,619,9,"EarlyRound2ScoringAverage",2014
3,3,"Brooks Koepka",NA,68.88,551,8,"EarlyRound2ScoringAverage",2014
4,4,"Justin Rose",NA,68.91,758,11,"EarlyRound2ScoringAverage",2014
5,5,"Jordan Spieth",NA,69.1,691,10,"EarlyRound2ScoringAverage",2014
6,6,"Matt Kuchar",NA,69.18,761,11,"EarlyRound2ScoringAverage",2014
7,7,"Ryan Palmer",NA,69.21,969,14,"EarlyRound2ScoringAverage",2014
8,8,"Jamie Lovemark",NA,69.4,694,10,"EarlyRound2ScoringAverage",2014
9,9,"Russell Knox",NA,69.43,972,14,"EarlyRound2ScoringAverage",2014
10,10,"Harris English",NA,69.5,973,14,"EarlyRound2ScoringAverage",2014
11,11,"Camilo Villegas",NA,69.53,1321,19,"EarlyRound2ScoringAverage",2014
12,12,"Daniel Summerhays",NA,69.56,1113,16,"EarlyRound2ScoringAverage",2014
13,13,"Kevin Chappell",NA,69.62,905,13,"EarlyRound2ScoringAverage",2014
14,14,"Adam Scott",NA,69.63,557,8,"EarlyRound2ScoringAverage",2014
15,15,"Chad Campbell",NA,69.67,627,9,"EarlyRound2ScoringAverage",2014
15,15,"Jason Kokrak",NA,69.67,627,9,"EarlyRound2ScoringAverage",2014
17,17,"Bubba Watson",NA,69.69,906,13,"EarlyRound2ScoringAverage",2014
18,18,"Graeme McDowell",NA,69.71,488,7,"EarlyRound2ScoringAverage",2014
19,19,"Sergio Garcia",NA,69.78,628,9,"EarlyRound2ScoringAverage",2014
20,20,"David Toms",NA,69.8,698,10,"EarlyRound2ScoringAverage",2014
21,21,"Rory McIlroy",NA,69.83,419,6,"EarlyRound2ScoringAverage",2014
22,22,"Chris Stroud",NA,69.85,908,13,"EarlyRound2ScoringAverage",2014
22,22,"Michael Thompson",NA,69.85,908,13,"EarlyRound2ScoringAverage",2014
24,24,"Martin Kaymer",NA,69.88,559,8,"EarlyRound2ScoringAverage",2014
25,25,"Robert Streb",NA,69.91,769,11,"EarlyRound2ScoringAverage",2014
26,26,"Kevin Stadler",NA,69.92,909,13,"EarlyRound2ScoringAverage",2014
27,27,"Ben Crane",NA,70,840,12,"EarlyRound2ScoringAverage",2014
27,27,"Bronson La Cassie",NA,70,560,8,"EarlyRound2ScoringAverage",2014
27,27,"John Senden",NA,70,980,14,"EarlyRound2ScoringAverage",2014
27,27,"Bo Van Pelt",NA,70,1050,15,"EarlyRound2ScoringAverage",2014
31,31,"Matt Jones",NA,70.08,841,12,"EarlyRound2ScoringAverage",2014
32,32,"Henrik Stenson",NA,70.13,561,8,"EarlyRound2ScoringAverage",2014
33,33,"Cameron Tringale",NA,70.17,1263,18,"EarlyRound2ScoringAverage",2014
34,34,"Morgan Hoffmann",NA,70.18,1193,17,"EarlyRound2ScoringAverage",2014
35,35,"Jerry Kelly",NA,70.2,1053,15,"EarlyRound2ScoringAverage",2014
36,36,"Erik Compton",NA,70.23,913,13,"EarlyRound2ScoringAverage",2014
36,36,"Marc Leishman",NA,70.23,913,13,"EarlyRound2ScoringAverage",2014
38,38,"Patrick Reed",NA,70.27,773,11,"EarlyRound2ScoringAverage",2014
38,38,"Brendon Todd",NA,70.27,1054,15,"EarlyRound2ScoringAverage",2014
