"OnePuttPercentageRound4_RANKTHISWEEK_2010","OnePuttPercentageRound4_RANKLASTWEEK_2010","OnePuttPercentageRound4_PLAYERNAME_2010","OnePuttPercentageRound4__2010","OnePuttPercentageRound4_Pct_2010","OnePuttPercentageRound4_OF1PUTTS_2010","OnePuttPercentageRound4_OFHOLES_2010","stat_name","year"
1,1,"Charley Hoffman",NA,47.84,155,324,"OnePuttPercentageRound4",2010
2,2,"Brian Gay",NA,46.49,159,342,"OnePuttPercentageRound4",2010
3,3,"Brian Davis",NA,45.37,147,324,"OnePuttPercentageRound4",2010
4,4,"JB Holmes",NA,44.91,194,432,"OnePuttPercentageRound4",2010
5,5,"Zach Johnson",NA,44.44,168,378,"OnePuttPercentageRound4",2010
5,5,"Pat Perez",NA,44.44,144,324,"OnePuttPercentageRound4",2010
7,7,"Daniel Chopra",NA,43.83,71,162,"OnePuttPercentageRound4",2010
8,8,"Ryan Palmer",NA,43.65,110,252,"OnePuttPercentageRound4",2010
9,9,"Rory Sabbatini",NA,43.59,102,234,"OnePuttPercentageRound4",2010
10,10,"Ben Crane",NA,43.52,141,324,"OnePuttPercentageRound4",2010
11,11,"Marc Leishman",NA,43.46,133,306,"OnePuttPercentageRound4",2010
12,12,"Padraig Harrington",NA,43.43,86,198,"OnePuttPercentageRound4",2010
13,13,"Luke Donald",NA,43.33,117,270,"OnePuttPercentageRound4",2010
14,14,"David Toms",NA,43.21,140,324,"OnePuttPercentageRound4",2010
15,15,"John Mallinger",NA,42.93,85,198,"OnePuttPercentageRound4",2010
16,16,"Stewart Cink",NA,42.9,139,324,"OnePuttPercentageRound4",2010
16,16,"Steve Stricker",NA,42.9,139,324,"OnePuttPercentageRound4",2010
18,18,"Webb Simpson",NA,42.81,131,306,"OnePuttPercentageRound4",2010
19,19,"Aaron Baddeley",NA,42.78,154,360,"OnePuttPercentageRound4",2010
20,20,"Michael Sim",NA,42.59,92,216,"OnePuttPercentageRound4",2010
21,21,"Stuart Appleby",NA,42.4,145,342,"OnePuttPercentageRound4",2010
22,22,"Ryan Moore",NA,42.22,114,270,"OnePuttPercentageRound4",2010
23,23,"Greg Chalmers",NA,42.11,144,342,"OnePuttPercentageRound4",2010
24,24,"Hunter Mahan",NA,41.98,136,324,"OnePuttPercentageRound4",2010
25,25,"Rory McIlroy",NA,41.92,83,198,"OnePuttPercentageRound4",2010
26,26,"Tim Clark",NA,41.81,143,342,"OnePuttPercentageRound4",2010
27,27,"Ian Poulter",NA,41.67,75,180,"OnePuttPercentageRound4",2010
27,27,"Scott Verplank",NA,41.67,120,288,"OnePuttPercentageRound4",2010
29,29,"Jeff Quinney",NA,41.32,119,288,"OnePuttPercentageRound4",2010
30,30,"Paul Goydos",NA,41.27,104,252,"OnePuttPercentageRound4",2010
31,31,"James Driscoll",NA,41.2,89,216,"OnePuttPercentageRound4",2010
32,32,"Mike Weir",NA,41.11,74,180,"OnePuttPercentageRound4",2010
33,33,"Jim Furyk",NA,40.85,125,306,"OnePuttPercentageRound4",2010
34,34,"Tom Gillis",NA,40.74,154,378,"OnePuttPercentageRound4",2010
34,34,"Justin Leonard",NA,40.74,132,324,"OnePuttPercentageRound4",2010
34,34,"George McNeill",NA,40.74,88,216,"OnePuttPercentageRound4",2010
34,34,"Brandt Snedeker",NA,40.74,132,324,"OnePuttPercentageRound4",2010
38,38,"Ryuji Imada",NA,40.28,116,288,"OnePuttPercentageRound4",2010
38,38,"Joe Ogilvie",NA,40.28,116,288,"OnePuttPercentageRound4",2010
38,38,"Rod Pampling",NA,40.28,87,216,"OnePuttPercentageRound4",2010
41,41,"Nick Watney",NA,40.21,152,378,"OnePuttPercentageRound4",2010
42,42,"Bo Van Pelt",NA,40.1,166,414,"OnePuttPercentageRound4",2010
43,43,"Spencer Levin",NA,40.05,173,432,"OnePuttPercentageRound4",2010
44,44,"Jason Bohn",NA,39.93,115,288,"OnePuttPercentageRound4",2010
45,45,"Matt Kuchar",NA,39.9,158,396,"OnePuttPercentageRound4",2010
45,45,"Brett Wetterich",NA,39.9,79,198,"OnePuttPercentageRound4",2010
47,47,"Jason Dufner",NA,39.81,129,324,"OnePuttPercentageRound4",2010
48,48,"Tim Petrovic",NA,39.72,143,360,"OnePuttPercentageRound4",2010
48,48,"Charlie Wi",NA,39.72,143,360,"OnePuttPercentageRound4",2010
50,50,"JP Hayes",NA,39.68,100,252,"OnePuttPercentageRound4",2010
50,50,"Troy Matteson",NA,39.68,100,252,"OnePuttPercentageRound4",2010
52,52,"Blake Adams",NA,39.58,114,288,"OnePuttPercentageRound4",2010
52,52,"Sean OHair",NA,39.58,114,288,"OnePuttPercentageRound4",2010
54,54,"Phil Mickelson",NA,39.51,128,324,"OnePuttPercentageRound4",2010
55,55,"Chris Couch",NA,39.44,71,180,"OnePuttPercentageRound4",2010
56,56,"Freddie Jacobson",NA,39.24,113,288,"OnePuttPercentageRound4",2010
57,57,"KJ Choi",NA,38.89,133,342,"OnePuttPercentageRound4",2010
57,57,"Brad Faxon",NA,38.89,42,108,"OnePuttPercentageRound4",2010
57,57,"Will Ma Kenzie",NA,38.89,91,234,"OnePuttPercentageRound4",2010
57,57,"Chris Riley",NA,38.89,84,216,"OnePuttPercentageRound4",2010
57,57,"Andres Romero",NA,38.89,105,270,"OnePuttPercentageRound4",2010
57,57,"Kevin Streelman",NA,38.89,119,306,"OnePuttPercentageRound4",2010
57,57,"Camilo Villegas",NA,38.89,119,306,"OnePuttPercentageRound4",2010
64,64,"Rickie Fowler",NA,38.62,146,378,"OnePuttPercentageRound4",2010
65,65,"Chad Campbell",NA,38.61,139,360,"OnePuttPercentageRound4",2010
65,65,"Kevin Na",NA,38.61,139,360,"OnePuttPercentageRound4",2010
67,67,"Bryce Molder",NA,38.54,111,288,"OnePuttPercentageRound4",2010
68,68,"Vijay Singh",NA,38.52,104,270,"OnePuttPercentageRound4",2010
68,68,"Garrett Willis",NA,38.52,104,270,"OnePuttPercentageRound4",2010
70,70,"Ricky Barnes",NA,38.38,152,396,"OnePuttPercentageRound4",2010
70,70,"Lee Janzen",NA,38.38,76,198,"OnePuttPercentageRound4",2010
72,72,"Josh Teater",NA,38.3,131,342,"OnePuttPercentageRound4",2010
73,73,"Steve Marino",NA,38.24,117,306,"OnePuttPercentageRound4",2010
74,74,"Cliff Kresge",NA,38.19,55,144,"OnePuttPercentageRound4",2010
75,75,"Mathew Goggin",NA,38.1,96,252,"OnePuttPercentageRound4",2010
76,76,"Matt Bettencourt",NA,38.03,89,234,"OnePuttPercentageRound4",2010
77,77,"Martin Laird",NA,38.01,130,342,"OnePuttPercentageRound4",2010
78,78,"Matt Every",NA,37.96,82,216,"OnePuttPercentageRound4",2010
78,78,"Troy Merritt",NA,37.96,82,216,"OnePuttPercentageRound4",2010
80,80,"Retief Goosen",NA,37.91,116,306,"OnePuttPercentageRound4",2010
81,81,"David Duval",NA,37.88,75,198,"OnePuttPercentageRound4",2010
82,82,"Justin Rose",NA,37.58,115,306,"OnePuttPercentageRound4",2010
82,82,"Vaughn Taylor",NA,37.58,115,306,"OnePuttPercentageRound4",2010
84,84,"Ernie Els",NA,37.5,108,288,"OnePuttPercentageRound4",2010
85,85,"Charles Howell III",NA,37.44,155,414,"OnePuttPercentageRound4",2010
86,86,"Chris DiMarco",NA,37.43,128,342,"OnePuttPercentageRound4",2010
87,87,"Mark Wilson",NA,37.41,101,270,"OnePuttPercentageRound4",2010
88,88,"DJ Trahan",NA,37.35,121,324,"OnePuttPercentageRound4",2010
89,89,"Robert Allenby",NA,37.25,114,306,"OnePuttPercentageRound4",2010
90,90,"Jeev Milkha Singh",NA,37.22,67,180,"OnePuttPercentageRound4",2010
91,91,"Nathan Green",NA,37.15,107,288,"OnePuttPercentageRound4",2010
91,91,"Michael Letzig",NA,37.15,107,288,"OnePuttPercentageRound4",2010
93,93,"Carl Pettersson",NA,36.94,133,360,"OnePuttPercentageRound4",2010
94,94,"John Rollins",NA,36.9,93,252,"OnePuttPercentageRound4",2010
95,95,"Martin Flores",NA,36.87,73,198,"OnePuttPercentageRound4",2010
96,96,"Dustin Johnson",NA,36.84,126,342,"OnePuttPercentageRound4",2010
97,97,"Stephen Ames",NA,36.81,106,288,"OnePuttPercentageRound4",2010
97,97,"Bubba Watson",NA,36.81,106,288,"OnePuttPercentageRound4",2010
99,99,"Bill Haas",NA,36.73,119,324,"OnePuttPercentageRound4",2010
100,100,"YE Yang",NA,36.67,99,270,"OnePuttPercentageRound4",2010
101,101,"Geoff Ogilvy",NA,36.57,79,216,"OnePuttPercentageRound4",2010
102,102,"Steve Flesch",NA,36.51,92,252,"OnePuttPercentageRound4",2010
103,103,"Jason Day",NA,36.42,118,324,"OnePuttPercentageRound4",2010
104,104,"Lucas Glover",NA,36.3,98,270,"OnePuttPercentageRound4",2010
105,105,"Matt Jones",NA,36.27,111,306,"OnePuttPercentageRound4",2010
106,106,"Scott McCarron",NA,36.11,104,288,"OnePuttPercentageRound4",2010
106,106,"Roland Thatcher",NA,36.11,65,180,"OnePuttPercentageRound4",2010
106,106,"Johnson Wagner",NA,36.11,91,252,"OnePuttPercentageRound4",2010
109,109,"Paul Casey",NA,35.9,84,234,"OnePuttPercentageRound4",2010
110,110,"Kris Blanks",NA,35.76,103,288,"OnePuttPercentageRound4",2010
110,110,"DA Points",NA,35.76,103,288,"OnePuttPercentageRound4",2010
112,112,"Ben Curtis",NA,35.71,90,252,"OnePuttPercentageRound4",2010
