"Front9Round4ScoringAverage_RANKTHISWEEK_2013","Front9Round4ScoringAverage_RANKLASTWEEK_2013","Front9Round4ScoringAverage_PLAYERNAME_2013","Front9Round4ScoringAverage__2013","Front9Round4ScoringAverage_AVG_2013","Front9Round4ScoringAverage_TOTALSTROKES_2013","Front9Round4ScoringAverage_TOTALROUNDS_2013","stat_name","year"
1,1,"Justin Bolli",NA,34,136,4,"Front9Round4ScoringAverage",2013
1,1,"Scott Stallings",NA,34,408,12,"Front9Round4ScoringAverage",2013
1,1,"Aaron Watkins",NA,34,102,3,"Front9Round4ScoringAverage",2013
4,4,"Jason Bohn",NA,34.25,411,12,"Front9Round4ScoringAverage",2013
4,4,"David Toms",NA,34.25,274,8,"Front9Round4ScoringAverage",2013
6,6,"Jordan Spieth",NA,34.28,617,18,"Front9Round4ScoringAverage",2013
7,7,"Robert Streb",NA,34.36,378,11,"Front9Round4ScoringAverage",2013
8,8,"Bryce Molder",NA,34.41,585,17,"Front9Round4ScoringAverage",2013
9,9,"Brian Stuard",NA,34.42,413,12,"Front9Round4ScoringAverage",2013
10,10,"Stephen Ames",NA,34.5,207,6,"Front9Round4ScoringAverage",2013
10,10,"Jimmy Walker",NA,34.5,621,18,"Front9Round4ScoringAverage",2013
12,12,"Mike Weir",NA,34.57,242,7,"Front9Round4ScoringAverage",2013
13,13,"Keegan Bradley",NA,34.58,657,19,"Front9Round4ScoringAverage",2013
14,14,"William McGirt",NA,34.62,450,13,"Front9Round4ScoringAverage",2013
15,15,"DH Lee",NA,34.64,381,11,"Front9Round4ScoringAverage",2013
16,16,"Justin Rose",NA,34.71,486,14,"Front9Round4ScoringAverage",2013
16,16,"DJ Trahan",NA,34.71,243,7,"Front9Round4ScoringAverage",2013
18,18,"Matt Jones",NA,34.76,591,17,"Front9Round4ScoringAverage",2013
18,18,"Nick Watney",NA,34.76,591,17,"Front9Round4ScoringAverage",2013
20,20,"Ricky Barnes",NA,34.78,313,9,"Front9Round4ScoringAverage",2013
20,20,"Jim Herman",NA,34.78,313,9,"Front9Round4ScoringAverage",2013
22,22,"Brendon de Jonge",NA,34.8,870,25,"Front9Round4ScoringAverage",2013
23,23,"Cameron Tringale",NA,34.81,557,16,"Front9Round4ScoringAverage",2013
24,24,"Jason Day",NA,34.85,697,20,"Front9Round4ScoringAverage",2013
24,24,"Doug LaBelle II",NA,34.85,453,13,"Front9Round4ScoringAverage",2013
24,24,"Rory McIlroy",NA,34.85,453,13,"Front9Round4ScoringAverage",2013
27,27,"Rory Sabbatini",NA,34.87,523,15,"Front9Round4ScoringAverage",2013
28,28,"Brandt Snedeker",NA,34.88,558,16,"Front9Round4ScoringAverage",2013
29,29,"Seung Yul Noh",NA,34.89,314,9,"Front9Round4ScoringAverage",2013
30,30,"Morgan Hoffmann",NA,34.91,384,11,"Front9Round4ScoringAverage",2013
30,30,"Jeff Maggert",NA,34.91,384,11,"Front9Round4ScoringAverage",2013
30,30,"Michael Thompson",NA,34.91,384,11,"Front9Round4ScoringAverage",2013
33,33,"Jason Kokrak",NA,34.92,454,13,"Front9Round4ScoringAverage",2013
34,34,"Henrik Stenson",NA,34.93,524,15,"Front9Round4ScoringAverage",2013
35,35,"Derek Ernst",NA,35,245,7,"Front9Round4ScoringAverage",2013
35,35,"Tim Herron",NA,35,245,7,"Front9Round4ScoringAverage",2013
35,35,"Zach Johnson",NA,35,630,18,"Front9Round4ScoringAverage",2013
35,35,"Luke List",NA,35,280,8,"Front9Round4ScoringAverage",2013
35,35,"Jin Park",NA,35,175,5,"Front9Round4ScoringAverage",2013
35,35,"Patrick Reed",NA,35,490,14,"Front9Round4ScoringAverage",2013
35,35,"John Rollins",NA,35,455,13,"Front9Round4ScoringAverage",2013
35,35,"Boo Weekley",NA,35,805,23,"Front9Round4ScoringAverage",2013
43,43,"Martin Flores",NA,35.06,561,16,"Front9Round4ScoringAverage",2013
43,43,"Charles Howell III",NA,35.06,631,18,"Front9Round4ScoringAverage",2013
43,43,"Phil Mickelson",NA,35.06,631,18,"Front9Round4ScoringAverage",2013
46,46,"Stewart Cink",NA,35.08,456,13,"Front9Round4ScoringAverage",2013
47,47,"Dicky Pride",NA,35.1,351,10,"Front9Round4ScoringAverage",2013
48,48,"Bud Cauley",NA,35.11,316,9,"Front9Round4ScoringAverage",2013
49,49,"Matt Every",NA,35.13,527,15,"Front9Round4ScoringAverage",2013
49,49,"Jeff Overton",NA,35.13,562,16,"Front9Round4ScoringAverage",2013
51,51,"Matt Kuchar",NA,35.14,738,21,"Front9Round4ScoringAverage",2013
52,52,"Chris Kirk",NA,35.15,703,20,"Front9Round4ScoringAverage",2013
52,52,"George McNeill",NA,35.15,457,13,"Front9Round4ScoringAverage",2013
54,54,"Roberto Castro",NA,35.16,668,19,"Front9Round4ScoringAverage",2013
54,54,"Webb Simpson",NA,35.16,668,19,"Front9Round4ScoringAverage",2013
56,56,"Charlie Beljan",NA,35.17,211,6,"Front9Round4ScoringAverage",2013
56,56,"Freddie Jacobson",NA,35.17,422,12,"Front9Round4ScoringAverage",2013
58,58,"Steven Bowditch",NA,35.18,387,11,"Front9Round4ScoringAverage",2013
58,58,"David Lingmerth",NA,35.18,387,11,"Front9Round4ScoringAverage",2013
58,58,"Shawn Stefani",NA,35.18,387,11,"Front9Round4ScoringAverage",2013
61,61,"Robert Allenby",NA,35.2,176,5,"Front9Round4ScoringAverage",2013
61,61,"Kevin Stadler",NA,35.2,528,15,"Front9Round4ScoringAverage",2013
63,63,"Ted Potter Jr",NA,35.22,317,9,"Front9Round4ScoringAverage",2013
63,63,"Kevin Streelman",NA,35.22,634,18,"Front9Round4ScoringAverage",2013
65,65,"Billy Horschel",NA,35.23,775,22,"Front9Round4ScoringAverage",2013
65,65,"Martin Laird",NA,35.23,458,13,"Front9Round4ScoringAverage",2013
67,67,"Hunter Mahan",NA,35.24,599,17,"Front9Round4ScoringAverage",2013
68,68,"Russell Henley",NA,35.25,564,16,"Front9Round4ScoringAverage",2013
68,68,"Greg Owen",NA,35.25,423,12,"Front9Round4ScoringAverage",2013
70,70,"Jerry Kelly",NA,35.27,529,15,"Front9Round4ScoringAverage",2013
70,70,"Adam Scott",NA,35.27,529,15,"Front9Round4ScoringAverage",2013
70,70,"Steve Stricker",NA,35.27,388,11,"Front9Round4ScoringAverage",2013
70,70,"Camilo Villegas",NA,35.27,529,15,"Front9Round4ScoringAverage",2013
74,74,"Scott Gardiner",NA,35.29,247,7,"Front9Round4ScoringAverage",2013
75,75,"Aaron Baddeley",NA,35.3,353,10,"Front9Round4ScoringAverage",2013
76,76,"Bubba Watson",NA,35.31,565,16,"Front9Round4ScoringAverage",2013
77,77,"Marc Leishman",NA,35.33,530,15,"Front9Round4ScoringAverage",2013
77,77,"Tag Ridings",NA,35.33,318,9,"Front9Round4ScoringAverage",2013
79,79,"Brian Davis",NA,35.35,601,17,"Front9Round4ScoringAverage",2013
80,80,"Bo Van Pelt",NA,35.36,495,14,"Front9Round4ScoringAverage",2013
81,81,"Ben Crane",NA,35.38,283,8,"Front9Round4ScoringAverage",2013
81,81,"Graham DeLaet",NA,35.38,743,21,"Front9Round4ScoringAverage",2013
81,81,"Luke Donald",NA,35.38,460,13,"Front9Round4ScoringAverage",2013
81,81,"Ernie Els",NA,35.38,460,13,"Front9Round4ScoringAverage",2013
81,81,"Robert Karlsson",NA,35.38,283,8,"Front9Round4ScoringAverage",2013
81,81,"Brendan Steele",NA,35.38,566,16,"Front9Round4ScoringAverage",2013
87,87,"Tiger Woods",NA,35.4,531,15,"Front9Round4ScoringAverage",2013
88,88,"David Hearn",NA,35.41,602,17,"Front9Round4ScoringAverage",2013
89,89,"Justin Leonard",NA,35.42,673,19,"Front9Round4ScoringAverage",2013
90,90,"Brian Harman",NA,35.43,496,14,"Front9Round4ScoringAverage",2013
90,90,"Scott Piercy",NA,35.43,496,14,"Front9Round4ScoringAverage",2013
92,92,"Andres Romero",NA,35.44,319,9,"Front9Round4ScoringAverage",2013
93,93,"Tim Clark",NA,35.45,390,11,"Front9Round4ScoringAverage",2013
93,93,"Tom Gillis",NA,35.45,390,11,"Front9Round4ScoringAverage",2013
95,95,"Jonas Blixt",NA,35.46,461,13,"Front9Round4ScoringAverage",2013
96,96,"KJ Choi",NA,35.47,674,19,"Front9Round4ScoringAverage",2013
96,96,"Chris Stroud",NA,35.47,603,17,"Front9Round4ScoringAverage",2013
98,98,"Harris English",NA,35.48,745,21,"Front9Round4ScoringAverage",2013
99,99,"Erik Compton",NA,35.5,426,12,"Front9Round4ScoringAverage",2013
99,99,"Ryan Moore",NA,35.5,497,14,"Front9Round4ScoringAverage",2013
99,99,"Rod Pampling",NA,35.5,213,6,"Front9Round4ScoringAverage",2013
99,99,"Chez Reavie",NA,35.5,497,14,"Front9Round4ScoringAverage",2013
99,99,"Lee Williams",NA,35.5,284,8,"Front9Round4ScoringAverage",2013
104,104,"Kevin Chappell",NA,35.53,533,15,"Front9Round4ScoringAverage",2013
105,105,"James Driscoll",NA,35.54,462,13,"Front9Round4ScoringAverage",2013
106,106,"Ian Poulter",NA,35.55,391,11,"Front9Round4ScoringAverage",2013
107,107,"Stuart Appleby",NA,35.56,640,18,"Front9Round4ScoringAverage",2013
107,107,"Sangmoon Bae",NA,35.56,569,16,"Front9Round4ScoringAverage",2013
107,107,"Fabian Gomez",NA,35.56,320,9,"Front9Round4ScoringAverage",2013
107,107,"Graeme McDowell",NA,35.56,320,9,"Front9Round4ScoringAverage",2013
107,107,"YE Yang",NA,35.56,320,9,"Front9Round4ScoringAverage",2013
112,112,"Dustin Johnson",NA,35.57,498,14,"Front9Round4ScoringAverage",2013
113,113,"Jason Dufner",NA,35.59,605,17,"Front9Round4ScoringAverage",2013
114,114,"Steve LeBrun",NA,35.6,356,10,"Front9Round4ScoringAverage",2013
114,114,"Darron Stiles",NA,35.6,178,5,"Front9Round4ScoringAverage",2013
116,116,"Chad Campbell",NA,35.62,463,13,"Front9Round4ScoringAverage",2013
117,117,"Scott Brown",NA,35.64,392,11,"Front9Round4ScoringAverage",2013
118,118,"Bill Haas",NA,35.65,606,17,"Front9Round4ScoringAverage",2013
119,119,"Rickie Fowler",NA,35.67,535,15,"Front9Round4ScoringAverage",2013
119,119,"Robert Garrigus",NA,35.67,428,12,"Front9Round4ScoringAverage",2013
119,119,"Bobby Gates",NA,35.67,107,3,"Front9Round4ScoringAverage",2013
119,119,"JJ Henry",NA,35.67,535,15,"Front9Round4ScoringAverage",2013
119,119,"Ryo Ishikawa",NA,35.67,428,12,"Front9Round4ScoringAverage",2013
119,119,"Johnson Wagner",NA,35.67,214,6,"Front9Round4ScoringAverage",2013
125,125,"John Merrick",NA,35.69,571,16,"Front9Round4ScoringAverage",2013
125,125,"Charl Schwartzel",NA,35.69,571,16,"Front9Round4ScoringAverage",2013
127,127,"David Mathis",NA,35.7,357,10,"Front9Round4ScoringAverage",2013
128,128,"Mark Wilson",NA,35.71,250,7,"Front9Round4ScoringAverage",2013
129,129,"John Huh",NA,35.73,536,15,"Front9Round4ScoringAverage",2013
130,130,"Angel Cabrera",NA,35.75,572,16,"Front9Round4ScoringAverage",2013
131,131,"Ryan Palmer",NA,35.76,608,17,"Front9Round4ScoringAverage",2013
132,132,"Charlie Wi",NA,35.77,465,13,"Front9Round4ScoringAverage",2013
133,133,"DA Points",NA,35.8,537,15,"Front9Round4ScoringAverage",2013
133,133,"Kyle Stanley",NA,35.8,358,10,"Front9Round4ScoringAverage",2013
135,135,"Brian Gay",NA,35.81,573,16,"Front9Round4ScoringAverage",2013
136,136,"Brandt Jobe",NA,35.82,394,11,"Front9Round4ScoringAverage",2013
137,137,"Jim Furyk",NA,35.83,645,18,"Front9Round4ScoringAverage",2013
138,138,"Martin Kaymer",NA,35.85,466,13,"Front9Round4ScoringAverage",2013
138,138,"Pat Perez",NA,35.85,466,13,"Front9Round4ScoringAverage",2013
140,140,"Peter Hanson",NA,35.88,287,8,"Front9Round4ScoringAverage",2013
141,141,"Troy Matteson",NA,35.89,323,9,"Front9Round4ScoringAverage",2013
142,142,"Greg Chalmers",NA,35.92,467,13,"Front9Round4ScoringAverage",2013
