"3PuttsperRound_RANKTHISWEEK_2015","3PuttsperRound_RANKLASTWEEK_2015","3PuttsperRound_PLAYERNAME_2015","3PuttsperRound_ROUNDS_2015","3PuttsperRound_AVG_2015","3PuttsperRound_TOTAL3PUTTS_2015","3PuttsperRound_TOTALROUNDS_2015","stat_name","year"
53,53,"Phil Mickelson",70,0.59,41,70,"3PuttsperRound",2015
53,53,"Louis Oosthuizen",68,0.59,37,63,"3PuttsperRound",2015
53,53,"Scott Piercy",90,0.59,53,90,"3PuttsperRound",2015
53,53,"Chez Reavie",56,0.59,33,56,"3PuttsperRound",2015
53,53,"Michael Thompson",83,0.59,48,81,"3PuttsperRound",2015
59,59,"Angel Cabrera",53,0.58,31,53,"3PuttsperRound",2015
59,59,"Martin Flores",95,0.58,53,91,"3PuttsperRound",2015
59,59,"Chesson Hadley",101,0.58,59,101,"3PuttsperRound",2015
59,59,"Jim Herman",88,0.58,51,88,"3PuttsperRound",2015
59,59,"Mark Hubbard",79,0.58,45,77,"3PuttsperRound",2015
59,59,"Jhonattan Vegas",90,0.58,50,86,"3PuttsperRound",2015
65,65,"Jonathan Byrd",69,0.57,37,65,"3PuttsperRound",2015
65,65,"Gonzalo Fdez Castano",81,0.57,44,77,"3PuttsperRound",2015
65,65,"Brice Garnett",81,0.57,45,79,"3PuttsperRound",2015
65,65,"Bill Haas",89,0.57,49,86,"3PuttsperRound",2015
65,65,"Tom Hoge",83,0.57,45,79,"3PuttsperRound",2015
65,65,"Max Homa",78,0.57,42,74,"3PuttsperRound",2015
65,65,"Seung Yul Noh",65,0.57,37,65,"3PuttsperRound",2015
65,65,"Will Wilcox",58,0.57,31,54,"3PuttsperRound",2015
73,73,"Paul Casey",87,0.56,46,82,"3PuttsperRound",2015
73,73,"Brian Davis",86,0.56,46,82,"3PuttsperRound",2015
73,73,"Andres Romero",69,0.56,37,66,"3PuttsperRound",2015
73,73,"Roger Sloan",56,0.56,29,52,"3PuttsperRound",2015
77,77,"Jamie Donaldson",50,0.55,26,47,"3PuttsperRound",2015
77,77,"Fabian Gomez",83,0.55,46,83,"3PuttsperRound",2015
77,77,"Luke Guthrie",84,0.55,45,82,"3PuttsperRound",2015
77,77,"Ryo Ishikawa",90,0.55,48,88,"3PuttsperRound",2015
77,77,"Scott Pinckney",88,0.55,48,88,"3PuttsperRound",2015
77,77,"Jimmy Walker",89,0.55,47,86,"3PuttsperRound",2015
83,83,"Sangmoon Bae",98,0.54,53,98,"3PuttsperRound",2015
83,83,"Greg Chalmers",58,0.54,29,54,"3PuttsperRound",2015
83,83,"Hideki Matsuyama",95,0.54,49,91,"3PuttsperRound",2015
83,83,"Jonathan Randolph",72,0.54,38,70,"3PuttsperRound",2015
83,83,"Brendan Steele",88,0.54,45,84,"3PuttsperRound",2015
83,83,"Mark Wilson",89,0.54,46,85,"3PuttsperRound",2015
89,89,"Brooks Koepka",84,0.53,43,81,"3PuttsperRound",2015
89,89,"Ryan Palmer",80,0.53,41,77,"3PuttsperRound",2015
89,89,"Justin Rose",69,0.53,35,66,"3PuttsperRound",2015
89,89,"Steve Wheatcroft",87,0.53,44,83,"3PuttsperRound",2015
93,93,"Ian Poulter",68,0.52,34,65,"3PuttsperRound",2015
94,94,"Scott Brown",97,0.51,49,97,"3PuttsperRound",2015
94,94,"Jon Curran",83,0.51,40,79,"3PuttsperRound",2015
94,94,"Chris Kirk",76,0.51,37,73,"3PuttsperRound",2015
94,94,"Jason Kokrak",88,0.51,45,88,"3PuttsperRound",2015
94,94,"Davis Love III",51,0.51,26,51,"3PuttsperRound",2015
94,94,"Carl Pettersson",106,0.51,54,106,"3PuttsperRound",2015
94,94,"Justin Thomas",106,0.51,54,106,"3PuttsperRound",2015
101,101,"Oscar Fraustro",58,0.5,27,54,"3PuttsperRound",2015
101,101,"Jim Furyk",71,0.5,32,64,"3PuttsperRound",2015
101,101,"Carlos Ortiz",100,0.5,48,96,"3PuttsperRound",2015
104,104,"Alex Cejka",94,0.49,45,92,"3PuttsperRound",2015
104,104,"John Huh",102,0.49,49,101,"3PuttsperRound",2015
104,104,"Alex Prugh",84,0.49,39,80,"3PuttsperRound",2015
104,104,"Johnson Wagner",68,0.49,33,68,"3PuttsperRound",2015
108,108,"Steven Bowditch",103,0.48,49,103,"3PuttsperRound",2015
108,108,"Roberto Castro",54,0.48,24,50,"3PuttsperRound",2015
108,108,"James Hahn",94,0.48,45,94,"3PuttsperRound",2015
108,108,"Jerry Kelly",79,0.48,38,79,"3PuttsperRound",2015
108,108,"William McGirt",103,0.48,49,103,"3PuttsperRound",2015
108,108,"Andrew Putnam",68,0.48,31,64,"3PuttsperRound",2015
114,114,"KJ Choi",66,0.47,29,62,"3PuttsperRound",2015
114,114,"Erik Compton",86,0.47,40,86,"3PuttsperRound",2015
114,114,"Tony Finau",106,0.47,50,106,"3PuttsperRound",2015
114,114,"Adam Hadwin",95,0.47,44,93,"3PuttsperRound",2015
114,114,"Russell Knox",96,0.47,45,96,"3PuttsperRound",2015
114,114,"Matt Kuchar",97,0.47,44,94,"3PuttsperRound",2015
114,114,"Brandt Snedeker",98,0.47,45,95,"3PuttsperRound",2015
114,114,"Nick Taylor",91,0.47,43,91,"3PuttsperRound",2015
114,114,"Brendon Todd",96,0.47,44,93,"3PuttsperRound",2015
123,123,"Graham DeLaet",65,0.46,30,65,"3PuttsperRound",2015
123,123,"JJ Henry",94,0.46,41,90,"3PuttsperRound",2015
123,123,"Danny Lee",120,0.46,55,120,"3PuttsperRound",2015
123,123,"David Lingmerth",90,0.46,41,90,"3PuttsperRound",2015
123,123,"Hunter Mahan",88,0.46,39,84,"3PuttsperRound",2015
123,123,"George McNeill",93,0.46,43,93,"3PuttsperRound",2015
123,123,"Kevin Na",98,0.46,44,95,"3PuttsperRound",2015
123,123,"Cameron Percy",72,0.46,32,70,"3PuttsperRound",2015
131,131,"Russell Henley",87,0.45,38,84,"3PuttsperRound",2015
131,131,"Charley Hoffman",97,0.45,42,94,"3PuttsperRound",2015
131,131,"Matt Jones",89,0.45,39,86,"3PuttsperRound",2015
131,131,"Spencer Levin",99,0.45,44,97,"3PuttsperRound",2015
131,131,"Pat Perez",96,0.45,43,96,"3PuttsperRound",2015
131,131,"Robert Streb",110,0.45,49,110,"3PuttsperRound",2015
137,137,"Chad Campbell",97,0.44,43,97,"3PuttsperRound",2015
137,137,"Rickie Fowler",76,0.44,32,72,"3PuttsperRound",2015
137,137,"Brian Harman",90,0.44,40,90,"3PuttsperRound",2015
137,137,"Marc Leishman",74,0.44,31,70,"3PuttsperRound",2015
137,137,"Ryan Moore",81,0.44,34,78,"3PuttsperRound",2015
137,137,"John Peterson",84,0.44,37,84,"3PuttsperRound",2015
137,137,"Shawn Stefani",94,0.44,41,94,"3PuttsperRound",2015
144,144,"Steven Alker",62,0.43,26,60,"3PuttsperRound",2015
144,144,"Jason Day",75,0.43,31,72,"3PuttsperRound",2015
144,144,"Troy Merritt",91,0.43,39,91,"3PuttsperRound",2015
144,144,"Francesco Molinari",56,0.43,23,53,"3PuttsperRound",2015
144,144,"Hudson Swafford",97,0.43,41,95,"3PuttsperRound",2015
149,149,"Andres Gonzales",90,0.42,36,86,"3PuttsperRound",2015
149,149,"Whee Kim",71,0.42,29,69,"3PuttsperRound",2015
149,149,"Patrick Rodgers",57,0.42,22,53,"3PuttsperRound",2015
149,149,"Jordan Spieth",91,0.42,37,88,"3PuttsperRound",2015
153,153,"Aaron Baddeley",76,0.41,30,74,"3PuttsperRound",2015
153,153,"Brendon de Jonge",106,0.41,43,106,"3PuttsperRound",2015
153,153,"Luke Donald",71,0.41,29,71,"3PuttsperRound",2015
153,153,"Sergio Garcia",59,0.41,23,56,"3PuttsperRound",2015
153,153,"Scott Langley",94,0.41,38,92,"3PuttsperRound",2015
153,153,"Justin Leonard",61,0.41,25,61,"3PuttsperRound",2015
153,153,"Tyrone Van Aswegen",58,0.41,22,54,"3PuttsperRound",2015
153,153,"Tim Wilkinson",73,0.41,29,71,"3PuttsperRound",2015
161,161,"Zac Blair",108,0.4,42,104,"3PuttsperRound",2015
161,161,"Harris English",105,0.4,41,102,"3PuttsperRound",2015
161,161,"Sean OHair",86,0.4,34,86,"3PuttsperRound",2015
161,161,"David Toms",62,0.4,23,58,"3PuttsperRound",2015
165,165,"Derek Fathauer",81,0.39,30,77,"3PuttsperRound",2015
165,165,"Morgan Hoffmann",85,0.39,33,85,"3PuttsperRound",2015
165,165,"Jeff Overton",94,0.39,36,92,"3PuttsperRound",2015
168,168,"Jonas Blixt",78,0.38,28,74,"3PuttsperRound",2015
168,168,"Chad Collins",79,0.38,30,79,"3PuttsperRound",2015
168,168,"Patrick Reed",103,0.38,38,100,"3PuttsperRound",2015
168,168,"Kevin Streelman",95,0.38,35,91,"3PuttsperRound",2015
172,172,"David Hearn",97,0.37,36,97,"3PuttsperRound",2015
172,172,"Bryce Molder",91,0.37,32,87,"3PuttsperRound",2015
174,174,"Charles Howell III",105,0.36,38,105,"3PuttsperRound",2015
174,174,"Zach Johnson",90,0.36,31,87,"3PuttsperRound",2015
174,174,"Dustin Johnson",75,0.36,26,72,"3PuttsperRound",2015
177,177,"Ricky Barnes",82,0.35,27,78,"3PuttsperRound",2015
178,178,"Colt Knost",90,0.34,29,86,"3PuttsperRound",2015
179,179,"Eric Axley",57,0.33,18,55,"3PuttsperRound",2015
179,179,"Kevin Kisner",104,0.33,34,104,"3PuttsperRound",2015
181,181,"Billy Hurley III",83,0.32,25,79,"3PuttsperRound",2015
181,181,"Brian Stuard",97,0.32,30,93,"3PuttsperRound",2015
183,183,"Jason Bohn",95,0.31,29,95,"3PuttsperRound",2015
184,184,"Daniel Summerhays",101,0.3,30,101,"3PuttsperRound",2015
