"Approachesfrom150175yards_RANKTHISWEEK_2011","Approachesfrom150175yards_RANKLASTWEEK_2011","Approachesfrom150175yards_PLAYERNAME_2011","Approachesfrom150175yards_ROUNDS_2011","Approachesfrom150175yards_AVG_2011","Approachesfrom150175yards_TOTALDISTANCEFEET_2011","Approachesfrom150175yards_OFATTEMPTS_2011","Approachesfrom150175yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Garrett Willis",71,NA,4782.75,200,-8,"Approachesfrom150175yards",2011
2,2,"Tom Gillis",55,NA,3496.583,143,-4,"Approachesfrom150175yards",2011
3,3,"Webb Simpson",98,NA,5738.083,232,-28,"Approachesfrom150175yards",2011
4,4,"Joe Durant",71,NA,5411,218,-10,"Approachesfrom150175yards",2011
4,4,"Ernie Els",71,NA,4147.833,167,-23,"Approachesfrom150175yards",2011
4,4,"Paul Goydos",81,NA,6032.583,243,-9,"Approachesfrom150175yards",2011
7,7,"Chad Campbell",99,NA,6977.667,280,-28,"Approachesfrom150175yards",2011
7,7,"Kevin Stadler",88,NA,5228.333,210,-7,"Approachesfrom150175yards",2011
9,9,"Luke Donald",73,NA,4119.75,165,-19,"Approachesfrom150175yards",2011
10,10,"Ricky Barnes",78,NA,4409.083,176,-20,"Approachesfrom150175yards",2011
10,10,"Retief Goosen",50,NA,2930.667,117,-12,"Approachesfrom150175yards",2011
12,12,"Brendon de Jonge",105,NA,7133.417,283,-26,"Approachesfrom150175yards",2011
13,13,"Padraig Harrington",60,NA,3329.25,132,-10,"Approachesfrom150175yards",2011
13,13,"Sean OHair",71,NA,4390.917,174,-14,"Approachesfrom150175yards",2011
15,15,"Chez Reavie",92,NA,6544.25,258,-4,"Approachesfrom150175yards",2011
16,16,"Jim Furyk",87,NA,5638.083,222,-13,"Approachesfrom150175yards",2011
16,16,"Steve Marino",76,NA,4340.417,171,-11,"Approachesfrom150175yards",2011
18,18,"Alex Cejka",59,NA,3437.25,135,-7,"Approachesfrom150175yards",2011
18,18,"Brian Davis",105,NA,7032.75,276,-13,"Approachesfrom150175yards",2011
18,18,"Kevin Na",84,NA,4979.583,195,-24,"Approachesfrom150175yards",2011
21,21,"Phil Mickelson",79,NA,3543.417,138,1,"Approachesfrom150175yards",2011
22,22,"Woody Austin",59,NA,4328.75,168,-5,"Approachesfrom150175yards",2011
22,22,"Lucas Glover",74,NA,5048.583,196,-7,"Approachesfrom150175yards",2011
22,22,"Jim Renner",65,NA,4037,157,-8,"Approachesfrom150175yards",2011
25,25,"Robert Karlsson",61,NA,3354.833,130,-2,"Approachesfrom150175yards",2011
25,25,"Pat Perez",76,NA,5778.417,224,-2,"Approachesfrom150175yards",2011
27,27,"Chris Kirk",87,NA,5409.5,209,-16,"Approachesfrom150175yards",2011
27,27,"Johnson Wagner",81,NA,5628.667,217,-23,"Approachesfrom150175yards",2011
29,29,"Briny Baird",60,NA,4290.167,165,-15,"Approachesfrom150175yards",2011
29,29,"KJ Choi",77,NA,4523.417,174,-16,"Approachesfrom150175yards",2011
29,29,"David Hearn",88,NA,6144.5,236,-19,"Approachesfrom150175yards",2011
29,29,"Brandt Jobe",100,NA,6451.583,248,-16,"Approachesfrom150175yards",2011
29,29,"Brandt Snedeker",85,NA,5010.083,193,-18,"Approachesfrom150175yards",2011
34,34,"Kris Blanks",92,NA,6845.417,262,-19,"Approachesfrom150175yards",2011
34,34,"Matt Kuchar",94,NA,5308.167,203,-19,"Approachesfrom150175yards",2011
34,34,"Chris Stroud",88,NA,5573.417,213,-2,"Approachesfrom150175yards",2011
37,37,"Robert Allenby",84,NA,5515.917,210,-17,"Approachesfrom150175yards",2011
37,37,"Dustin Johnson",72,NA,3074.917,117,2,"Approachesfrom150175yards",2011
37,37,"Scott Stallings",84,NA,4744,181,-3,"Approachesfrom150175yards",2011
40,40,"Heath Slocum",89,NA,5738.333,218,-14,"Approachesfrom150175yards",2011
