"Approachesfrom200225yardsRgh_RANKTHISWEEK_2008","Approachesfrom200225yardsRgh_RANKLASTWEEK_2008","Approachesfrom200225yardsRgh_PLAYERNAME_2008","Approachesfrom200225yardsRgh_ROUNDS_2008","Approachesfrom200225yardsRgh_AVG_2008","Approachesfrom200225yardsRgh_TOTALDISTANCEFEET_2008","Approachesfrom200225yardsRgh_OFATTEMPTS_2008","Approachesfrom200225yardsRgh_RELATIVETOPAR_2008","stat_name","year"
1,1,"Kyle Thompson",70,NA,378.583,9,1,"Approachesfrom200225yardsRgh",2008
2,2,"John Huston",56,NA,435.667,10,-1,"Approachesfrom200225yardsRgh",2008
3,3,"Charley Hoffman",94,NA,942.833,21,-2,"Approachesfrom200225yardsRgh",2008
4,4,"Harrison Frazar",73,NA,525.917,11,2,"Approachesfrom200225yardsRgh",2008
5,5,"Stewart Cink",87,NA,814.417,17,-2,"Approachesfrom200225yardsRgh",2008
6,6,"Davis Love III",78,NA,336.167,7,-3,"Approachesfrom200225yardsRgh",2008
7,7,"Justin Bolli",87,NA,626.917,13,5,"Approachesfrom200225yardsRgh",2008
8,8,"Paul Goydos",78,NA,1027.75,21,3,"Approachesfrom200225yardsRgh",2008
9,9,"John Merrick",98,NA,943.833,19,5,"Approachesfrom200225yardsRgh",2008
10,10,"Kevin Stadler",90,NA,803.333,16,2,"Approachesfrom200225yardsRgh",2008
11,11,"Cody Freeman",66,NA,607.75,12,-1,"Approachesfrom200225yardsRgh",2008
12,12,"Bubba Watson",97,NA,1166.583,23,-3,"Approachesfrom200225yardsRgh",2008
13,13,"Todd Hamilton",92,NA,817.083,16,3,"Approachesfrom200225yardsRgh",2008
14,14,"Geoff Ogilvy",65,NA,461.5,9,2,"Approachesfrom200225yardsRgh",2008
15,15,"Nicholas Thompson",113,NA,1397.083,27,5,"Approachesfrom200225yardsRgh",2008
16,16,"Alex Cejka",75,NA,732.417,14,5,"Approachesfrom200225yardsRgh",2008
17,17,"Robert Gamez",79,NA,1057.333,20,8,"Approachesfrom200225yardsRgh",2008
18,18,"Charles Howell III",101,NA,1218,23,2,"Approachesfrom200225yardsRgh",2008
18,18,"Rod Pampling",83,NA,794.333,15,7,"Approachesfrom200225yardsRgh",2008
18,18,"YE Yang",89,NA,1216.167,23,6,"Approachesfrom200225yardsRgh",2008
21,21,"Adam Scott",51,NA,1030.667,19,5,"Approachesfrom200225yardsRgh",2008
22,22,"Frank Lickliter II",107,NA,1634.417,30,4,"Approachesfrom200225yardsRgh",2008
23,23,"Tim Clark",90,NA,1582.167,29,5,"Approachesfrom200225yardsRgh",2008
24,24,"Steve Allan",58,NA,712.083,13,7,"Approachesfrom200225yardsRgh",2008
24,24,"Gavin Coles",54,NA,985.75,18,2,"Approachesfrom200225yardsRgh",2008
26,26,"Paul Casey",55,NA,551.25,10,-3,"Approachesfrom200225yardsRgh",2008
27,27,"Robert Garrigus",90,NA,996.917,18,-2,"Approachesfrom200225yardsRgh",2008
27,27,"Jeff Overton",103,NA,1330.75,24,-2,"Approachesfrom200225yardsRgh",2008
27,27,"Omar Uresti",74,NA,1053.417,19,6,"Approachesfrom200225yardsRgh",2008
30,30,"Brett Rumford",72,NA,1443.833,26,3,"Approachesfrom200225yardsRgh",2008
31,31,"Brad Elder",67,NA,611.167,11,4,"Approachesfrom200225yardsRgh",2008
32,32,"Vaughn Taylor",103,NA,1225.5,22,5,"Approachesfrom200225yardsRgh",2008
33,33,"Ryan Palmer",69,NA,1020.417,18,3,"Approachesfrom200225yardsRgh",2008
34,34,"Jason Gore",94,NA,971,17,7,"Approachesfrom200225yardsRgh",2008
35,35,"Scott McCarron",63,NA,1200.25,21,4,"Approachesfrom200225yardsRgh",2008
35,35,"Tom Pernice Jr",104,NA,1773.25,31,8,"Approachesfrom200225yardsRgh",2008
37,37,"Stuart Appleby",87,NA,1033.25,18,7,"Approachesfrom200225yardsRgh",2008
37,37,"Zach Johnson",85,NA,1033,18,1,"Approachesfrom200225yardsRgh",2008
39,39,"Will Ma Kenzie",62,NA,747.75,13,2,"Approachesfrom200225yardsRgh",2008
39,39,"Jeff Quinney",87,NA,1781.917,31,9,"Approachesfrom200225yardsRgh",2008
41,41,"Retief Goosen",59,NA,1038.667,18,1,"Approachesfrom200225yardsRgh",2008
42,42,"Fred Couples",60,NA,981.833,17,1,"Approachesfrom200225yardsRgh",2008
43,43,"John Senden",93,NA,1389.333,24,5,"Approachesfrom200225yardsRgh",2008
44,44,"Kenneth Ferrie",72,NA,927.5,16,2,"Approachesfrom200225yardsRgh",2008
45,45,"Bob Sowards",61,NA,466.667,8,3,"Approachesfrom200225yardsRgh",2008
46,46,"Shigeki Maruyama",50,NA,1229.5,21,5,"Approachesfrom200225yardsRgh",2008
47,47,"Justin Leonard",101,NA,821.25,14,6,"Approachesfrom200225yardsRgh",2008
48,48,"George McNeill",97,NA,2011.083,34,1,"Approachesfrom200225yardsRgh",2008
49,49,"Bob Estes",90,NA,1364.75,23,3,"Approachesfrom200225yardsRgh",2008
50,50,"Dudley Hart",74,NA,1843.167,31,8,"Approachesfrom200225yardsRgh",2008
51,51,"Ryan Armour",87,NA,417,7,2,"Approachesfrom200225yardsRgh",2008
52,52,"Woody Austin",109,NA,1312.083,22,3,"Approachesfrom200225yardsRgh",2008
53,53,"Brian Davis",108,NA,1134.5,19,4,"Approachesfrom200225yardsRgh",2008
53,53,"Michael Letzig",88,NA,895.667,15,2,"Approachesfrom200225yardsRgh",2008
55,55,"Kevin Sutherland",98,NA,1499.25,25,7,"Approachesfrom200225yardsRgh",2008
56,56,"Angel Cabrera",55,NA,601.917,10,5,"Approachesfrom200225yardsRgh",2008
57,57,"Andres Romero",69,NA,909.167,15,1,"Approachesfrom200225yardsRgh",2008
58,58,"Patrick Sheehan",124,NA,1576.5,26,0,"Approachesfrom200225yardsRgh",2008
59,59,"Stephen Ames",83,NA,971.583,16,3,"Approachesfrom200225yardsRgh",2008
60,60,"Kenny Perry",97,NA,1829.583,30,12,"Approachesfrom200225yardsRgh",2008
61,61,"Nick Watney",96,NA,1284.667,21,-1,"Approachesfrom200225yardsRgh",2008
62,62,"Travis Perkins",53,NA,797.667,13,-2,"Approachesfrom200225yardsRgh",2008
63,63,"Briny Baird",113,NA,1842.583,30,7,"Approachesfrom200225yardsRgh",2008
63,63,"JJ Henry",108,NA,859.583,14,6,"Approachesfrom200225yardsRgh",2008
63,63,"Camilo Villegas",79,NA,1412.083,23,-3,"Approachesfrom200225yardsRgh",2008
66,66,"Charles Warren",79,NA,861.25,14,-1,"Approachesfrom200225yardsRgh",2008
67,67,"Steve Flesch",95,NA,1908.583,31,12,"Approachesfrom200225yardsRgh",2008
68,68,"Peter Lonard",92,NA,1787.667,29,-2,"Approachesfrom200225yardsRgh",2008
69,69,"James Driscoll",85,NA,1052.25,17,1,"Approachesfrom200225yardsRgh",2008
70,70,"Brett Quigley",80,NA,1242.167,20,-3,"Approachesfrom200225yardsRgh",2008
71,71,"Greg Kraft",63,NA,745.75,12,4,"Approachesfrom200225yardsRgh",2008
72,72,"DJ Trahan",94,NA,1494.333,24,8,"Approachesfrom200225yardsRgh",2008
73,73,"Steve Lowery",74,NA,813.833,13,8,"Approachesfrom200225yardsRgh",2008
74,74,"Steve Stricker",75,NA,1324.583,21,4,"Approachesfrom200225yardsRgh",2008
75,75,"Nick OHern",82,NA,1263.75,20,9,"Approachesfrom200225yardsRgh",2008
76,76,"David Toms",70,NA,1204,19,0,"Approachesfrom200225yardsRgh",2008
77,77,"Sergio Garcia",72,NA,1459,23,0,"Approachesfrom200225yardsRgh",2008
77,77,"Mathew Goggin",91,NA,887.5,14,4,"Approachesfrom200225yardsRgh",2008
77,77,"Heath Slocum",104,NA,887.25,14,3,"Approachesfrom200225yardsRgh",2008
80,80,"Paul Claxton",63,NA,763.167,12,4,"Approachesfrom200225yardsRgh",2008
80,80,"David Duval",51,NA,762.917,12,4,"Approachesfrom200225yardsRgh",2008
82,82,"Brad Adamonis",87,NA,1399.833,22,-4,"Approachesfrom200225yardsRgh",2008
83,83,"Sean OHair",81,NA,830.25,13,4,"Approachesfrom200225yardsRgh",2008
84,84,"Bo Van Pelt",101,NA,1542.167,24,2,"Approachesfrom200225yardsRgh",2008
85,85,"Troy Matteson",94,NA,1479.833,23,6,"Approachesfrom200225yardsRgh",2008
