"Total1Putts1015_RANKTHISWEEK_2016","Total1Putts1015_RANKLASTWEEK_2016","Total1Putts1015_PLAYERNAME_2016","Total1Putts1015_ROUNDS_2016","Total1Putts1015_TOTAL_2016","Total1Putts1015_TOTALFORALLDISTANCES_2016","Total1Putts1015_PCTOFALL1PUTTS_2016","stat_name","year"
33,34,"Jason Gore",51,33,261,12.6,"Total1Putts1015",2016
33,47,"Chesson Hadley",51,33,265,12.5,"Total1Putts1015",2016
33,25,"Billy Horschel",45,33,250,13.2,"Total1Putts1015",2016
38,34,"Charles Howell III",63,32,348,9.2,"Total1Putts1015",2016
38,28,"Zach Johnson",42,32,237,13.5,"Total1Putts1015",2016
38,28,"Nick Taylor",57,32,314,10.2,"Total1Putts1015",2016
38,47,"Cameron Tringale",47,32,294,10.9,"Total1Putts1015",2016
42,47,"Chad Collins",45,31,267,11.6,"Total1Putts1015",2016
42,38,"Emiliano Grillo",47,31,233,13.3,"Total1Putts1015",2016
42,47,"Jim Herman",55,31,247,12.6,"Total1Putts1015",2016
42,34,"Si Woo Kim",63,31,379,8.2,"Total1Putts1015",2016
42,38,"Will Wilcox",47,31,290,10.7,"Total1Putts1015",2016
47,38,"Tyler Aldridge",53,30,282,10.6,"Total1Putts1015",2016
47,63,"Brendon de Jonge",55,30,248,12.1,"Total1Putts1015",2016
47,79,"Fabian Gomez",49,30,299,10,"Total1Putts1015",2016
47,38,"JJ Henry",44,30,237,12.7,"Total1Putts1015",2016
47,38,"Luke List",51,30,288,10.4,"Total1Putts1015",2016
47,63,"Hunter Mahan",43,30,239,12.6,"Total1Putts1015",2016
47,38,"Chez Reavie",56,30,343,8.7,"Total1Putts1015",2016
47,47,"Vijay Singh",42,30,273,11,"Total1Putts1015",2016
47,38,"Brandt Snedeker",47,30,268,11.2,"Total1Putts1015",2016
47,63,"Daniel Summerhays",55,30,321,9.3,"Total1Putts1015",2016
47,57,"Justin Thomas",53,30,247,12.1,"Total1Putts1015",2016
58,47,"Zac Blair",56,29,313,9.3,"Total1Putts1015",2016
58,57,"Jonas Blixt",46,29,292,9.9,"Total1Putts1015",2016
58,47,"Jon Curran",55,29,298,9.7,"Total1Putts1015",2016
58,47,"Russell Henley",42,29,264,11,"Total1Putts1015",2016
58,57,"Morgan Hoffmann",43,29,265,10.9,"Total1Putts1015",2016
58,47,"Sung Kang",51,29,301,9.6,"Total1Putts1015",2016
58,71,"Steve Marino",40,29,182,15.9,"Total1Putts1015",2016
58,57,"Ben Martin",48,29,281,10.3,"Total1Putts1015",2016
58,47,"Bryce Molder",50,29,298,9.7,"Total1Putts1015",2016
58,88,"Brett Stegmaier",57,29,317,9.1,"Total1Putts1015",2016
58,71,"Brendon Todd",43,29,272,10.7,"Total1Putts1015",2016
58,63,"Jhonattan Vegas",49,29,245,11.8,"Total1Putts1015",2016
70,63,"Andres Gonzales",46,28,222,12.6,"Total1Putts1015",2016
70,71,"Tom Hoge",47,28,273,10.3,"Total1Putts1015",2016
70,57,"Freddie Jacobson",54,28,300,9.3,"Total1Putts1015",2016
70,63,"Martin Laird",46,28,276,10.1,"Total1Putts1015",2016
70,97,"Scott Pinckney",53,28,244,11.5,"Total1Putts1015",2016
70,79,"Dawie van der Walt",48,28,223,12.6,"Total1Putts1015",2016
70,88,"Gary Woodland",45,28,229,12.2,"Total1Putts1015",2016
77,71,"Angel Cabrera",42,27,237,11.4,"Total1Putts1015",2016
77,79,"Chad Campbell",54,27,287,9.4,"Total1Putts1015",2016
77,63,"Harris English",51,27,246,11,"Total1Putts1015",2016
77,88,"Retief Goosen",37,27,242,11.2,"Total1Putts1015",2016
77,63,"Jeff Overton",51,27,312,8.7,"Total1Putts1015",2016
77,71,"Webb Simpson",34,27,207,13,"Total1Putts1015",2016
77,79,"Brendan Steele",48,27,255,10.6,"Total1Putts1015",2016
77,71,"Shawn Stefani",45,27,224,12.1,"Total1Putts1015",2016
77,79,"Johnson Wagner",44,27,232,11.6,"Total1Putts1015",2016
86,97,"Matt Every",34,26,192,13.5,"Total1Putts1015",2016
86,107,"Tony Finau",49,26,261,10,"Total1Putts1015",2016
86,88,"Kevin Kisner",49,26,237,11,"Total1Putts1015",2016
86,107,"Patton Kizzire",57,26,325,8,"Total1Putts1015",2016
86,71,"Colt Knost",56,26,314,8.3,"Total1Putts1015",2016
86,88,"DH Lee",35,26,177,14.7,"Total1Putts1015",2016
86,97,"Danny Lee",53,26,260,10,"Total1Putts1015",2016
86,71,"Spencer Levin",62,26,324,8,"Total1Putts1015",2016
86,88,"Will Ma Kenzie",54,26,262,9.9,"Total1Putts1015",2016
86,88,"Martin Piller",37,26,188,13.8,"Total1Putts1015",2016
96,79,"Stewart Cink",45,25,201,12.4,"Total1Putts1015",2016
96,88,"James Hahn",45,25,248,10.1,"Total1Putts1015",2016
96,79,"Justin Hicks",26,25,153,16.3,"Total1Putts1015",2016
96,97,"Hiroshi Iwata",51,25,256,9.8,"Total1Putts1015",2016
96,79,"Chris Kirk",51,25,282,8.9,"Total1Putts1015",2016
96,141,"David Lingmerth",54,25,259,9.7,"Total1Putts1015",2016
96,79,"Seung Yul Noh",54,25,317,7.9,"Total1Putts1015",2016
96,88,"Scott Stallings",46,25,267,9.4,"Total1Putts1015",2016
96,97,"Chris Stroud",52,25,288,8.7,"Total1Putts1015",2016
105,97,"Padraig Harrington",38,24,224,10.7,"Total1Putts1015",2016
105,113,"Phil Mickelson",37,24,225,10.7,"Total1Putts1015",2016
105,113,"Robert Streb",51,24,214,11.2,"Total1Putts1015",2016
105,107,"Michael Thompson",46,24,201,11.9,"Total1Putts1015",2016
105,113,"David Toms",38,24,233,10.3,"Total1Putts1015",2016
110,97,"Stuart Appleby",39,23,277,8.3,"Total1Putts1015",2016
110,97,"Aaron Baddeley",51,23,294,7.8,"Total1Putts1015",2016
110,135,"Daniel Berger",52,23,241,9.5,"Total1Putts1015",2016
110,125,"Alex Cejka",47,23,215,10.7,"Total1Putts1015",2016
110,107,"Kevin Chappell",49,23,291,7.9,"Total1Putts1015",2016
110,97,"Scott Piercy",45,23,191,12,"Total1Putts1015",2016
110,97,"Steve Wheatcroft",53,23,322,7.1,"Total1Putts1015",2016
110,148,"Tim Wilkinson",40,23,210,11,"Total1Putts1015",2016
118,135,"Thomas Aiken",42,22,167,13.2,"Total1Putts1015",2016
118,113,"Steven Bowditch",40,22,200,11,"Total1Putts1015",2016
118,113,"Paul Casey",39,22,160,13.8,"Total1Putts1015",2016
118,113,"Jamie Donaldson",28,22,166,13.3,"Total1Putts1015",2016
118,135,"Rickie Fowler",42,22,231,9.5,"Total1Putts1015",2016
118,107,"Brooks Koepka",39,22,204,10.8,"Total1Putts1015",2016
118,113,"Jason Kokrak",52,22,266,8.3,"Total1Putts1015",2016
118,125,"Hideki Matsuyama",40,22,187,11.8,"Total1Putts1015",2016
118,148,"George McNeill",33,22,207,10.6,"Total1Putts1015",2016
118,125,"Henrik Norlander",41,22,176,12.5,"Total1Putts1015",2016
118,113,"Rob Oppenheim",37,22,201,10.9,"Total1Putts1015",2016
118,107,"Carlos Ortiz",47,22,235,9.4,"Total1Putts1015",2016
118,125,"Sam Saunders",40,22,188,11.7,"Total1Putts1015",2016
131,113,"Blayne Barber",44,21,254,8.3,"Total1Putts1015",2016
131,141,"Luke Donald",49,21,234,9,"Total1Putts1015",2016
131,113,"Matt Kuchar",46,21,226,9.3,"Total1Putts1015",2016
131,113,"Troy Merritt",41,21,221,9.5,"Total1Putts1015",2016
131,148,"Patrick Reed",53,21,247,8.5,"Total1Putts1015",2016
131,141,"Justin Rose",35,21,178,11.8,"Total1Putts1015",2016
131,113,"Rory Sabbatini",40,21,172,12.2,"Total1Putts1015",2016
131,141,"Kevin Streelman",46,21,203,10.3,"Total1Putts1015",2016
139,125,"Jason Day",36,20,176,11.4,"Total1Putts1015",2016
139,125,"Jason Dufner",53,20,238,8.4,"Total1Putts1015",2016
139,125,"Dustin Johnson",37,20,153,13.1,"Total1Putts1015",2016
139,135,"Matt Jones",45,20,189,10.6,"Total1Putts1015",2016
139,125,"Kelly Kraft",35,20,138,14.5,"Total1Putts1015",2016
139,125,"Steve Stricker",25,20,174,11.5,"Total1Putts1015",2016
139,125,"Jimmy Walker",43,20,242,8.3,"Total1Putts1015",2016
146,135,"Russell Knox",48,19,191,9.9,"Total1Putts1015",2016
146,141,"Francesco Molinari",36,19,234,8.1,"Total1Putts1015",2016
146,135,"Carl Pettersson",31,19,214,8.9,"Total1Putts1015",2016
146,164,"Vaughn Taylor",30,19,180,10.6,"Total1Putts1015",2016
146,148,"Mark Wilson",42,19,230,8.3,"Total1Putts1015",2016
151,156,"Erik Compton",45,18,230,7.8,"Total1Putts1015",2016
151,164,"Ernie Els",34,18,217,8.3,"Total1Putts1015",2016
151,141,"Branden Grace",31,18,130,13.8,"Total1Putts1015",2016
151,148,"Anirban Lahiri",44,18,196,9.2,"Total1Putts1015",2016
151,164,"Scott Langley",41,18,222,8.1,"Total1Putts1015",2016
151,141,"Justin Leonard",28,18,170,10.6,"Total1Putts1015",2016
151,164,"Shane Lowry",35,18,143,12.6,"Total1Putts1015",2016
151,173,"Adam Scott",39,18,175,10.3,"Total1Putts1015",2016
151,148,"Cameron Smith",45,18,189,9.5,"Total1Putts1015",2016
160,148,"Marc Leishman",41,17,189,9,"Total1Putts1015",2016
160,156,"Ryan Moore",40,17,206,8.3,"Total1Putts1015",2016
160,148,"Jordan Spieth",34,17,159,10.7,"Total1Putts1015",2016
160,156,"Brian Stuard",24,17,146,11.6,"Total1Putts1015",2016
164,156,"Robert Allenby",35,16,165,9.7,"Total1Putts1015",2016
164,192,"Robert Garrigus",34,16,143,11.2,"Total1Putts1015",2016
164,156,"Luke Guthrie",31,16,153,10.5,"Total1Putts1015",2016
164,185,"JB Holmes",39,16,214,7.5,"Total1Putts1015",2016
164,164,"Rory McIlroy",37,16,165,9.7,"Total1Putts1015",2016
164,156,"Dicky Pride",33,16,175,9.1,"Total1Putts1015",2016
164,156,"Charl Schwartzel",29,16,156,10.3,"Total1Putts1015",2016
164,156,"Andy Sullivan",25,16,112,14.3,"Total1Putts1015",2016
172,164,"Shane Bertsch",30,15,129,11.6,"Total1Putts1015",2016
172,173,"Jason Bohn",37,15,205,7.3,"Total1Putts1015",2016
172,185,"Derek Ernst",36,15,155,9.7,"Total1Putts1015",2016
172,164,"Brian Gay",22,15,161,9.3,"Total1Putts1015",2016
172,164,"Rhein Gibson",36,15,174,8.6,"Total1Putts1015",2016
172,173,"Bill Haas",42,15,181,8.3,"Total1Putts1015",2016
172,164,"Jerry Kelly",44,15,200,7.5,"Total1Putts1015",2016
172,173,"Geoff Ogilvy",37,15,196,7.7,"Total1Putts1015",2016
172,173,"DA Points",32,15,137,10.9,"Total1Putts1015",2016
172,185,"Patrick Rodgers",49,15,253,5.9,"Total1Putts1015",2016
182,173,"Keegan Bradley",40,14,174,8,"Total1Putts1015",2016
182,173,"Pat Perez",28,14,108,13,"Total1Putts1015",2016
182,180,"Ollie Schniederjans",23,14,127,11,"Total1Putts1015",2016
185,180,"Miguel Angel Carballo",24,13,93,14,"Total1Putts1015",2016
185,180,"Graeme McDowell",33,13,150,8.7,"Total1Putts1015",2016
185,180,"Ian Poulter",37,13,176,7.4,"Total1Putts1015",2016
185,185,"Henrik Stenson",30,13,123,10.6,"Total1Putts1015",2016
185,180,"Darron Stiles",28,13,103,12.6,"Total1Putts1015",2016
190,185,"Lucas Lee",22,12,104,11.5,"Total1Putts1015",2016
190,185,"Wes Roach",33,12,146,8.2,"Total1Putts1015",2016
190,185,"Bubba Watson",30,12,108,11.1,"Total1Putts1015",2016
193,192,"Abraham Ancer",26,11,106,10.4,"Total1Putts1015",2016
193,192,"Brice Garnett",29,11,105,10.5,"Total1Putts1015",2016
193,192,"Billy Hurley III",22,11,131,8.4,"Total1Putts1015",2016
193,192,"Davis Love III",40,11,216,5.1,"Total1Putts1015",2016
193,192,"Andres Romero",22,11,102,10.8,"Total1Putts1015",2016
198,203,"Byeong Hun An",23,10,94,10.6,"Total1Putts1015",2016
198,198,"Ken Duke",26,10,135,7.4,"Total1Putts1015",2016
198,198,"Andrew Landry",24,10,93,10.8,"Total1Putts1015",2016
198,198,"Cameron Percy",22,10,79,12.7,"Total1Putts1015",2016
202,201,"Sergio Garcia",28,9,80,11.3,"Total1Putts1015",2016
203,203,"Charlie Beljan",26,8,110,7.3,"Total1Putts1015",2016
204,205,"Louis Oosthuizen",25,7,59,11.9,"Total1Putts1015",2016
204,205,"DJ Trahan",23,7,86,8.1,"Total1Putts1015",2016
204,205,"Bernd Wiesberger",23,7,71,9.9,"Total1Putts1015",2016
207,208,"Matthew Fitzpatrick",23,6,89,6.7,"Total1Putts1015",2016
