"YTDSubParRoundsStreak_RANKTHISWEEK_2014","YTDSubParRoundsStreak_RANKLASTWEEK_2014","YTDSubParRoundsStreak_PLAYERNAME_2014","YTDSubParRoundsStreak__2014","YTDSubParRoundsStreak_VALUE_2014","stat_name","year"
75,75,"Jonas Blixt",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Greg Chalmers",NA,6,"YTDSubParRoundsStreak",2014
75,75,"KJ Choi",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Jason Day",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Brendon de Jonge",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Victor Dubuisson",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Ken Duke",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Rickie Fowler",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Brad Fritsch",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Brice Garnett",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Robert Garrigus",NA,6,"YTDSubParRoundsStreak",2014
75,75,"James Hahn",NA,6,"YTDSubParRoundsStreak",2014
75,75,"David Hearn",NA,6,"YTDSubParRoundsStreak",2014
75,75,"JJ Henry",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Chris Kirk",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Russell Knox",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Peter Malnati",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Phil Mickelson",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Ryan Moore",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Ryan Palmer",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Scott Piercy",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Patrick Reed",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Kevin Stadler",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Chris Stroud",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Brian Stuard",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Nicholas Thompson",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Jimmy Walker",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Bubba Watson",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Boo Weekley",NA,6,"YTDSubParRoundsStreak",2014
75,75,"Charlie Wi",NA,6,"YTDSubParRoundsStreak",2014
107,107,"Blake Adams",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Kiradech Aphibarnrat",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Ricky Barnes",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Thomas Bjorn",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Chad Campbell",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Patrick Cantlay",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Paul Casey",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Stewart Cink",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Jose Coceres",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Jamie Donaldson",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Gonzalo Fdez Castano",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Martin Flores",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Harrison Frazar",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Tommy Gainey",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Scott Gardiner",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Russell Henley",NA,5,"YTDSubParRoundsStreak",2014
107,107,"John Huh",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Bronson La Cassie",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Danny Lee",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Richard Lee",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Davis Love III",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Graeme McDowell",NA,5,"YTDSubParRoundsStreak",2014
107,107,"William McGirt",NA,5,"YTDSubParRoundsStreak",2014
107,107,"John Merrick",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Seung Yul Noh",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Sean OHair",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Geoff Ogilvy",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Dicky Pride",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Alex Prugh",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Rory Sabbatini",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Charl Schwartzel",NA,5,"YTDSubParRoundsStreak",2014
107,107,"John Senden",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Heath Slocum",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Scott Stallings",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Kevin Streelman",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Andrew Svoboda",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Michael Thompson",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Tyrone Van Aswegen",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Bo Van Pelt",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Jhonattan Vegas",NA,5,"YTDSubParRoundsStreak",2014
107,107,"Johnson Wagner",NA,5,"YTDSubParRoundsStreak",2014
148,148,"Woody Austin",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Aaron Baddeley",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Sangmoon Bae",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Jonathan Byrd",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Angel Cabrera",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Roberto Castro",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Kevin Chappell",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Daniel Chopra",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Will Claxton",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Nicolas Colsaerts",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Ben Crane",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Ben Curtis",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Brian Davis",NA,4,"YTDSubParRoundsStreak",2014
148,148,"James Driscoll",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Derek Ernst",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Bob Estes",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Jason Gore",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Emiliano Grillo",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Peter Hanson",NA,4,"YTDSubParRoundsStreak",2014
148,148,"David Howell",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Mikko Ilonen",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Ryuji Imada",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Trevor Immelman",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Ryo Ishikawa",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Jin Jeong",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Robert Karlsson",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Martin Kaymer",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Brooks Koepka",NA,4,"YTDSubParRoundsStreak",2014
148,148,"DH Lee",NA,4,"YTDSubParRoundsStreak",2014
148,148,"David Lingmerth",NA,4,"YTDSubParRoundsStreak",2014
148,148,"David Lynn",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Jeff Maggert",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Hunter Mahan",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Matteo Manassero",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Steve Marino",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Troy Matteson",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Jay McLuen",NA,4,"YTDSubParRoundsStreak",2014
148,148,"George McNeill",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Francesco Molinari",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Louis Oosthuizen",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Greg Owen",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Tim Petrovic",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Ian Poulter",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Chez Reavie",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Wes Roach",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Kyle Stanley",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Henrik Stenson",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Josh Teater",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Kevin Tway",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Camilo Villegas",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Nick Watney",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Mike Weir",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Lee Westwood",NA,4,"YTDSubParRoundsStreak",2014
148,148,"Lee Williams",NA,4,"YTDSubParRoundsStreak",2014
148,148,"YE Yang",NA,4,"YTDSubParRoundsStreak",2014
203,203,"Jason Allred",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Stephen Ames",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Mark Anderson",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Eric Axley",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Briny Baird",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Matt Bettencourt",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Justin Bolli",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Gregory Bourdy",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Rafa Cabrera Bello",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Mark Calcavecchia",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Rafael Campos",NA,3,"YTDSubParRoundsStreak",2014
203,203,"George Coetzee",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Glen Day",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Chris DiMarco",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Joe Durant",NA,3,"YTDSubParRoundsStreak",2014
203,203,"David Duval",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Kevin Foley",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Oscar Fraustro",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Stephen Gallacher",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Lucas Glover",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Andres Gonzales",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Branden Grace",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Padraig Harrington",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Scott Hend",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Jim Herman",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Steven Ihm",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Lee Janzen",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Shiv Kapur",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Jamie Lovemark",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Shane Lowry",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Joost Luiten",NA,3,"YTDSubParRoundsStreak",2014
203,203,"John Mallinger",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Len Mattiace",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Scott McCarron",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Edoardo Molinari",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Jordan Niebrugge",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Kenny Perry",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Ted Potter Jr",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Alvaro Quiros",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Siddikur Rahman",NA,3,"YTDSubParRoundsStreak",2014
203,203,"John Rollins",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Andres Romero",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Sam Saunders",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Scottie Scheffler",NA,3,"YTDSubParRoundsStreak",2014
203,203,"David Skinns",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Chris Smith",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Shawn Stefani",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Richard Sterne",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Ryan Sullivan",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Justin Thomas",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Scott Verplank",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Tom Watson",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Bernd Wiesberger",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Tim Wilkinson",NA,3,"YTDSubParRoundsStreak",2014
203,203,"Mark Wilson",NA,3,"YTDSubParRoundsStreak",2014
258,258,"Thomas Aiken",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Byeong Hun An",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Seukhyun Baek",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Gaganjeet Bhullar",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Miguel Angel Carballo",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Fred Couples",NA,2,"YTDSubParRoundsStreak",2014
258,258,"John Daly",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Hiroyuki Fujita",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Nicholas Fung",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Fabian Gomez",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Oliver Goss",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Nathan Green",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Adam Hadwin",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Todd Hamilton",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Dudley Hart",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Tim Herron",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Wenyi Huang",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Raphael Jacquelin",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Thongchai Jaidee",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Miguel Angel Jimenez",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Masahiro Kawamura",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Hyung Sung Kim",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Doug LaBelle II",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Alexander Levy",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Edward Loar",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Prayad Marksaeng",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Thorbjorn Olesen",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Rod Pampling",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Taylor Pendrith",NA,2,"YTDSubParRoundsStreak",2014
258,258,"DA Points",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Daniel Popovic",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Kyle Reifers",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Jim Renner",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Tag Ridings",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Patrick Rodgers",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Hideto Tanihara",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Vaughn Taylor",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Marc Turnesa",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Jaco Van Zyl",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Marc Warren",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Chris Williams",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Chris Wood",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Tiger Woods",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Bobby Wyatt",NA,2,"YTDSubParRoundsStreak",2014
258,258,"Fabrizio Zanotti",NA,2,"YTDSubParRoundsStreak",2014
