"BirdieorBetterPercentage175200ya_RANKTHISWEEK_2010","BirdieorBetterPercentage175200ya_RANKLASTWEEK_2010","BirdieorBetterPercentage175200ya_PLAYERNAME_2010","BirdieorBetterPercentage175200ya_ROUNDS_2010","BirdieorBetterPercentage175200ya_Pct_2010","BirdieorBetterPercentage175200ya_TOTALBIRDIES_2010","BirdieorBetterPercentage175200ya_TOTALHOLES_2010","stat_name","year"
22,22,"Andres Romero",73,15.86,36,227,"BirdieorBetterPercentage175200ya",2010
23,23,"Stewart Cink",84,15.84,32,202,"BirdieorBetterPercentage175200ya",2010
24,24,"Vijay Singh",75,15.61,27,173,"BirdieorBetterPercentage175200ya",2010
25,25,"Steve Marino",81,15.54,30,193,"BirdieorBetterPercentage175200ya",2010
26,26,"Chris Couch",66,15.52,27,174,"BirdieorBetterPercentage175200ya",2010
27,27,"Martin Laird",91,15.38,36,234,"BirdieorBetterPercentage175200ya",2010
28,28,"Rory Sabbatini",79,15.24,32,210,"BirdieorBetterPercentage175200ya",2010
29,29,"Derek Lamely",81,15.12,31,205,"BirdieorBetterPercentage175200ya",2010
30,30,"Aaron Baddeley",94,15.06,36,239,"BirdieorBetterPercentage175200ya",2010
31,31,"YE Yang",72,15.03,29,193,"BirdieorBetterPercentage175200ya",2010
32,32,"Brandt Snedeker",89,15.02,41,273,"BirdieorBetterPercentage175200ya",2010
33,33,"Charles Howell III",103,14.98,40,267,"BirdieorBetterPercentage175200ya",2010
34,34,"Martin Flores",75,14.88,25,168,"BirdieorBetterPercentage175200ya",2010
35,35,"David Duval",71,14.81,24,162,"BirdieorBetterPercentage175200ya",2010
36,36,"Charley Hoffman",85,14.78,34,230,"BirdieorBetterPercentage175200ya",2010
37,37,"Stephen Ames",75,14.77,35,237,"BirdieorBetterPercentage175200ya",2010
37,37,"Michael Sim",64,14.77,26,176,"BirdieorBetterPercentage175200ya",2010
39,39,"Rich Barcelo",70,14.72,29,197,"BirdieorBetterPercentage175200ya",2010
39,39,"Garrett Willis",82,14.72,34,231,"BirdieorBetterPercentage175200ya",2010
41,41,"Justin Rose",78,14.69,36,245,"BirdieorBetterPercentage175200ya",2010
42,42,"Brian Stuard",81,14.68,32,218,"BirdieorBetterPercentage175200ya",2010
43,43,"Jason Day",82,14.59,34,233,"BirdieorBetterPercentage175200ya",2010
44,44,"DJ Trahan",92,14.58,35,240,"BirdieorBetterPercentage175200ya",2010
45,45,"Jay Williamson",76,14.5,29,200,"BirdieorBetterPercentage175200ya",2010
46,46,"Boo Weekley",88,14.47,33,228,"BirdieorBetterPercentage175200ya",2010
47,47,"Bo Van Pelt",104,14.39,38,264,"BirdieorBetterPercentage175200ya",2010
48,48,"John Rollins",81,14.35,31,216,"BirdieorBetterPercentage175200ya",2010
49,49,"Mathias Gronberg",61,14.29,21,147,"BirdieorBetterPercentage175200ya",2010
50,50,"Michael Letzig",84,14.23,34,239,"BirdieorBetterPercentage175200ya",2010
51,51,"Adam Scott",70,14.2,23,162,"BirdieorBetterPercentage175200ya",2010
52,52,"Marc Leishman",87,14.1,32,227,"BirdieorBetterPercentage175200ya",2010
53,53,"DA Points",90,14.09,41,291,"BirdieorBetterPercentage175200ya",2010
54,54,"Bill Haas",87,14.06,35,249,"BirdieorBetterPercentage175200ya",2010
55,55,"JB Holmes",100,14.01,36,257,"BirdieorBetterPercentage175200ya",2010
56,56,"Troy Merritt",86,13.97,32,229,"BirdieorBetterPercentage175200ya",2010
57,57,"Tim Herron",79,13.96,31,222,"BirdieorBetterPercentage175200ya",2010
58,58,"Jim Furyk",76,13.95,30,215,"BirdieorBetterPercentage175200ya",2010
59,59,"Bryce Molder",84,13.89,35,252,"BirdieorBetterPercentage175200ya",2010
60,60,"Tim Clark",88,13.87,33,238,"BirdieorBetterPercentage175200ya",2010
61,61,"Rickie Fowler",98,13.83,35,253,"BirdieorBetterPercentage175200ya",2010
62,62,"John Senden",103,13.82,38,275,"BirdieorBetterPercentage175200ya",2010
63,63,"Padraig Harrington",57,13.79,20,145,"BirdieorBetterPercentage175200ya",2010
64,64,"Nicholas Thompson",88,13.78,35,254,"BirdieorBetterPercentage175200ya",2010
65,65,"Mathew Goggin",85,13.73,32,233,"BirdieorBetterPercentage175200ya",2010
66,66,"Zach Johnson",93,13.7,37,270,"BirdieorBetterPercentage175200ya",2010
66,66,"John Merrick",109,13.7,40,292,"BirdieorBetterPercentage175200ya",2010
68,68,"Robert Allenby",76,13.68,26,190,"BirdieorBetterPercentage175200ya",2010
68,68,"Briny Baird",87,13.68,39,285,"BirdieorBetterPercentage175200ya",2010
68,68,"Luke Donald",71,13.68,29,212,"BirdieorBetterPercentage175200ya",2010
71,71,"JP Hayes",79,13.66,28,205,"BirdieorBetterPercentage175200ya",2010
72,72,"Greg Chalmers",93,13.62,44,323,"BirdieorBetterPercentage175200ya",2010
73,73,"Tom Gillis",97,13.61,40,294,"BirdieorBetterPercentage175200ya",2010
74,74,"Kevin Streelman",90,13.57,35,258,"BirdieorBetterPercentage175200ya",2010
75,75,"Chad Collins",87,13.52,38,281,"BirdieorBetterPercentage175200ya",2010
76,76,"Kris Blanks",91,13.48,31,230,"BirdieorBetterPercentage175200ya",2010
76,76,"Shaun Micheel",70,13.48,24,178,"BirdieorBetterPercentage175200ya",2010
78,78,"Richard Johnson",90,13.41,35,261,"BirdieorBetterPercentage175200ya",2010
79,79,"Scott Verplank",74,13.37,25,187,"BirdieorBetterPercentage175200ya",2010
80,80,"Freddie Jacobson",83,13.36,35,262,"BirdieorBetterPercentage175200ya",2010
81,81,"Angel Cabrera",64,13.19,19,144,"BirdieorBetterPercentage175200ya",2010
81,81,"Steve Lowery",67,13.19,24,182,"BirdieorBetterPercentage175200ya",2010
83,83,"Nathan Green",86,13.18,39,296,"BirdieorBetterPercentage175200ya",2010
84,84,"Jeff Quinney",91,13.16,40,304,"BirdieorBetterPercentage175200ya",2010
85,85,"Mark Wilson",87,13.1,33,252,"BirdieorBetterPercentage175200ya",2010
86,86,"Michael Connell",89,13.08,31,237,"BirdieorBetterPercentage175200ya",2010
87,87,"KJ Choi",82,13,29,223,"BirdieorBetterPercentage175200ya",2010
88,88,"Matt Bettencourt",91,12.98,27,208,"BirdieorBetterPercentage175200ya",2010
88,88,"Chad Campbell",95,12.98,37,285,"BirdieorBetterPercentage175200ya",2010
90,90,"Brian Davis",101,12.96,39,301,"BirdieorBetterPercentage175200ya",2010
91,91,"Stuart Appleby",101,12.93,38,294,"BirdieorBetterPercentage175200ya",2010
92,92,"Chris Riley",73,12.9,28,217,"BirdieorBetterPercentage175200ya",2010
93,93,"Trevor Immelman",55,12.86,18,140,"BirdieorBetterPercentage175200ya",2010
94,94,"Michael Bradley",77,12.77,30,235,"BirdieorBetterPercentage175200ya",2010
95,95,"Ernie Els",72,12.75,26,204,"BirdieorBetterPercentage175200ya",2010
96,96,"Matt Every",60,12.74,20,157,"BirdieorBetterPercentage175200ya",2010
97,97,"John Mallinger",78,12.55,29,231,"BirdieorBetterPercentage175200ya",2010
98,98,"Brian Gay",101,12.46,36,289,"BirdieorBetterPercentage175200ya",2010
99,99,"Blake Adams",84,12.4,31,250,"BirdieorBetterPercentage175200ya",2010
100,100,"Jonathan Byrd",85,12.35,30,243,"BirdieorBetterPercentage175200ya",2010
101,101,"Jimmy Walker",82,12.34,29,235,"BirdieorBetterPercentage175200ya",2010
102,102,"Roger Tambellini",77,12.32,26,211,"BirdieorBetterPercentage175200ya",2010
103,103,"Rory McIlroy",54,12.28,14,114,"BirdieorBetterPercentage175200ya",2010
104,104,"Davis Love III",79,12.22,22,180,"BirdieorBetterPercentage175200ya",2010
105,105,"Ricky Barnes",103,12.19,34,279,"BirdieorBetterPercentage175200ya",2010
106,106,"Pat Perez",90,12.16,31,255,"BirdieorBetterPercentage175200ya",2010
107,107,"Bob Estes",79,12.15,30,247,"BirdieorBetterPercentage175200ya",2010
107,107,"JJ Henry",92,12.15,30,247,"BirdieorBetterPercentage175200ya",2010
109,109,"Chris Tidland",77,12.09,26,215,"BirdieorBetterPercentage175200ya",2010
110,110,"Jerry Kelly",99,12.06,31,257,"BirdieorBetterPercentage175200ya",2010
111,111,"David Toms",86,12.04,26,216,"BirdieorBetterPercentage175200ya",2010
112,112,"Joe Durant",67,12.02,22,183,"BirdieorBetterPercentage175200ya",2010
113,113,"James Nitties",92,11.94,32,268,"BirdieorBetterPercentage175200ya",2010
113,113,"Aron Price",70,11.94,24,201,"BirdieorBetterPercentage175200ya",2010
115,115,"Chris DiMarco",88,11.88,31,261,"BirdieorBetterPercentage175200ya",2010
116,116,"Jason Bohn",84,11.86,30,253,"BirdieorBetterPercentage175200ya",2010
117,117,"Henrik Bjornstad",72,11.82,24,203,"BirdieorBetterPercentage175200ya",2010
118,118,"Jeff Maggert",76,11.73,23,196,"BirdieorBetterPercentage175200ya",2010
119,119,"Cameron Beckman",68,11.62,23,198,"BirdieorBetterPercentage175200ya",2010
120,120,"Scott McCarron",90,11.61,31,267,"BirdieorBetterPercentage175200ya",2010
121,121,"Tom Pernice Jr",74,11.57,25,216,"BirdieorBetterPercentage175200ya",2010
122,122,"Billy Mayfair",78,11.54,27,234,"BirdieorBetterPercentage175200ya",2010
123,123,"Lee Janzen",77,11.52,25,217,"BirdieorBetterPercentage175200ya",2010
124,124,"Vance Veazey",58,11.45,19,166,"BirdieorBetterPercentage175200ya",2010
125,125,"Brendon de Jonge",114,11.41,34,298,"BirdieorBetterPercentage175200ya",2010
126,126,"Chris Wilson",65,11.33,17,150,"BirdieorBetterPercentage175200ya",2010
127,127,"Carl Pettersson",99,11.31,31,274,"BirdieorBetterPercentage175200ya",2010
127,127,"Jeev Milkha Singh",59,11.31,19,168,"BirdieorBetterPercentage175200ya",2010
129,129,"Camilo Villegas",78,11.29,21,186,"BirdieorBetterPercentage175200ya",2010
130,130,"Geoff Ogilvy",62,11.27,16,142,"BirdieorBetterPercentage175200ya",2010
131,131,"Troy Matteson",84,11.26,26,231,"BirdieorBetterPercentage175200ya",2010
132,132,"Johnson Wagner",85,11.2,27,241,"BirdieorBetterPercentage175200ya",2010
133,133,"Sergio Garcia",58,11.11,13,117,"BirdieorBetterPercentage175200ya",2010
134,134,"Steve Elkington",74,11.06,23,208,"BirdieorBetterPercentage175200ya",2010
134,134,"Justin Leonard",89,11.06,25,226,"BirdieorBetterPercentage175200ya",2010
134,134,"Kevin Stadler",86,11.06,23,208,"BirdieorBetterPercentage175200ya",2010
134,134,"Vaughn Taylor",87,11.06,26,235,"BirdieorBetterPercentage175200ya",2010
138,138,"Kevin Na",94,11.03,29,263,"BirdieorBetterPercentage175200ya",2010
138,138,"Mike Weir",59,11.03,15,136,"BirdieorBetterPercentage175200ya",2010
140,140,"Scott Piercy",88,11.01,25,227,"BirdieorBetterPercentage175200ya",2010
141,141,"Charlie Wi",95,10.99,31,282,"BirdieorBetterPercentage175200ya",2010
142,142,"Jason Dufner",87,10.97,26,237,"BirdieorBetterPercentage175200ya",2010
143,143,"Ben Crane",85,10.91,24,220,"BirdieorBetterPercentage175200ya",2010
144,144,"Jerod Turner",54,10.9,17,156,"BirdieorBetterPercentage175200ya",2010
145,145,"Brad Faxon",58,10.81,20,185,"BirdieorBetterPercentage175200ya",2010
146,146,"Ryan Moore",80,10.75,20,186,"BirdieorBetterPercentage175200ya",2010
147,147,"Steve Flesch",78,10.71,24,224,"BirdieorBetterPercentage175200ya",2010
148,148,"Rod Pampling",77,10.7,23,215,"BirdieorBetterPercentage175200ya",2010
149,149,"Sean OHair",84,10.65,23,216,"BirdieorBetterPercentage175200ya",2010
150,150,"Paul Goydos",78,10.64,25,235,"BirdieorBetterPercentage175200ya",2010
151,151,"Mark Calcavecchia",50,10.62,12,113,"BirdieorBetterPercentage175200ya",2010
151,151,"Chris Stroud",90,10.62,24,226,"BirdieorBetterPercentage175200ya",2010
153,153,"Spencer Levin",110,10.61,35,330,"BirdieorBetterPercentage175200ya",2010
154,154,"Tim Petrovic",105,10.56,34,322,"BirdieorBetterPercentage175200ya",2010
155,155,"Josh Teater",101,10.49,28,267,"BirdieorBetterPercentage175200ya",2010
156,156,"Alex Prugh",88,10.45,23,220,"BirdieorBetterPercentage175200ya",2010
157,157,"Heath Slocum",97,10.43,24,230,"BirdieorBetterPercentage175200ya",2010
158,158,"Andrew McLardy",52,10.37,14,135,"BirdieorBetterPercentage175200ya",2010
159,159,"David Lutterus",69,10.34,18,174,"BirdieorBetterPercentage175200ya",2010
160,160,"Greg Kraft",52,10.32,13,126,"BirdieorBetterPercentage175200ya",2010
161,161,"Ryuji Imada",90,10.28,29,282,"BirdieorBetterPercentage175200ya",2010
162,162,"Daniel Chopra",74,10.15,20,197,"BirdieorBetterPercentage175200ya",2010
163,163,"Kevin Sutherland",86,10.12,25,247,"BirdieorBetterPercentage175200ya",2010
164,164,"Kenny Perry",69,10,17,170,"BirdieorBetterPercentage175200ya",2010
165,165,"Brent Delahoussaye",57,9.88,16,162,"BirdieorBetterPercentage175200ya",2010
166,166,"Rocco Mediate",71,9.76,20,205,"BirdieorBetterPercentage175200ya",2010
167,167,"Brenden Pappas",66,9.55,17,178,"BirdieorBetterPercentage175200ya",2010
168,168,"Craig Bowden",56,9.5,17,179,"BirdieorBetterPercentage175200ya",2010
169,169,"Brett Quigley",96,9.49,28,295,"BirdieorBetterPercentage175200ya",2010
170,170,"Phil Mickelson",76,9.43,15,159,"BirdieorBetterPercentage175200ya",2010
171,171,"Kevin Johnson",62,9.41,16,170,"BirdieorBetterPercentage175200ya",2010
172,172,"Greg Owen",69,9.34,17,182,"BirdieorBetterPercentage175200ya",2010
173,173,"Alex Cejka",81,9.16,23,251,"BirdieorBetterPercentage175200ya",2010
174,174,"Ben Curtis",78,9.01,20,222,"BirdieorBetterPercentage175200ya",2010
175,175,"Will Ma Kenzie",72,8.96,18,201,"BirdieorBetterPercentage175200ya",2010
176,176,"Steve Wheatcroft",74,8.85,17,192,"BirdieorBetterPercentage175200ya",2010
177,177,"Jeff Gove",57,8.8,11,125,"BirdieorBetterPercentage175200ya",2010
177,177,"Bill Lunde",79,8.8,19,216,"BirdieorBetterPercentage175200ya",2010
179,179,"Omar Uresti",74,8.72,19,218,"BirdieorBetterPercentage175200ya",2010
180,180,"Roland Thatcher",72,8.65,18,208,"BirdieorBetterPercentage175200ya",2010
181,181,"Dean Wilson",54,8.54,14,164,"BirdieorBetterPercentage175200ya",2010
182,182,"Ian Poulter",55,8.26,9,109,"BirdieorBetterPercentage175200ya",2010
183,183,"Joe Ogilvie",99,8.21,23,280,"BirdieorBetterPercentage175200ya",2010
184,184,"Cameron Percy",73,7.95,14,176,"BirdieorBetterPercentage175200ya",2010
185,185,"Ted Purdy",86,7.76,18,232,"BirdieorBetterPercentage175200ya",2010
186,186,"Cameron Tringale",55,7.69,9,117,"BirdieorBetterPercentage175200ya",2010
187,187,"Justin Bolli",55,7.09,10,141,"BirdieorBetterPercentage175200ya",2010
188,188,"James Driscoll",78,6.76,14,207,"BirdieorBetterPercentage175200ya",2010
189,189,"Skip Kendall",58,6.49,10,154,"BirdieorBetterPercentage175200ya",2010
190,190,"Webb Simpson",98,6.41,18,281,"BirdieorBetterPercentage175200ya",2010
191,191,"Jarrod Lyle",54,6.3,8,127,"BirdieorBetterPercentage175200ya",2010
192,192,"Cliff Kresge",50,5.97,8,134,"BirdieorBetterPercentage175200ya",2010
