"ConsecutiveSandSaves_RANKTHISWEEK_2011","ConsecutiveSandSaves_RANKLASTWEEK_2011","ConsecutiveSandSaves_PLAYERNAME_2011","ConsecutiveSandSaves_EVENTS_2011","ConsecutiveSandSaves_STREAK_2011","ConsecutiveSandSaves_CURRENTSTREAK_2011","ConsecutiveSandSaves_ROUND_2011","ConsecutiveSandSaves_HOLE_2011","ConsecutiveSandSaves_YEARTOURN_2011","stat_name","year"
76,76,"Chad Collins",16,6,3,2,9,2011020,"ConsecutiveSandSaves",2011
76,76,"Michael Connell",26,6,NA,1,1,2011230,"ConsecutiveSandSaves",2011
76,76,"Ben Curtis",23,6,NA,2,14,2011370,"ConsecutiveSandSaves",2011
76,76,"Marco Dawson",3,6,2,1,10,2011250,"ConsecutiveSandSaves",2011
76,76,"Chris DiMarco",31,6,3,4,8,2011220,"ConsecutiveSandSaves",2011
76,76,"Ernie Els",21,6,NA,2,15,2011120,"ConsecutiveSandSaves",2011
76,76,"Tommy Gainey",34,6,NA,1,15,2011100,"ConsecutiveSandSaves",2011
76,76,"Sergio Garcia",16,6,1,3,12,2011400,"ConsecutiveSandSaves",2011
76,76,"Robert Garrigus",26,6,1,2,18,2011250,"ConsecutiveSandSaves",2011
76,76,"Tom Gillis",19,6,NA,1,17,2011240,"ConsecutiveSandSaves",2011
76,76,"Nathan Green",26,6,NA,3,15,2011370,"ConsecutiveSandSaves",2011
76,76,"Scott Gutschewski",23,6,NA,4,17,2011340,"ConsecutiveSandSaves",2011
76,76,"Bill Haas",26,6,3,4,18,2011180,"ConsecutiveSandSaves",2011
76,76,"Padraig Harrington",18,6,NA,2,16,2011250,"ConsecutiveSandSaves",2011
76,76,"JB Holmes",16,6,1,1,1,2011170,"ConsecutiveSandSaves",2011
76,76,"Billy Horschel",25,6,NA,2,15,2011430,"ConsecutiveSandSaves",2011
76,76,"Dustin Johnson",21,6,NA,1,16,2011360,"ConsecutiveSandSaves",2011
76,76,"Pablo Larrazabal",3,6,5,1,9,2011310,"ConsecutiveSandSaves",2011
76,76,"Marc Leishman",27,6,1,2,1,2011260,"ConsecutiveSandSaves",2011
76,76,"Jamie Lovemark",9,6,NA,4,9,2011040,"ConsecutiveSandSaves",2011
76,76,"Bill Lunde",28,6,1,1,11,2011180,"ConsecutiveSandSaves",2011
76,76,"Hunter Mahan",25,6,1,2,17,2011150,"ConsecutiveSandSaves",2011
76,76,"Troy Matteson",28,6,NA,3,6,2011290,"ConsecutiveSandSaves",2011
76,76,"William McGirt",32,6,1,1,15,2011140,"ConsecutiveSandSaves",2011
76,76,"Rocco Mediate",23,6,NA,2,5,2011220,"ConsecutiveSandSaves",2011
76,76,"Zack Miller",30,6,NA,3,10,2011030,"ConsecutiveSandSaves",2011
76,76,"Ryan Moore",22,6,2,2,14,2011260,"ConsecutiveSandSaves",2011
76,76,"Joe Ogilvie",24,6,2,1,7,2011300,"ConsecutiveSandSaves",2011
76,76,"Geoff Ogilvy",21,6,1,4,7,2011120,"ConsecutiveSandSaves",2011
76,76,"Louis Oosthuizen",15,6,NA,2,15,2011350,"ConsecutiveSandSaves",2011
76,76,"Tom Pernice Jr",12,6,1,1,13,2011250,"ConsecutiveSandSaves",2011
76,76,"Carl Pettersson",27,6,2,4,1,2011040,"ConsecutiveSandSaves",2011
76,76,"DA Points",26,6,1,4,8,2011400,"ConsecutiveSandSaves",2011
76,76,"Michael Putnam",21,6,NA,3,2,2011290,"ConsecutiveSandSaves",2011
76,76,"Michael Sim",19,6,1,2,2,2011180,"ConsecutiveSandSaves",2011
76,76,"Vijay Singh",25,6,NA,1,3,2011070,"ConsecutiveSandSaves",2011
76,76,"Henrik Stenson",15,6,NA,1,13,2011180,"ConsecutiveSandSaves",2011
76,76,"Steve Stricker",19,6,NA,4,14,2011360,"ConsecutiveSandSaves",2011
76,76,"Cameron Tringale",32,6,NA,4,4,2011280,"ConsecutiveSandSaves",2011
76,76,"Marc Turnesa",20,6,NA,2,8,2011190,"ConsecutiveSandSaves",2011
76,76,"Bo Van Pelt",27,6,6,2,9,2011410,"ConsecutiveSandSaves",2011
76,76,"Scott Verplank",15,6,NA,1,9,2011150,"ConsecutiveSandSaves",2011
76,76,"Jimmy Walker",24,6,1,1,1,2011290,"ConsecutiveSandSaves",2011
76,76,"Boo Weekley",23,6,NA,3,5,2011150,"ConsecutiveSandSaves",2011
76,76,"Brett Wetterich",8,6,NA,3,3,2011290,"ConsecutiveSandSaves",2011
76,76,"Dean Wilson",22,6,NA,1,3,2011020,"ConsecutiveSandSaves",2011
76,76,"YE Yang",18,6,NA,1,12,2011260,"ConsecutiveSandSaves",2011
132,132,"Brad Adamonis",1,5,5,1,4,2011260,"ConsecutiveSandSaves",2011
132,132,"Woody Austin",18,5,1,1,15,2011420,"ConsecutiveSandSaves",2011
132,132,"Chris Baryla",20,5,NA,2,18,2011270,"ConsecutiveSandSaves",2011
132,132,"Rich Beem",21,5,NA,4,17,2011250,"ConsecutiveSandSaves",2011
132,132,"Shane Bertsch",20,5,1,3,14,2011290,"ConsecutiveSandSaves",2011
132,132,"Matt Bettencourt",30,5,NA,2,3,2011100,"ConsecutiveSandSaves",2011
132,132,"Kris Blanks",29,5,2,3,7,2011320,"ConsecutiveSandSaves",2011
132,132,"Keegan Bradley",28,5,NA,2,11,2011400,"ConsecutiveSandSaves",2011
132,132,"Bud Cauley",8,5,NA,4,15,2011270,"ConsecutiveSandSaves",2011
132,132,"David Chung",2,5,5,1,14,2011260,"ConsecutiveSandSaves",2011
132,132,"Darren Clarke",3,5,NA,3,5,2011350,"ConsecutiveSandSaves",2011
132,132,"John Daly",18,5,NA,4,2,2011180,"ConsecutiveSandSaves",2011
132,132,"Brian Davis",30,5,1,1,13,2011040,"ConsecutiveSandSaves",2011
132,132,"James Driscoll",24,5,NA,2,18,2011230,"ConsecutiveSandSaves",2011
132,132,"David Duval",24,5,NA,2,10,2011200,"ConsecutiveSandSaves",2011
132,132,"Steve Elkington",17,5,5,3,17,2011430,"ConsecutiveSandSaves",2011
132,132,"Lucas Glover",23,5,4,2,11,2011240,"ConsecutiveSandSaves",2011
132,132,"Scott Hend",1,5,NA,1,17,2011260,"ConsecutiveSandSaves",2011
132,132,"Tim Herron",28,5,1,2,6,2011430,"ConsecutiveSandSaves",2011
132,132,"Justin Hicks",23,5,NA,3,6,2011060,"ConsecutiveSandSaves",2011
132,132,"Ryuji Imada",29,5,2,3,13,2011240,"ConsecutiveSandSaves",2011
132,132,"Ryo Ishikawa",10,5,NA,3,2,2011120,"ConsecutiveSandSaves",2011
132,132,"Matt Jones",25,5,NA,3,8,2011210,"ConsecutiveSandSaves",2011
132,132,"Martin Kaymer",10,5,NA,2,16,2011130,"ConsecutiveSandSaves",2011
132,132,"KT Kim",9,5,NA,2,13,2011350,"ConsecutiveSandSaves",2011
132,132,"Bio Kim",25,5,NA,3,1,2011300,"ConsecutiveSandSaves",2011
132,132,"Chris Kirk",28,5,2,1,9,2011210,"ConsecutiveSandSaves",2011
132,132,"Kevin Kisner",24,5,NA,2,15,2011440,"ConsecutiveSandSaves",2011
132,132,"Colt Knost",27,5,1,2,12,2011250,"ConsecutiveSandSaves",2011
132,132,"Maarten Lafeber",1,5,5,2,15,2011260,"ConsecutiveSandSaves",2011
132,132,"Martin Laird",23,5,NA,2,8,2011400,"ConsecutiveSandSaves",2011
132,132,"Justin Leonard",26,5,3,3,15,2011370,"ConsecutiveSandSaves",2011
132,132,"Spencer Levin",31,5,1,3,8,2011250,"ConsecutiveSandSaves",2011
132,132,"Will Ma Kenzie",14,5,NA,4,17,2011250,"ConsecutiveSandSaves",2011
132,132,"John Mallinger",15,5,NA,3,9,2011220,"ConsecutiveSandSaves",2011
132,132,"David Mathis",25,5,NA,4,1,2011340,"ConsecutiveSandSaves",2011
132,132,"Matt McQuillan",21,5,3,2,17,2011250,"ConsecutiveSandSaves",2011
132,132,"Troy Merritt",23,5,NA,1,18,2011040,"ConsecutiveSandSaves",2011
132,132,"Phil Mickelson",21,5,1,3,14,2011390,"ConsecutiveSandSaves",2011
132,132,"Alexander Noren",4,5,NA,2,13,2011350,"ConsecutiveSandSaves",2011
132,132,"Sean OHair",24,5,1,4,14,2011390,"ConsecutiveSandSaves",2011
132,132,"Jeff Overton",26,5,NA,4,1,2011220,"ConsecutiveSandSaves",2011
132,132,"Ryan Palmer",24,5,NA,4,12,2011360,"ConsecutiveSandSaves",2011
132,132,"Jaebum Park",1,5,2,1,13,2011350,"ConsecutiveSandSaves",2011
132,132,"Jesper Parnevik",10,5,NA,1,16,2011130,"ConsecutiveSandSaves",2011
132,132,"Cameron Percy",12,5,NA,1,14,2011420,"ConsecutiveSandSaves",2011
132,132,"Pat Perez",24,5,NA,1,15,2011320,"ConsecutiveSandSaves",2011
132,132,"Scott Piercy",23,5,NA,1,4,2011240,"ConsecutiveSandSaves",2011
132,132,"Martin Piller",23,5,1,2,11,2011430,"ConsecutiveSandSaves",2011
132,132,"Brett Quigley",10,5,2,1,10,2011320,"ConsecutiveSandSaves",2011
132,132,"Fran Quinn",10,5,NA,1,11,2011320,"ConsecutiveSandSaves",2011
132,132,"Jonathan Randolph",1,5,5,1,5,2011300,"ConsecutiveSandSaves",2011
132,132,"Chez Reavie",27,5,NA,4,3,2011390,"ConsecutiveSandSaves",2011
132,132,"Patrick Reed",3,5,5,1,15,2011370,"ConsecutiveSandSaves",2011
132,132,"Heath Slocum",29,5,1,2,12,2011360,"ConsecutiveSandSaves",2011
132,132,"Mike Small",6,5,2,1,16,2011250,"ConsecutiveSandSaves",2011
132,132,"Brandt Snedeker",26,5,NA,1,16,2011130,"ConsecutiveSandSaves",2011
132,132,"Kevin Streelman",26,5,NA,2,17,2011070,"ConsecutiveSandSaves",2011
132,132,"Chris Stroud",28,5,2,1,3,2011400,"ConsecutiveSandSaves",2011
132,132,"Tadahiro Takayama",2,5,5,1,15,2011020,"ConsecutiveSandSaves",2011
132,132,"David Toms",23,5,2,3,2,2011140,"ConsecutiveSandSaves",2011
132,132,"Peter Uihlein",5,5,1,3,5,2011130,"ConsecutiveSandSaves",2011
132,132,"Camilo Villegas",25,5,2,2,10,2011040,"ConsecutiveSandSaves",2011
132,132,"Nick Watney",22,5,NA,1,1,2011120,"ConsecutiveSandSaves",2011
132,132,"Bubba Watson",22,5,1,2,11,2011400,"ConsecutiveSandSaves",2011
132,132,"Lee Westwood",10,5,NA,1,17,2011160,"ConsecutiveSandSaves",2011
132,132,"Michael Whitehead",1,5,NA,1,11,2011260,"ConsecutiveSandSaves",2011
199,199,"Thomas Aiken",4,4,1,2,2,2011240,"ConsecutiveSandSaves",2011
199,199,"Briny Baird",19,4,1,3,3,2011290,"ConsecutiveSandSaves",2011
199,199,"Brian Bateman",1,4,NA,1,2,2011300,"ConsecutiveSandSaves",2011
199,199,"Jason Bohn",22,4,2,3,1,2011420,"ConsecutiveSandSaves",2011
199,199,"Michael Bradley",24,4,NA,1,18,2011100,"ConsecutiveSandSaves",2011
199,199,"Mark Brooks",5,4,NA,1,1,2011220,"ConsecutiveSandSaves",2011
199,199,"Tom Byrum",1,4,NA,1,13,2011300,"ConsecutiveSandSaves",2011
199,199,"Angel Cabrera",17,4,NA,3,14,2011240,"ConsecutiveSandSaves",2011
199,199,"Chad Campbell",29,4,1,2,5,2011230,"ConsecutiveSandSaves",2011
199,199,"Michael Clark II",1,4,1,1,13,2011300,"ConsecutiveSandSaves",2011
199,199,"Fred Couples",5,4,NA,1,14,2011150,"ConsecutiveSandSaves",2011
199,199,"Graham DeLaet",2,4,NA,1,14,2011250,"ConsecutiveSandSaves",2011
199,199,"Joe Durant",25,4,1,1,8,2011300,"ConsecutiveSandSaves",2011
199,199,"Martin Flores",2,4,NA,1,13,2011050,"ConsecutiveSandSaves",2011
199,199,"Rickie Fowler",24,4,NA,1,4,2011160,"ConsecutiveSandSaves",2011
199,199,"Marcus Fraser",1,4,1,1,17,2011120,"ConsecutiveSandSaves",2011
199,199,"Harrison Frazar",19,4,NA,3,10,2011350,"ConsecutiveSandSaves",2011
199,199,"Bobby Gates",29,4,NA,1,1,2011450,"ConsecutiveSandSaves",2011
199,199,"Andres Gonzales",21,4,NA,2,5,2011450,"ConsecutiveSandSaves",2011
199,199,"Richard Green",4,4,3,2,10,2011350,"ConsecutiveSandSaves",2011
199,199,"Mathias Gronberg",1,4,NA,1,13,2011340,"ConsecutiveSandSaves",2011
199,199,"JP Hayes",19,4,1,1,16,2011200,"ConsecutiveSandSaves",2011
199,199,"JJ Henry",28,4,NA,4,17,2011100,"ConsecutiveSandSaves",2011
199,199,"Jim Herman",22,4,1,1,8,2011200,"ConsecutiveSandSaves",2011
199,199,"Matt Hill",2,4,4,3,12,2011060,"ConsecutiveSandSaves",2011
199,199,"Tetsuji Hiratsuka",2,4,1,1,18,2011310,"ConsecutiveSandSaves",2011
199,199,"Richard Johnson",23,4,NA,4,9,2011200,"ConsecutiveSandSaves",2011
199,199,"Sung Kang",21,4,1,1,17,2011100,"ConsecutiveSandSaves",2011
199,199,"Derek Lamely",26,4,1,1,2,2011430,"ConsecutiveSandSaves",2011
199,199,"Scott Langley",1,4,NA,2,7,2011290,"ConsecutiveSandSaves",2011
199,199,"Jeff Maggert",18,4,NA,2,18,2011430,"ConsecutiveSandSaves",2011
199,199,"Steve Marino",23,4,1,3,9,2011380,"ConsecutiveSandSaves",2011
199,199,"Ben Martin",25,4,NA,3,5,2011150,"ConsecutiveSandSaves",2011
199,199,"Rory McIlroy",10,4,NA,2,18,2011310,"ConsecutiveSandSaves",2011
199,199,"George McNeill",21,4,NA,2,11,2011400,"ConsecutiveSandSaves",2011
199,199,"Edoardo Molinari",12,4,NA,2,12,2011210,"ConsecutiveSandSaves",2011
199,199,"Seung Yul Noh",6,4,1,1,15,2011360,"ConsecutiveSandSaves",2011
199,199,"Mark OMeara",3,4,NA,2,7,2011160,"ConsecutiveSandSaves",2011
199,199,"Jose Maria Olazabal",6,4,1,2,3,2011340,"ConsecutiveSandSaves",2011
199,199,"Aron Price",18,4,2,2,17,2011100,"ConsecutiveSandSaves",2011
199,199,"Dicky Pride",8,4,2,3,15,2011140,"ConsecutiveSandSaves",2011
199,199,"Alex Prugh",29,4,3,1,17,2011130,"ConsecutiveSandSaves",2011
199,199,"Jeff Quinney",14,4,1,2,5,2011420,"ConsecutiveSandSaves",2011
199,199,"Jim Renner",22,4,NA,1,3,2011190,"ConsecutiveSandSaves",2011
199,199,"Tag Ridings",28,4,NA,4,1,2011440,"ConsecutiveSandSaves",2011
199,199,"Charl Schwartzel",15,4,NA,4,15,2011360,"ConsecutiveSandSaves",2011
199,199,"John Senden",26,4,NA,3,5,2011400,"ConsecutiveSandSaves",2011
199,199,"Roger Sloan",1,4,4,1,10,2011320,"ConsecutiveSandSaves",2011
199,199,"Kevin Stadler",27,4,NA,2,14,2011290,"ConsecutiveSandSaves",2011
199,199,"Josh Teater",31,4,3,2,5,2011280,"ConsecutiveSandSaves",2011
199,199,"Peter Tomasulo",12,4,1,5,5,2011030,"ConsecutiveSandSaves",2011
199,199,"Charles Warren",10,4,NA,1,13,2011230,"ConsecutiveSandSaves",2011
199,199,"Drew Weaver",2,4,NA,2,13,2011240,"ConsecutiveSandSaves",2011
252,252,"Michael Allen",5,3,NA,2,2,2011060,"ConsecutiveSandSaves",2011
252,252,"Fredrik Andersson Hed",2,3,NA,1,1,2011310,"ConsecutiveSandSaves",2011
252,252,"Billy Andrade",3,3,3,1,18,2011270,"ConsecutiveSandSaves",2011
252,252,"Scott Barr",1,3,3,2,1,2011260,"ConsecutiveSandSaves",2011
252,252,"Andy Bean",1,3,NA,1,15,2011140,"ConsecutiveSandSaves",2011
252,252,"David Bradshaw",2,3,NA,2,3,2011100,"ConsecutiveSandSaves",2011
252,252,"Olin Browne",1,3,3,1,12,2011220,"ConsecutiveSandSaves",2011
252,252,"Tim Clark",4,3,NA,4,11,2011010,"ConsecutiveSandSaves",2011
252,252,"Robert Damron",3,3,NA,2,5,2011140,"ConsecutiveSandSaves",2011
252,252,"Sean Dougherty",1,3,1,1,2,2011360,"ConsecutiveSandSaves",2011
252,252,"Dave Eichelberger",1,3,3,1,5,2011020,"ConsecutiveSandSaves",2011
252,252,"Bob Estes",12,3,NA,1,11,2011450,"ConsecutiveSandSaves",2011
252,252,"Matt Every",5,3,NA,2,2,2011060,"ConsecutiveSandSaves",2011
252,252,"Todd Fischer",3,3,NA,3,1,2011340,"ConsecutiveSandSaves",2011
252,252,"Ross Fisher",8,3,NA,2,16,2011360,"ConsecutiveSandSaves",2011
252,252,"Fred Funk",7,3,NA,2,9,2011180,"ConsecutiveSandSaves",2011
252,252,"Robert Gamez",9,3,NA,3,15,2011340,"ConsecutiveSandSaves",2011
252,252,"Fabian Gomez",26,3,3,2,14,2011450,"ConsecutiveSandSaves",2011
252,252,"Scott Gordon",19,3,1,2,2,2011290,"ConsecutiveSandSaves",2011
252,252,"Todd Hamilton",11,3,NA,4,11,2011340,"ConsecutiveSandSaves",2011
252,252,"Anders Hansen",7,3,1,2,4,2011350,"ConsecutiveSandSaves",2011
252,252,"Peter Hanson",12,3,1,2,17,2011120,"ConsecutiveSandSaves",2011
252,252,"Jeff Hart",1,3,NA,1,3,2011040,"ConsecutiveSandSaves",2011
252,252,"Andreas Harto",1,3,3,2,18,2011260,"ConsecutiveSandSaves",2011
252,252,"Russell Henley",1,3,NA,2,2,2011260,"ConsecutiveSandSaves",2011
252,252,"Mark Hensby",6,3,1,1,13,2011340,"ConsecutiveSandSaves",2011
252,252,"Morgan Hoffmann",4,3,3,3,5,2011320,"ConsecutiveSandSaves",2011
252,252,"Billy Hurley III",3,3,1,3,9,2011140,"ConsecutiveSandSaves",2011
252,252,"Kent Jones",25,3,NA,2,14,2011430,"ConsecutiveSandSaves",2011
252,252,"Troy Kelly",1,3,1,1,13,2011050,"ConsecutiveSandSaves",2011
252,252,"Skip Kendall",6,3,NA,2,1,2011340,"ConsecutiveSandSaves",2011
252,252,"Drew Kittleson",1,3,NA,1,14,2011420,"ConsecutiveSandSaves",2011
252,252,"Jeff Klauk",8,3,NA,4,6,2011030,"ConsecutiveSandSaves",2011
252,252,"Brad Lardon",2,3,NA,2,1,2011360,"ConsecutiveSandSaves",2011
252,252,"Steve Lee",1,3,3,1,4,2011250,"ConsecutiveSandSaves",2011
252,252,"Tom Lehman",5,3,2,4,14,2011050,"ConsecutiveSandSaves",2011
252,252,"Michael Letzig",13,3,3,3,15,2011440,"ConsecutiveSandSaves",2011
252,252,"Peter Lonard",2,3,NA,4,8,2011300,"ConsecutiveSandSaves",2011
252,252,"Shigeki Maruyama",2,3,NA,2,7,2011020,"ConsecutiveSandSaves",2011
252,252,"Bob May",2,3,NA,2,9,2011290,"ConsecutiveSandSaves",2011
252,252,"Scott McCarron",22,3,2,4,13,2011440,"ConsecutiveSandSaves",2011
252,252,"Parker McLachlin",3,3,NA,1,12,2011300,"ConsecutiveSandSaves",2011
252,252,"John Merrick",21,3,NA,2,3,2011390,"ConsecutiveSandSaves",2011
252,252,"Francesco Molinari",11,3,NA,2,14,2011360,"ConsecutiveSandSaves",2011
252,252,"Larry Nelson",1,3,NA,1,2,2011360,"ConsecutiveSandSaves",2011
252,252,"Hennie Otto",1,3,NA,1,11,2011350,"ConsecutiveSandSaves",2011
252,252,"Carl Paulson",11,3,NA,4,2,2011340,"ConsecutiveSandSaves",2011
252,252,"Corey Pavin",4,3,NA,3,16,2011070,"ConsecutiveSandSaves",2011
252,252,"Kenny Perry",13,3,NA,1,11,2011210,"ConsecutiveSandSaves",2011
252,252,"Alvaro Quiros",8,3,NA,1,8,2011260,"ConsecutiveSandSaves",2011
252,252,"Alexandre Rocha",22,3,NA,1,16,2011020,"ConsecutiveSandSaves",2011
