"Total1Putts1520_RANKTHISWEEK_2011","Total1Putts1520_RANKLASTWEEK_2011","Total1Putts1520_PLAYERNAME_2011","Total1Putts1520_ROUNDS_2011","Total1Putts1520_TOTAL_2011","Total1Putts1520_TOTALFORALLDISTANCES_2011","Total1Putts1520_PCTOFALL1PUTTS_2011","stat_name","year"
1,1,"David Hearn",88,43,518,8.3,"Total1Putts1520",2011
2,2,"Blake Adams",116,41,762,5.4,"Total1Putts1520",2011
2,2,"Hunter Haas",96,41,609,6.7,"Total1Putts1520",2011
4,4,"Bill Lunde",92,39,516,7.6,"Total1Putts1520",2011
4,4,"Jarrod Lyle",83,39,510,7.6,"Total1Putts1520",2011
6,6,"Arjun Atwal",91,38,605,6.3,"Total1Putts1520",2011
6,6,"Charlie Wi",83,38,584,6.5,"Total1Putts1520",2011
8,8,"Brian Davis",105,37,659,5.6,"Total1Putts1520",2011
8,8,"John Senden",94,37,523,7.1,"Total1Putts1520",2011
8,8,"Cameron Tringale",110,37,651,5.7,"Total1Putts1520",2011
11,11,"Tommy Gainey",104,36,625,5.8,"Total1Putts1520",2011
11,11,"Zach Johnson",79,36,488,7.4,"Total1Putts1520",2011
11,11,"Carl Pettersson",95,36,644,5.6,"Total1Putts1520",2011
11,11,"Vaughn Taylor",89,36,593,6.1,"Total1Putts1520",2011
15,15,"Greg Chalmers",88,35,623,5.6,"Total1Putts1520",2011
15,15,"Brendon de Jonge",105,35,672,5.2,"Total1Putts1520",2011
15,15,"Spencer Levin",113,35,631,5.5,"Total1Putts1520",2011
15,15,"Chez Reavie",92,35,557,6.3,"Total1Putts1520",2011
19,19,"Lucas Glover",74,34,430,7.9,"Total1Putts1520",2011
20,20,"KJ Choi",77,33,400,8.3,"Total1Putts1520",2011
20,20,"Charles Howell III",108,33,627,5.3,"Total1Putts1520",2011
20,20,"Marc Leishman",87,33,547,6,"Total1Putts1520",2011
20,20,"William McGirt",103,33,605,5.5,"Total1Putts1520",2011
20,20,"Bryce Molder",82,33,549,6,"Total1Putts1520",2011
20,20,"Kyle Stanley",98,33,539,6.1,"Total1Putts1520",2011
26,26,"Scott Stallings",84,32,459,7,"Total1Putts1520",2011
27,27,"Chris Couch",73,31,499,6.2,"Total1Putts1520",2011
27,27,"Matt Kuchar",94,31,537,5.8,"Total1Putts1520",2011
29,29,"Steven Bowditch",86,30,581,5.2,"Total1Putts1520",2011
29,29,"Keegan Bradley",91,30,526,5.7,"Total1Putts1520",2011
29,29,"Jason Day",76,30,465,6.5,"Total1Putts1520",2011
29,29,"Bill Haas",93,30,485,6.2,"Total1Putts1520",2011
29,29,"JJ Henry",96,30,502,6,"Total1Putts1520",2011
29,29,"Chris Kirk",87,30,542,5.5,"Total1Putts1520",2011
29,29,"Hunter Mahan",92,30,549,5.5,"Total1Putts1520",2011
29,29,"Steve Marino",76,30,455,6.6,"Total1Putts1520",2011
29,29,"Jeff Overton",92,30,517,5.8,"Total1Putts1520",2011
29,29,"Pat Perez",76,30,526,5.7,"Total1Putts1520",2011
29,29,"Tag Ridings",87,30,521,5.8,"Total1Putts1520",2011
40,40,"Billy Mayfair",94,29,567,5.1,"Total1Putts1520",2011
40,40,"Nick OHern",89,29,521,5.6,"Total1Putts1520",2011
42,42,"Jason Bohn",74,28,472,5.9,"Total1Putts1520",2011
42,42,"Ben Curtis",66,28,431,6.5,"Total1Putts1520",2011
42,42,"James Driscoll",71,28,421,6.7,"Total1Putts1520",2011
42,42,"Tim Herron",85,28,539,5.2,"Total1Putts1520",2011
42,42,"John Merrick",71,28,400,7,"Total1Putts1520",2011
42,42,"Tim Petrovic",88,28,566,4.9,"Total1Putts1520",2011
42,42,"Webb Simpson",98,28,607,4.6,"Total1Putts1520",2011
42,42,"Chris Stroud",88,28,532,5.3,"Total1Putts1520",2011
42,42,"Michael Thompson",79,28,497,5.6,"Total1Putts1520",2011
42,42,"Bo Van Pelt",92,28,501,5.6,"Total1Putts1520",2011
42,42,"Jhonattan Vegas",84,28,458,6.1,"Total1Putts1520",2011
42,42,"Nick Watney",80,28,470,6,"Total1Putts1520",2011
54,54,"Jason Dufner",78,27,450,6,"Total1Putts1520",2011
54,54,"Fabian Gomez",84,27,452,6,"Total1Putts1520",2011
54,54,"Colt Knost",80,27,462,5.8,"Total1Putts1520",2011
54,54,"Jimmy Walker",79,27,554,4.9,"Total1Putts1520",2011
54,54,"Gary Woodland",93,27,452,6,"Total1Putts1520",2011
59,59,"Cameron Beckman",71,26,455,5.7,"Total1Putts1520",2011
59,59,"Chris DiMarco",93,26,578,4.5,"Total1Putts1520",2011
59,59,"Luke Donald",73,26,418,6.2,"Total1Putts1520",2011
59,59,"Rickie Fowler",84,26,502,5.2,"Total1Putts1520",2011
59,59,"David Mathis",83,26,511,5.1,"Total1Putts1520",2011
64,64,"Robert Allenby",84,25,469,5.3,"Total1Putts1520",2011
64,64,"Matt Bettencourt",84,25,546,4.6,"Total1Putts1520",2011
64,64,"Chad Campbell",99,25,559,4.5,"Total1Putts1520",2011
64,64,"Michael Connell",76,25,491,5.1,"Total1Putts1520",2011
64,64,"Brian Gay",90,25,555,4.5,"Total1Putts1520",2011
64,64,"Nathan Green",81,25,522,4.8,"Total1Putts1520",2011
64,64,"Freddie Jacobson",92,25,539,4.6,"Total1Putts1520",2011
