"BirdieorBetterPercentage125150ya_RANKTHISWEEK_2009","BirdieorBetterPercentage125150ya_RANKLASTWEEK_2009","BirdieorBetterPercentage125150ya_PLAYERNAME_2009","BirdieorBetterPercentage125150ya_ROUNDS_2009","BirdieorBetterPercentage125150ya_Pct_2009","BirdieorBetterPercentage125150ya_TOTALBIRDIES_2009","BirdieorBetterPercentage125150ya_TOTALHOLES_2009","stat_name","year"
27,27,"Marc Leishman",91,21.98,60,273,"BirdieorBetterPercentage125150ya",2009
27,27,"Pat Perez",74,21.98,40,182,"BirdieorBetterPercentage125150ya",2009
29,29,"Rod Pampling",72,21.89,44,201,"BirdieorBetterPercentage125150ya",2009
30,30,"DA Points",99,21.88,49,224,"BirdieorBetterPercentage125150ya",2009
31,31,"Vaughn Taylor",88,21.84,45,206,"BirdieorBetterPercentage125150ya",2009
32,32,"Justin Rose",71,21.83,43,197,"BirdieorBetterPercentage125150ya",2009
33,33,"Bryce Molder",69,21.6,35,162,"BirdieorBetterPercentage125150ya",2009
34,34,"Retief Goosen",74,21.56,36,167,"BirdieorBetterPercentage125150ya",2009
34,34,"Justin Leonard",95,21.56,47,218,"BirdieorBetterPercentage125150ya",2009
36,36,"Matt Kuchar",82,21.53,45,209,"BirdieorBetterPercentage125150ya",2009
37,37,"David Toms",98,21.51,54,251,"BirdieorBetterPercentage125150ya",2009
38,38,"Johnson Wagner",81,21.46,44,205,"BirdieorBetterPercentage125150ya",2009
39,39,"Harrison Frazar",93,21.3,59,277,"BirdieorBetterPercentage125150ya",2009
39,39,"Charlie Wi",92,21.3,49,230,"BirdieorBetterPercentage125150ya",2009
41,41,"Jason Dufner",90,21.21,56,264,"BirdieorBetterPercentage125150ya",2009
42,42,"Bill Lunde",83,21.12,53,251,"BirdieorBetterPercentage125150ya",2009
43,43,"Mark Calcavecchia",72,21.11,38,180,"BirdieorBetterPercentage125150ya",2009
44,44,"Tiger Woods",64,21.09,27,128,"BirdieorBetterPercentage125150ya",2009
45,45,"Joe Durant",62,21.01,25,119,"BirdieorBetterPercentage125150ya",2009
46,46,"Fred Couples",54,20.98,30,143,"BirdieorBetterPercentage125150ya",2009
47,47,"Spencer Levin",75,20.97,39,186,"BirdieorBetterPercentage125150ya",2009
48,48,"Jeff Overton",92,20.96,48,229,"BirdieorBetterPercentage125150ya",2009
48,48,"Camilo Villegas",76,20.96,35,167,"BirdieorBetterPercentage125150ya",2009
50,50,"JJ Henry",97,20.88,57,273,"BirdieorBetterPercentage125150ya",2009
51,51,"Brendon Todd",53,20.87,24,115,"BirdieorBetterPercentage125150ya",2009
52,52,"Angel Cabrera",55,20.83,25,120,"BirdieorBetterPercentage125150ya",2009
52,52,"Scott Verplank",88,20.83,45,216,"BirdieorBetterPercentage125150ya",2009
54,54,"Boo Weekley",79,20.79,42,202,"BirdieorBetterPercentage125150ya",2009
55,55,"Brian Vranesh",51,20.74,28,135,"BirdieorBetterPercentage125150ya",2009
56,56,"Peter Lonard",86,20.73,40,193,"BirdieorBetterPercentage125150ya",2009
57,57,"Nathan Green",104,20.7,53,256,"BirdieorBetterPercentage125150ya",2009
58,58,"Kent Jones",73,20.6,41,199,"BirdieorBetterPercentage125150ya",2009
59,59,"Ted Purdy",101,20.58,57,277,"BirdieorBetterPercentage125150ya",2009
60,60,"Mike Weir",85,20.53,39,190,"BirdieorBetterPercentage125150ya",2009
61,61,"Nick OHern",90,20.52,47,229,"BirdieorBetterPercentage125150ya",2009
62,62,"Rich Beem",77,20.47,35,171,"BirdieorBetterPercentage125150ya",2009
63,63,"John Mallinger",90,20.42,39,191,"BirdieorBetterPercentage125150ya",2009
64,64,"Mark Brooks",55,20.41,20,98,"BirdieorBetterPercentage125150ya",2009
65,65,"Joe Ogilvie",85,20.32,51,251,"BirdieorBetterPercentage125150ya",2009
66,66,"Steve Marino",98,20.3,55,271,"BirdieorBetterPercentage125150ya",2009
67,67,"Brendon de Jonge",90,20.24,51,252,"BirdieorBetterPercentage125150ya",2009
68,68,"Luke Donald",79,20.23,35,173,"BirdieorBetterPercentage125150ya",2009
68,68,"Colt Knost",71,20.23,35,173,"BirdieorBetterPercentage125150ya",2009
70,70,"Steve Lowery",83,20.16,50,248,"BirdieorBetterPercentage125150ya",2009
71,71,"Webb Simpson",94,20.14,58,288,"BirdieorBetterPercentage125150ya",2009
72,72,"Woody Austin",84,19.91,43,216,"BirdieorBetterPercentage125150ya",2009
72,72,"Brian Gay",96,19.91,45,226,"BirdieorBetterPercentage125150ya",2009
74,74,"Robert Allenby",71,19.88,34,171,"BirdieorBetterPercentage125150ya",2009
74,74,"Jarrod Lyle",65,19.88,32,161,"BirdieorBetterPercentage125150ya",2009
76,76,"Glen Day",79,19.87,31,156,"BirdieorBetterPercentage125150ya",2009
77,77,"Sergio Garcia",59,19.86,28,141,"BirdieorBetterPercentage125150ya",2009
78,78,"Heath Slocum",95,19.84,50,252,"BirdieorBetterPercentage125150ya",2009
79,79,"Lee Janzen",74,19.79,37,187,"BirdieorBetterPercentage125150ya",2009
80,80,"Jeff Quinney",78,19.66,35,178,"BirdieorBetterPercentage125150ya",2009
81,81,"Michael Allen",73,19.65,34,173,"BirdieorBetterPercentage125150ya",2009
82,82,"Ben Crane",93,19.58,47,240,"BirdieorBetterPercentage125150ya",2009
83,83,"James Nitties",86,19.55,43,220,"BirdieorBetterPercentage125150ya",2009
84,84,"Hunter Mahan",94,19.53,50,256,"BirdieorBetterPercentage125150ya",2009
85,85,"Casey Wittenberg",71,19.5,31,159,"BirdieorBetterPercentage125150ya",2009
86,86,"Bob Estes",78,19.49,38,195,"BirdieorBetterPercentage125150ya",2009
86,86,"Darron Stiles",52,19.49,23,118,"BirdieorBetterPercentage125150ya",2009
88,88,"Sean OHair",80,19.28,32,166,"BirdieorBetterPercentage125150ya",2009
89,89,"Jonathan Byrd",89,19.2,43,224,"BirdieorBetterPercentage125150ya",2009
90,90,"Greg Owen",97,19.18,47,245,"BirdieorBetterPercentage125150ya",2009
91,91,"Tom Pernice Jr",82,19.07,37,194,"BirdieorBetterPercentage125150ya",2009
92,92,"Brian Davis",103,19.03,43,226,"BirdieorBetterPercentage125150ya",2009
93,93,"Charles Warren",63,19.02,31,163,"BirdieorBetterPercentage125150ya",2009
94,94,"Ryan Palmer",78,18.97,44,232,"BirdieorBetterPercentage125150ya",2009
95,95,"Jeff Klauk",97,18.95,47,248,"BirdieorBetterPercentage125150ya",2009
96,96,"Tommy Armour III",58,18.92,35,185,"BirdieorBetterPercentage125150ya",2009
97,97,"Kevin Streelman",97,18.84,55,292,"BirdieorBetterPercentage125150ya",2009
98,98,"Ernie Els",70,18.8,25,133,"BirdieorBetterPercentage125150ya",2009
99,99,"Paul Goydos",79,18.79,31,165,"BirdieorBetterPercentage125150ya",2009
100,100,"Ryuji Imada",85,18.75,33,176,"BirdieorBetterPercentage125150ya",2009
101,101,"Briny Baird",89,18.72,38,203,"BirdieorBetterPercentage125150ya",2009
101,101,"Todd Hamilton",83,18.72,35,187,"BirdieorBetterPercentage125150ya",2009
103,103,"Richard Johnson",85,18.45,38,206,"BirdieorBetterPercentage125150ya",2009
104,104,"Brett Quigley",92,18.43,40,217,"BirdieorBetterPercentage125150ya",2009
105,105,"Rocco Mediate",79,18.38,34,185,"BirdieorBetterPercentage125150ya",2009
106,106,"Andres Romero",58,18.33,22,120,"BirdieorBetterPercentage125150ya",2009
107,107,"Jason Day",61,18.24,29,159,"BirdieorBetterPercentage125150ya",2009
108,108,"Martin Laird",72,18.23,35,192,"BirdieorBetterPercentage125150ya",2009
109,109,"Chris DiMarco",97,18.15,45,248,"BirdieorBetterPercentage125150ya",2009
109,109,"Lucas Glover",93,18.15,45,248,"BirdieorBetterPercentage125150ya",2009
111,111,"Tom Lehman",55,18.09,17,94,"BirdieorBetterPercentage125150ya",2009
112,112,"Tim Herron",87,18.01,49,272,"BirdieorBetterPercentage125150ya",2009
113,113,"Scott McCarron",91,17.97,39,217,"BirdieorBetterPercentage125150ya",2009
114,114,"Jay Williamson",69,17.96,30,167,"BirdieorBetterPercentage125150ya",2009
115,115,"Kevin Sutherland",96,17.89,39,218,"BirdieorBetterPercentage125150ya",2009
116,116,"Ben Curtis",63,17.83,23,129,"BirdieorBetterPercentage125150ya",2009
117,117,"Kevin Na",91,17.75,41,231,"BirdieorBetterPercentage125150ya",2009
118,118,"Matt Bettencourt",98,17.74,47,265,"BirdieorBetterPercentage125150ya",2009
119,119,"Parker McLachlin",71,17.68,32,181,"BirdieorBetterPercentage125150ya",2009
119,119,"Marc Turnesa",77,17.68,35,198,"BirdieorBetterPercentage125150ya",2009
121,121,"Freddie Jacobson",83,17.67,38,215,"BirdieorBetterPercentage125150ya",2009
122,122,"John Merrick",91,17.59,35,199,"BirdieorBetterPercentage125150ya",2009
123,123,"Davis Love III",89,17.55,43,245,"BirdieorBetterPercentage125150ya",2009
124,124,"Greg Kraft",51,17.54,20,114,"BirdieorBetterPercentage125150ya",2009
124,124,"George McNeill",82,17.54,40,228,"BirdieorBetterPercentage125150ya",2009
124,124,"John Rollins",92,17.54,37,211,"BirdieorBetterPercentage125150ya",2009
127,127,"Ryan Moore",89,17.48,43,246,"BirdieorBetterPercentage125150ya",2009
128,128,"Mark Wilson",99,17.41,47,270,"BirdieorBetterPercentage125150ya",2009
128,128,"YE Yang",83,17.41,39,224,"BirdieorBetterPercentage125150ya",2009
130,130,"Steve Flesch",77,17.37,33,190,"BirdieorBetterPercentage125150ya",2009
131,131,"Alex Cejka",82,17.32,31,179,"BirdieorBetterPercentage125150ya",2009
132,132,"Jimmy Walker",74,17.22,36,209,"BirdieorBetterPercentage125150ya",2009
133,133,"KJ Choi",65,17.19,22,128,"BirdieorBetterPercentage125150ya",2009
134,134,"Tim Petrovic",97,17.18,39,227,"BirdieorBetterPercentage125150ya",2009
135,135,"Bill Haas",91,17.14,42,245,"BirdieorBetterPercentage125150ya",2009
136,136,"Nicholas Thompson",96,17.05,44,258,"BirdieorBetterPercentage125150ya",2009
137,137,"John Senden",100,17.04,46,270,"BirdieorBetterPercentage125150ya",2009
138,138,"Charles Howell III",99,16.99,44,259,"BirdieorBetterPercentage125150ya",2009
138,138,"Vijay Singh",71,16.99,26,153,"BirdieorBetterPercentage125150ya",2009
140,140,"Ken Duke",87,16.97,37,218,"BirdieorBetterPercentage125150ya",2009
141,141,"Chris Stroud",88,16.96,39,230,"BirdieorBetterPercentage125150ya",2009
142,142,"Chad Campbell",90,16.9,36,213,"BirdieorBetterPercentage125150ya",2009
143,143,"Charley Hoffman",97,16.84,49,291,"BirdieorBetterPercentage125150ya",2009
144,144,"Ricky Barnes",67,16.76,29,173,"BirdieorBetterPercentage125150ya",2009
145,145,"David Mathis",82,16.75,35,209,"BirdieorBetterPercentage125150ya",2009
146,146,"Robert Garrigus",83,16.72,49,293,"BirdieorBetterPercentage125150ya",2009
147,147,"Leif Olson",51,16.67,22,132,"BirdieorBetterPercentage125150ya",2009
147,147,"Carl Pettersson",86,16.67,37,222,"BirdieorBetterPercentage125150ya",2009
149,149,"Billy Mayfair",83,16.58,33,199,"BirdieorBetterPercentage125150ya",2009
150,150,"Stewart Cink",79,16.39,30,183,"BirdieorBetterPercentage125150ya",2009
151,151,"Troy Matteson",95,16.32,47,288,"BirdieorBetterPercentage125150ya",2009
152,152,"Tag Ridings",50,16.3,22,135,"BirdieorBetterPercentage125150ya",2009
152,152,"Nick Watney",86,16.3,37,227,"BirdieorBetterPercentage125150ya",2009
154,154,"DJ Trahan",96,16.1,38,236,"BirdieorBetterPercentage125150ya",2009
155,155,"Kirk Triplett",60,16.03,25,156,"BirdieorBetterPercentage125150ya",2009
156,156,"Scott Piercy",85,15.98,35,219,"BirdieorBetterPercentage125150ya",2009
157,157,"Daniel Chopra",89,15.89,41,258,"BirdieorBetterPercentage125150ya",2009
158,158,"Phil Mickelson",66,15.79,21,133,"BirdieorBetterPercentage125150ya",2009
159,159,"Kenny Perry",92,15.68,37,236,"BirdieorBetterPercentage125150ya",2009
160,160,"Matt Weibring",65,15.58,24,154,"BirdieorBetterPercentage125150ya",2009
161,161,"Kevin Stadler",65,15.53,25,161,"BirdieorBetterPercentage125150ya",2009
162,162,"Brad Faxon",59,15.52,18,116,"BirdieorBetterPercentage125150ya",2009
163,163,"Michael Letzig",96,15.44,42,272,"BirdieorBetterPercentage125150ya",2009
164,164,"Will Ma Kenzie",69,15.38,26,169,"BirdieorBetterPercentage125150ya",2009
164,164,"Gary Woodland",53,15.38,18,117,"BirdieorBetterPercentage125150ya",2009
166,166,"Eric Axley",71,15.24,25,164,"BirdieorBetterPercentage125150ya",2009
167,167,"Chez Reavie",81,15.23,30,197,"BirdieorBetterPercentage125150ya",2009
168,168,"Patrick Sheehan",51,15.04,20,133,"BirdieorBetterPercentage125150ya",2009
169,169,"Stuart Appleby",79,15,27,180,"BirdieorBetterPercentage125150ya",2009
170,170,"Aron Price",89,14.92,37,248,"BirdieorBetterPercentage125150ya",2009
171,171,"Derek Fathauer",63,14.91,24,161,"BirdieorBetterPercentage125150ya",2009
172,172,"Brad Adamonis",70,14.86,26,175,"BirdieorBetterPercentage125150ya",2009
173,173,"Kris Blanks",60,14.81,24,162,"BirdieorBetterPercentage125150ya",2009
174,174,"Geoff Ogilvy",78,14.65,23,157,"BirdieorBetterPercentage125150ya",2009
175,175,"Rick Price",54,14.5,19,131,"BirdieorBetterPercentage125150ya",2009
176,176,"Cameron Beckman",87,13.62,29,213,"BirdieorBetterPercentage125150ya",2009
177,177,"Adam Scott",53,13.39,15,112,"BirdieorBetterPercentage125150ya",2009
178,178,"Matt Jones",56,13.38,19,142,"BirdieorBetterPercentage125150ya",2009
179,179,"Mathew Goggin",76,12.85,23,179,"BirdieorBetterPercentage125150ya",2009
180,180,"Peter Tomasulo",61,12.74,20,157,"BirdieorBetterPercentage125150ya",2009
181,181,"Steve Elkington",70,12.22,22,180,"BirdieorBetterPercentage125150ya",2009
182,182,"Brian Bateman",55,10.98,18,164,"BirdieorBetterPercentage125150ya",2009
183,183,"JB Holmes",74,10.93,20,183,"BirdieorBetterPercentage125150ya",2009
184,184,"David Duval",56,10.66,13,122,"BirdieorBetterPercentage125150ya",2009
