"FirstTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2008","FirstTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2008","FirstTeeEarlyRound4ScoringAverage_PLAYERNAME_2008","FirstTeeEarlyRound4ScoringAverage__2008","FirstTeeEarlyRound4ScoringAverage_AVG_2008","FirstTeeEarlyRound4ScoringAverage_TOTALSTROKES_2008","FirstTeeEarlyRound4ScoringAverage_TOTALROUNDS_2008","stat_name","year"
78,78,"Richard Johnson",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2008
78,78,"Kevin Na",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2008
80,80,"Chad Campbell",NA,70.83,425,6,"FirstTeeEarlyRound4ScoringAverage",2008
80,80,"Mathias Gronberg",NA,70.83,425,6,"FirstTeeEarlyRound4ScoringAverage",2008
80,80,"Tim Petrovic",NA,70.83,425,6,"FirstTeeEarlyRound4ScoringAverage",2008
83,83,"Boo Weekley",NA,70.86,496,7,"FirstTeeEarlyRound4ScoringAverage",2008
84,84,"Brian Gay",NA,70.88,567,8,"FirstTeeEarlyRound4ScoringAverage",2008
84,84,"DJ Trahan",NA,70.88,567,8,"FirstTeeEarlyRound4ScoringAverage",2008
86,86,"John Senden",NA,70.9,709,10,"FirstTeeEarlyRound4ScoringAverage",2008
87,87,"Stuart Appleby",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2008
87,87,"Shane Bertsch",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2008
87,87,"Tag Ridings",NA,71,568,8,"FirstTeeEarlyRound4ScoringAverage",2008
87,87,"Chris Stroud",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2008
87,87,"Charles Warren",NA,71,71,1,"FirstTeeEarlyRound4ScoringAverage",2008
93,93,"Tim Herron",NA,71.09,782,11,"FirstTeeEarlyRound4ScoringAverage",2008
94,94,"George McNeill",NA,71.11,640,9,"FirstTeeEarlyRound4ScoringAverage",2008
95,95,"Johnson Wagner",NA,71.13,569,8,"FirstTeeEarlyRound4ScoringAverage",2008
96,96,"Freddie Jacobson",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2008
96,96,"Rocco Mediate",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2008
98,98,"Corey Pavin",NA,71.17,427,6,"FirstTeeEarlyRound4ScoringAverage",2008
99,99,"Briny Baird",NA,71.18,783,11,"FirstTeeEarlyRound4ScoringAverage",2008
99,99,"Nick Watney",NA,71.18,783,11,"FirstTeeEarlyRound4ScoringAverage",2008
101,101,"Glen Day",NA,71.2,356,5,"FirstTeeEarlyRound4ScoringAverage",2008
101,101,"Martin Laird",NA,71.2,712,10,"FirstTeeEarlyRound4ScoringAverage",2008
103,103,"John Rollins",NA,71.22,641,9,"FirstTeeEarlyRound4ScoringAverage",2008
104,104,"Eric Axley",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2008
104,104,"Brad Elder",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2008
104,104,"Justin Leonard",NA,71.25,570,8,"FirstTeeEarlyRound4ScoringAverage",2008
104,104,"Ian Poulter",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2008
104,104,"Brett Quigley",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2008
109,109,"David Toms",NA,71.29,499,7,"FirstTeeEarlyRound4ScoringAverage",2008
110,110,"Brandt Jobe",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2008
110,110,"Kevin Sutherland",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2008
112,112,"Jason Allred",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2008
112,112,"Alex Cejka",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2008
112,112,"Retief Goosen",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2008
112,112,"Ted Purdy",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2008
112,112,"Brandt Snedeker",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2008
112,112,"Vaughn Taylor",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2008
118,118,"Charley Hoffman",NA,71.55,787,11,"FirstTeeEarlyRound4ScoringAverage",2008
119,119,"Paul Casey",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2008
119,119,"Geoff Ogilvy",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2008
121,121,"Camilo Villegas",NA,71.63,573,8,"FirstTeeEarlyRound4ScoringAverage",2008
122,122,"Stephen Ames",NA,71.67,430,6,"FirstTeeEarlyRound4ScoringAverage",2008
122,122,"Chris DiMarco",NA,71.67,430,6,"FirstTeeEarlyRound4ScoringAverage",2008
122,122,"James Driscoll",NA,71.67,645,9,"FirstTeeEarlyRound4ScoringAverage",2008
122,122,"Bill Haas",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2008
122,122,"Doug LaBelle II",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2008
122,122,"Shigeki Maruyama",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2008
128,128,"Brad Adamonis",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2008
128,128,"Harrison Frazar",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2008
130,130,"Nicholas Thompson",NA,71.78,646,9,"FirstTeeEarlyRound4ScoringAverage",2008
131,131,"Michael Allen",NA,71.8,718,10,"FirstTeeEarlyRound4ScoringAverage",2008
131,131,"Michael Letzig",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2008
131,131,"Jeff Quinney",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2008
131,131,"Charlie Wi",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2008
135,135,"Kevin Stadler",NA,71.86,503,7,"FirstTeeEarlyRound4ScoringAverage",2008
136,136,"Rory Sabbatini",NA,71.88,575,8,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Bart Bryant",NA,72,576,8,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Brian Davis",NA,72,288,4,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Todd Hamilton",NA,72,504,7,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Dudley Hart",NA,72,144,2,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Mark Hensby",NA,72,216,3,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Lee Janzen",NA,72,360,5,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Sean OHair",NA,72,360,5,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Jeff Overton",NA,72,360,5,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Carl Pettersson",NA,72,648,9,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Chez Reavie",NA,72,360,5,"FirstTeeEarlyRound4ScoringAverage",2008
137,137,"Vijay Singh",NA,72,216,3,"FirstTeeEarlyRound4ScoringAverage",2008
148,148,"Bubba Watson",NA,72.11,649,9,"FirstTeeEarlyRound4ScoringAverage",2008
149,149,"Nick Flanagan",NA,72.13,577,8,"FirstTeeEarlyRound4ScoringAverage",2008
150,150,"Dustin Johnson",NA,72.14,505,7,"FirstTeeEarlyRound4ScoringAverage",2008
151,151,"Carlos Franco",NA,72.17,433,6,"FirstTeeEarlyRound4ScoringAverage",2008
152,152,"Fred Couples",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2008
152,152,"Cliff Kresge",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2008
154,154,"Alejandro Canizares",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2008
154,154,"Paul Claxton",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2008
154,154,"Ryan Moore",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2008
157,157,"Kevin Streelman",NA,72.29,506,7,"FirstTeeEarlyRound4ScoringAverage",2008
158,158,"Jim Furyk",NA,72.33,217,3,"FirstTeeEarlyRound4ScoringAverage",2008
158,158,"John Merrick",NA,72.33,434,6,"FirstTeeEarlyRound4ScoringAverage",2008
160,160,"Billy Mayfair",NA,72.36,796,11,"FirstTeeEarlyRound4ScoringAverage",2008
161,161,"Paul Goydos",NA,72.43,507,7,"FirstTeeEarlyRound4ScoringAverage",2008
161,161,"Troy Matteson",NA,72.43,507,7,"FirstTeeEarlyRound4ScoringAverage",2008
161,161,"YE Yang",NA,72.43,507,7,"FirstTeeEarlyRound4ScoringAverage",2008
164,164,"Woody Austin",NA,72.5,725,10,"FirstTeeEarlyRound4ScoringAverage",2008
164,164,"John Mallinger",NA,72.5,580,8,"FirstTeeEarlyRound4ScoringAverage",2008
164,164,"Scott McCarron",NA,72.5,145,2,"FirstTeeEarlyRound4ScoringAverage",2008
164,164,"Parker McLachlin",NA,72.5,580,8,"FirstTeeEarlyRound4ScoringAverage",2008
164,164,"John Riegger",NA,72.5,435,6,"FirstTeeEarlyRound4ScoringAverage",2008
169,169,"Frank Lickliter II",NA,72.55,798,11,"FirstTeeEarlyRound4ScoringAverage",2008
170,170,"Patrick Sheehan",NA,72.58,871,12,"FirstTeeEarlyRound4ScoringAverage",2008
171,171,"Kyle Thompson",NA,72.67,218,3,"FirstTeeEarlyRound4ScoringAverage",2008
172,172,"Craig Kanada",NA,72.75,291,4,"FirstTeeEarlyRound4ScoringAverage",2008
173,173,"Daniel Chopra",NA,72.8,364,5,"FirstTeeEarlyRound4ScoringAverage",2008
174,174,"Robert Allenby",NA,72.88,583,8,"FirstTeeEarlyRound4ScoringAverage",2008
175,175,"Rich Beem",NA,73,730,10,"FirstTeeEarlyRound4ScoringAverage",2008
175,175,"David Duval",NA,73,292,4,"FirstTeeEarlyRound4ScoringAverage",2008
175,175,"Tom Scherrer",NA,73,73,1,"FirstTeeEarlyRound4ScoringAverage",2008
178,178,"Matt Jones",NA,73.1,731,10,"FirstTeeEarlyRound4ScoringAverage",2008
179,179,"Kenneth Ferrie",NA,73.17,439,6,"FirstTeeEarlyRound4ScoringAverage",2008
180,180,"Marco Dawson",NA,73.25,293,4,"FirstTeeEarlyRound4ScoringAverage",2008
181,181,"Brett Rumford",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2008
181,181,"Jimmy Walker",NA,73.33,440,6,"FirstTeeEarlyRound4ScoringAverage",2008
183,183,"Stephen Leaney",NA,73.4,367,5,"FirstTeeEarlyRound4ScoringAverage",2008
184,184,"Greg Kraft",NA,73.5,147,2,"FirstTeeEarlyRound4ScoringAverage",2008
184,184,"Scott Verplank",NA,73.5,294,4,"FirstTeeEarlyRound4ScoringAverage",2008
186,186,"Matt Kuchar",NA,73.6,368,5,"FirstTeeEarlyRound4ScoringAverage",2008
186,186,"Jay Williamson",NA,73.6,368,5,"FirstTeeEarlyRound4ScoringAverage",2008
188,188,"Billy Andrade",NA,74,296,4,"FirstTeeEarlyRound4ScoringAverage",2008
188,188,"Angel Cabrera",NA,74,370,5,"FirstTeeEarlyRound4ScoringAverage",2008
188,188,"Travis Perkins",NA,74,148,2,"FirstTeeEarlyRound4ScoringAverage",2008
191,191,"Jim McGovern",NA,74.5,298,4,"FirstTeeEarlyRound4ScoringAverage",2008
192,192,"Will Ma Kenzie",NA,74.67,224,3,"FirstTeeEarlyRound4ScoringAverage",2008
193,193,"Tommy Armour III",NA,75,225,3,"FirstTeeEarlyRound4ScoringAverage",2008
193,193,"Justin Bolli",NA,75,375,5,"FirstTeeEarlyRound4ScoringAverage",2008
195,195,"Jin Park",NA,75.4,377,5,"FirstTeeEarlyRound4ScoringAverage",2008
