"YTDRoundsin60sStreak_RANKTHISWEEK_2016","YTDRoundsin60sStreak_RANKLASTWEEK_2016","YTDRoundsin60sStreak_PLAYERNAME_2016","YTDRoundsin60sStreak__2016","YTDRoundsin60sStreak_BESTSTREAK_2016","stat_name","year"
17,17,"Sean OHair",NA,6,"YTDRoundsin60sStreak",2016
17,17,"Brandt Snedeker",NA,6,"YTDRoundsin60sStreak",2016
17,17,"Brett Stegmaier",NA,6,"YTDRoundsin60sStreak",2016
17,17,"Kevin Streelman",NA,6,"YTDRoundsin60sStreak",2016
17,17,"Justin Thomas",NA,6,"YTDRoundsin60sStreak",2016
17,17,"Harold Varner III",NA,6,"YTDRoundsin60sStreak",2016
17,17,"Bubba Watson",NA,6,"YTDRoundsin60sStreak",2016
38,38,"Zac Blair",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Jason Bohn",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Scott Brown",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Paul Casey",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Kevin Chappell",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Stewart Cink",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Emiliano Grillo",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Russell Henley",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Jim Herman",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Matt Kuchar",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Luke List",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Andrew Loupe",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Peter Malnati",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Graeme McDowell",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Rory McIlroy",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Phil Mickelson",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Ryan Moore",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Greg Owen",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Scott Pinckney",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Hunter Stewart",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Tyrone Van Aswegen",NA,5,"YTDRoundsin60sStreak",2016
38,38,"Jimmy Walker",NA,5,"YTDRoundsin60sStreak",2016
60,60,"Shane Bertsch",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Jonas Blixt",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Bronson Burgoon",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Roberto Castro",NA,4,"YTDRoundsin60sStreak",2016
60,60,"KJ Choi",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Tim Clark",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Jason Day",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Brendon de Jonge",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Harris English",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Ross Fisher",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Matthew Fitzpatrick",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Sergio Garcia",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Robert Garrigus",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Fabian Gomez",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Bill Haas",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Padraig Harrington",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Scott Hend",NA,4,"YTDRoundsin60sStreak",2016
60,60,"JB Holmes",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Mark Hubbard",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Dustin Johnson",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Michael Kim",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Patton Kizzire",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Colt Knost",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Brooks Koepka",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Jason Kokrak",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Scott Langley",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Spencer Levin",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Ben Martin",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Nick Mason",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Chez Reavie",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Kyle Reifers",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Justin Rose",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Charl Schwartzel",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Webb Simpson",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Jordan Spieth",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Brendan Steele",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Daniel Summerhays",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Hudson Swafford",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Nick Taylor",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Michael Thompson",NA,4,"YTDRoundsin60sStreak",2016
60,60,"David Toms",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Will Wilcox",NA,4,"YTDRoundsin60sStreak",2016
60,60,"Tim Wilkinson",NA,4,"YTDRoundsin60sStreak",2016
103,103,"Thomas Aiken",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Tyler Aldridge",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Byeong Hun An",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Aaron Baddeley",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Ricky Barnes",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Ryan Blaum",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Steven Bowditch",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Bud Cauley",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Alex Cejka",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Chad Collins",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Ben Crane",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Derek Ernst",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Derek Fathauer",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Lucas Glover",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Jason Gore",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Branden Grace",NA,3,"YTDRoundsin60sStreak",2016
103,103,"James Hahn",NA,3,"YTDRoundsin60sStreak",2016
103,103,"David Hearn",NA,3,"YTDRoundsin60sStreak",2016
103,103,"JJ Henry",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Morgan Hoffmann",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Hiroshi Iwata",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Freddie Jacobson",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Thongchai Jaidee",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Zach Johnson",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Sung Kang",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Daisuke Kataoka",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Satoshi Kodaira",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Danny Lee",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Lucas Lee",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Justin Leonard",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Hao Tong Li",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Troy Merritt",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Francesco Molinari",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Henrik Norlander",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Carlos Ortiz",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Rod Pampling",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Cameron Percy",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Dicky Pride",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Jon Rahm",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Patrick Rodgers",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Rory Sabbatini",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Sam Saunders",NA,3,"YTDRoundsin60sStreak",2016
103,103,"John Senden",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Vijay Singh",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Scott Stallings",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Shawn Stefani",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Robert Streb",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Steve Stricker",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Brian Stuard",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Vaughn Taylor",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Brendon Todd",NA,3,"YTDRoundsin60sStreak",2016
103,103,"DJ Trahan",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Dawie van der Walt",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Jhonattan Vegas",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Camilo Villegas",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Steve Wheatcroft",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Danny Willett",NA,3,"YTDRoundsin60sStreak",2016
103,103,"Mark Wilson",NA,3,"YTDRoundsin60sStreak",2016
161,161,"Blake Adams",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Matt Atkins",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Blayne Barber",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Cameron Beckman",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Keegan Bradley",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Jonathan Byrd",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Angel Cabrera",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Rafa Cabrera Bello",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Miguel Angel Carballo",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Rodolfo Cazaubon",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Erik Compton",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Jon Curran",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Brian Davis",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Luke Donald",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Jamie Donaldson",NA,2,"YTDRoundsin60sStreak",2016
161,161,"James Driscoll",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Matt Every",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Gonzalo Fdez Castano",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Jorge Fernandez Valdes",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Martin Flores",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Brian Gay",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Rhein Gibson",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Retief Goosen",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Chesson Hadley",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Mark Hensby",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Charley Hoffman",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Tom Hoge",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Billy Horschel",NA,2,"YTDRoundsin60sStreak",2016
161,161,"David Howell",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Ryo Ishikawa",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Matt Jones",NA,2,"YTDRoundsin60sStreak",2016
161,161,"KT Kim",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Whee Kim",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Chris Kirk",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Anirban Lahiri",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Martin Laird",NA,2,"YTDRoundsin60sStreak",2016
161,161,"DH Lee",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Davis Love III",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Will Ma Kenzie",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Hunter Mahan",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Steve Marino",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Prayad Marksaeng",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Lee McCoy",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Yusaku Miyazato",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Bryce Molder",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Geoff Ogilvy",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Louis Oosthuizen",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Rob Oppenheim",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Jeff Overton",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Paul Peterson",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Carl Pettersson",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Martin Piller",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Ian Poulter",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Ted Purdy",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Wes Roach",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Andres Romero",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Ollie Schniederjans",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Cameron Smith",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Kyle Stanley",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Henrik Stenson",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Chris Stroud",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Bo Van Pelt",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Nick Watney",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Boo Weekley",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Bernd Wiesberger",NA,2,"YTDRoundsin60sStreak",2016
161,161,"Chris Wood",NA,2,"YTDRoundsin60sStreak",2016
