"DrivingPct300Measured_RANKTHISWEEK_2010","DrivingPct300Measured_RANKLASTWEEK_2010","DrivingPct300Measured_PLAYERNAME_2010","DrivingPct300Measured_ROUNDS_2010","DrivingPct300Measured_Pct_2010","DrivingPct300Measured_TOTALDRIVESFOR300_2010","DrivingPct300Measured_TOTALDRVSOVERALL_2010","DrivingPct300Measured_RELATIVETOPAR_2010","stat_name","year"
1,1,"Robert Garrigus",71,72.31,94,130,-0.05,"DrivingPct300Measured",2010
2,2,"Bubba Watson",77,66,99,150,-0.35,"DrivingPct300Measured",2010
3,3,"Dustin Johnson",83,65.71,92,140,-0.33,"DrivingPct300Measured",2010
4,4,"Brett Wetterich",54,62.96,68,108,-0.06,"DrivingPct300Measured",2010
5,5,"JB Holmes",100,61.98,119,192,-0.25,"DrivingPct300Measured",2010
6,6,"Charles Warren",64,58.93,66,112,-0.08,"DrivingPct300Measured",2010
7,7,"John Daly",63,58.82,60,102,-0.05,"DrivingPct300Measured",2010
8,8,"Angel Cabrera",64,58.49,62,106,-0.21,"DrivingPct300Measured",2010
9,9,"Graham DeLaet",88,57.93,95,164,-0.23,"DrivingPct300Measured",2010
10,10,"Rory McIlroy",54,51.14,45,88,-0.33,"DrivingPct300Measured",2010
11,11,"Aaron Baddeley",94,50,92,184,-0.08,"DrivingPct300Measured",2010
11,11,"Phil Mickelson",76,50,64,128,-0.19,"DrivingPct300Measured",2010
11,11,"DJ Trahan",92,50,92,184,-0.16,"DrivingPct300Measured",2010
14,14,"Martin Flores",75,49.3,70,142,-0.16,"DrivingPct300Measured",2010
15,15,"Davis Love III",79,48.63,71,146,-0.34,"DrivingPct300Measured",2010
16,16,"Charley Hoffman",85,46.39,77,166,-0.3,"DrivingPct300Measured",2010
17,17,"Troy Matteson",84,45.24,76,168,-0.08,"DrivingPct300Measured",2010
18,18,"Jarrod Lyle",54,44.57,41,92,-0.17,"DrivingPct300Measured",2010
19,19,"Jason Day",82,44.23,69,156,-0.19,"DrivingPct300Measured",2010
20,20,"Nick Watney",91,44.08,67,152,-0.31,"DrivingPct300Measured",2010
21,21,"Alex Prugh",88,43.02,74,172,-0.3,"DrivingPct300Measured",2010
22,22,"Scott Piercy",88,42.05,74,176,-0.15,"DrivingPct300Measured",2010
23,23,"Cameron Percy",73,41.67,55,132,-0.13,"DrivingPct300Measured",2010
24,24,"Adam Scott",70,41.38,48,116,-0.33,"DrivingPct300Measured",2010
25,25,"Andres Romero",73,41.1,60,146,-0.07,"DrivingPct300Measured",2010
26,26,"Martin Laird",91,41.01,73,178,-0.23,"DrivingPct300Measured",2010
27,27,"Garth Mulroy",53,40.82,40,98,-0.18,"DrivingPct300Measured",2010
28,28,"Charles Howell III",103,39.9,79,198,-0.25,"DrivingPct300Measured",2010
29,29,"Mathias Gronberg",61,39.62,42,106,-0.29,"DrivingPct300Measured",2010
30,30,"Daniel Chopra",74,39.19,58,148,-0.22,"DrivingPct300Measured",2010
31,31,"Jimmy Walker",82,39.1,61,156,-0.15,"DrivingPct300Measured",2010
32,32,"Sergio Garcia",58,38.75,31,80,-0.32,"DrivingPct300Measured",2010
33,33,"Roger Tambellini",77,38.41,53,138,-0.15,"DrivingPct300Measured",2010
34,34,"Jeff Overton",89,38.27,62,162,-0.1,"DrivingPct300Measured",2010
35,35,"Paul Casey",64,37.5,36,96,-0.33,"DrivingPct300Measured",2010
36,36,"Ryan Palmer",84,37.2,61,164,-0.16,"DrivingPct300Measured",2010
37,37,"Lucas Glover",75,37.1,46,124,-0.41,"DrivingPct300Measured",2010
38,38,"Derek Lamely",81,36.99,54,146,-0.11,"DrivingPct300Measured",2010
39,39,"Matt Bettencourt",91,36.71,58,158,-0.36,"DrivingPct300Measured",2010
40,40,"JJ Henry",92,36.59,60,164,-0.35,"DrivingPct300Measured",2010
41,41,"Stewart Cink",84,35.71,50,140,-0.3,"DrivingPct300Measured",2010
41,41,"George McNeill",79,35.71,55,154,-0.05,"DrivingPct300Measured",2010
41,41,"John Rollins",81,35.71,55,154,-0.05,"DrivingPct300Measured",2010
44,44,"Greg Owen",69,35.51,49,138,-0.06,"DrivingPct300Measured",2010
45,45,"Padraig Harrington",57,35.42,34,96,-0.09,"DrivingPct300Measured",2010
46,46,"John Merrick",109,35.35,70,198,-0.16,"DrivingPct300Measured",2010
47,47,"Kevin Stadler",86,35.26,55,156,-0.2,"DrivingPct300Measured",2010
48,48,"David Lutterus",69,34.92,44,126,-0.2,"DrivingPct300Measured",2010
49,49,"Cameron Tringale",55,34.69,34,98,-0.24,"DrivingPct300Measured",2010
50,50,"James Driscoll",78,34.62,54,156,-0.28,"DrivingPct300Measured",2010
51,51,"Rickie Fowler",98,34.57,65,188,-0.15,"DrivingPct300Measured",2010
51,51,"Bill Haas",87,34.57,56,162,-0.21,"DrivingPct300Measured",2010
53,53,"Matt Every",60,34.48,40,116,-0.35,"DrivingPct300Measured",2010
54,54,"Josh Teater",101,34.34,68,198,-0.21,"DrivingPct300Measured",2010
55,55,"Chris Wilson",65,33.9,40,118,-0.28,"DrivingPct300Measured",2010
56,56,"Boo Weekley",88,33.75,54,160,-0.15,"DrivingPct300Measured",2010
57,57,"Blake Adams",84,33.54,55,164,-0.25,"DrivingPct300Measured",2010
58,58,"Bill Lunde",79,33.33,50,150,-0.18,"DrivingPct300Measured",2010
58,58,"Andrew McLardy",52,33.33,32,96,0.06,"DrivingPct300Measured",2010
60,60,"Matt Jones",89,33.15,59,178,-0.2,"DrivingPct300Measured",2010
61,61,"Brenden Pappas",66,33.06,41,124,-0.15,"DrivingPct300Measured",2010
62,62,"Vijay Singh",75,32.81,42,128,-0.17,"DrivingPct300Measured",2010
62,62,"Bo Van Pelt",104,32.81,63,192,-0.32,"DrivingPct300Measured",2010
64,64,"Michael Letzig",84,32.74,55,168,-0.27,"DrivingPct300Measured",2010
65,65,"John Senden",103,32.63,62,190,-0.21,"DrivingPct300Measured",2010
66,66,"Marc Leishman",87,32.28,51,158,-0.24,"DrivingPct300Measured",2010
67,67,"Will Ma Kenzie",72,31.25,45,144,-0.09,"DrivingPct300Measured",2010
68,68,"Chris Couch",66,31.06,41,132,-0.24,"DrivingPct300Measured",2010
69,69,"Steve Elkington",74,30.88,42,136,-0.38,"DrivingPct300Measured",2010
70,70,"Steve Marino",81,30.43,42,138,0.02,"DrivingPct300Measured",2010
71,71,"Tom Gillis",97,30.41,59,194,-0.27,"DrivingPct300Measured",2010
72,72,"Kenny Perry",69,30.17,35,116,-0.11,"DrivingPct300Measured",2010
73,73,"Retief Goosen",75,29.66,35,118,-0.26,"DrivingPct300Measured",2010
74,74,"David Duval",71,29.51,36,122,-0.31,"DrivingPct300Measured",2010
75,75,"Tim Herron",79,29.45,43,146,-0.28,"DrivingPct300Measured",2010
76,76,"Scott McCarron",90,29.44,53,180,-0.3,"DrivingPct300Measured",2010
77,77,"Ted Purdy",86,29.27,48,164,-0.1,"DrivingPct300Measured",2010
78,78,"Ernie Els",72,29.17,35,120,-0.29,"DrivingPct300Measured",2010
78,78,"Nicholas Thompson",88,29.17,49,168,-0.14,"DrivingPct300Measured",2010
78,78,"Camilo Villegas",78,29.17,35,120,-0.43,"DrivingPct300Measured",2010
81,81,"Kevin Sutherland",86,29.07,50,172,-0.34,"DrivingPct300Measured",2010
82,82,"Hunter Mahan",85,29.05,43,148,-0.23,"DrivingPct300Measured",2010
83,83,"Jeev Milkha Singh",59,28.85,30,104,-0.2,"DrivingPct300Measured",2010
84,84,"Henrik Bjornstad",72,28.79,38,132,-0.24,"DrivingPct300Measured",2010
85,85,"Sean OHair",84,28.57,40,140,-0.25,"DrivingPct300Measured",2010
86,86,"Rory Sabbatini",79,28.47,41,144,-0.34,"DrivingPct300Measured",2010
87,87,"Stuart Appleby",101,28.42,54,190,-0.37,"DrivingPct300Measured",2010
88,88,"Jonathan Byrd",85,28.24,48,170,-0.21,"DrivingPct300Measured",2010
89,89,"Brendon de Jonge",114,27.94,57,204,-0.28,"DrivingPct300Measured",2010
90,90,"Roland Thatcher",72,27.78,40,144,0.03,"DrivingPct300Measured",2010
91,91,"Jeff Gove",57,27.45,28,102,-0.14,"DrivingPct300Measured",2010
92,92,"Mathew Goggin",85,27.11,45,166,-0.16,"DrivingPct300Measured",2010
93,93,"Chris Stroud",90,26.92,42,156,-0.29,"DrivingPct300Measured",2010
94,94,"Chris Tidland",77,26.71,39,146,-0.26,"DrivingPct300Measured",2010
95,95,"Bob Estes",79,26.62,41,154,-0.24,"DrivingPct300Measured",2010
96,96,"Kevin Streelman",90,26.16,45,172,-0.33,"DrivingPct300Measured",2010
97,97,"Kris Blanks",91,25.9,43,166,-0.19,"DrivingPct300Measured",2010
98,98,"Rich Barcelo",70,25.81,32,124,-0.06,"DrivingPct300Measured",2010
98,98,"Joe Ogilvie",99,25.81,48,186,-0.29,"DrivingPct300Measured",2010
100,100,"Troy Merritt",86,25.6,43,168,-0.16,"DrivingPct300Measured",2010
101,101,"Pat Perez",90,25.56,46,180,-0.28,"DrivingPct300Measured",2010
102,102,"Ryan Moore",80,25.36,35,138,-0.17,"DrivingPct300Measured",2010
103,103,"Robert Allenby",76,25,31,124,-0.29,"DrivingPct300Measured",2010
103,103,"Geoff Ogilvy",62,25,26,104,-0.42,"DrivingPct300Measured",2010
103,103,"Justin Rose",78,25,38,152,-0.37,"DrivingPct300Measured",2010
103,103,"Vance Veazey",58,25,26,104,-0.04,"DrivingPct300Measured",2010
107,107,"Lee Janzen",77,24.68,38,154,-0.18,"DrivingPct300Measured",2010
108,108,"Trevor Immelman",55,24.44,22,90,-0.09,"DrivingPct300Measured",2010
109,109,"Cliff Kresge",50,23.91,22,92,0.14,"DrivingPct300Measured",2010
110,110,"Justin Bolli",55,23.47,23,98,0.04,"DrivingPct300Measured",2010
111,111,"YE Yang",72,23.33,28,120,-0.25,"DrivingPct300Measured",2010
112,112,"Paul Stankowski",62,23.15,25,108,-0.2,"DrivingPct300Measured",2010
113,113,"Steve Lowery",67,23.02,29,126,-0.24,"DrivingPct300Measured",2010
114,114,"James Nitties",92,22.67,39,172,-0.33,"DrivingPct300Measured",2010
114,114,"Brian Stuard",81,22.67,34,150,-0.21,"DrivingPct300Measured",2010
116,116,"Steve Wheatcroft",74,22.58,28,124,-0.04,"DrivingPct300Measured",2010
117,117,"Ricky Barnes",103,22.53,41,182,-0.15,"DrivingPct300Measured",2010
118,118,"Shaun Micheel",70,22.41,26,116,-0.12,"DrivingPct300Measured",2010
119,119,"Michael Bradley",77,21.92,32,146,-0.25,"DrivingPct300Measured",2010
120,120,"Vaughn Taylor",87,21.26,37,174,-0.41,"DrivingPct300Measured",2010
121,121,"Cameron Beckman",68,21.09,27,128,-0.19,"DrivingPct300Measured",2010
122,122,"Freddie Jacobson",83,21.08,35,166,-0.09,"DrivingPct300Measured",2010
123,123,"Webb Simpson",98,20.92,41,196,-0.17,"DrivingPct300Measured",2010
124,124,"KJ Choi",82,20.59,28,136,-0.39,"DrivingPct300Measured",2010
124,124,"Jay Williamson",76,20.59,28,136,-0.25,"DrivingPct300Measured",2010
126,126,"Charlie Wi",95,20.53,39,190,-0.21,"DrivingPct300Measured",2010
127,127,"Chad Campbell",95,20.22,36,178,-0.25,"DrivingPct300Measured",2010
128,128,"Billy Mayfair",78,20,28,140,-0.25,"DrivingPct300Measured",2010
129,129,"Johnson Wagner",85,19.75,32,162,-0.09,"DrivingPct300Measured",2010
130,130,"Aron Price",70,19.53,25,128,-0.32,"DrivingPct300Measured",2010
131,131,"Rod Pampling",77,19.48,30,154,-0.03,"DrivingPct300Measured",2010
132,132,"JP Hayes",79,18.67,28,150,-0.04,"DrivingPct300Measured",2010
133,133,"Carl Pettersson",99,18.13,33,182,-0.15,"DrivingPct300Measured",2010
134,134,"Matt Kuchar",97,18.07,30,166,-0.3,"DrivingPct300Measured",2010
135,135,"John Mallinger",78,18.06,26,144,-0.12,"DrivingPct300Measured",2010
136,136,"Joe Durant",67,18.03,22,122,-0.14,"DrivingPct300Measured",2010
137,137,"Michael Sim",64,17.8,21,118,0,"DrivingPct300Measured",2010
138,138,"Nathan Green",86,17.68,29,164,-0.28,"DrivingPct300Measured",2010
139,139,"Ian Poulter",55,17.57,13,74,0.08,"DrivingPct300Measured",2010
140,140,"Zach Johnson",93,17.09,27,158,-0.26,"DrivingPct300Measured",2010
141,141,"Skip Kendall",58,17,17,100,-0.29,"DrivingPct300Measured",2010
142,142,"Stephen Ames",75,16.67,24,144,-0.17,"DrivingPct300Measured",2010
143,143,"David Toms",86,16.23,25,154,-0.08,"DrivingPct300Measured",2010
144,144,"Kevin Na",94,15.88,27,170,-0.22,"DrivingPct300Measured",2010
145,145,"Jason Bohn",84,15.85,26,164,0.04,"DrivingPct300Measured",2010
146,146,"Spencer Levin",110,15.69,32,204,-0.28,"DrivingPct300Measured",2010
147,147,"Brian Davis",101,15.66,31,198,-0.35,"DrivingPct300Measured",2010
148,148,"Dean Wilson",54,15.63,15,96,0.07,"DrivingPct300Measured",2010
149,149,"Jason Dufner",87,15.58,24,154,-0.13,"DrivingPct300Measured",2010
150,150,"Garrett Willis",82,15.38,24,156,-0.33,"DrivingPct300Measured",2010
151,151,"DA Points",90,15.34,27,176,-0.37,"DrivingPct300Measured",2010
152,152,"Woody Austin",93,15.17,27,178,0,"DrivingPct300Measured",2010
153,153,"Chris Riley",73,14.93,20,134,-0.15,"DrivingPct300Measured",2010
154,154,"Chris DiMarco",88,14.88,25,168,-0.12,"DrivingPct300Measured",2010
155,155,"Michael Connell",89,14.81,24,162,-0.08,"DrivingPct300Measured",2010
156,156,"Mark Wilson",87,14.46,24,166,0.04,"DrivingPct300Measured",2010
157,157,"Ben Crane",85,14.19,21,148,-0.1,"DrivingPct300Measured",2010
158,158,"Rocco Mediate",71,14.18,19,134,-0.11,"DrivingPct300Measured",2010
159,159,"Steve Stricker",73,14.17,17,120,-0.24,"DrivingPct300Measured",2010
160,160,"Jerod Turner",54,14.13,13,92,0.08,"DrivingPct300Measured",2010
161,161,"Briny Baird",87,13.86,23,166,-0.26,"DrivingPct300Measured",2010
162,162,"Brett Quigley",96,13.68,26,190,-0.42,"DrivingPct300Measured",2010
163,163,"Tim Petrovic",105,13.11,27,206,-0.3,"DrivingPct300Measured",2010
164,164,"Jerry Kelly",99,12.94,22,170,-0.27,"DrivingPct300Measured",2010
165,165,"Jim Furyk",76,12.88,17,132,-0.06,"DrivingPct300Measured",2010
166,166,"Ryuji Imada",90,12.78,23,180,-0.13,"DrivingPct300Measured",2010
167,167,"Alex Cejka",81,12.67,19,150,-0.37,"DrivingPct300Measured",2010
168,168,"Heath Slocum",97,12.65,21,166,-0.14,"DrivingPct300Measured",2010
169,169,"Kevin Johnson",62,12.5,14,112,-0.14,"DrivingPct300Measured",2010
169,169,"Justin Leonard",89,12.5,20,160,-0.1,"DrivingPct300Measured",2010
169,169,"Bryce Molder",84,12.5,20,160,-0.3,"DrivingPct300Measured",2010
172,172,"Steve Flesch",78,12.14,17,140,-0.06,"DrivingPct300Measured",2010
173,173,"Mark Calcavecchia",50,11.84,9,76,0.11,"DrivingPct300Measured",2010
174,174,"Tom Pernice Jr",74,11.29,14,124,-0.29,"DrivingPct300Measured",2010
175,175,"Luke Donald",71,11.21,13,116,-0.23,"DrivingPct300Measured",2010
176,176,"Brent Delahoussaye",57,10.78,11,102,-0.18,"DrivingPct300Measured",2010
177,177,"Jeff Quinney",91,10.34,18,174,-0.44,"DrivingPct300Measured",2010
178,178,"Jeff Maggert",76,10.29,14,136,0,"DrivingPct300Measured",2010
179,179,"Richard Johnson",90,10.26,16,156,-0.56,"DrivingPct300Measured",2010
180,180,"Chad Collins",87,9.49,15,158,0.07,"DrivingPct300Measured",2010
181,181,"Brandt Snedeker",89,9.41,16,170,-0.44,"DrivingPct300Measured",2010
182,182,"Greg Chalmers",93,8.6,16,186,-0.19,"DrivingPct300Measured",2010
183,183,"Tim Clark",88,8.44,13,154,-0.23,"DrivingPct300Measured",2010
184,184,"Craig Bowden",56,7.84,8,102,0,"DrivingPct300Measured",2010
185,185,"Mike Weir",59,7.45,7,94,-0.29,"DrivingPct300Measured",2010
186,186,"Brad Faxon",58,7.41,8,108,-0.13,"DrivingPct300Measured",2010
187,187,"Scott Verplank",74,7.38,9,122,-0.56,"DrivingPct300Measured",2010
188,188,"Ben Curtis",78,5.71,8,140,-0.25,"DrivingPct300Measured",2010
189,189,"Greg Kraft",52,5.43,5,92,0.2,"DrivingPct300Measured",2010
190,190,"Paul Goydos",78,4.05,6,148,0.33,"DrivingPct300Measured",2010
191,191,"Brian Gay",101,3.8,7,184,0,"DrivingPct300Measured",2010
192,192,"Omar Uresti",74,3.68,5,136,0,"DrivingPct300Measured",2010
