"DrivingDistanceAllDrives_RANKTHISWEEK_2010","DrivingDistanceAllDrives_RANKLASTWEEK_2010","DrivingDistanceAllDrives_PLAYERNAME_2010","DrivingDistanceAllDrives_ROUNDS_2010","DrivingDistanceAllDrives_ALLDRIVES_2010","DrivingDistanceAllDrives_TOTALDISTANCE_2010","DrivingDistanceAllDrives_OFDRIVES_2010","stat_name","year"
55,55,"Kevin Stadler",86,284.6,285733,1004,"DrivingDistanceAllDrives",2010
56,56,"Ryan Moore",80,284.5,242677,853,"DrivingDistanceAllDrives",2010
56,56,"Kevin Streelman",90,284.5,317517,1116,"DrivingDistanceAllDrives",2010
58,58,"Steve Marino",81,284.4,250856,882,"DrivingDistanceAllDrives",2010
59,59,"Tim Herron",79,284.3,273471,962,"DrivingDistanceAllDrives",2010
59,59,"Camilo Villegas",78,284.3,221717,780,"DrivingDistanceAllDrives",2010
61,61,"Jonathan Byrd",85,284.2,324567,1142,"DrivingDistanceAllDrives",2010
61,61,"Bill Haas",87,284.2,296136,1042,"DrivingDistanceAllDrives",2010
61,61,"Bill Lunde",79,284.2,264296,930,"DrivingDistanceAllDrives",2010
61,61,"Ted Purdy",86,284.2,296412,1043,"DrivingDistanceAllDrives",2010
61,61,"Nicholas Thompson",88,284.2,304426,1071,"DrivingDistanceAllDrives",2010
66,66,"Roger Tambellini",77,284.1,244913,862,"DrivingDistanceAllDrives",2010
67,67,"Stuart Appleby",101,283.7,347796,1226,"DrivingDistanceAllDrives",2010
68,68,"JJ Henry",92,283.6,311652,1099,"DrivingDistanceAllDrives",2010
68,68,"Joe Ogilvie",99,283.6,339129,1196,"DrivingDistanceAllDrives",2010
70,70,"David Lutterus",69,283.5,221420,781,"DrivingDistanceAllDrives",2010
71,71,"Matt Jones",89,283.4,315110,1112,"DrivingDistanceAllDrives",2010
71,71,"Will Ma Kenzie",72,283.4,268975,949,"DrivingDistanceAllDrives",2010
73,73,"Andrew McLardy",52,283.1,173818,614,"DrivingDistanceAllDrives",2010
73,73,"Geoff Ogilvy",62,283.1,198203,700,"DrivingDistanceAllDrives",2010
75,75,"John Merrick",109,283,363874,1286,"DrivingDistanceAllDrives",2010
75,75,"Jimmy Walker",82,283,274791,971,"DrivingDistanceAllDrives",2010
77,77,"Ernie Els",72,282.9,217817,770,"DrivingDistanceAllDrives",2010
77,77,"Michael Letzig",84,282.9,315172,1114,"DrivingDistanceAllDrives",2010
77,77,"Jeev Milkha Singh",59,282.9,204222,722,"DrivingDistanceAllDrives",2010
77,77,"Steve Wheatcroft",74,282.9,227990,806,"DrivingDistanceAllDrives",2010
81,81,"Padraig Harrington",57,282.8,173082,612,"DrivingDistanceAllDrives",2010
82,82,"Steve Lowery",67,282.6,219560,777,"DrivingDistanceAllDrives",2010
83,83,"Blake Adams",84,282.4,294498,1043,"DrivingDistanceAllDrives",2010
83,83,"Jeff Gove",57,282.4,173084,613,"DrivingDistanceAllDrives",2010
83,83,"Greg Owen",69,282.4,243718,863,"DrivingDistanceAllDrives",2010
86,86,"Chris Tidland",77,282.3,268498,951,"DrivingDistanceAllDrives",2010
87,87,"Sergio Garcia",58,282.2,141089,500,"DrivingDistanceAllDrives",2010
87,87,"Troy Merritt",86,282.2,302469,1072,"DrivingDistanceAllDrives",2010
89,89,"Brenden Pappas",66,282.1,215544,764,"DrivingDistanceAllDrives",2010
89,89,"John Senden",103,282.1,341888,1212,"DrivingDistanceAllDrives",2010
91,91,"Mathew Goggin",85,281.9,298567,1059,"DrivingDistanceAllDrives",2010
91,91,"YE Yang",72,281.9,229993,816,"DrivingDistanceAllDrives",2010
93,93,"Robert Allenby",76,281.8,240653,854,"DrivingDistanceAllDrives",2010
93,93,"Paul Stankowski",62,281.8,208530,740,"DrivingDistanceAllDrives",2010
95,95,"Roland Thatcher",72,281.7,266488,946,"DrivingDistanceAllDrives",2010
96,96,"Henrik Bjornstad",72,281.5,231405,822,"DrivingDistanceAllDrives",2010
96,96,"Chris Stroud",90,281.5,281758,1001,"DrivingDistanceAllDrives",2010
98,98,"Tom Gillis",97,281.4,352907,1254,"DrivingDistanceAllDrives",2010
98,98,"George McNeill",79,281.4,274633,976,"DrivingDistanceAllDrives",2010
98,98,"Justin Rose",78,281.4,274385,975,"DrivingDistanceAllDrives",2010
101,101,"Brendon de Jonge",114,281.3,355576,1264,"DrivingDistanceAllDrives",2010
102,102,"Joe Durant",67,281.2,222706,792,"DrivingDistanceAllDrives",2010
103,103,"Scott McCarron",90,281,323999,1153,"DrivingDistanceAllDrives",2010
103,103,"Pat Perez",90,281,325957,1160,"DrivingDistanceAllDrives",2010
105,105,"Matt Kuchar",97,280.9,294366,1048,"DrivingDistanceAllDrives",2010
106,106,"Rich Barcelo",70,280.6,226975,809,"DrivingDistanceAllDrives",2010
106,106,"Vaughn Taylor",87,280.6,309238,1102,"DrivingDistanceAllDrives",2010
108,108,"Mark Calcavecchia",50,280.3,129199,461,"DrivingDistanceAllDrives",2010
108,108,"Steve Elkington",74,280.3,228729,816,"DrivingDistanceAllDrives",2010
110,110,"Kevin Sutherland",86,279.9,302820,1082,"DrivingDistanceAllDrives",2010
111,111,"Ricky Barnes",103,279.7,322254,1152,"DrivingDistanceAllDrives",2010
111,111,"Brian Stuard",81,279.7,276354,988,"DrivingDistanceAllDrives",2010
113,113,"Ian Poulter",55,279.6,132549,474,"DrivingDistanceAllDrives",2010
114,114,"David Duval",71,279.5,216637,775,"DrivingDistanceAllDrives",2010
115,115,"KJ Choi",82,279.1,237199,850,"DrivingDistanceAllDrives",2010
115,115,"Ben Crane",85,279.1,257342,922,"DrivingDistanceAllDrives",2010
115,115,"Webb Simpson",98,279.1,356627,1278,"DrivingDistanceAllDrives",2010
115,115,"Steve Stricker",73,279.1,218828,784,"DrivingDistanceAllDrives",2010
119,119,"Freddie Jacobson",83,278.9,300108,1076,"DrivingDistanceAllDrives",2010
120,120,"Chad Campbell",95,278.8,314772,1129,"DrivingDistanceAllDrives",2010
120,120,"Jay Williamson",76,278.8,236711,849,"DrivingDistanceAllDrives",2010
122,122,"James Nitties",92,278.7,313531,1125,"DrivingDistanceAllDrives",2010
122,122,"Carl Pettersson",99,278.7,321036,1152,"DrivingDistanceAllDrives",2010
124,124,"Jason Dufner",87,278.6,267429,960,"DrivingDistanceAllDrives",2010
125,125,"Kris Blanks",91,278.4,287006,1031,"DrivingDistanceAllDrives",2010
126,126,"DA Points",90,278.3,305805,1099,"DrivingDistanceAllDrives",2010
127,127,"Lee Janzen",77,278.2,270727,973,"DrivingDistanceAllDrives",2010
128,128,"Rod Pampling",77,278.1,270833,974,"DrivingDistanceAllDrives",2010
129,129,"Michael Sim",64,277.9,205647,740,"DrivingDistanceAllDrives",2010
129,129,"Vance Veazey",58,277.9,185613,668,"DrivingDistanceAllDrives",2010
131,131,"Cliff Kresge",50,277.7,173828,626,"DrivingDistanceAllDrives",2010
131,131,"Billy Mayfair",78,277.7,251600,906,"DrivingDistanceAllDrives",2010
131,131,"Mark Wilson",87,277.7,306630,1104,"DrivingDistanceAllDrives",2010
134,134,"Woody Austin",93,277.6,320588,1155,"DrivingDistanceAllDrives",2010
135,135,"Stephen Ames",75,277.5,266938,962,"DrivingDistanceAllDrives",2010
135,135,"Zach Johnson",93,277.5,291626,1051,"DrivingDistanceAllDrives",2010
137,137,"Jeff Maggert",76,277.3,243154,877,"DrivingDistanceAllDrives",2010
138,138,"Spencer Levin",110,277,377870,1364,"DrivingDistanceAllDrives",2010
138,138,"Aron Price",70,277,239845,866,"DrivingDistanceAllDrives",2010
140,140,"Cameron Beckman",68,276.8,227810,823,"DrivingDistanceAllDrives",2010
141,141,"Brett Quigley",96,276.6,338574,1224,"DrivingDistanceAllDrives",2010
141,141,"David Toms",86,276.6,269445,974,"DrivingDistanceAllDrives",2010
143,143,"John Mallinger",78,276.5,250800,907,"DrivingDistanceAllDrives",2010
144,144,"Bob Estes",79,276.4,272212,985,"DrivingDistanceAllDrives",2010
145,145,"JP Hayes",79,276.3,261379,946,"DrivingDistanceAllDrives",2010
146,146,"Jerod Turner",54,276.1,153527,556,"DrivingDistanceAllDrives",2010
147,147,"Chris Riley",73,275.9,242234,878,"DrivingDistanceAllDrives",2010
147,147,"Johnson Wagner",85,275.9,284497,1031,"DrivingDistanceAllDrives",2010
147,147,"Garrett Willis",82,275.9,272896,989,"DrivingDistanceAllDrives",2010
150,150,"Justin Bolli",55,275.8,161361,585,"DrivingDistanceAllDrives",2010
150,150,"Heath Slocum",97,275.8,281827,1022,"DrivingDistanceAllDrives",2010
152,152,"Tim Petrovic",105,275.6,361330,1311,"DrivingDistanceAllDrives",2010
153,153,"Jason Bohn",84,275.2,282404,1026,"DrivingDistanceAllDrives",2010
153,153,"Michael Bradley",77,275.2,261963,952,"DrivingDistanceAllDrives",2010
155,155,"Brian Davis",101,274.9,340632,1239,"DrivingDistanceAllDrives",2010
155,155,"Chris DiMarco",88,274.9,297436,1082,"DrivingDistanceAllDrives",2010
155,155,"Dean Wilson",54,274.9,179804,654,"DrivingDistanceAllDrives",2010
158,158,"Briny Baird",87,274.7,301949,1099,"DrivingDistanceAllDrives",2010
158,158,"Michael Connell",89,274.7,295552,1076,"DrivingDistanceAllDrives",2010
160,160,"Shaun Micheel",70,274.5,203671,742,"DrivingDistanceAllDrives",2010
160,160,"Charlie Wi",95,274.5,339854,1238,"DrivingDistanceAllDrives",2010
162,162,"Rocco Mediate",71,274.3,232353,847,"DrivingDistanceAllDrives",2010
162,162,"Brandt Snedeker",89,274.3,285822,1042,"DrivingDistanceAllDrives",2010
164,164,"Ryuji Imada",90,274.1,321259,1172,"DrivingDistanceAllDrives",2010
165,165,"Justin Leonard",89,273.5,274323,1003,"DrivingDistanceAllDrives",2010
165,165,"Kevin Na",94,273.5,288509,1055,"DrivingDistanceAllDrives",2010
167,167,"Greg Chalmers",93,273.4,330274,1208,"DrivingDistanceAllDrives",2010
167,167,"Nathan Green",86,273.4,308950,1130,"DrivingDistanceAllDrives",2010
167,167,"Skip Kendall",58,273.4,187028,684,"DrivingDistanceAllDrives",2010
167,167,"Scott Verplank",74,273.4,213503,781,"DrivingDistanceAllDrives",2010
171,171,"Jerry Kelly",99,273.3,313205,1146,"DrivingDistanceAllDrives",2010
172,172,"Jim Furyk",76,273,228209,836,"DrivingDistanceAllDrives",2010
173,173,"Brent Delahoussaye",57,272.5,178215,654,"DrivingDistanceAllDrives",2010
174,174,"Bryce Molder",84,272.4,276758,1016,"DrivingDistanceAllDrives",2010
175,175,"Tom Pernice Jr",74,272.3,220595,810,"DrivingDistanceAllDrives",2010
176,176,"Alex Cejka",81,272.2,257242,945,"DrivingDistanceAllDrives",2010
177,177,"Steve Flesch",78,272.1,245124,901,"DrivingDistanceAllDrives",2010
178,178,"Trevor Immelman",55,271.9,161765,595,"DrivingDistanceAllDrives",2010
179,179,"Luke Donald",71,271.8,199499,734,"DrivingDistanceAllDrives",2010
180,180,"Chad Collins",87,271.6,283566,1044,"DrivingDistanceAllDrives",2010
180,180,"Kevin Johnson",62,271.6,185527,683,"DrivingDistanceAllDrives",2010
182,182,"Ben Curtis",78,271.1,250459,924,"DrivingDistanceAllDrives",2010
183,183,"Greg Kraft",52,271,147162,543,"DrivingDistanceAllDrives",2010
184,184,"Tim Clark",88,270.8,256185,946,"DrivingDistanceAllDrives",2010
185,185,"Richard Johnson",90,270.4,275218,1018,"DrivingDistanceAllDrives",2010
186,186,"Paul Goydos",78,270.1,248529,920,"DrivingDistanceAllDrives",2010
187,187,"Omar Uresti",74,269.7,228712,848,"DrivingDistanceAllDrives",2010
188,188,"Jeff Quinney",91,269.2,298818,1110,"DrivingDistanceAllDrives",2010
189,189,"Craig Bowden",56,267.9,179470,670,"DrivingDistanceAllDrives",2010
190,190,"Mike Weir",59,266.7,148260,556,"DrivingDistanceAllDrives",2010
191,191,"Brian Gay",101,264.1,302709,1146,"DrivingDistanceAllDrives",2010
192,192,"Brad Faxon",58,264,176058,667,"DrivingDistanceAllDrives",2010
