"Approaches5075yardsRghRTP_RANKTHISWEEK_2016","Approaches5075yardsRghRTP_RANKLASTWEEK_2016","Approaches5075yardsRghRTP_PLAYERNAME_2016","Approaches5075yardsRghRTP_ROUNDS_2016","Approaches5075yardsRghRTP_AVGRTP_2016","stat_name","year"
1,1,"Henrik Norlander",41,-1,"Approaches5075yardsRghRTP",2016
1,1,"Brendan Steele",48,-1,"Approaches5075yardsRghRTP",2016
1,1,"Andy Sullivan",25,-1,"Approaches5075yardsRghRTP",2016
1,1,"Vaughn Taylor",30,-1,"Approaches5075yardsRghRTP",2016
1,1,"Bernd Wiesberger",23,-1,"Approaches5075yardsRghRTP",2016
6,1,"Vijay Singh",42,-0.667,"Approaches5075yardsRghRTP",2016
7,8,"Michael Thompson",46,-0.6,"Approaches5075yardsRghRTP",2016
8,10,"Kevin Kisner",49,-0.5,"Approaches5075yardsRghRTP",2016
8,1,"Kelly Kraft",35,-0.5,"Approaches5075yardsRghRTP",2016
8,10,"Danny Lee",53,-0.5,"Approaches5075yardsRghRTP",2016
8,10,"Hideki Matsuyama",40,-0.5,"Approaches5075yardsRghRTP",2016
8,10,"Brandt Snedeker",47,-0.5,"Approaches5075yardsRghRTP",2016
8,10,"Henrik Stenson",30,-0.5,"Approaches5075yardsRghRTP",2016
8,9,"Gary Woodland",45,-0.5,"Approaches5075yardsRghRTP",2016
15,10,"Emiliano Grillo",47,-0.4,"Approaches5075yardsRghRTP",2016
15,17,"Davis Love III",40,-0.4,"Approaches5075yardsRghRTP",2016
15,17,"Dawie van der Walt",48,-0.4,"Approaches5075yardsRghRTP",2016
18,19,"Rory Sabbatini",40,-0.333,"Approaches5075yardsRghRTP",2016
18,56,"Adam Scott",39,-0.333,"Approaches5075yardsRghRTP",2016
20,19,"Jason Kokrak",52,-0.286,"Approaches5075yardsRghRTP",2016
21,27,"Bronson Burgoon",53,-0.25,"Approaches5075yardsRghRTP",2016
21,27,"Jason Day",36,-0.25,"Approaches5075yardsRghRTP",2016
21,56,"Robert Garrigus",34,-0.25,"Approaches5075yardsRghRTP",2016
21,19,"Fabian Gomez",49,-0.25,"Approaches5075yardsRghRTP",2016
21,27,"David Hearn",55,-0.25,"Approaches5075yardsRghRTP",2016
21,19,"Colt Knost",56,-0.25,"Approaches5075yardsRghRTP",2016
21,19,"Anirban Lahiri",44,-0.25,"Approaches5075yardsRghRTP",2016
21,10,"Justin Rose",35,-0.25,"Approaches5075yardsRghRTP",2016
21,56,"Johnson Wagner",44,-0.25,"Approaches5075yardsRghRTP",2016
21,27,"Mark Wilson",42,-0.25,"Approaches5075yardsRghRTP",2016
31,36,"Luke List",51,-0.222,"Approaches5075yardsRghRTP",2016
31,45,"Steve Wheatcroft",53,-0.222,"Approaches5075yardsRghRTP",2016
33,27,"Graham DeLaet",50,-0.2,"Approaches5075yardsRghRTP",2016
33,37,"Peter Malnati",53,-0.2,"Approaches5075yardsRghRTP",2016
33,27,"Patrick Reed",53,-0.2,"Approaches5075yardsRghRTP",2016
33,37,"Darron Stiles",28,-0.2,"Approaches5075yardsRghRTP",2016
33,37,"Tim Wilkinson",40,-0.2,"Approaches5075yardsRghRTP",2016
38,27,"Scott Brown",59,-0.167,"Approaches5075yardsRghRTP",2016
38,37,"William McGirt",54,-0.167,"Approaches5075yardsRghRTP",2016
40,45,"Keegan Bradley",40,-0.143,"Approaches5075yardsRghRTP",2016
40,27,"Alex Cejka",47,-0.143,"Approaches5075yardsRghRTP",2016
40,37,"Jamie Donaldson",28,-0.143,"Approaches5075yardsRghRTP",2016
40,37,"Harris English",51,-0.143,"Approaches5075yardsRghRTP",2016
40,19,"Padraig Harrington",38,-0.143,"Approaches5075yardsRghRTP",2016
40,45,"Harold Varner III",58,-0.143,"Approaches5075yardsRghRTP",2016
46,19,"Bill Haas",42,-0.125,"Approaches5075yardsRghRTP",2016
46,56,"John Senden",48,-0.125,"Approaches5075yardsRghRTP",2016
48,49,"Jason Bohn",37,-0.111,"Approaches5075yardsRghRTP",2016
48,26,"DA Points",32,-0.111,"Approaches5075yardsRghRTP",2016
50,44,"Ryan Moore",40,-0.1,"Approaches5075yardsRghRTP",2016
51,50,"Aaron Baddeley",51,-0.091,"Approaches5075yardsRghRTP",2016
51,50,"Chris Kirk",51,-0.091,"Approaches5075yardsRghRTP",2016
53,50,"Michael Kim",62,-0.083,"Approaches5075yardsRghRTP",2016
53,50,"Kyle Reifers",63,-0.083,"Approaches5075yardsRghRTP",2016
55,54,"Tyler Aldridge",53,-0.071,"Approaches5075yardsRghRTP",2016
56,27,"Byeong Hun An",23,0,"Approaches5075yardsRghRTP",2016
56,56,"Abraham Ancer",26,0,"Approaches5075yardsRghRTP",2016
56,56,"Charlie Beljan",26,0,"Approaches5075yardsRghRTP",2016
56,56,"Daniel Berger",52,0,"Approaches5075yardsRghRTP",2016
56,104,"Roberto Castro",55,0,"Approaches5075yardsRghRTP",2016
56,56,"Erik Compton",45,0,"Approaches5075yardsRghRTP",2016
56,56,"Jon Curran",55,0,"Approaches5075yardsRghRTP",2016
56,56,"Tony Finau",49,0,"Approaches5075yardsRghRTP",2016
56,56,"Matthew Fitzpatrick",23,0,"Approaches5075yardsRghRTP",2016
56,56,"Sergio Garcia",28,0,"Approaches5075yardsRghRTP",2016
56,56,"Andres Gonzales",46,0,"Approaches5075yardsRghRTP",2016
56,155,"Retief Goosen",37,0,"Approaches5075yardsRghRTP",2016
56,56,"Jason Gore",51,0,"Approaches5075yardsRghRTP",2016
56,56,"Branden Grace",31,0,"Approaches5075yardsRghRTP",2016
56,56,"Russell Henley",42,0,"Approaches5075yardsRghRTP",2016
56,56,"Freddie Jacobson",54,0,"Approaches5075yardsRghRTP",2016
56,56,"Zach Johnson",42,0,"Approaches5075yardsRghRTP",2016
56,56,"Matt Jones",45,0,"Approaches5075yardsRghRTP",2016
56,56,"Smylie Kaufman",57,0,"Approaches5075yardsRghRTP",2016
56,56,"Whee Kim",54,0,"Approaches5075yardsRghRTP",2016
