"PercentageofYardagecoveredbyTeeShotsPar5s_RANKTHISWEEK_2008","PercentageofYardagecoveredbyTeeShotsPar5s_RANKLASTWEEK_2008","PercentageofYardagecoveredbyTeeShotsPar5s_PLAYERNAME_2008","PercentageofYardagecoveredbyTeeShotsPar5s_ROUNDS_2008","PercentageofYardagecoveredbyTeeShotsPar5s_AVGPct_2008","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALSHOTDISTANCE_2008","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALDISTANCE_2008","stat_name","year"
32,NA,"Mathew Goggin",91,52.9,76114.3,143888,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
33,NA,"Lucas Glover",91,52.89,72128.6,136373,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
34,NA,"Richard Johnson",77,52.83,61599.4,116605,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
35,NA,"Troy Matteson",94,52.81,85334.6,161600,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
36,NA,"Matt Jones",95,52.8,79756.2,151064,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
37,NA,"Padraig Harrington",52,52.75,28536,54100,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
37,NA,"Phil Mickelson",80,52.75,53631.2,101676,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
39,NA,"Kenny Perry",97,52.73,79644.2,151053,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
39,NA,"Jimmy Walker",73,52.73,55308.1,104898,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
41,NA,"Jason Day",81,52.68,72874.8,138335,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
42,NA,"Stewart Cink",87,52.63,62078.1,117948,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
43,NA,"Camilo Villegas",79,52.62,53969.4,102568,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
44,NA,"Michael Letzig",88,52.59,65966,125433,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
45,NA,"Nicholas Thompson",113,52.57,87922.3,167254,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
46,NA,"Mathias Gronberg",87,52.48,74235,141443,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
46,NA,"Sean OHair",81,52.48,56445.2,107551,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
48,NA,"Ted Purdy",68,52.45,54692.7,104275,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
49,NA,"John Merrick",98,52.42,69854.7,133269,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
50,NA,"Kevin Streelman",114,52.4,85611.3,163392,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
51,NA,"Charles Howell III",101,52.37,86946.5,166032,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
52,NA,"Nick Flanagan",89,52.28,74952.1,143376,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
52,NA,"Boo Weekley",86,52.28,57773.3,110511,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
54,NA,"Sergio Garcia",72,52.2,45432.1,87041,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
55,NA,"DJ Trahan",94,52.18,68300.9,130904,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
55,NA,"Bo Van Pelt",101,52.18,82707.4,158512,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
57,NA,"Tim Herron",97,52.17,72907.7,139753,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
58,NA,"Ryan Palmer",69,52.11,53801.7,103238,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
59,NA,"Todd Demsey",80,52.08,64387.8,123641,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
60,NA,"John Huston",56,52.04,47885.7,92021,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
60,NA,"Steve Marino",119,52.04,90489.5,173878,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
62,NA,"Jon Mills",95,52.02,71158.4,136785,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
63,NA,"Rory Sabbatini",77,52,55424.9,106586,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
64,NA,"Ryan Moore",72,51.99,58977.7,113443,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
65,NA,"Brad Adamonis",87,51.94,68125.5,131162,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
66,NA,"John Senden",93,51.77,71603.8,138314,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
67,NA,"Kevin Sutherland",98,51.73,75762.8,146444,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
68,NA,"Geoff Ogilvy",65,51.69,44921.4,86902,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
69,NA,"Carlos Franco",73,51.67,60445,116992,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
69,NA,"JJ Henry",108,51.67,87462.1,169267,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
71,NA,"Aaron Baddeley",76,51.64,55663.4,107796,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
71,NA,"Kevin Stadler",90,51.64,69809.4,135188,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
73,NA,"Robert Allenby",108,51.62,79144.6,153315,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
73,NA,"Steve Lowery",74,51.62,59359.3,115003,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
75,NA,"John Riegger",73,51.59,57730.8,111912,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
76,NA,"David Duval",51,51.58,41261.2,79998,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
77,NA,"Hunter Mahan",87,51.55,62162,120585,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
78,NA,"Parker McLachlin",88,51.51,73352,142414,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
79,NA,"Brad Elder",67,51.5,47326,91897,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
79,NA,"Bob Sowards",61,51.5,46253.2,89816,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
81,NA,"Mark Hensby",71,51.43,60143.8,116951,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
82,NA,"John Rollins",94,51.42,74691.8,145263,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
83,NA,"Joe Ogilvie",100,51.34,78383.9,152685,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
83,NA,"YE Yang",89,51.34,72765.5,141727,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
85,NA,"Stuart Appleby",87,51.32,57748,112536,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
85,NA,"Eric Axley",113,51.32,85799.2,167186,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
87,NA,"Chad Campbell",94,51.3,70745.7,137915,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
88,NA,"Cody Freeman",66,51.28,49677.4,96871,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
89,NA,"Michael Allen",91,51.24,76941,150152,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
90,NA,"Rod Pampling",83,51.2,61842.9,120791,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
90,NA,"Tom Scherrer",56,51.2,42772.2,83536,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
92,NA,"Chris Stroud",81,51.19,61948.5,121009,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
93,NA,"Ben Crane",86,51.14,65182.6,127468,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
94,NA,"Trevor Immelman",70,51.12,43772.8,85632,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
94,NA,"Jesper Parnevik",88,51.12,66677.5,130441,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
96,NA,"Will Ma Kenzie",62,51.11,51717,101196,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
97,NA,"Rich Beem",90,51.1,73235.1,143317,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
98,NA,"Ryan Armour",87,51.09,69350.7,135738,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
98,NA,"Alejandro Canizares",52,51.09,35191.3,68884,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
100,NA,"Ernie Els",51,51.07,29846.6,58437,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
101,NA,"Jonathan Byrd",88,51.05,70539.8,138178,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
101,NA,"Jeff Gove",50,51.05,38147.3,74724,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
101,NA,"Carl Pettersson",110,51.05,84194.9,164929,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
104,NA,"Woody Austin",109,51.04,80357.8,157427,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
105,NA,"Ben Curtis",80,51.03,52390.1,102674,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
106,NA,"David Lutterus",59,51.01,43671.2,85606,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
106,NA,"Kyle Thompson",70,51.01,51692.7,101340,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
108,NA,"Ken Duke",116,50.96,92215.1,180949,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
109,NA,"Mike Weir",88,50.91,58501.7,114923,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
110,NA,"Joe Durant",92,50.9,70371.6,138266,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
110,NA,"David Toms",70,50.9,45477.8,89355,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
112,NA,"Frank Lickliter II",107,50.89,87140.5,171238,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
113,NA,"Jeff Maggert",86,50.88,70228.2,138035,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
114,NA,"Mark Wilson",107,50.83,89544.5,176158,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
115,NA,"Mark Calcavecchia",67,50.82,47533,93538,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
116,NA,"Marco Dawson",64,50.75,51051.2,100589,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
117,NA,"KJ Choi",74,50.72,47979.6,94605,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
117,NA,"Kent Jones",68,50.72,49504.1,97595,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
119,NA,"Todd Hamilton",92,50.71,67731.8,133557,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
119,NA,"Patrick Sheehan",124,50.71,90296,178064,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
121,NA,"Brett Quigley",80,50.7,67686,133498,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
122,NA,"Retief Goosen",59,50.66,36808,72658,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
123,NA,"Nathan Green",95,50.65,82298.3,162496,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
124,NA,"Charlie Wi",97,50.64,73503.7,145149,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
125,NA,"Stephen Ames",83,50.63,55525.9,109663,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
126,NA,"Tim Petrovic",97,50.62,73649.9,145484,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
127,NA,"Tommy Armour III",77,50.61,54073.1,106834,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
128,NA,"Tom Lehman",51,50.6,33635.2,66475,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
129,NA,"Billy Mayfair",103,50.59,77263.5,152732,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
130,NA,"Brandt Snedeker",85,50.57,57058.3,112821,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
130,NA,"Marc Turnesa",87,50.57,68418.3,135292,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
132,NA,"Steve Stricker",75,50.54,49767.5,98473,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
132,NA,"Vaughn Taylor",103,50.54,79001,156313,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
134,NA,"Steve Flesch",95,50.51,74051.2,146593,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
134,NA,"Kevin Na",97,50.51,82009.2,162370,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
136,NA,"Scott McCarron",63,50.49,45606.7,90320,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
137,NA,"Billy Andrade",71,50.48,52684.6,104374,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
138,NA,"Scott Sterling",89,50.45,66707,132231,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
139,NA,"Brett Rumford",72,50.44,54575.6,108195,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
140,NA,"Lee Janzen",89,50.43,70302.4,139394,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
141,NA,"Briny Baird",113,50.39,82613.3,163962,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
142,NA,"Doug LaBelle II",65,50.38,41916.7,83195,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
142,NA,"Ian Poulter",51,50.38,30248.1,60040,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
142,NA,"Jay Williamson",96,50.38,71102.8,141142,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
145,NA,"Jim Furyk",95,50.37,64614.6,128291,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
146,NA,"Justin Bolli",87,50.36,67871.1,134761,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
146,NA,"Kenneth Ferrie",72,50.36,57741.3,114651,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
146,NA,"Peter Lonard",92,50.36,68469.4,135973,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
149,NA,"Johnson Wagner",83,50.34,59080.2,117365,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
150,NA,"Freddie Jacobson",78,50.29,53496.1,106366,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
150,NA,"Tom Pernice Jr",104,50.29,80545.4,160176,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
152,NA,"Bob Tway",70,50.21,49468.6,98526,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
153,NA,"Alex Cejka",75,50.17,52553,104744,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
154,NA,"Justin Leonard",101,50.16,59919,119454,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
155,NA,"Cliff Kresge",84,50.15,62011.9,123661,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
156,NA,"Cameron Beckman",87,50.13,67383.3,134430,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
156,NA,"Bob Estes",90,50.13,75557.9,150726,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
158,NA,"Rocco Mediate",87,50.11,58820.2,117374,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
159,NA,"Robert Gamez",79,50.05,61583.5,123045,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
160,NA,"JP Hayes",67,50.01,53719.4,107410,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
161,NA,"Tim Wilkinson",95,49.9,72326.7,144944,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
163,NA,"Steve Elkington",84,49.84,65821.1,132063,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
164,NA,"Tim Clark",90,49.81,56571.9,113582,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
165,NA,"Jim McGovern",75,49.78,50887.7,102222,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
166,NA,"John Mallinger",95,49.76,68961.1,138582,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
167,NA,"Chez Reavie",102,49.71,76063,153003,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
168,NA,"Chris Riley",51,49.59,36167.7,72931,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
169,NA,"Dudley Hart",74,49.58,54828.7,110596,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
169,NA,"Ryuji Imada",80,49.58,61862.5,124763,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
171,NA,"Brian Davis",108,49.55,86888.6,175359,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
172,NA,"Heath Slocum",104,49.54,74002.8,149367,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
172,NA,"Dean Wilson",109,49.54,79574.4,160628,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
174,NA,"Bart Bryant",81,49.48,54226.4,109601,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
175,NA,"Jerry Kelly",89,49.46,60964.7,123254,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
176,NA,"Chad Collins",72,49.45,53230.7,107655,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
177,NA,"Scott Verplank",82,49.43,52307.4,105818,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
178,NA,"Chris DiMarco",87,49.41,66391.5,134361,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
179,NA,"Matt Kuchar",88,49.29,59495.3,120707,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
180,NA,"Glen Day",64,49.27,45063.6,91455,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
181,NA,"Omar Uresti",74,49.25,55907.2,113515,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
182,NA,"Ron Whittaker",54,49.21,35057.5,71240,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
183,NA,"Zach Johnson",85,49.07,61529.4,125387,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
184,NA,"Paul Claxton",63,48.94,43169.2,88217,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
184,NA,"Jeff Quinney",87,48.94,63614.9,129987,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
186,NA,"Greg Kraft",63,48.84,45096.7,92336,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
187,NA,"Craig Kanada",65,48.83,45590.6,93365,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
188,NA,"Jin Park",85,48.8,62922.6,128931,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
189,NA,"Shigeki Maruyama",50,48.79,36284.2,74365,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
190,NA,"Paul Goydos",78,48.72,56620.7,116220,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
191,NA,"Nick OHern",82,48.58,62830,129324,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
192,NA,"Shane Bertsch",96,48.57,74476.7,153331,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
193,NA,"Olin Browne",77,48.55,56645.7,116683,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
194,NA,"Stephen Leaney",53,48.12,38428.7,79860,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
195,NA,"Brian Gay",102,47.9,67003,139871,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
196,NA,"Gavin Coles",54,47.64,37585,78891,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
197,NA,"Corey Pavin",69,46.53,41777.8,89784,"PercentageofYardagecoveredbyTeeShotsPar5s",2008
