"Puttingfrom1015_RANKTHISWEEK_2007","Puttingfrom1015_RANKLASTWEEK_2007","Puttingfrom1015_PLAYERNAME_2007","Puttingfrom1015_ROUNDS_2007","Puttingfrom1015_PctMADE_2007","Puttingfrom1015_ATTEMPTS_2007","Puttingfrom1015_PUTTSMADE_2007","stat_name","year"
1,1,"Henrik Stenson",52,45,100,45,"Puttingfrom1015",2007
2,2,"Ian Poulter",63,39.81,103,41,"Puttingfrom1015",2007
3,3,"Rocco Mediate",72,39.27,191,75,"Puttingfrom1015",2007
4,4,"Justin Rose",63,39.18,97,38,"Puttingfrom1015",2007
5,5,"Chris Riley",59,37.42,155,58,"Puttingfrom1015",2007
6,6,"Andrew Buckle",77,37.02,181,67,"Puttingfrom1015",2007
7,7,"Marco Dawson",73,36.02,161,58,"Puttingfrom1015",2007
8,8,"Tiger Woods",63,35.96,114,41,"Puttingfrom1015",2007
9,9,"Steve Allan",63,35.71,140,50,"Puttingfrom1015",2007
10,10,"Brandt Snedeker",105,35.68,227,81,"Puttingfrom1015",2007
11,11,"Nick Watney",87,35.54,166,59,"Puttingfrom1015",2007
12,12,"Bob Estes",88,35.48,217,77,"Puttingfrom1015",2007
13,13,"Luke Donald",69,35.34,133,47,"Puttingfrom1015",2007
14,14,"Mark Calcavecchia",93,35.07,211,74,"Puttingfrom1015",2007
15,15,"Todd Hamilton",76,35.06,174,61,"Puttingfrom1015",2007
15,15,"Mike Weir",82,35.06,154,54,"Puttingfrom1015",2007
17,17,"Stephen Ames",81,34.97,183,64,"Puttingfrom1015",2007
18,18,"Brendon de Jonge",76,34.95,206,72,"Puttingfrom1015",2007
19,19,"George McNeill",95,34.8,227,79,"Puttingfrom1015",2007
20,20,"Billy Mayfair",98,34.72,216,75,"Puttingfrom1015",2007
21,21,"Freddie Jacobson",70,34.69,196,68,"Puttingfrom1015",2007
22,22,"Kevin Na",84,34.63,231,80,"Puttingfrom1015",2007
23,23,"KJ Choi",87,34.62,182,63,"Puttingfrom1015",2007
24,24,"Charley Hoffman",97,34.53,223,77,"Puttingfrom1015",2007
25,25,"Shigeki Maruyama",84,34.4,218,75,"Puttingfrom1015",2007
26,26,"Jarrod Lyle",77,34.27,178,61,"Puttingfrom1015",2007
27,27,"Tom Johnson",74,34.23,149,51,"Puttingfrom1015",2007
28,28,"Rich Barcelo",80,34.21,190,65,"Puttingfrom1015",2007
29,29,"Tom Pernice Jr",104,33.91,230,78,"Puttingfrom1015",2007
30,30,"John Senden",97,33.9,236,80,"Puttingfrom1015",2007
31,31,"Chris Tidland",59,33.86,127,43,"Puttingfrom1015",2007
32,32,"Vaughn Taylor",91,33.51,191,64,"Puttingfrom1015",2007
33,33,"Daisuke Maruyama",86,33.48,227,76,"Puttingfrom1015",2007
34,34,"Charles Howell III",89,33.33,168,56,"Puttingfrom1015",2007
34,34,"Tim Petrovic",106,33.33,246,82,"Puttingfrom1015",2007
36,36,"Joey Sindelar",75,33.18,214,71,"Puttingfrom1015",2007
37,37,"Jonathan Byrd",73,33.14,175,58,"Puttingfrom1015",2007
38,38,"JP Hayes",89,33,203,67,"Puttingfrom1015",2007
38,38,"Matt Kuchar",85,33,200,66,"Puttingfrom1015",2007
40,40,"Mark Hensby",81,32.99,197,65,"Puttingfrom1015",2007
41,41,"Tim Clark",66,32.89,149,49,"Puttingfrom1015",2007
42,42,"Lucas Glover",98,32.83,198,65,"Puttingfrom1015",2007
43,43,"Ken Duke",112,32.82,259,85,"Puttingfrom1015",2007
43,43,"Bob Heintz",85,32.82,195,64,"Puttingfrom1015",2007
45,45,"Dean Wilson",92,32.75,229,75,"Puttingfrom1015",2007
46,46,"Tag Ridings",52,32.74,113,37,"Puttingfrom1015",2007
47,47,"Parker McLachlin",83,32.66,199,65,"Puttingfrom1015",2007
48,48,"Robert Gamez",88,32.65,245,80,"Puttingfrom1015",2007
49,49,"Jeff Sluman",60,32.46,114,37,"Puttingfrom1015",2007
50,50,"Tim Herron",98,32.41,216,70,"Puttingfrom1015",2007
51,51,"Jason Schultz",63,32.39,142,46,"Puttingfrom1015",2007
52,52,"Stuart Appleby",74,32.26,155,50,"Puttingfrom1015",2007
52,52,"JJ Henry",86,32.26,186,60,"Puttingfrom1015",2007
54,54,"Ryan Palmer",91,32.16,255,82,"Puttingfrom1015",2007
55,55,"Aaron Baddeley",83,32.12,193,62,"Puttingfrom1015",2007
56,56,"Lee Janzen",66,32.08,159,51,"Puttingfrom1015",2007
57,57,"Woody Austin",95,32.07,237,76,"Puttingfrom1015",2007
58,58,"Scott Gutschewski",67,32.02,178,57,"Puttingfrom1015",2007
59,59,"Brett Quigley",79,32,175,56,"Puttingfrom1015",2007
60,60,"Eric Axley",107,31.85,270,86,"Puttingfrom1015",2007
61,61,"Justin Leonard",95,31.84,223,71,"Puttingfrom1015",2007
62,62,"Bryce Molder",56,31.82,154,49,"Puttingfrom1015",2007
63,63,"Tripp Isenhour",86,31.79,195,62,"Puttingfrom1015",2007
64,64,"Chris Couch",76,31.77,192,61,"Puttingfrom1015",2007
64,64,"Steve Elkington",87,31.77,192,61,"Puttingfrom1015",2007
66,66,"Fred Funk",65,31.71,164,52,"Puttingfrom1015",2007
66,66,"John Mallinger",96,31.71,246,78,"Puttingfrom1015",2007
68,68,"Steve Marino",106,31.68,262,83,"Puttingfrom1015",2007
69,69,"Rory Sabbatini",81,31.67,180,57,"Puttingfrom1015",2007
70,70,"Bob Tway",103,31.64,256,81,"Puttingfrom1015",2007
71,71,"Ryan Moore",92,31.56,225,71,"Puttingfrom1015",2007
72,72,"Jason Gore",86,31.51,219,69,"Puttingfrom1015",2007
73,73,"Craig Barlow",52,31.43,105,33,"Puttingfrom1015",2007
74,74,"Nathan Green",103,31.37,255,80,"Puttingfrom1015",2007
75,75,"Jason Dufner",100,31.36,220,69,"Puttingfrom1015",2007
75,75,"Bill Haas",93,31.36,220,69,"Puttingfrom1015",2007
77,77,"Michael Sim",52,31.34,134,42,"Puttingfrom1015",2007
78,78,"Jesper Parnevik",88,31.28,195,61,"Puttingfrom1015",2007
79,79,"Sergio Garcia",68,31.25,144,45,"Puttingfrom1015",2007
79,79,"Richard Johnson",93,31.25,240,75,"Puttingfrom1015",2007
81,81,"Craig Bowden",78,31.21,173,54,"Puttingfrom1015",2007
82,82,"Arron Oberholser",69,31.17,154,48,"Puttingfrom1015",2007
83,83,"Will Ma Kenzie",100,31.05,248,77,"Puttingfrom1015",2007
84,84,"Sean OHair",98,31.02,216,67,"Puttingfrom1015",2007
85,85,"Paul Goydos",60,30.95,126,39,"Puttingfrom1015",2007
86,86,"Zach Johnson",76,30.81,172,53,"Puttingfrom1015",2007
86,86,"Shaun Micheel",91,30.81,172,53,"Puttingfrom1015",2007
86,86,"Charlie Wi",90,30.81,211,65,"Puttingfrom1015",2007
89,89,"DJ Brigman",67,30.72,153,47,"Puttingfrom1015",2007
89,89,"Dicky Pride",71,30.72,166,51,"Puttingfrom1015",2007
91,91,"Steve Flesch",100,30.67,238,73,"Puttingfrom1015",2007
92,92,"Ryuji Imada",104,30.65,248,76,"Puttingfrom1015",2007
93,93,"Glen Day",85,30.62,209,64,"Puttingfrom1015",2007
94,94,"Padraig Harrington",64,30.6,134,41,"Puttingfrom1015",2007
95,95,"Michael Boyd",61,30.43,138,42,"Puttingfrom1015",2007
96,96,"Brian Gay",107,30.42,286,87,"Puttingfrom1015",2007
97,97,"Briny Baird",115,30.36,303,92,"Puttingfrom1015",2007
98,98,"Frank Lickliter II",95,30.35,257,78,"Puttingfrom1015",2007
99,99,"Troy Matteson",87,30.34,178,54,"Puttingfrom1015",2007
100,100,"Robert Garrigus",95,30.31,254,77,"Puttingfrom1015",2007
101,101,"Adam Scott",69,30.3,165,50,"Puttingfrom1015",2007
