"TenthTeeLatePar4ScoringAverage_RANKTHISWEEK_2015","TenthTeeLatePar4ScoringAverage_RANKLASTWEEK_2015","TenthTeeLatePar4ScoringAverage_PLAYERNAME_2015","TenthTeeLatePar4ScoringAverage_ROUNDS_2015","TenthTeeLatePar4ScoringAverage_AVG_2015","TenthTeeLatePar4ScoringAverage_TOTALSTROKES_2015","TenthTeeLatePar4ScoringAverage_TOTALHOLES_2015","stat_name","year"
143,143,"Brian Stuard",97,4.1,939,229,"TenthTeeLatePar4ScoringAverage",2015
143,143,"Boo Weekley",79,4.1,774,189,"TenthTeeLatePar4ScoringAverage",2015
147,147,"Robert Garrigus",70,4.11,728,177,"TenthTeeLatePar4ScoringAverage",2015
147,147,"Geoff Ogilvy",50,4.11,403,98,"TenthTeeLatePar4ScoringAverage",2015
147,147,"Charl Schwartzel",67,4.11,571,139,"TenthTeeLatePar4ScoringAverage",2015
147,147,"John Senden",80,4.11,650,158,"TenthTeeLatePar4ScoringAverage",2015
147,147,"Michael Thompson",83,4.11,674,164,"TenthTeeLatePar4ScoringAverage",2015
147,147,"David Toms",62,4.11,300,73,"TenthTeeLatePar4ScoringAverage",2015
147,147,"Cameron Tringale",96,4.11,399,97,"TenthTeeLatePar4ScoringAverage",2015
147,147,"Tyrone Van Aswegen",58,4.11,629,153,"TenthTeeLatePar4ScoringAverage",2015
155,155,"Ryo Ishikawa",90,4.12,523,127,"TenthTeeLatePar4ScoringAverage",2015
155,155,"Nick Taylor",91,4.12,832,202,"TenthTeeLatePar4ScoringAverage",2015
157,157,"Ricky Barnes",82,4.13,941,228,"TenthTeeLatePar4ScoringAverage",2015
157,157,"Jamie Donaldson",50,4.13,347,84,"TenthTeeLatePar4ScoringAverage",2015
157,157,"Brice Garnett",81,4.13,951,230,"TenthTeeLatePar4ScoringAverage",2015
157,157,"Patrick Rodgers",57,4.13,314,76,"TenthTeeLatePar4ScoringAverage",2015
157,157,"Heath Slocum",57,4.13,487,118,"TenthTeeLatePar4ScoringAverage",2015
157,157,"Byron Smith",59,4.13,425,103,"TenthTeeLatePar4ScoringAverage",2015
163,163,"Aaron Baddeley",76,4.14,774,187,"TenthTeeLatePar4ScoringAverage",2015
163,163,"Jonas Blixt",78,4.14,530,128,"TenthTeeLatePar4ScoringAverage",2015
163,163,"Greg Owen",58,4.14,402,97,"TenthTeeLatePar4ScoringAverage",2015
163,163,"Sam Saunders",83,4.14,588,142,"TenthTeeLatePar4ScoringAverage",2015
163,163,"Roger Sloan",56,4.14,472,114,"TenthTeeLatePar4ScoringAverage",2015
163,163,"Tim Wilkinson",73,4.14,699,169,"TenthTeeLatePar4ScoringAverage",2015
169,169,"Retief Goosen",81,4.15,914,220,"TenthTeeLatePar4ScoringAverage",2015
169,169,"Andrew Putnam",68,4.15,606,146,"TenthTeeLatePar4ScoringAverage",2015
169,169,"Webb Simpson",81,4.15,365,88,"TenthTeeLatePar4ScoringAverage",2015
169,169,"Brandt Snedeker",98,4.15,357,86,"TenthTeeLatePar4ScoringAverage",2015
173,173,"Hunter Mahan",88,4.16,366,88,"TenthTeeLatePar4ScoringAverage",2015
173,173,"Andrew Svoboda",80,4.16,899,216,"TenthTeeLatePar4ScoringAverage",2015
175,175,"Russell Henley",87,4.17,555,133,"TenthTeeLatePar4ScoringAverage",2015
175,175,"Marc Leishman",74,4.17,388,93,"TenthTeeLatePar4ScoringAverage",2015
175,175,"Jonathan Randolph",72,4.17,680,163,"TenthTeeLatePar4ScoringAverage",2015
175,175,"Jim Renner",68,4.17,667,160,"TenthTeeLatePar4ScoringAverage",2015
179,179,"Bubba Watson",71,4.18,92,22,"TenthTeeLatePar4ScoringAverage",2015
180,180,"Andres Romero",69,4.2,361,86,"TenthTeeLatePar4ScoringAverage",2015
181,181,"Matt Every",73,4.24,687,162,"TenthTeeLatePar4ScoringAverage",2015
182,182,"Ernie Els",57,4.27,128,30,"TenthTeeLatePar4ScoringAverage",2015
