"Par3ScoringAverage_RANKTHISWEEK_2012","Par3ScoringAverage_RANKLASTWEEK_2012","Par3ScoringAverage_PLAYERNAME_2012","Par3ScoringAverage_ROUNDS_2012","Par3ScoringAverage_AVG_2012","Par3ScoringAverage_TOTALSTROKES_2012","Par3ScoringAverage_TOTALHOLES_2012","stat_name","year"
13,NA,"Chris Stroud",86,3.02,1045,346,"Par3ScoringAverage",2012
13,NA,"Tiger Woods",69,3.02,812,269,"Par3ScoringAverage",2012
25,NA,"Greg Chalmers",88,3.03,1070,353,"Par3ScoringAverage",2012
25,NA,"Gary Christian",91,3.03,1069,353,"Par3ScoringAverage",2012
25,NA,"Gavin Coles",72,3.03,855,282,"Par3ScoringAverage",2012
25,NA,"James Driscoll",83,3.03,1028,339,"Par3ScoringAverage",2012
25,NA,"Bob Estes",78,3.03,961,317,"Par3ScoringAverage",2012
25,NA,"Tom Gillis",75,3.03,926,306,"Par3ScoringAverage",2012
25,NA,"Padraig Harrington",67,3.03,779,257,"Par3ScoringAverage",2012
25,NA,"Tim Herron",88,3.03,1079,356,"Par3ScoringAverage",2012
25,NA,"Matt Kuchar",86,3.03,1011,334,"Par3ScoringAverage",2012
25,NA,"Phil Mickelson",79,3.03,968,319,"Par3ScoringAverage",2012
25,NA,"Adam Scott",59,3.03,703,232,"Par3ScoringAverage",2012
25,NA,"Vaughn Taylor",81,3.03,965,318,"Par3ScoringAverage",2012
25,NA,"Roland Thatcher",55,3.03,646,213,"Par3ScoringAverage",2012
25,NA,"David Toms",60,3.03,709,234,"Par3ScoringAverage",2012
25,NA,"Jimmy Walker",101,3.03,1247,411,"Par3ScoringAverage",2012
40,NA,"Roberto Castro",92,3.04,1104,363,"Par3ScoringAverage",2012
40,NA,"Nathan Green",73,3.04,843,277,"Par3ScoringAverage",2012
40,NA,"David Hearn",95,3.04,1164,383,"Par3ScoringAverage",2012
40,NA,"Billy Horschel",63,3.04,720,237,"Par3ScoringAverage",2012
40,NA,"Danny Lee",74,3.04,860,283,"Par3ScoringAverage",2012
40,NA,"Davis Love III",64,3.04,781,257,"Par3ScoringAverage",2012
40,NA,"Troy Matteson",100,3.04,1210,398,"Par3ScoringAverage",2012
40,NA,"Louis Oosthuizen",65,3.04,777,256,"Par3ScoringAverage",2012
40,NA,"Dicky Pride",62,3.04,705,232,"Par3ScoringAverage",2012
40,NA,"Andres Romero",68,3.04,791,260,"Par3ScoringAverage",2012
40,NA,"Daniel Summerhays",81,3.04,988,325,"Par3ScoringAverage",2012
40,NA,"Johnson Wagner",88,3.04,1064,350,"Par3ScoringAverage",2012
52,NA,"Robert Allenby",76,3.05,939,308,"Par3ScoringAverage",2012
52,NA,"Bud Cauley",99,3.05,1229,403,"Par3ScoringAverage",2012
52,NA,"Chris Couch",61,3.05,739,242,"Par3ScoringAverage",2012
52,NA,"Chris DiMarco",83,3.05,1008,331,"Par3ScoringAverage",2012
52,NA,"Ken Duke",104,3.05,1289,423,"Par3ScoringAverage",2012
52,NA,"Rickie Fowler",84,3.05,1016,333,"Par3ScoringAverage",2012
52,NA,"Charles Howell III",98,3.05,1200,394,"Par3ScoringAverage",2012
52,NA,"John Huh",99,3.05,1217,399,"Par3ScoringAverage",2012
52,NA,"Martin Laird",77,3.05,894,293,"Par3ScoringAverage",2012
52,NA,"Billy Mayfair",90,3.05,1058,347,"Par3ScoringAverage",2012
52,NA,"Seung Yul Noh",105,3.05,1243,407,"Par3ScoringAverage",2012
52,NA,"Jeff Overton",101,3.05,1251,410,"Par3ScoringAverage",2012
52,NA,"John Senden",81,3.05,971,318,"Par3ScoringAverage",2012
65,NA,"Blake Adams",107,3.06,1324,433,"Par3ScoringAverage",2012
65,NA,"Arjun Atwal",79,3.06,935,306,"Par3ScoringAverage",2012
65,NA,"Michael Bradley",63,3.06,773,253,"Par3ScoringAverage",2012
65,NA,"Chad Campbell",84,3.06,1036,339,"Par3ScoringAverage",2012
65,NA,"Brian Davis",91,3.06,1132,370,"Par3ScoringAverage",2012
65,NA,"Luke Donald",63,3.06,770,252,"Par3ScoringAverage",2012
65,NA,"Harris English",98,3.06,1214,397,"Par3ScoringAverage",2012
65,NA,"Sergio Garcia",57,3.06,698,228,"Par3ScoringAverage",2012
65,NA,"Derek Lamely",64,3.06,795,260,"Par3ScoringAverage",2012
65,NA,"Spencer Levin",81,3.06,976,319,"Par3ScoringAverage",2012
65,NA,"Jeff Maggert",83,3.06,1032,337,"Par3ScoringAverage",2012
65,NA,"John Mallinger",74,3.06,878,287,"Par3ScoringAverage",2012
65,NA,"Bryce Molder",83,3.06,974,318,"Par3ScoringAverage",2012
65,NA,"Ryan Moore",89,3.06,1105,361,"Par3ScoringAverage",2012
65,NA,"Greg Owen",90,3.06,1116,365,"Par3ScoringAverage",2012
65,NA,"Tom Pernice Jr",62,3.06,722,236,"Par3ScoringAverage",2012
65,NA,"Carl Pettersson",92,3.06,1139,372,"Par3ScoringAverage",2012
65,NA,"Michael Thompson",80,3.06,998,326,"Par3ScoringAverage",2012
65,NA,"Bo Van Pelt",84,3.06,1034,338,"Par3ScoringAverage",2012
84,NA,"Ben Crane",73,3.07,877,286,"Par3ScoringAverage",2012
84,NA,"Matt Every",80,3.07,993,323,"Par3ScoringAverage",2012
84,NA,"Harrison Frazar",56,3.07,653,213,"Par3ScoringAverage",2012
84,NA,"Stephen Gangluff",57,3.07,679,221,"Par3ScoringAverage",2012
84,NA,"Brian Harman",101,3.07,1256,409,"Par3ScoringAverage",2012
84,NA,"JJ Henry",93,3.07,1113,362,"Par3ScoringAverage",2012
84,NA,"Dustin Johnson",70,3.07,829,270,"Par3ScoringAverage",2012
84,NA,"Matt Jones",53,3.07,659,215,"Par3ScoringAverage",2012
84,NA,"Chris Kirk",93,3.07,1086,354,"Par3ScoringAverage",2012
84,NA,"Colt Knost",79,3.07,954,311,"Par3ScoringAverage",2012
84,NA,"Jason Kokrak",79,3.07,934,304,"Par3ScoringAverage",2012
84,NA,"Hunter Mahan",88,3.07,1010,329,"Par3ScoringAverage",2012
84,NA,"George McNeill",85,3.07,1065,347,"Par3ScoringAverage",2012
84,NA,"Pat Perez",81,3.07,993,323,"Par3ScoringAverage",2012
84,NA,"Ian Poulter",57,3.07,690,225,"Par3ScoringAverage",2012
84,NA,"John Rollins",81,3.07,959,312,"Par3ScoringAverage",2012
84,NA,"Webb Simpson",77,3.07,932,304,"Par3ScoringAverage",2012
84,NA,"Cameron Tringale",88,3.07,1102,359,"Par3ScoringAverage",2012
84,NA,"Lee Westwood",60,3.07,663,216,"Par3ScoringAverage",2012
103,NA,"Stuart Appleby",75,3.08,888,288,"Par3ScoringAverage",2012
103,NA,"Ricky Barnes",92,3.08,1093,355,"Par3ScoringAverage",2012
103,NA,"Kris Blanks",65,3.08,819,266,"Par3ScoringAverage",2012
103,NA,"Jonathan Byrd",69,3.08,839,272,"Par3ScoringAverage",2012
103,NA,"Martin Flores",95,3.08,1178,383,"Par3ScoringAverage",2012
103,NA,"Robert Garrigus",89,3.08,1119,363,"Par3ScoringAverage",2012
103,NA,"JB Holmes",90,3.08,1061,345,"Par3ScoringAverage",2012
103,NA,"Trevor Immelman",76,3.08,944,306,"Par3ScoringAverage",2012
103,NA,"Bill Lunde",83,3.08,993,322,"Par3ScoringAverage",2012
103,NA,"Kevin Na",80,3.08,982,319,"Par3ScoringAverage",2012
103,NA,"Rod Pampling",88,3.08,1047,340,"Par3ScoringAverage",2012
103,NA,"Charl Schwartzel",56,3.08,672,218,"Par3ScoringAverage",2012
103,NA,"Henrik Stenson",51,3.08,628,204,"Par3ScoringAverage",2012
103,NA,"Camilo Villegas",79,3.08,961,312,"Par3ScoringAverage",2012
103,NA,"Nick Watney",97,3.08,1160,377,"Par3ScoringAverage",2012
118,NA,"Cameron Beckman",81,3.09,961,311,"Par3ScoringAverage",2012
118,NA,"Jonas Blixt",72,3.09,895,290,"Par3ScoringAverage",2012
118,NA,"Will Claxton",99,3.09,1239,401,"Par3ScoringAverage",2012
118,NA,"Marco Dawson",60,3.09,726,235,"Par3ScoringAverage",2012
118,NA,"Scott Dunlap",57,3.09,658,213,"Par3ScoringAverage",2012
118,NA,"Ernie Els",80,3.09,978,316,"Par3ScoringAverage",2012
118,NA,"Billy Hurley III",70,3.09,844,273,"Par3ScoringAverage",2012
118,NA,"Ryuji Imada",78,3.09,953,308,"Par3ScoringAverage",2012
118,NA,"Russell Knox",72,3.09,847,274,"Par3ScoringAverage",2012
118,NA,"Scott Piercy",95,3.09,1177,381,"Par3ScoringAverage",2012
118,NA,"DA Points",88,3.09,1090,353,"Par3ScoringAverage",2012
118,NA,"Josh Teater",97,3.09,1165,377,"Par3ScoringAverage",2012
118,NA,"Jhonattan Vegas",77,3.09,950,307,"Par3ScoringAverage",2012
131,NA,"Charlie Beljan",61,3.1,715,231,"Par3ScoringAverage",2012
131,NA,"Jason Bohn",81,3.1,975,315,"Par3ScoringAverage",2012
131,NA,"KJ Choi",71,3.1,868,280,"Par3ScoringAverage",2012
131,NA,"Erik Compton",81,3.1,961,310,"Par3ScoringAverage",2012
131,NA,"John Daly",50,3.1,582,188,"Par3ScoringAverage",2012
131,NA,"Graham DeLaet",79,3.1,988,319,"Par3ScoringAverage",2012
131,NA,"Mathew Goggin",65,3.1,787,254,"Par3ScoringAverage",2012
131,NA,"Freddie Jacobson",61,3.1,744,240,"Par3ScoringAverage",2012
131,NA,"Kevin Kisner",69,3.1,815,263,"Par3ScoringAverage",2012
131,NA,"William McGirt",96,3.1,1212,391,"Par3ScoringAverage",2012
131,NA,"Garth Mulroy",59,3.1,709,229,"Par3ScoringAverage",2012
131,NA,"Nick OHern",78,3.1,934,301,"Par3ScoringAverage",2012
131,NA,"Kyle Reifers",86,3.1,1089,351,"Par3ScoringAverage",2012
131,NA,"Heath Slocum",93,3.1,1113,359,"Par3ScoringAverage",2012
131,NA,"Kyle Thompson",51,3.1,614,198,"Par3ScoringAverage",2012
131,NA,"DJ Trahan",73,3.1,869,280,"Par3ScoringAverage",2012
131,NA,"Boo Weekley",74,3.1,878,283,"Par3ScoringAverage",2012
131,NA,"Charlie Wi",86,3.1,1087,351,"Par3ScoringAverage",2012
149,NA,"Bobby Gates",87,3.11,1072,345,"Par3ScoringAverage",2012
149,NA,"Robert Karlsson",54,3.11,647,208,"Par3ScoringAverage",2012
149,NA,"JJ Killeen",101,3.11,1219,392,"Par3ScoringAverage",2012
149,NA,"David Mathis",83,3.11,1021,328,"Par3ScoringAverage",2012
149,NA,"Graeme McDowell",55,3.11,672,216,"Par3ScoringAverage",2012
149,NA,"Chez Reavie",83,3.11,1053,339,"Par3ScoringAverage",2012
149,NA,"Steve Wheatcroft",56,3.11,649,209,"Par3ScoringAverage",2012
149,NA,"Mark Wilson",84,3.11,977,314,"Par3ScoringAverage",2012
149,NA,"Gary Woodland",70,3.11,859,276,"Par3ScoringAverage",2012
158,NA,"Mark Anderson",75,3.12,913,293,"Par3ScoringAverage",2012
158,NA,"Scott Brown",65,3.12,798,256,"Par3ScoringAverage",2012
158,NA,"Kevin Chappell",91,3.12,1106,355,"Par3ScoringAverage",2012
158,NA,"Ryo Ishikawa",54,3.12,656,210,"Par3ScoringAverage",2012
158,NA,"Marc Leishman",84,3.12,1061,340,"Par3ScoringAverage",2012
158,NA,"Alexandre Rocha",62,3.12,728,233,"Par3ScoringAverage",2012
158,NA,"Rory Sabbatini",84,3.12,1057,339,"Par3ScoringAverage",2012
158,NA,"Vijay Singh",99,3.12,1250,401,"Par3ScoringAverage",2012
158,NA,"Kyle Stanley",86,3.12,1053,337,"Par3ScoringAverage",2012
158,NA,"YE Yang",64,3.12,773,248,"Par3ScoringAverage",2012
168,NA,"Stephen Ames",54,3.13,688,220,"Par3ScoringAverage",2012
168,NA,"Aaron Baddeley",73,3.13,891,285,"Par3ScoringAverage",2012
168,NA,"Sang Moon Bae",81,3.13,985,315,"Par3ScoringAverage",2012
168,NA,"Stewart Cink",71,3.13,850,272,"Par3ScoringAverage",2012
168,NA,"Tim Clark",60,3.13,758,242,"Par3ScoringAverage",2012
168,NA,"Justin Leonard",79,3.13,958,306,"Par3ScoringAverage",2012
168,NA,"John Merrick",83,3.13,997,319,"Par3ScoringAverage",2012
168,NA,"Bubba Watson",68,3.13,813,260,"Par3ScoringAverage",2012
176,NA,"Angel Cabrera",54,3.14,684,218,"Par3ScoringAverage",2012
176,NA,"Tommy Gainey",98,3.14,1245,396,"Par3ScoringAverage",2012
176,NA,"Patrick Sheehan",58,3.14,707,225,"Par3ScoringAverage",2012
176,NA,"Scott Stallings",78,3.14,976,311,"Par3ScoringAverage",2012
180,NA,"Matt Bettencourt",80,3.15,969,308,"Par3ScoringAverage",2012
180,NA,"Daniel Chopra",55,3.15,671,213,"Par3ScoringAverage",2012
180,NA,"Bill Haas",79,3.15,975,310,"Par3ScoringAverage",2012
183,NA,"Tommy Biershenk",74,3.16,919,291,"Par3ScoringAverage",2012
183,NA,"Hunter Haas",69,3.16,829,262,"Par3ScoringAverage",2012
183,NA,"Charley Hoffman",88,3.16,1130,358,"Par3ScoringAverage",2012
183,NA,"Sung Kang",75,3.16,940,297,"Par3ScoringAverage",2012
187,NA,"Ted Potter Jr",77,3.17,987,311,"Par3ScoringAverage",2012
187,NA,"Brendan Steele",77,3.17,922,291,"Par3ScoringAverage",2012
187,NA,"Brendon Todd",78,3.17,954,301,"Par3ScoringAverage",2012
190,NA,"Edward Loar",59,3.18,728,229,"Par3ScoringAverage",2012
191,NA,"Miguel Angel Carballo",73,3.19,890,279,"Par3ScoringAverage",2012
