"Top10FinalRoundPerformance_RANKTHISWEEK_2008","Top10FinalRoundPerformance_RANKLASTWEEK_2008","Top10FinalRoundPerformance_PLAYERNAME_2008","Top10FinalRoundPerformance_EVENTS_2008","Top10FinalRoundPerformance_PctTIMESIMPROVED_2008","Top10FinalRoundPerformance_OFTIMESIMPROVED_2008","stat_name","year"
93,93,"Cameron Beckman",29,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Mark Calcavecchia",25,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Daniel Chopra",27,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Ben Crane",25,33.3,2,"Top10FinalRoundPerformance",2008
93,93,"Marco Dawson",21,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Lucas Glover",26,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Paul Goydos",25,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"JB Holmes",26,33.3,2,"Top10FinalRoundPerformance",2008
93,93,"Charles Howell III",31,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Zach Johnson",25,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Dustin Johnson",30,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Troy Matteson",30,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"John Merrick",28,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Nick OHern",26,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Jeff Overton",32,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Vaughn Taylor",32,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Charles Warren",29,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Charlie Wi",27,33.3,1,"Top10FinalRoundPerformance",2008
93,93,"Jay Williamson",33,33.3,1,"Top10FinalRoundPerformance",2008
112,112,"Briny Baird",30,28.6,2,"Top10FinalRoundPerformance",2008
112,112,"Tim Clark",27,28.6,2,"Top10FinalRoundPerformance",2008
114,114,"Jonathan Byrd",27,25,1,"Top10FinalRoundPerformance",2008
114,114,"Brian Davis",34,25,1,"Top10FinalRoundPerformance",2008
114,114,"Joe Ogilvie",29,25,1,"Top10FinalRoundPerformance",2008
114,114,"Rory Sabbatini",23,25,1,"Top10FinalRoundPerformance",2008
114,114,"Brandt Snedeker",26,25,1,"Top10FinalRoundPerformance",2008
114,114,"Bo Van Pelt",32,25,1,"Top10FinalRoundPerformance",2008
114,114,"Mark Wilson",29,25,1,"Top10FinalRoundPerformance",2008
121,121,"Aaron Baddeley",22,20,1,"Top10FinalRoundPerformance",2008
121,121,"Boo Weekley",24,20,1,"Top10FinalRoundPerformance",2008
123,123,"Steve Allan",21,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Ryan Armour",32,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Rich Beem",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Shane Bertsch",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Angel Cabrera",17,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Paul Casey",16,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Gavin Coles",16,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Chad Collins",24,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Jason Day",28,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Chris DiMarco",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Joe Durant",28,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Bob Estes",28,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Kenneth Ferrie",25,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Nick Flanagan",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Carlos Franco",25,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Robert Gamez",26,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Robert Garrigus",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Jason Gore",33,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Todd Hamilton",28,0,NA,"Top10FinalRoundPerformance",2008
123,123,"JP Hayes",26,0,NA,"Top10FinalRoundPerformance",2008
123,123,"JJ Henry",34,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Mark Hensby",26,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Tim Herron",28,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Charley Hoffman",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"John Huston",18,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Freddie Jacobson",24,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Lee Janzen",28,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Brandt Jobe",19,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Kent Jones",23,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Craig Kanada",23,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Doug LaBelle II",22,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Jon Mills",32,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Brenden Pappas",24,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Jesper Parnevik",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Corey Pavin",20,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Tom Pernice Jr",30,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Ted Purdy",25,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Brett Quigley",25,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Tag Ridings",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"John Riegger",24,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Bob Sowards",22,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Scott Sterling",28,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Chris Stroud",29,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Kyle Thompson",26,0,NA,"Top10FinalRoundPerformance",2008
123,123,"David Toms",20,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Bob Tway",20,0,NA,"Top10FinalRoundPerformance",2008
123,123,"Omar Uresti",24,0,NA,"Top10FinalRoundPerformance",2008
123,123,"YE Yang",29,0,NA,"Top10FinalRoundPerformance",2008
