"GIRPercentage200yards_RANKTHISWEEK_2014","GIRPercentage200yards_RANKLASTWEEK_2014","GIRPercentage200yards_PLAYERNAME_2014","GIRPercentage200yards_ROUNDS_2014","GIRPercentage200yards_Pct_2014","GIRPercentage200yards_GREENSHIT_2014","GIRPercentage200yards_TOTALHOLES_2014","GIRPercentage200yards_RELATIVETOPAR_2014","stat_name","year"
1,1,"Graham DeLaet",80,60.76,96,158,-0.14,"GIRPercentage200yards",2014
2,2,"Brooks Koepka",56,59.41,60,101,-0.1,"GIRPercentage200yards",2014
3,3,"Hudson Swafford",75,57.64,83,144,-0.08,"GIRPercentage200yards",2014
4,4,"John Senden",99,56.94,119,209,-0.11,"GIRPercentage200yards",2014
5,5,"Billy Horschel",92,54.55,96,176,-0.19,"GIRPercentage200yards",2014
6,6,"Henrik Stenson",56,54.33,69,127,-0.06,"GIRPercentage200yards",2014
7,7,"David Toms",64,54.25,83,153,-0.1,"GIRPercentage200yards",2014
8,8,"Jamie Lovemark",64,54,54,100,-0.09,"GIRPercentage200yards",2014
9,9,"Chad Campbell",57,53.64,59,110,-0.07,"GIRPercentage200yards",2014
10,10,"Lucas Glover",68,53.27,57,107,-0.07,"GIRPercentage200yards",2014
11,11,"Keegan Bradley",89,53.22,91,171,-0.09,"GIRPercentage200yards",2014
12,12,"JJ Henry",91,52.78,95,180,-0.01,"GIRPercentage200yards",2014
13,13,"Troy Merritt",62,52.38,77,147,-0.04,"GIRPercentage200yards",2014
14,14,"Louis Oosthuizen",50,52.11,37,71,-0.19,"GIRPercentage200yards",2014
15,15,"Jim Furyk",84,51.9,109,210,-0.08,"GIRPercentage200yards",2014
16,16,"Kevin Stadler",90,51.66,78,151,-0.09,"GIRPercentage200yards",2014
17,17,"John Peterson",62,51.35,57,111,-0.07,"GIRPercentage200yards",2014
18,18,"Jimmy Walker",98,50.79,97,191,-0.2,"GIRPercentage200yards",2014
19,19,"Angel Cabrera",69,50.67,76,150,-0.08,"GIRPercentage200yards",2014
20,20,"Zach Johnson",97,50.59,129,255,-0.15,"GIRPercentage200yards",2014
21,21,"Jim Herman",62,50.47,54,107,-0.07,"GIRPercentage200yards",2014
22,22,"Boo Weekley",73,50.42,60,119,0.05,"GIRPercentage200yards",2014
23,23,"Derek Ernst",80,50.35,71,141,-0.07,"GIRPercentage200yards",2014
24,24,"Briny Baird",50,50,62,124,-0.08,"GIRPercentage200yards",2014
24,24,"Sergio Garcia",61,50,61,122,-0.13,"GIRPercentage200yards",2014
