"ConsecutiveBirdiesStreak_RANKTHISWEEK_2006","ConsecutiveBirdiesStreak_RANKLASTWEEK_2006","ConsecutiveBirdiesStreak_PLAYERNAME_2006","ConsecutiveBirdiesStreak_EVENTS_2006","ConsecutiveBirdiesStreak_NUMBEROFHOLES_2006","stat_name","year"
12,12,"Jeff Overton",28,5,"ConsecutiveBirdiesStreak",2006
12,12,"DA Points",28,5,"ConsecutiveBirdiesStreak",2006
12,12,"Brett Quigley",33,5,"ConsecutiveBirdiesStreak",2006
12,12,"Chris Riley",27,5,"ConsecutiveBirdiesStreak",2006
12,12,"Rory Sabbatini",24,5,"ConsecutiveBirdiesStreak",2006
12,12,"Wes Short Jr",33,5,"ConsecutiveBirdiesStreak",2006
12,12,"Kyle Thompson",1,5,"ConsecutiveBirdiesStreak",2006
12,12,"Nicholas Thompson",32,5,"ConsecutiveBirdiesStreak",2006
12,12,"David Toms",22,5,"ConsecutiveBirdiesStreak",2006
12,12,"Kirk Triplett",18,5,"ConsecutiveBirdiesStreak",2006
12,12,"Charles Warren",27,5,"ConsecutiveBirdiesStreak",2006
12,12,"Mike Weir",24,5,"ConsecutiveBirdiesStreak",2006
12,12,"Dean Wilson",34,5,"ConsecutiveBirdiesStreak",2006
12,12,"Tiger Woods",15,5,"ConsecutiveBirdiesStreak",2006
12,12,"Azuma Yano",1,5,"ConsecutiveBirdiesStreak",2006
55,55,"Michael Allen",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Robert Allenby",22,4,"ConsecutiveBirdiesStreak",2006
55,55,"Billy Andrade",24,4,"ConsecutiveBirdiesStreak",2006
55,55,"Stuart Appleby",23,4,"ConsecutiveBirdiesStreak",2006
55,55,"Woody Austin",31,4,"ConsecutiveBirdiesStreak",2006
55,55,"Paul Azinger",30,4,"ConsecutiveBirdiesStreak",2006
55,55,"Aaron Baddeley",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Briny Baird",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Craig Barlow",22,4,"ConsecutiveBirdiesStreak",2006
55,55,"Doug Barron",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Brian Bateman",26,4,"ConsecutiveBirdiesStreak",2006
55,55,"Cameron Beckman",16,4,"ConsecutiveBirdiesStreak",2006
55,55,"Rich Beem",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Shane Bertsch",34,4,"ConsecutiveBirdiesStreak",2006
55,55,"Henrik Bjornstad",31,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jason Bohn",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"David Branshaw",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jeff Brehaut",33,4,"ConsecutiveBirdiesStreak",2006
55,55,"Olin Browne",30,4,"ConsecutiveBirdiesStreak",2006
55,55,"Tom Byrum",11,4,"ConsecutiveBirdiesStreak",2006
55,55,"Angel Cabrera",12,4,"ConsecutiveBirdiesStreak",2006
55,55,"Chad Campbell",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Greg Chalmers",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"KJ Choi",26,4,"ConsecutiveBirdiesStreak",2006
55,55,"Stewart Cink",26,4,"ConsecutiveBirdiesStreak",2006
55,55,"Tim Clark",22,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jose Coceres",13,4,"ConsecutiveBirdiesStreak",2006
55,55,"John Cook",22,4,"ConsecutiveBirdiesStreak",2006
55,55,"Chris Couch",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Fred Couples",17,4,"ConsecutiveBirdiesStreak",2006
55,55,"Kris Cox",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ben Crane",26,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ben Crenshaw",2,4,"ConsecutiveBirdiesStreak",2006
55,55,"Brian Davis",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Marco Dawson",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jason Day",7,4,"ConsecutiveBirdiesStreak",2006
55,55,"James Driscoll",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Joel Edwards",3,4,"ConsecutiveBirdiesStreak",2006
55,55,"Danny Ellis",23,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ernie Els",18,4,"ConsecutiveBirdiesStreak",2006
55,55,"Bob Estes",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Todd Fischer",35,4,"ConsecutiveBirdiesStreak",2006
55,55,"Carlos Franco",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jim Furyk",24,4,"ConsecutiveBirdiesStreak",2006
55,55,"Robert Gamez",30,4,"ConsecutiveBirdiesStreak",2006
55,55,"Robert Garrigus",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Brian Gay",31,4,"ConsecutiveBirdiesStreak",2006
55,55,"Brent Geiberger",30,4,"ConsecutiveBirdiesStreak",2006
55,55,"Matt Gogel",14,4,"ConsecutiveBirdiesStreak",2006
55,55,"Mathew Goggin",26,4,"ConsecutiveBirdiesStreak",2006
55,55,"Retief Goosen",18,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jason Gore",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Paul Goydos",24,4,"ConsecutiveBirdiesStreak",2006
55,55,"Nathan Green",30,4,"ConsecutiveBirdiesStreak",2006
55,55,"Scott Gump",10,4,"ConsecutiveBirdiesStreak",2006
55,55,"Scott Gutschewski",19,4,"ConsecutiveBirdiesStreak",2006
55,55,"Bill Haas",30,4,"ConsecutiveBirdiesStreak",2006
55,55,"Todd Hamilton",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Matt Hansen",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Padraig Harrington",15,4,"ConsecutiveBirdiesStreak",2006
55,55,"Dudley Hart",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Mark Hensby",16,4,"ConsecutiveBirdiesStreak",2006
55,55,"Charley Hoffman",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"JB Holmes",26,4,"ConsecutiveBirdiesStreak",2006
55,55,"David Howell",14,4,"ConsecutiveBirdiesStreak",2006
55,55,"John Huston",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ryuji Imada",31,4,"ConsecutiveBirdiesStreak",2006
55,55,"Freddie Jacobson",18,4,"ConsecutiveBirdiesStreak",2006
55,55,"Brandt Jobe",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Richard Johnson",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Steve Jones",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Kent Jones",32,4,"ConsecutiveBirdiesStreak",2006
55,55,"Brendan Jones",9,4,"ConsecutiveBirdiesStreak",2006
55,55,"Shingo Katayama",6,4,"ConsecutiveBirdiesStreak",2006
55,55,"Skip Kendall",22,4,"ConsecutiveBirdiesStreak",2006
55,55,"Greg Kraft",26,4,"ConsecutiveBirdiesStreak",2006
55,55,"Joel Kribel",2,4,"ConsecutiveBirdiesStreak",2006
55,55,"Neal Lancaster",19,4,"ConsecutiveBirdiesStreak",2006
55,55,"Stephen Leaney",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ian Leggatt",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Tom Lehman",20,4,"ConsecutiveBirdiesStreak",2006
55,55,"JL Lewis",17,4,"ConsecutiveBirdiesStreak",2006
55,55,"Davis Love III",23,4,"ConsecutiveBirdiesStreak",2006
55,55,"Steve Lowery",31,4,"ConsecutiveBirdiesStreak",2006
55,55,"Will Ma Kenzie",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Andrew Magee",19,4,"ConsecutiveBirdiesStreak",2006
55,55,"John Mallinger",3,4,"ConsecutiveBirdiesStreak",2006
55,55,"Len Mattiace",22,4,"ConsecutiveBirdiesStreak",2006
55,55,"David McKenzie",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Shaun Micheel",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jon Mills",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Larry Mize",18,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ryan Moore",22,4,"ConsecutiveBirdiesStreak",2006
55,55,"Madalitso Muthiya",3,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ryan Palmer",30,4,"ConsecutiveBirdiesStreak",2006
55,55,"Rod Pampling",24,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jesper Parnevik",24,4,"ConsecutiveBirdiesStreak",2006
55,55,"Pat Perez",19,4,"ConsecutiveBirdiesStreak",2006
55,55,"Tom Pernice Jr",33,4,"ConsecutiveBirdiesStreak",2006
55,55,"Carl Pettersson",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Scott Piercy",6,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ian Poulter",15,4,"ConsecutiveBirdiesStreak",2006
55,55,"Ted Purdy",33,4,"ConsecutiveBirdiesStreak",2006
55,55,"Tag Ridings",33,4,"ConsecutiveBirdiesStreak",2006
55,55,"John Riegger",20,4,"ConsecutiveBirdiesStreak",2006
55,55,"John Rollins",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Adam Scott",19,4,"ConsecutiveBirdiesStreak",2006
55,55,"Joey Sindelar",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Vijay Singh",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Heath Slocum",30,4,"ConsecutiveBirdiesStreak",2006
55,55,"Chris Smith",21,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jerry Smith",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Kevin Stadler",6,4,"ConsecutiveBirdiesStreak",2006
55,55,"Paul Stankowski",22,4,"ConsecutiveBirdiesStreak",2006
55,55,"Darron Stiles",15,4,"ConsecutiveBirdiesStreak",2006
55,55,"Roger Tambellini",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Vaughn Taylor",26,4,"ConsecutiveBirdiesStreak",2006
55,55,"DJ Trahan",33,4,"ConsecutiveBirdiesStreak",2006
55,55,"Bo Van Pelt",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Scott Verplank",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Camilo Villegas",29,4,"ConsecutiveBirdiesStreak",2006
55,55,"Duffy Waldorf",28,4,"ConsecutiveBirdiesStreak",2006
55,55,"Jimmy Walker",21,4,"ConsecutiveBirdiesStreak",2006
55,55,"Bubba Watson",27,4,"ConsecutiveBirdiesStreak",2006
55,55,"Lee Westwood",14,4,"ConsecutiveBirdiesStreak",2006
55,55,"Brett Wetterich",25,4,"ConsecutiveBirdiesStreak",2006
55,55,"Garrett Willis",10,4,"ConsecutiveBirdiesStreak",2006
182,182,"Stephen Ames",21,3,"ConsecutiveBirdiesStreak",2006
182,182,"Alex Aragon",26,3,"ConsecutiveBirdiesStreak",2006
182,182,"Tommy Armour III",25,3,"ConsecutiveBirdiesStreak",2006
182,182,"Ricky Barnes",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Notah Begay III",12,3,"ConsecutiveBirdiesStreak",2006
182,182,"Roy Biancalana",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"John Bickerton",4,3,"ConsecutiveBirdiesStreak",2006
182,182,"Thomas Bjorn",7,3,"ConsecutiveBirdiesStreak",2006
182,182,"Phil Blackmar",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Guy Boros",5,3,"ConsecutiveBirdiesStreak",2006
182,182,"Steven Bowditch",22,3,"ConsecutiveBirdiesStreak",2006
182,182,"Michael Bradley",6,3,"ConsecutiveBirdiesStreak",2006
182,182,"Markus Brier",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Mark Brooks",36,3,"ConsecutiveBirdiesStreak",2006
182,182,"Bart Bryant",26,3,"ConsecutiveBirdiesStreak",2006
182,182,"Andrew Buckle",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Michael Campbell",10,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jim Carter",3,3,"ConsecutiveBirdiesStreak",2006
182,182,"Paul Casey",8,3,"ConsecutiveBirdiesStreak",2006
182,182,"Alex Cejka",30,3,"ConsecutiveBirdiesStreak",2006
182,182,"Victor Ciesielski",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Michael Clark II",4,3,"ConsecutiveBirdiesStreak",2006
182,182,"Michael Connell",22,3,"ConsecutiveBirdiesStreak",2006
182,182,"Rett Crowder",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"John Daly",21,3,"ConsecutiveBirdiesStreak",2006
182,182,"Glen Day",12,3,"ConsecutiveBirdiesStreak",2006
182,182,"Stephen Dodd",3,3,"ConsecutiveBirdiesStreak",2006
182,182,"Luke Donald",18,3,"ConsecutiveBirdiesStreak",2006
182,182,"Bradley Dredge",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jason Dufner",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Ken Duke",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"John Engler Jr",27,3,"ConsecutiveBirdiesStreak",2006
182,182,"Brad Faxon",26,3,"ConsecutiveBirdiesStreak",2006
182,182,"Gonzalo Fdez Castano",5,3,"ConsecutiveBirdiesStreak",2006
182,182,"Kenneth Ferrie",3,3,"ConsecutiveBirdiesStreak",2006
182,182,"Martin Flores",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Dan Forsman",15,3,"ConsecutiveBirdiesStreak",2006
182,182,"David Frost",7,3,"ConsecutiveBirdiesStreak",2006
182,182,"Fred Funk",29,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jim Gallagher Jr",4,3,"ConsecutiveBirdiesStreak",2006
182,182,"Sergio Garcia",17,3,"ConsecutiveBirdiesStreak",2006
182,182,"Bill Glasson",17,3,"ConsecutiveBirdiesStreak",2006
182,182,"Shaun Goodwin",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"David Gossett",7,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jeff Gove",29,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jay Haas",7,3,"ConsecutiveBirdiesStreak",2006
182,182,"Gary Hallberg",4,3,"ConsecutiveBirdiesStreak",2006
182,182,"Donnie Hammond",11,3,"ConsecutiveBirdiesStreak",2006
182,182,"JP Hayes",19,3,"ConsecutiveBirdiesStreak",2006
182,182,"Mike Heinen",5,3,"ConsecutiveBirdiesStreak",2006
182,182,"Scott Hend",6,3,"ConsecutiveBirdiesStreak",2006
182,182,"Brian Henninger",12,3,"ConsecutiveBirdiesStreak",2006
182,182,"Ryan Hietala",23,3,"ConsecutiveBirdiesStreak",2006
182,182,"Tetsuji Hiratsuka",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Gabriel Hjertstedt",16,3,"ConsecutiveBirdiesStreak",2006
182,182,"Charles Howell III",30,3,"ConsecutiveBirdiesStreak",2006
182,182,"Mike Hulbert",6,3,"ConsecutiveBirdiesStreak",2006
182,182,"Trevor Immelman",24,3,"ConsecutiveBirdiesStreak",2006
182,182,"Peter Jacobsen",4,3,"ConsecutiveBirdiesStreak",2006
182,182,"Thongchai Jaidee",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Miguel Angel Jimenez",8,3,"ConsecutiveBirdiesStreak",2006
182,182,"Shiv Kapur",3,3,"ConsecutiveBirdiesStreak",2006
182,182,"Robert Karlsson",5,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jerry Kelly",31,3,"ConsecutiveBirdiesStreak",2006
182,182,"Soren Kjeldsen",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Matt Kuchar",8,3,"ConsecutiveBirdiesStreak",2006
182,182,"Hank Kuehne",9,3,"ConsecutiveBirdiesStreak",2006
182,182,"Bernhard Langer",24,3,"ConsecutiveBirdiesStreak",2006
182,182,"Nate Lashley",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"James Lepp",3,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jeff Maggert",26,3,"ConsecutiveBirdiesStreak",2006
182,182,"Korey Mahoney",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Shigeki Maruyama",30,3,"ConsecutiveBirdiesStreak",2006
182,182,"Daisuke Maruyama",25,3,"ConsecutiveBirdiesStreak",2006
182,182,"Billy Mayfair",29,3,"ConsecutiveBirdiesStreak",2006
182,182,"Scott McCarron",15,3,"ConsecutiveBirdiesStreak",2006
182,182,"Graeme McDowell",15,3,"ConsecutiveBirdiesStreak",2006
182,182,"Paul McGinley",9,3,"ConsecutiveBirdiesStreak",2006
182,182,"Parker McLachlin",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"James McLean",4,3,"ConsecutiveBirdiesStreak",2006
182,182,"Rocco Mediate",18,3,"ConsecutiveBirdiesStreak",2006
182,182,"Yusaku Miyazato",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Edoardo Molinari",6,3,"ConsecutiveBirdiesStreak",2006
182,182,"Kevin Na",11,3,"ConsecutiveBirdiesStreak",2006
182,182,"Nick OHern",15,3,"ConsecutiveBirdiesStreak",2006
182,182,"Mark OMeara",18,3,"ConsecutiveBirdiesStreak",2006
182,182,"Rob Oppenheim",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Greg Owen",24,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jin Park",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Craig Parry",15,3,"ConsecutiveBirdiesStreak",2006
182,182,"David Peoples",4,3,"ConsecutiveBirdiesStreak",2006
182,182,"Craig Perks",18,3,"ConsecutiveBirdiesStreak",2006
182,182,"Kenny Perry",22,3,"ConsecutiveBirdiesStreak",2006
182,182,"Tim Petrovic",30,3,"ConsecutiveBirdiesStreak",2006
182,182,"Nick Price",16,3,"ConsecutiveBirdiesStreak",2006
182,182,"Phillip Price",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Dicky Pride",9,3,"ConsecutiveBirdiesStreak",2006
182,182,"Andres Romero",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Marco Ruiz",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jason Schultz",28,3,"ConsecutiveBirdiesStreak",2006
182,182,"Charl Schwartzel",8,3,"ConsecutiveBirdiesStreak",2006
182,182,"John Senden",28,3,"ConsecutiveBirdiesStreak",2006
182,182,"Patrick Sheehan",34,3,"ConsecutiveBirdiesStreak",2006
182,182,"Joey Snyder III",6,3,"ConsecutiveBirdiesStreak",2006
182,182,"Mike Sposa",25,3,"ConsecutiveBirdiesStreak",2006
182,182,"Craig Stadler",4,3,"ConsecutiveBirdiesStreak",2006
182,182,"BJ Staten",18,3,"ConsecutiveBirdiesStreak",2006
182,182,"Henrik Stenson",10,3,"ConsecutiveBirdiesStreak",2006
182,182,"Scott Sterling",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Tim Stieren",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Steve Stricker",17,3,"ConsecutiveBirdiesStreak",2006
182,182,"Boyd Summerhays",13,3,"ConsecutiveBirdiesStreak",2006
182,182,"Kevin Sutherland",29,3,"ConsecutiveBirdiesStreak",2006
182,182,"Hidemichi Tanaka",31,3,"ConsecutiveBirdiesStreak",2006
182,182,"Hideto Tanihara",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Phil Tataurangi",19,3,"ConsecutiveBirdiesStreak",2006
182,182,"Esteban Toledo",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Bob Tway",25,3,"ConsecutiveBirdiesStreak",2006
182,182,"Omar Uresti",22,3,"ConsecutiveBirdiesStreak",2006
182,182,"Tjaart van der Walt",21,3,"ConsecutiveBirdiesStreak",2006
182,182,"Vance Veazey",20,3,"ConsecutiveBirdiesStreak",2006
182,182,"Grant Waite",8,3,"ConsecutiveBirdiesStreak",2006
182,182,"Simon Wakefield",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Anthony Wall",3,3,"ConsecutiveBirdiesStreak",2006
182,182,"Ben Walter",1,3,"ConsecutiveBirdiesStreak",2006
182,182,"Nick Watney",29,3,"ConsecutiveBirdiesStreak",2006
182,182,"Tom Watson",2,3,"ConsecutiveBirdiesStreak",2006
182,182,"Ron Whittaker",28,3,"ConsecutiveBirdiesStreak",2006
182,182,"Jay Williamson",18,3,"ConsecutiveBirdiesStreak",2006
182,182,"Mark Wilson",24,3,"ConsecutiveBirdiesStreak",2006
182,182,"Willie Wood",11,3,"ConsecutiveBirdiesStreak",2006
313,313,"Thomas Aiken",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Fulton Allem",2,2,"ConsecutiveBirdiesStreak",2006
313,313,"Jason Allred",2,2,"ConsecutiveBirdiesStreak",2006
313,313,"Seve Ballesteros",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Rich Barcelo",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Benoit Beisser",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Frank Bensel",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"David Berganio Jr",2,2,"ConsecutiveBirdiesStreak",2006
313,313,"Brett Bingham",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Paul Broadhurst",4,2,"ConsecutiveBirdiesStreak",2006
313,313,"John Bushka",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Tim Cantwell Jr",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Jason Caron",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Bobby Clampett",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Russ Cochran",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Gavin Coles",5,2,"ConsecutiveBirdiesStreak",2006
313,313,"Chad Collins",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Charles Coody",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Patrick Damron",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Stuart Deane",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Brent Delahoussaye",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Trevor Dodds",2,2,"ConsecutiveBirdiesStreak",2006
313,313,"Jamie Donaldson",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Nick Dougherty",3,2,"ConsecutiveBirdiesStreak",2006
313,313,"Simon Dyson",2,2,"ConsecutiveBirdiesStreak",2006
313,313,"Johan Edfors",4,2,"ConsecutiveBirdiesStreak",2006
313,313,"David Edwards",3,2,"ConsecutiveBirdiesStreak",2006
313,313,"Steve Elkington",17,2,"ConsecutiveBirdiesStreak",2006
313,313,"John Ellis",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Matt Every",3,2,"ConsecutiveBirdiesStreak",2006
313,313,"Nick Faldo",6,2,"ConsecutiveBirdiesStreak",2006
313,313,"Niclas Fasth",4,2,"ConsecutiveBirdiesStreak",2006
313,313,"Keith Fergus",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Gavin Flint",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Raymond Floyd",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Marcus Fraser",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Robin Freeman",2,2,"ConsecutiveBirdiesStreak",2006
313,313,"Cody Freeman",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Keiichiro Fukabori",4,2,"ConsecutiveBirdiesStreak",2006
313,313,"Stephen Gangluff",2,2,"ConsecutiveBirdiesStreak",2006
313,313,"Larry George",3,2,"ConsecutiveBirdiesStreak",2006
313,313,"Nate Gilchrist",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Mike Gilmore",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Ernie Gonzalez",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Andres Gonzales",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Jim Gormley",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Richard Green",4,2,"ConsecutiveBirdiesStreak",2006
313,313,"Jerry Haas",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Kevin Hall",3,2,"ConsecutiveBirdiesStreak",2006
313,313,"Anders Hansen",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Brian Harman",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Scott Harrington",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Kevin Hayashi",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"David Hearn",1,2,"ConsecutiveBirdiesStreak",2006
313,313,"Peter Hedblom",2,2,"ConsecutiveBirdiesStreak",2006
