"Approachesfrom175200yardsRgh_RANKTHISWEEK_2013","Approachesfrom175200yardsRgh_RANKLASTWEEK_2013","Approachesfrom175200yardsRgh_PLAYERNAME_2013","Approachesfrom175200yardsRgh_ROUNDS_2013","Approachesfrom175200yardsRgh_AVG_2013","Approachesfrom175200yardsRgh_TOTALDISTANCEFEET_2013","Approachesfrom175200yardsRgh_OFATTEMPTS_2013","Approachesfrom175200yardsRgh_RELATIVETOPAR_2013","stat_name","year"
1,1,"Scott Piercy",78,NA,1445.917,39,0,"Approachesfrom175200yardsRgh",2013
2,2,"Tim Clark",64,NA,714.333,19,5,"Approachesfrom175200yardsRgh",2013
3,3,"Sergio Garcia",65,NA,1225.333,32,1,"Approachesfrom175200yardsRgh",2013
4,4,"Robert Garrigus",69,NA,1083.75,28,0,"Approachesfrom175200yardsRgh",2013
5,5,"Rickie Fowler",75,NA,1387.167,34,6,"Approachesfrom175200yardsRgh",2013
5,5,"Jordan Spieth",82,NA,1876.75,46,4,"Approachesfrom175200yardsRgh",2013
7,7,"Martin Kaymer",61,NA,657.333,16,5,"Approachesfrom175200yardsRgh",2013
8,8,"Webb Simpson",92,NA,1784.167,42,5,"Approachesfrom175200yardsRgh",2013
9,9,"Jim Herman",59,NA,982.25,23,1,"Approachesfrom175200yardsRgh",2013
10,10,"KJ Choi",85,NA,1239.917,29,5,"Approachesfrom175200yardsRgh",2013
11,11,"Steve Stricker",51,NA,727.583,17,2,"Approachesfrom175200yardsRgh",2013
12,12,"Jason Kokrak",78,NA,2062.5,48,5,"Approachesfrom175200yardsRgh",2013
13,13,"Ernie Els",63,NA,1128.167,26,2,"Approachesfrom175200yardsRgh",2013
14,14,"Alistair Presnell",59,NA,1011.083,23,6,"Approachesfrom175200yardsRgh",2013
15,15,"Vijay Singh",61,NA,1592.667,36,8,"Approachesfrom175200yardsRgh",2013
16,16,"DH Lee",65,NA,1818.5,41,7,"Approachesfrom175200yardsRgh",2013
16,16,"Charl Schwartzel",69,NA,1284.75,29,7,"Approachesfrom175200yardsRgh",2013
18,18,"Matt Every",89,NA,2044.083,46,10,"Approachesfrom175200yardsRgh",2013
19,19,"Lucas Glover",65,NA,1381.25,31,9,"Approachesfrom175200yardsRgh",2013
19,19,"Rory Sabbatini",86,NA,2049.333,46,8,"Approachesfrom175200yardsRgh",2013
