"Last15EventsAccuracy_RANKTHISWEEK_2010","Last15EventsAccuracy_RANKLASTWEEK_2010","Last15EventsAccuracy_PLAYERNAME_2010","Last15EventsAccuracy_EVENTS_2010","Last15EventsAccuracy_RATING_2010","stat_name","year"
1,1,"Jon Mills",1,8.5,"Last15EventsAccuracy",2010
2,2,"Graeme McDowell",4,8.4,"Last15EventsAccuracy",2010
3,3,"Louis Oosthuizen",1,8.3,"Last15EventsAccuracy",2010
4,4,"Robert Gamez",1,8.2,"Last15EventsAccuracy",2010
4,4,"Colin Montgomerie",1,8.2,"Last15EventsAccuracy",2010
6,6,"James Kingston",1,8.1,"Last15EventsAccuracy",2010
7,7,"Tim Clark",9,8,"Last15EventsAccuracy",2010
7,7,"Colt Knost",1,8,"Last15EventsAccuracy",2010
7,7,"Len Mattiace",1,8,"Last15EventsAccuracy",2010
7,7,"Chez Reavie",5,8,"Last15EventsAccuracy",2010
7,7,"Tag Ridings",1,8,"Last15EventsAccuracy",2010
12,12,"Alex Hamilton",1,7.9,"Last15EventsAccuracy",2010
12,12,"Greg Kraft",2,7.9,"Last15EventsAccuracy",2010
12,12,"Jamie Lovemark",3,7.9,"Last15EventsAccuracy",2010
15,15,"Tommy Armour III",2,7.8,"Last15EventsAccuracy",2010
15,15,"John Huston",2,7.8,"Last15EventsAccuracy",2010
15,15,"Kent Jones",4,7.8,"Last15EventsAccuracy",2010
15,15,"Brock Mackenzie",1,7.8,"Last15EventsAccuracy",2010
15,15,"Gary Woodland",3,7.8,"Last15EventsAccuracy",2010
20,20,"Alex Cejka",5,7.7,"Last15EventsAccuracy",2010
20,20,"Brendon de Jonge",12,7.7,"Last15EventsAccuracy",2010
20,20,"Paul Goydos",7,7.7,"Last15EventsAccuracy",2010
20,20,"Trevor Immelman",4,7.7,"Last15EventsAccuracy",2010
20,20,"Rocco Mediate",8,7.7,"Last15EventsAccuracy",2010
20,20,"Sean OHair",7,7.7,"Last15EventsAccuracy",2010
20,20,"Nick OHern",6,7.7,"Last15EventsAccuracy",2010
27,27,"Shane Bertsch",3,7.6,"Last15EventsAccuracy",2010
27,27,"Jeff Gove",4,7.6,"Last15EventsAccuracy",2010
27,27,"Tom Lehman",7,7.6,"Last15EventsAccuracy",2010
