"Front9Round4ScoringAverage_RANKTHISWEEK_2010","Front9Round4ScoringAverage_RANKLASTWEEK_2010","Front9Round4ScoringAverage_PLAYERNAME_2010","Front9Round4ScoringAverage__2010","Front9Round4ScoringAverage_AVG_2010","Front9Round4ScoringAverage_TOTALSTROKES_2010","Front9Round4ScoringAverage_TOTALROUNDS_2010","stat_name","year"
1,1,"Ben Crane",NA,33.61,605,18,"Front9Round4ScoringAverage",2010
2,2,"Dean Wilson",NA,33.89,305,9,"Front9Round4ScoringAverage",2010
3,3,"Ian Poulter",NA,34.1,341,10,"Front9Round4ScoringAverage",2010
4,4,"Graham DeLaet",NA,34.2,513,15,"Front9Round4ScoringAverage",2010
4,4,"Mark Wilson",NA,34.2,513,15,"Front9Round4ScoringAverage",2010
6,6,"Michael Sim",NA,34.25,411,12,"Front9Round4ScoringAverage",2010
7,7,"Jeff Quinney",NA,34.31,549,16,"Front9Round4ScoringAverage",2010
8,8,"Bob Estes",NA,34.42,413,12,"Front9Round4ScoringAverage",2010
9,9,"Briny Baird",NA,34.44,551,16,"Front9Round4ScoringAverage",2010
9,9,"Freddie Jacobson",NA,34.44,551,16,"Front9Round4ScoringAverage",2010
11,11,"Ernie Els",NA,34.5,552,16,"Front9Round4ScoringAverage",2010
11,11,"Bryce Molder",NA,34.5,552,16,"Front9Round4ScoringAverage",2010
13,13,"Justin Rose",NA,34.53,587,17,"Front9Round4ScoringAverage",2010
14,14,"Brett Wetterich",NA,34.55,380,11,"Front9Round4ScoringAverage",2010
15,15,"Daniel Chopra",NA,34.56,311,9,"Front9Round4ScoringAverage",2010
16,16,"Charles Howell III",NA,34.57,795,23,"Front9Round4ScoringAverage",2010
17,17,"Chris Riley",NA,34.58,415,12,"Front9Round4ScoringAverage",2010
18,18,"Vaughn Taylor",NA,34.59,588,17,"Front9Round4ScoringAverage",2010
19,19,"Jeev Milkha Singh",NA,34.6,346,10,"Front9Round4ScoringAverage",2010
19,19,"Kevin Stadler",NA,34.6,519,15,"Front9Round4ScoringAverage",2010
21,21,"Blake Adams",NA,34.63,554,16,"Front9Round4ScoringAverage",2010
22,22,"Matt Kuchar",NA,34.64,762,22,"Front9Round4ScoringAverage",2010
23,23,"Marc Leishman",NA,34.65,589,17,"Front9Round4ScoringAverage",2010
