"Back9Round2ScoringAverage_RANKTHISWEEK_2016","Back9Round2ScoringAverage_RANKLASTWEEK_2016","Back9Round2ScoringAverage_PLAYERNAME_2016","Back9Round2ScoringAverage__2016","Back9Round2ScoringAverage_AVG_2016","Back9Round2ScoringAverage_TOTALSTROKES_2016","Back9Round2ScoringAverage_TOTALROUNDS_2016","stat_name","year"
71,77,"Daniel Summerhays",NA,35.47,532,15,"Back9Round2ScoringAverage",2016
71,86,"Hudson Swafford",NA,35.47,603,17,"Back9Round2ScoringAverage",2016
76,91,"Daniel Berger",NA,35.5,497,14,"Back9Round2ScoringAverage",2016
76,55,"Chad Campbell",NA,35.5,639,18,"Back9Round2ScoringAverage",2016
76,80,"Paul Casey",NA,35.5,355,10,"Back9Round2ScoringAverage",2016
76,63,"Whee Kim",NA,35.5,639,18,"Back9Round2ScoringAverage",2016
76,55,"Rory McIlroy",NA,35.5,284,8,"Back9Round2ScoringAverage",2016
76,73,"Patrick Rodgers",NA,35.5,568,16,"Back9Round2ScoringAverage",2016
76,31,"Webb Simpson",NA,35.5,355,10,"Back9Round2ScoringAverage",2016
76,87,"Brandt Snedeker",NA,35.5,426,12,"Back9Round2ScoringAverage",2016
84,69,"Tyler Aldridge",NA,35.53,604,17,"Back9Round2ScoringAverage",2016
84,90,"Aaron Baddeley",NA,35.53,533,15,"Back9Round2ScoringAverage",2016
84,55,"Morgan Hoffmann",NA,35.53,533,15,"Back9Round2ScoringAverage",2016
84,87,"Si Woo Kim",NA,35.53,675,19,"Back9Round2ScoringAverage",2016
84,72,"Tyrone Van Aswegen",NA,35.53,675,19,"Back9Round2ScoringAverage",2016
84,65,"Will Wilcox",NA,35.53,533,15,"Back9Round2ScoringAverage",2016
90,97,"Angel Cabrera",NA,35.54,462,13,"Back9Round2ScoringAverage",2016
91,94,"Jimmy Walker",NA,35.55,391,11,"Back9Round2ScoringAverage",2016
92,96,"Chris Kirk",NA,35.57,498,14,"Back9Round2ScoringAverage",2016
92,91,"Johnson Wagner",NA,35.57,498,14,"Back9Round2ScoringAverage",2016
94,103,"Gary Woodland",NA,35.58,427,12,"Back9Round2ScoringAverage",2016
95,80,"Nick Taylor",NA,35.59,605,17,"Back9Round2ScoringAverage",2016
96,130,"Ernie Els",NA,35.6,356,10,"Back9Round2ScoringAverage",2016
96,104,"Hideki Matsuyama",NA,35.6,356,10,"Back9Round2ScoringAverage",2016
96,99,"Graeme McDowell",NA,35.6,356,10,"Back9Round2ScoringAverage",2016
99,104,"Luke Donald",NA,35.62,463,13,"Back9Round2ScoringAverage",2016
100,101,"Jason Day",NA,35.63,285,8,"Back9Round2ScoringAverage",2016
101,95,"Ricky Barnes",NA,35.65,606,17,"Back9Round2ScoringAverage",2016
102,104,"Miguel Angel Carballo",NA,35.67,321,9,"Back9Round2ScoringAverage",2016
102,111,"John Senden",NA,35.67,535,15,"Back9Round2ScoringAverage",2016
104,110,"Brooks Koepka",NA,35.7,357,10,"Back9Round2ScoringAverage",2016
105,109,"Bronson Burgoon",NA,35.71,607,17,"Back9Round2ScoringAverage",2016
105,91,"Kevin Chappell",NA,35.71,500,14,"Back9Round2ScoringAverage",2016
105,104,"Jamie Donaldson",NA,35.71,250,7,"Back9Round2ScoringAverage",2016
105,117,"Hunter Mahan",NA,35.71,500,14,"Back9Round2ScoringAverage",2016
105,111,"Troy Merritt",NA,35.71,500,14,"Back9Round2ScoringAverage",2016
110,111,"James Hahn",NA,35.73,536,15,"Back9Round2ScoringAverage",2016
110,119,"Robert Streb",NA,35.73,536,15,"Back9Round2ScoringAverage",2016
112,115,"Jerry Kelly",NA,35.75,429,12,"Back9Round2ScoringAverage",2016
113,97,"Martin Laird",NA,35.77,465,13,"Back9Round2ScoringAverage",2016
113,104,"Patrick Reed",NA,35.77,465,13,"Back9Round2ScoringAverage",2016
115,119,"Keegan Bradley",NA,35.79,501,14,"Back9Round2ScoringAverage",2016
115,119,"KJ Choi",NA,35.79,501,14,"Back9Round2ScoringAverage",2016
117,118,"Ryan Moore",NA,35.8,358,10,"Back9Round2ScoringAverage",2016
118,87,"Padraig Harrington",NA,35.82,394,11,"Back9Round2ScoringAverage",2016
118,99,"Davis Love III",NA,35.82,394,11,"Back9Round2ScoringAverage",2016
118,124,"Pat Perez",NA,35.82,394,11,"Back9Round2ScoringAverage",2016
121,125,"Wes Roach",NA,35.83,430,12,"Back9Round2ScoringAverage",2016
122,146,"Cameron Tringale",NA,35.86,502,14,"Back9Round2ScoringAverage",2016
122,132,"Jhonattan Vegas",NA,35.86,502,14,"Back9Round2ScoringAverage",2016
124,128,"Billy Hurley III",NA,35.88,287,8,"Back9Round2ScoringAverage",2016
124,101,"Luke List",NA,35.88,610,17,"Back9Round2ScoringAverage",2016
124,114,"Steve Wheatcroft",NA,35.88,574,16,"Back9Round2ScoringAverage",2016
127,133,"Jason Dufner",NA,35.93,503,14,"Back9Round2ScoringAverage",2016
127,137,"David Lingmerth",NA,35.93,503,14,"Back9Round2ScoringAverage",2016
129,142,"Jamie Lovemark",NA,35.94,611,17,"Back9Round2ScoringAverage",2016
129,128,"Scott Pinckney",NA,35.94,647,18,"Back9Round2ScoringAverage",2016
131,135,"Brendon de Jonge",NA,35.95,683,19,"Back9Round2ScoringAverage",2016
132,150,"Francesco Molinari",NA,36,360,10,"Back9Round2ScoringAverage",2016
132,116,"Greg Owen",NA,36,648,18,"Back9Round2ScoringAverage",2016
132,150,"Ian Poulter",NA,36,360,10,"Back9Round2ScoringAverage",2016
132,125,"Ollie Schniederjans",NA,36,252,7,"Back9Round2ScoringAverage",2016
132,137,"Brett Stegmaier",NA,36,648,18,"Back9Round2ScoringAverage",2016
132,133,"Kevin Streelman",NA,36,540,15,"Back9Round2ScoringAverage",2016
132,137,"Andy Sullivan",NA,36,216,6,"Back9Round2ScoringAverage",2016
132,131,"Vaughn Taylor",NA,36,396,11,"Back9Round2ScoringAverage",2016
132,122,"David Toms",NA,36,396,11,"Back9Round2ScoringAverage",2016
132,137,"DJ Trahan",NA,36,252,7,"Back9Round2ScoringAverage",2016
132,122,"Dawie van der Walt",NA,36,576,16,"Back9Round2ScoringAverage",2016
132,152,"Harold Varner III",NA,36,648,18,"Back9Round2ScoringAverage",2016
144,135,"Peter Malnati",NA,36.05,685,19,"Back9Round2ScoringAverage",2016
145,144,"Andrew Loupe",NA,36.06,577,16,"Back9Round2ScoringAverage",2016
145,142,"Brendon Todd",NA,36.06,649,18,"Back9Round2ScoringAverage",2016
147,155,"Scott Langley",NA,36.08,469,13,"Back9Round2ScoringAverage",2016
148,127,"Brian Stuard",NA,36.13,289,8,"Back9Round2ScoringAverage",2016
149,163,"Erik Compton",NA,36.14,506,14,"Back9Round2ScoringAverage",2016
150,146,"Stuart Appleby",NA,36.15,470,13,"Back9Round2ScoringAverage",2016
150,153,"Charley Hoffman",NA,36.15,470,13,"Back9Round2ScoringAverage",2016
150,165,"Henrik Norlander",NA,36.15,470,13,"Back9Round2ScoringAverage",2016
153,157,"Zac Blair",NA,36.18,615,17,"Back9Round2ScoringAverage",2016
154,182,"Chesson Hadley",NA,36.19,579,16,"Back9Round2ScoringAverage",2016
154,159,"Scott Stallings",NA,36.19,579,16,"Back9Round2ScoringAverage",2016
156,162,"Justin Hicks",NA,36.2,362,10,"Back9Round2ScoringAverage",2016
157,146,"Matt Jones",NA,36.21,507,14,"Back9Round2ScoringAverage",2016
157,146,"Ben Martin",NA,36.21,507,14,"Back9Round2ScoringAverage",2016
159,170,"Brian Harman",NA,36.22,652,18,"Back9Round2ScoringAverage",2016
160,163,"JJ Henry",NA,36.23,471,13,"Back9Round2ScoringAverage",2016
161,144,"Blayne Barber",NA,36.25,580,16,"Back9Round2ScoringAverage",2016
161,167,"Derek Ernst",NA,36.25,435,12,"Back9Round2ScoringAverage",2016
163,161,"Tony Finau",NA,36.27,544,15,"Back9Round2ScoringAverage",2016
163,172,"Robert Garrigus",NA,36.27,399,11,"Back9Round2ScoringAverage",2016
163,167,"Carl Pettersson",NA,36.27,399,11,"Back9Round2ScoringAverage",2016
166,170,"Cameron Percy",NA,36.29,254,7,"Back9Round2ScoringAverage",2016
166,173,"Boo Weekley",NA,36.29,617,17,"Back9Round2ScoringAverage",2016
168,192,"Phil Mickelson",NA,36.3,363,10,"Back9Round2ScoringAverage",2016
169,155,"Vijay Singh",NA,36.31,472,13,"Back9Round2ScoringAverage",2016
170,157,"Anirban Lahiri",NA,36.33,436,12,"Back9Round2ScoringAverage",2016
170,167,"George McNeill",NA,36.33,436,12,"Back9Round2ScoringAverage",2016
172,165,"Andres Gonzales",NA,36.35,618,17,"Back9Round2ScoringAverage",2016
173,176,"Fabian Gomez",NA,36.36,509,14,"Back9Round2ScoringAverage",2016
173,175,"Luke Guthrie",NA,36.36,400,11,"Back9Round2ScoringAverage",2016
173,159,"Rob Oppenheim",NA,36.36,400,11,"Back9Round2ScoringAverage",2016
173,153,"Cameron Smith",NA,36.36,509,14,"Back9Round2ScoringAverage",2016
173,137,"Michael Thompson",NA,36.36,509,14,"Back9Round2ScoringAverage",2016
178,174,"Ben Crane",NA,36.38,582,16,"Back9Round2ScoringAverage",2016
178,176,"Brian Gay",NA,36.38,291,8,"Back9Round2ScoringAverage",2016
178,194,"Steve Marino",NA,36.38,473,13,"Back9Round2ScoringAverage",2016
181,176,"Carlos Ortiz",NA,36.41,619,17,"Back9Round2ScoringAverage",2016
182,180,"Russell Henley",NA,36.43,510,14,"Back9Round2ScoringAverage",2016
183,184,"Lucas Lee",NA,36.5,292,8,"Back9Round2ScoringAverage",2016
183,184,"Bryce Molder",NA,36.5,584,16,"Back9Round2ScoringAverage",2016
183,190,"Martin Piller",NA,36.5,438,12,"Back9Round2ScoringAverage",2016
186,188,"Smylie Kaufman",NA,36.53,548,15,"Back9Round2ScoringAverage",2016
186,184,"Sam Saunders",NA,36.53,548,15,"Back9Round2ScoringAverage",2016
188,184,"DA Points",NA,36.55,402,11,"Back9Round2ScoringAverage",2016
189,188,"Shawn Stefani",NA,36.56,585,16,"Back9Round2ScoringAverage",2016
190,176,"Geoff Ogilvy",NA,36.64,513,14,"Back9Round2ScoringAverage",2016
191,190,"Matt Every",NA,36.67,440,12,"Back9Round2ScoringAverage",2016
191,182,"Hiroshi Iwata",NA,36.67,660,18,"Back9Round2ScoringAverage",2016
193,193,"Dicky Pride",NA,36.69,477,13,"Back9Round2ScoringAverage",2016
194,194,"Shane Lowry",NA,36.78,331,9,"Back9Round2ScoringAverage",2016
195,181,"DH Lee",NA,36.83,442,12,"Back9Round2ScoringAverage",2016
196,196,"Tom Hoge",NA,36.87,553,15,"Back9Round2ScoringAverage",2016
197,197,"Branden Grace",NA,36.88,295,8,"Back9Round2ScoringAverage",2016
198,198,"Rory Sabbatini",NA,36.93,517,14,"Back9Round2ScoringAverage",2016
199,199,"Robert Allenby",NA,37,592,16,"Back9Round2ScoringAverage",2016
199,199,"Matthew Fitzpatrick",NA,37,222,6,"Back9Round2ScoringAverage",2016
201,201,"Abraham Ancer",NA,37.09,408,11,"Back9Round2ScoringAverage",2016
202,202,"Darron Stiles",NA,37.1,371,10,"Back9Round2ScoringAverage",2016
203,203,"Steven Bowditch",NA,37.21,521,14,"Back9Round2ScoringAverage",2016
204,204,"Andres Romero",NA,37.29,261,7,"Back9Round2ScoringAverage",2016
205,206,"Ken Duke",NA,37.44,337,9,"Back9Round2ScoringAverage",2016
206,207,"Rhein Gibson",NA,37.46,487,13,"Back9Round2ScoringAverage",2016
207,208,"Charlie Beljan",NA,37.5,375,10,"Back9Round2ScoringAverage",2016
