"3PuttAvoidanceRound3_RANKTHISWEEK_2010","3PuttAvoidanceRound3_RANKLASTWEEK_2010","3PuttAvoidanceRound3_PLAYERNAME_2010","3PuttAvoidanceRound3__2010","3PuttAvoidanceRound3_Pct_2010","3PuttAvoidanceRound3_TOTAL3PUTTS_2010","3PuttAvoidanceRound3_TOTALHOLES_2010","stat_name","year"
1,1,"Carl Pettersson",NA,0.28,1,360,"3PuttAvoidanceRound3",2010
2,2,"Jeff Maggert",NA,0.46,1,216,"3PuttAvoidanceRound3",2010
3,3,"Rich Barcelo",NA,0.51,1,198,"3PuttAvoidanceRound3",2010
4,4,"Dean Wilson",NA,0.62,1,162,"3PuttAvoidanceRound3",2010
5,5,"JP Hayes",NA,0.79,2,252,"3PuttAvoidanceRound3",2010
6,6,"Kevin Johnson",NA,0.93,1,108,"3PuttAvoidanceRound3",2010
6,6,"Greg Kraft",NA,0.93,1,108,"3PuttAvoidanceRound3",2010
6,6,"Geoff Ogilvy",NA,0.93,2,216,"3PuttAvoidanceRound3",2010
9,9,"Jim Furyk",NA,0.98,3,306,"3PuttAvoidanceRound3",2010
9,9,"Justin Rose",NA,0.98,3,306,"3PuttAvoidanceRound3",2010
11,11,"Justin Bolli",NA,1.11,1,90,"3PuttAvoidanceRound3",2010
11,11,"Brendon de Jonge",NA,1.11,5,450,"3PuttAvoidanceRound3",2010
11,11,"Steve Elkington",NA,1.11,3,270,"3PuttAvoidanceRound3",2010
14,14,"Greg Chalmers",NA,1.17,4,342,"3PuttAvoidanceRound3",2010
15,15,"Chad Collins",NA,1.23,4,324,"3PuttAvoidanceRound3",2010
16,16,"Briny Baird",NA,1.39,4,288,"3PuttAvoidanceRound3",2010
16,16,"Brian Gay",NA,1.39,5,360,"3PuttAvoidanceRound3",2010
16,16,"Spencer Levin",NA,1.39,6,432,"3PuttAvoidanceRound3",2010
16,16,"Tom Pernice Jr",NA,1.39,4,288,"3PuttAvoidanceRound3",2010
20,20,"Luke Donald",NA,1.48,4,270,"3PuttAvoidanceRound3",2010
21,21,"Martin Flores",NA,1.52,3,198,"3PuttAvoidanceRound3",2010
21,21,"Padraig Harrington",NA,1.52,3,198,"3PuttAvoidanceRound3",2010
21,21,"John Mallinger",NA,1.52,3,198,"3PuttAvoidanceRound3",2010
21,21,"Ian Poulter",NA,1.52,3,198,"3PuttAvoidanceRound3",2010
25,25,"Webb Simpson",NA,1.54,5,324,"3PuttAvoidanceRound3",2010
26,26,"Jeff Gove",NA,1.59,2,126,"3PuttAvoidanceRound3",2010
26,26,"Will Ma Kenzie",NA,1.59,4,252,"3PuttAvoidanceRound3",2010
28,28,"Steve Lowery",NA,1.67,3,180,"3PuttAvoidanceRound3",2010
28,28,"Jeev Milkha Singh",NA,1.67,3,180,"3PuttAvoidanceRound3",2010
30,30,"Aron Price",NA,1.71,4,234,"3PuttAvoidanceRound3",2010
31,31,"Ernie Els",NA,1.74,5,288,"3PuttAvoidanceRound3",2010
32,32,"Zach Johnson",NA,1.77,7,396,"3PuttAvoidanceRound3",2010
32,32,"Matt Kuchar",NA,1.77,7,396,"3PuttAvoidanceRound3",2010
32,32,"Kevin Na",NA,1.77,7,396,"3PuttAvoidanceRound3",2010
35,35,"Chad Campbell",NA,1.85,7,378,"3PuttAvoidanceRound3",2010
35,35,"Ryan Palmer",NA,1.85,5,270,"3PuttAvoidanceRound3",2010
35,35,"Jerod Turner",NA,1.85,3,162,"3PuttAvoidanceRound3",2010
38,38,"Stuart Appleby",NA,1.94,7,360,"3PuttAvoidanceRound3",2010
39,39,"Jason Bohn",NA,1.96,6,306,"3PuttAvoidanceRound3",2010
40,40,"Michael Bradley",NA,1.98,5,252,"3PuttAvoidanceRound3",2010
40,40,"James Driscoll",NA,1.98,5,252,"3PuttAvoidanceRound3",2010
40,40,"Derek Lamely",NA,1.98,5,252,"3PuttAvoidanceRound3",2010
43,43,"Skip Kendall",NA,2.02,4,198,"3PuttAvoidanceRound3",2010
44,44,"Brett Quigley",NA,2.05,7,342,"3PuttAvoidanceRound3",2010
45,45,"Brent Delahoussaye",NA,2.08,3,144,"3PuttAvoidanceRound3",2010
45,45,"Scott McCarron",NA,2.08,6,288,"3PuttAvoidanceRound3",2010
45,45,"Bryce Molder",NA,2.08,6,288,"3PuttAvoidanceRound3",2010
45,45,"Jeff Quinney",NA,2.08,6,288,"3PuttAvoidanceRound3",2010
45,45,"Kevin Stadler",NA,2.08,6,288,"3PuttAvoidanceRound3",2010
50,50,"Chris DiMarco",NA,2.12,8,378,"3PuttAvoidanceRound3",2010
51,51,"Lee Janzen",NA,2.14,5,234,"3PuttAvoidanceRound3",2010
51,51,"Ted Purdy",NA,2.14,5,234,"3PuttAvoidanceRound3",2010
51,51,"Paul Stankowski",NA,2.14,5,234,"3PuttAvoidanceRound3",2010
54,54,"Retief Goosen",NA,2.16,7,324,"3PuttAvoidanceRound3",2010
54,54,"Bill Haas",NA,2.16,7,324,"3PuttAvoidanceRound3",2010
54,54,"Justin Leonard",NA,2.16,7,324,"3PuttAvoidanceRound3",2010
54,54,"Brandt Snedeker",NA,2.16,7,324,"3PuttAvoidanceRound3",2010
54,54,"Steve Stricker",NA,2.16,7,324,"3PuttAvoidanceRound3",2010
54,54,"David Toms",NA,2.16,7,324,"3PuttAvoidanceRound3",2010
60,60,"Charles Howell III",NA,2.17,9,414,"3PuttAvoidanceRound3",2010
61,61,"Cameron Beckman",NA,2.22,4,180,"3PuttAvoidanceRound3",2010
61,61,"Henrik Bjornstad",NA,2.22,4,180,"3PuttAvoidanceRound3",2010
61,61,"Michael Connell",NA,2.22,8,360,"3PuttAvoidanceRound3",2010
61,61,"Greg Owen",NA,2.22,4,180,"3PuttAvoidanceRound3",2010
61,61,"Mike Weir",NA,2.22,4,180,"3PuttAvoidanceRound3",2010
66,66,"Aaron Baddeley",NA,2.27,9,396,"3PuttAvoidanceRound3",2010
67,67,"Dustin Johnson",NA,2.34,8,342,"3PuttAvoidanceRound3",2010
67,67,"Jeff Overton",NA,2.34,8,342,"3PuttAvoidanceRound3",2010
69,69,"Stephen Ames",NA,2.43,7,288,"3PuttAvoidanceRound3",2010
69,69,"Michael Letzig",NA,2.43,7,288,"3PuttAvoidanceRound3",2010
69,69,"Scott Verplank",NA,2.43,7,288,"3PuttAvoidanceRound3",2010
72,72,"Freddie Jacobson",NA,2.47,8,324,"3PuttAvoidanceRound3",2010
72,72,"Jarrod Lyle",NA,2.47,4,162,"3PuttAvoidanceRound3",2010
72,72,"Joe Ogilvie",NA,2.47,8,324,"3PuttAvoidanceRound3",2010
75,75,"Brett Wetterich",NA,2.53,5,198,"3PuttAvoidanceRound3",2010
76,76,"Matt Bettencourt",NA,2.59,7,270,"3PuttAvoidanceRound3",2010
76,76,"Troy Merritt",NA,2.59,7,270,"3PuttAvoidanceRound3",2010
78,78,"Ryuji Imada",NA,2.61,8,306,"3PuttAvoidanceRound3",2010
78,78,"Scott Piercy",NA,2.61,8,306,"3PuttAvoidanceRound3",2010
78,78,"Boo Weekley",NA,2.61,8,306,"3PuttAvoidanceRound3",2010
81,81,"KJ Choi",NA,2.63,9,342,"3PuttAvoidanceRound3",2010
81,81,"Tim Clark",NA,2.63,9,342,"3PuttAvoidanceRound3",2010
81,81,"Brian Davis",NA,2.63,9,342,"3PuttAvoidanceRound3",2010
81,81,"Josh Teater",NA,2.63,9,342,"3PuttAvoidanceRound3",2010
85,85,"Rickie Fowler",NA,2.65,10,378,"3PuttAvoidanceRound3",2010
85,85,"Tim Petrovic",NA,2.65,10,378,"3PuttAvoidanceRound3",2010
87,87,"Joe Durant",NA,2.78,7,252,"3PuttAvoidanceRound3",2010
87,87,"Bob Estes",NA,2.78,7,252,"3PuttAvoidanceRound3",2010
87,87,"Paul Goydos",NA,2.78,7,252,"3PuttAvoidanceRound3",2010
87,87,"Nathan Green",NA,2.78,8,288,"3PuttAvoidanceRound3",2010
87,87,"JJ Henry",NA,2.78,10,360,"3PuttAvoidanceRound3",2010
87,87,"JB Holmes",NA,2.78,12,432,"3PuttAvoidanceRound3",2010
87,87,"Cliff Kresge",NA,2.78,4,144,"3PuttAvoidanceRound3",2010
87,87,"Martin Laird",NA,2.78,10,360,"3PuttAvoidanceRound3",2010
87,87,"Shaun Micheel",NA,2.78,7,252,"3PuttAvoidanceRound3",2010
87,87,"Garth Mulroy",NA,2.78,4,144,"3PuttAvoidanceRound3",2010
87,87,"Sean OHair",NA,2.78,9,324,"3PuttAvoidanceRound3",2010
87,87,"Rod Pampling",NA,2.78,6,216,"3PuttAvoidanceRound3",2010
87,87,"Alex Prugh",NA,2.78,8,288,"3PuttAvoidanceRound3",2010
100,100,"John Merrick",NA,2.9,12,414,"3PuttAvoidanceRound3",2010
101,101,"Robert Allenby",NA,2.94,9,306,"3PuttAvoidanceRound3",2010
101,101,"Jonathan Byrd",NA,2.94,9,306,"3PuttAvoidanceRound3",2010
101,101,"Matt Jones",NA,2.94,9,306,"3PuttAvoidanceRound3",2010
104,104,"Paul Casey",NA,2.99,7,234,"3PuttAvoidanceRound3",2010
104,104,"Billy Mayfair",NA,2.99,7,234,"3PuttAvoidanceRound3",2010
106,106,"Bo Van Pelt",NA,3.01,13,432,"3PuttAvoidanceRound3",2010
107,107,"Chris Couch",NA,3.03,6,198,"3PuttAvoidanceRound3",2010
108,108,"Mark Calcavecchia",NA,3.09,5,162,"3PuttAvoidanceRound3",2010
108,108,"Stewart Cink",NA,3.09,10,324,"3PuttAvoidanceRound3",2010
108,108,"Pat Perez",NA,3.09,10,324,"3PuttAvoidanceRound3",2010
111,111,"Davis Love III",NA,3.13,9,288,"3PuttAvoidanceRound3",2010
