"FirstTeeLatePar5ScoringAverage_RANKTHISWEEK_2015","FirstTeeLatePar5ScoringAverage_RANKLASTWEEK_2015","FirstTeeLatePar5ScoringAverage_PLAYERNAME_2015","FirstTeeLatePar5ScoringAverage_ROUNDS_2015","FirstTeeLatePar5ScoringAverage_AVG_2015","FirstTeeLatePar5ScoringAverage_TOTALSTROKES_2015","FirstTeeLatePar5ScoringAverage_TOTALHOLES_2015","stat_name","year"
28,28,"Jason Day",75,4.58,651,142,"FirstTeeLatePar5ScoringAverage",2015
28,28,"Harris English",105,4.58,486,106,"FirstTeeLatePar5ScoringAverage",2015
28,28,"Fabian Gomez",83,4.58,298,65,"FirstTeeLatePar5ScoringAverage",2015
28,28,"Tom Hoge",83,4.58,243,53,"FirstTeeLatePar5ScoringAverage",2015
28,28,"Mark Hubbard",79,4.58,302,66,"FirstTeeLatePar5ScoringAverage",2015
28,28,"Jordan Spieth",91,4.58,820,179,"FirstTeeLatePar5ScoringAverage",2015
28,28,"Scott Stallings",60,4.58,183,40,"FirstTeeLatePar5ScoringAverage",2015
28,28,"Andrew Svoboda",80,4.58,252,55,"FirstTeeLatePar5ScoringAverage",2015
38,38,"Keegan Bradley",87,4.59,464,101,"FirstTeeLatePar5ScoringAverage",2015
38,38,"Chad Campbell",97,4.59,468,102,"FirstTeeLatePar5ScoringAverage",2015
38,38,"Billy Horschel",99,4.59,624,136,"FirstTeeLatePar5ScoringAverage",2015
38,38,"Russell Knox",96,4.59,436,95,"FirstTeeLatePar5ScoringAverage",2015
38,38,"Rory Sabbatini",81,4.59,303,66,"FirstTeeLatePar5ScoringAverage",2015
38,38,"Hudson Swafford",97,4.59,505,110,"FirstTeeLatePar5ScoringAverage",2015
38,38,"Gary Woodland",81,4.59,202,44,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Daniel Berger",97,4.6,478,104,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Brendon de Jonge",106,4.6,561,122,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Charley Hoffman",97,4.6,423,92,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Matt Kuchar",97,4.6,740,161,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Louis Oosthuizen",68,4.6,428,93,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Alex Prugh",84,4.6,262,57,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Andres Romero",69,4.6,336,73,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Sam Saunders",83,4.6,437,95,"FirstTeeLatePar5ScoringAverage",2015
45,45,"Cameron Tringale",96,4.6,616,134,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Sergio Garcia",59,4.61,461,100,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Retief Goosen",81,4.61,263,57,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Ryo Ishikawa",90,4.61,387,84,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Zach Johnson",90,4.61,650,141,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Hideki Matsuyama",95,4.61,687,149,"FirstTeeLatePar5ScoringAverage",2015
54,54,"George McNeill",93,4.61,341,74,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Carl Pettersson",106,4.61,392,85,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Scott Pinckney",88,4.61,415,90,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Kyle Reifers",96,4.61,226,49,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Robert Streb",110,4.61,595,129,"FirstTeeLatePar5ScoringAverage",2015
54,54,"Nick Watney",91,4.61,433,94,"FirstTeeLatePar5ScoringAverage",2015
65,65,"Morgan Hoffmann",85,4.62,411,89,"FirstTeeLatePar5ScoringAverage",2015
65,65,"JB Holmes",89,4.62,508,110,"FirstTeeLatePar5ScoringAverage",2015
65,65,"Marc Leishman",74,4.62,319,69,"FirstTeeLatePar5ScoringAverage",2015
65,65,"SJ Park",79,4.62,282,61,"FirstTeeLatePar5ScoringAverage",2015
65,65,"Jonathan Randolph",72,4.62,360,78,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Chad Collins",79,4.63,278,60,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Brice Garnett",81,4.63,259,56,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Bill Haas",89,4.63,486,105,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Adam Hadwin",95,4.63,324,70,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Chris Kirk",76,4.63,324,70,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Kevin Na",98,4.63,551,119,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Cameron Percy",72,4.63,338,73,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Ian Poulter",68,4.63,482,104,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Jhonattan Vegas",90,4.63,315,68,"FirstTeeLatePar5ScoringAverage",2015
70,70,"Camilo Villegas",83,4.63,292,63,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Ricky Barnes",82,4.64,357,77,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Alex Cejka",94,4.64,422,91,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Tony Finau",106,4.64,501,108,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Jim Herman",88,4.64,408,88,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Charles Howell III",105,4.64,473,102,"FirstTeeLatePar5ScoringAverage",2015
80,80,"John Huh",102,4.64,232,50,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Matt Jones",89,4.64,418,90,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Ben Martin",93,4.64,408,88,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Greg Owen",58,4.64,274,59,"FirstTeeLatePar5ScoringAverage",2015
80,80,"Kevin Streelman",95,4.64,353,76,"FirstTeeLatePar5ScoringAverage",2015
90,90,"Robert Allenby",63,4.65,186,40,"FirstTeeLatePar5ScoringAverage",2015
90,90,"Luke Donald",71,4.65,386,83,"FirstTeeLatePar5ScoringAverage",2015
90,90,"David Hearn",97,4.65,400,86,"FirstTeeLatePar5ScoringAverage",2015
90,90,"Bryce Molder",91,4.65,288,62,"FirstTeeLatePar5ScoringAverage",2015
90,90,"Michael Putnam",87,4.65,335,72,"FirstTeeLatePar5ScoringAverage",2015
95,95,"Jonas Blixt",78,4.66,429,92,"FirstTeeLatePar5ScoringAverage",2015
95,95,"Ernie Els",57,4.66,368,79,"FirstTeeLatePar5ScoringAverage",2015
95,95,"Russell Henley",87,4.66,410,88,"FirstTeeLatePar5ScoringAverage",2015
95,95,"David Lingmerth",90,4.66,396,85,"FirstTeeLatePar5ScoringAverage",2015
95,95,"Francesco Molinari",56,4.66,289,62,"FirstTeeLatePar5ScoringAverage",2015
95,95,"Geoff Ogilvy",50,4.66,163,35,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Charlie Beljan",76,4.67,182,39,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Paul Casey",87,4.67,383,82,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Andres Gonzales",90,4.67,322,69,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Jason Kokrak",88,4.67,406,87,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Danny Lee",120,4.67,617,132,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Davis Love III",51,4.67,229,49,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Pat Perez",96,4.67,388,83,"FirstTeeLatePar5ScoringAverage",2015
101,101,"John Peterson",84,4.67,308,66,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Patrick Rodgers",57,4.67,266,57,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Byron Smith",59,4.67,229,49,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Brendan Steele",88,4.67,439,94,"FirstTeeLatePar5ScoringAverage",2015
101,101,"Tyrone Van Aswegen",58,4.67,196,42,"FirstTeeLatePar5ScoringAverage",2015
113,113,"Jonathan Byrd",69,4.68,356,76,"FirstTeeLatePar5ScoringAverage",2015
113,113,"Matt Every",73,4.68,220,47,"FirstTeeLatePar5ScoringAverage",2015
113,113,"Oscar Fraustro",58,4.68,192,41,"FirstTeeLatePar5ScoringAverage",2015
113,113,"Hunter Mahan",88,4.68,435,93,"FirstTeeLatePar5ScoringAverage",2015
113,113,"Jeff Overton",94,4.68,534,114,"FirstTeeLatePar5ScoringAverage",2015
113,113,"Patrick Reed",103,4.68,800,171,"FirstTeeLatePar5ScoringAverage",2015
113,113,"Nick Taylor",91,4.68,332,71,"FirstTeeLatePar5ScoringAverage",2015
113,113,"Steve Wheatcroft",87,4.68,323,69,"FirstTeeLatePar5ScoringAverage",2015
121,121,"Jon Curran",83,4.69,314,67,"FirstTeeLatePar5ScoringAverage",2015
121,121,"Martin Flores",95,4.69,366,78,"FirstTeeLatePar5ScoringAverage",2015
121,121,"Max Homa",78,4.69,347,74,"FirstTeeLatePar5ScoringAverage",2015
121,121,"Ryan Moore",81,4.69,446,95,"FirstTeeLatePar5ScoringAverage",2015
121,121,"Scott Piercy",90,4.69,366,78,"FirstTeeLatePar5ScoringAverage",2015
121,121,"Jim Renner",68,4.69,244,52,"FirstTeeLatePar5ScoringAverage",2015
121,121,"Daniel Summerhays",101,4.69,413,88,"FirstTeeLatePar5ScoringAverage",2015
128,128,"Jason Bohn",95,4.7,564,120,"FirstTeeLatePar5ScoringAverage",2015
128,128,"Kevin Chappell",86,4.7,432,92,"FirstTeeLatePar5ScoringAverage",2015
128,128,"Derek Ernst",75,4.7,221,47,"FirstTeeLatePar5ScoringAverage",2015
128,128,"JJ Henry",94,4.7,334,71,"FirstTeeLatePar5ScoringAverage",2015
132,132,"Zac Blair",108,4.71,325,69,"FirstTeeLatePar5ScoringAverage",2015
132,132,"James Hahn",94,4.71,344,73,"FirstTeeLatePar5ScoringAverage",2015
132,132,"Justin Leonard",61,4.71,264,56,"FirstTeeLatePar5ScoringAverage",2015
132,132,"Spencer Levin",99,4.71,410,87,"FirstTeeLatePar5ScoringAverage",2015
132,132,"John Merrick",78,4.71,311,66,"FirstTeeLatePar5ScoringAverage",2015
132,132,"Sean OHair",86,4.71,452,96,"FirstTeeLatePar5ScoringAverage",2015
132,132,"Johnson Wagner",68,4.71,405,86,"FirstTeeLatePar5ScoringAverage",2015
132,132,"Will Wilcox",58,4.71,231,49,"FirstTeeLatePar5ScoringAverage",2015
140,140,"Jim Furyk",71,4.72,547,116,"FirstTeeLatePar5ScoringAverage",2015
140,140,"Lucas Glover",79,4.72,250,53,"FirstTeeLatePar5ScoringAverage",2015
140,140,"William McGirt",103,4.72,387,82,"FirstTeeLatePar5ScoringAverage",2015
140,140,"Andrew Putnam",68,4.72,288,61,"FirstTeeLatePar5ScoringAverage",2015
140,140,"Henrik Stenson",63,4.72,519,110,"FirstTeeLatePar5ScoringAverage",2015
140,140,"Brian Stuard",97,4.72,307,65,"FirstTeeLatePar5ScoringAverage",2015
140,140,"Brendon Todd",96,4.72,439,93,"FirstTeeLatePar5ScoringAverage",2015
140,140,"Lee Westwood",56,4.72,274,58,"FirstTeeLatePar5ScoringAverage",2015
148,148,"Steven Bowditch",103,4.73,378,80,"FirstTeeLatePar5ScoringAverage",2015
148,148,"Robert Garrigus",70,4.73,213,45,"FirstTeeLatePar5ScoringAverage",2015
150,150,"Erik Compton",86,4.74,479,101,"FirstTeeLatePar5ScoringAverage",2015
150,150,"Padraig Harrington",60,4.74,237,50,"FirstTeeLatePar5ScoringAverage",2015
150,150,"Whee Kim",71,4.74,251,53,"FirstTeeLatePar5ScoringAverage",2015
150,150,"Colt Knost",90,4.74,327,69,"FirstTeeLatePar5ScoringAverage",2015
150,150,"Bill Lunde",50,4.74,166,35,"FirstTeeLatePar5ScoringAverage",2015
150,150,"Ryan Palmer",80,4.74,360,76,"FirstTeeLatePar5ScoringAverage",2015
156,156,"Derek Fathauer",81,4.75,356,75,"FirstTeeLatePar5ScoringAverage",2015
156,156,"Jerry Kelly",79,4.75,342,72,"FirstTeeLatePar5ScoringAverage",2015
156,156,"Martin Laird",77,4.75,394,83,"FirstTeeLatePar5ScoringAverage",2015
159,159,"Sangmoon Bae",98,4.76,390,82,"FirstTeeLatePar5ScoringAverage",2015
159,159,"Angel Cabrera",53,4.76,238,50,"FirstTeeLatePar5ScoringAverage",2015
159,159,"Jason Dufner",76,4.76,343,72,"FirstTeeLatePar5ScoringAverage",2015
159,159,"Seung Yul Noh",65,4.76,276,58,"FirstTeeLatePar5ScoringAverage",2015
159,159,"Heath Slocum",57,4.76,176,37,"FirstTeeLatePar5ScoringAverage",2015
164,164,"Blayne Barber",76,4.77,296,62,"FirstTeeLatePar5ScoringAverage",2015
164,164,"Troy Merritt",91,4.77,434,91,"FirstTeeLatePar5ScoringAverage",2015
166,166,"Chris Stroud",84,4.78,368,77,"FirstTeeLatePar5ScoringAverage",2015
166,166,"Mark Wilson",89,4.78,234,49,"FirstTeeLatePar5ScoringAverage",2015
168,168,"Brian Harman",90,4.79,402,84,"FirstTeeLatePar5ScoringAverage",2015
169,169,"Brian Davis",86,4.8,307,64,"FirstTeeLatePar5ScoringAverage",2015
169,169,"Gonzalo Fdez Castano",81,4.8,341,71,"FirstTeeLatePar5ScoringAverage",2015
169,169,"Jason Gore",76,4.8,245,51,"FirstTeeLatePar5ScoringAverage",2015
169,169,"Tim Wilkinson",73,4.8,221,46,"FirstTeeLatePar5ScoringAverage",2015
173,173,"David Toms",62,4.81,327,68,"FirstTeeLatePar5ScoringAverage",2015
174,174,"Eric Axley",57,4.82,265,55,"FirstTeeLatePar5ScoringAverage",2015
174,174,"Ben Crane",62,4.82,217,45,"FirstTeeLatePar5ScoringAverage",2015
174,174,"Luke Guthrie",84,4.82,299,62,"FirstTeeLatePar5ScoringAverage",2015
174,174,"Chez Reavie",56,4.82,241,50,"FirstTeeLatePar5ScoringAverage",2015
174,174,"Bo Van Pelt",81,4.82,381,79,"FirstTeeLatePar5ScoringAverage",2015
179,179,"KJ Choi",66,4.83,251,52,"FirstTeeLatePar5ScoringAverage",2015
180,180,"Chesson Hadley",101,4.87,336,69,"FirstTeeLatePar5ScoringAverage",2015
180,180,"Nicholas Thompson",90,4.87,365,75,"FirstTeeLatePar5ScoringAverage",2015
182,182,"Billy Hurley III",83,4.88,327,67,"FirstTeeLatePar5ScoringAverage",2015
183,183,"Roberto Castro",54,4.89,181,37,"FirstTeeLatePar5ScoringAverage",2015
184,184,"Roger Sloan",56,5.02,241,48,"FirstTeeLatePar5ScoringAverage",2015
