"Scramblingfrom2030yards_RANKTHISWEEK_2016","Scramblingfrom2030yards_RANKLASTWEEK_2016","Scramblingfrom2030yards_PLAYERNAME_2016","Scramblingfrom2030yards_ROUNDS_2016","Scramblingfrom2030yards_Pct_2016","Scramblingfrom2030yards_SUCCESSES_2016","Scramblingfrom2030yards_ATTEMPTS_2016","stat_name","year"
24,9,"Jhonattan Vegas",49,64,32,50,"Scramblingfrom2030yards",2016
25,26,"Brice Garnett",29,63.64,14,22,"Scramblingfrom2030yards",2016
26,28,"Dustin Johnson",37,63.16,12,19,"Scramblingfrom2030yards",2016
26,28,"Lucas Lee",22,63.16,12,19,"Scramblingfrom2030yards",2016
28,31,"Jason Dufner",53,62.5,25,40,"Scramblingfrom2030yards",2016
28,37,"Jeff Overton",51,62.5,35,56,"Scramblingfrom2030yards",2016
28,31,"Cameron Percy",22,62.5,10,16,"Scramblingfrom2030yards",2016
31,30,"Michael Kim",62,62.3,38,61,"Scramblingfrom2030yards",2016
32,40,"Russell Knox",48,62.07,18,29,"Scramblingfrom2030yards",2016
33,31,"Luke List",51,61.9,26,42,"Scramblingfrom2030yards",2016
34,45,"Chad Campbell",54,61.7,29,47,"Scramblingfrom2030yards",2016
34,58,"Scott Langley",41,61.7,29,47,"Scramblingfrom2030yards",2016
36,41,"Jon Curran",55,61.54,40,65,"Scramblingfrom2030yards",2016
36,48,"Harris English",51,61.54,24,39,"Scramblingfrom2030yards",2016
38,42,"Matt Every",34,61.11,22,36,"Scramblingfrom2030yards",2016
38,43,"Jordan Spieth",34,61.11,11,18,"Scramblingfrom2030yards",2016
40,45,"Russell Henley",42,60.87,28,46,"Scramblingfrom2030yards",2016
41,47,"Hiroshi Iwata",51,60.71,34,56,"Scramblingfrom2030yards",2016
41,20,"Adam Scott",39,60.71,17,28,"Scramblingfrom2030yards",2016
43,31,"JB Holmes",39,60.61,20,33,"Scramblingfrom2030yards",2016
44,49,"Patton Kizzire",57,60.53,23,38,"Scramblingfrom2030yards",2016
45,24,"Shawn Stefani",45,60.47,26,43,"Scramblingfrom2030yards",2016
46,56,"Chesson Hadley",51,60.42,29,48,"Scramblingfrom2030yards",2016
46,31,"Danny Lee",53,60.42,29,48,"Scramblingfrom2030yards",2016
48,49,"Louis Oosthuizen",25,60,3,5,"Scramblingfrom2030yards",2016
48,49,"Webb Simpson",34,60,18,30,"Scramblingfrom2030yards",2016
48,80,"Johnson Wagner",44,60,24,40,"Scramblingfrom2030yards",2016
51,54,"Seung Yul Noh",54,59.65,34,57,"Scramblingfrom2030yards",2016
52,56,"Blayne Barber",44,59.57,28,47,"Scramblingfrom2030yards",2016
53,49,"Erik Compton",45,59.46,22,37,"Scramblingfrom2030yards",2016
54,15,"Robert Garrigus",34,59.09,13,22,"Scramblingfrom2030yards",2016
55,58,"Kevin Na",52,58.97,23,39,"Scramblingfrom2030yards",2016
56,43,"DH Lee",35,58.54,24,41,"Scramblingfrom2030yards",2016
57,75,"Jamie Lovemark",57,58.18,32,55,"Scramblingfrom2030yards",2016
58,72,"JJ Henry",44,58.06,36,62,"Scramblingfrom2030yards",2016
58,55,"Camilo Villegas",50,58.06,36,62,"Scramblingfrom2030yards",2016
60,65,"Andres Romero",22,57.89,11,19,"Scramblingfrom2030yards",2016
61,62,"Brian Harman",60,57.75,41,71,"Scramblingfrom2030yards",2016
62,49,"Rickie Fowler",42,57.69,15,26,"Scramblingfrom2030yards",2016
62,66,"Justin Leonard",28,57.69,15,26,"Scramblingfrom2030yards",2016
64,67,"Dicky Pride",33,57.58,19,33,"Scramblingfrom2030yards",2016
65,79,"Jason Bohn",37,57.14,16,28,"Scramblingfrom2030yards",2016
65,20,"Rory McIlroy",37,57.14,12,21,"Scramblingfrom2030yards",2016
65,68,"Chez Reavie",56,57.14,28,49,"Scramblingfrom2030yards",2016
68,70,"John Huh",51,56.82,25,44,"Scramblingfrom2030yards",2016
68,39,"Davis Love III",40,56.82,25,44,"Scramblingfrom2030yards",2016
70,71,"Keegan Bradley",40,56.76,21,37,"Scramblingfrom2030yards",2016
71,72,"Jerry Kelly",44,56.67,17,30,"Scramblingfrom2030yards",2016
72,102,"Tyrone Van Aswegen",67,56.16,41,73,"Scramblingfrom2030yards",2016
73,111,"Ian Poulter",37,56.1,23,41,"Scramblingfrom2030yards",2016
74,64,"Peter Malnati",53,56.06,37,66,"Scramblingfrom2030yards",2016
75,83,"Fabian Gomez",49,56,28,50,"Scramblingfrom2030yards",2016
76,80,"Smylie Kaufman",57,55.88,19,34,"Scramblingfrom2030yards",2016
77,58,"Hunter Mahan",43,55.81,24,43,"Scramblingfrom2030yards",2016
77,78,"Brendan Steele",48,55.81,24,43,"Scramblingfrom2030yards",2016
79,61,"Mark Hubbard",73,55.56,40,72,"Scramblingfrom2030yards",2016
79,83,"Matt Kuchar",46,55.56,20,36,"Scramblingfrom2030yards",2016
81,107,"Kyle Stanley",57,55.36,31,56,"Scramblingfrom2030yards",2016
82,98,"Cameron Smith",45,55.26,21,38,"Scramblingfrom2030yards",2016
82,83,"Gary Woodland",45,55.26,21,38,"Scramblingfrom2030yards",2016
84,125,"Tom Hoge",47,55,22,40,"Scramblingfrom2030yards",2016
84,86,"Brandt Snedeker",47,55,22,40,"Scramblingfrom2030yards",2016
86,90,"Scott Brown",59,54.93,39,71,"Scramblingfrom2030yards",2016
87,86,"Bill Haas",42,54.76,23,42,"Scramblingfrom2030yards",2016
88,63,"Luke Donald",49,54.72,29,53,"Scramblingfrom2030yards",2016
89,90,"Billy Hurley III",22,54.55,12,22,"Scramblingfrom2030yards",2016
89,90,"Graeme McDowell",33,54.55,12,22,"Scramblingfrom2030yards",2016
91,95,"Bryce Molder",50,54.35,25,46,"Scramblingfrom2030yards",2016
92,116,"Cameron Tringale",47,54.24,32,59,"Scramblingfrom2030yards",2016
93,90,"Shane Lowry",35,54.17,13,24,"Scramblingfrom2030yards",2016
93,88,"Nick Taylor",57,54.17,26,48,"Scramblingfrom2030yards",2016
95,116,"Roberto Castro",55,54.1,33,61,"Scramblingfrom2030yards",2016
95,77,"Sung Kang",51,54.1,33,61,"Scramblingfrom2030yards",2016
97,98,"Brian Gay",22,54.05,20,37,"Scramblingfrom2030yards",2016
97,98,"Hudson Swafford",52,54.05,20,37,"Scramblingfrom2030yards",2016
99,82,"John Senden",48,54,27,50,"Scramblingfrom2030yards",2016
100,98,"Graham DeLaet",50,53.85,21,39,"Scramblingfrom2030yards",2016
100,102,"Ryan Palmer",46,53.85,21,39,"Scramblingfrom2030yards",2016
102,102,"Will Ma Kenzie",54,53.7,29,54,"Scramblingfrom2030yards",2016
102,110,"Scott Stallings",46,53.7,29,54,"Scramblingfrom2030yards",2016
104,109,"Troy Merritt",41,53.66,22,41,"Scramblingfrom2030yards",2016
105,68,"Geoff Ogilvy",37,53.19,25,47,"Scramblingfrom2030yards",2016
106,102,"Patrick Rodgers",49,53.13,17,32,"Scramblingfrom2030yards",2016
107,95,"Tyler Aldridge",53,52.94,27,51,"Scramblingfrom2030yards",2016
107,102,"Anirban Lahiri",44,52.94,18,34,"Scramblingfrom2030yards",2016
109,89,"Stuart Appleby",39,52.54,31,59,"Scramblingfrom2030yards",2016
109,90,"Jonas Blixt",46,52.54,31,59,"Scramblingfrom2030yards",2016
111,123,"Daniel Summerhays",55,52.46,32,61,"Scramblingfrom2030yards",2016
112,121,"Si Woo Kim",63,52.38,33,63,"Scramblingfrom2030yards",2016
113,125,"Thomas Aiken",42,51.85,14,27,"Scramblingfrom2030yards",2016
113,118,"Scott Piercy",45,51.85,14,27,"Scramblingfrom2030yards",2016
115,124,"James Hahn",45,51.56,33,64,"Scramblingfrom2030yards",2016
116,125,"Spencer Levin",62,51.43,36,70,"Scramblingfrom2030yards",2016
117,112,"Brett Stegmaier",57,51.35,19,37,"Scramblingfrom2030yards",2016
118,122,"Zach Johnson",42,51.28,20,39,"Scramblingfrom2030yards",2016
119,74,"Padraig Harrington",38,51.16,22,43,"Scramblingfrom2030yards",2016
120,141,"Carlos Ortiz",47,51.11,23,45,"Scramblingfrom2030yards",2016
121,120,"Zac Blair",56,50.88,29,57,"Scramblingfrom2030yards",2016
121,125,"Ben Martin",48,50.88,29,57,"Scramblingfrom2030yards",2016
123,107,"Charles Howell III",63,50.85,30,59,"Scramblingfrom2030yards",2016
124,139,"Brendon de Jonge",55,50,23,46,"Scramblingfrom2030yards",2016
124,125,"Rhein Gibson",36,50,21,42,"Scramblingfrom2030yards",2016
124,147,"Justin Hicks",26,50,10,20,"Scramblingfrom2030yards",2016
124,125,"Kevin Kisner",49,50,15,30,"Scramblingfrom2030yards",2016
124,125,"Marc Leishman",41,50,14,28,"Scramblingfrom2030yards",2016
124,125,"Vijay Singh",42,50,22,44,"Scramblingfrom2030yards",2016
124,143,"Kevin Streelman",46,50,17,34,"Scramblingfrom2030yards",2016
124,97,"Chris Stroud",52,50,27,54,"Scramblingfrom2030yards",2016
124,125,"DJ Trahan",23,50,8,16,"Scramblingfrom2030yards",2016
124,157,"Harold Varner III",58,50,23,46,"Scramblingfrom2030yards",2016
124,147,"Boo Weekley",53,50,21,42,"Scramblingfrom2030yards",2016
135,75,"William McGirt",54,49.12,28,57,"Scramblingfrom2030yards",2016
136,145,"Ben Crane",48,49.09,27,55,"Scramblingfrom2030yards",2016
137,114,"Whee Kim",54,48.98,24,49,"Scramblingfrom2030yards",2016
138,139,"Ernie Els",34,48.94,23,47,"Scramblingfrom2030yards",2016
139,125,"Kevin Chappell",49,48.84,21,43,"Scramblingfrom2030yards",2016
139,137,"Chris Kirk",51,48.84,21,43,"Scramblingfrom2030yards",2016
141,118,"Sam Saunders",40,48.39,15,31,"Scramblingfrom2030yards",2016
142,142,"Ken Duke",26,48.28,14,29,"Scramblingfrom2030yards",2016
142,149,"Adam Hadwin",53,48.28,28,58,"Scramblingfrom2030yards",2016
144,146,"Luke Guthrie",31,47.83,11,23,"Scramblingfrom2030yards",2016
144,125,"Justin Rose",35,47.83,11,23,"Scramblingfrom2030yards",2016
146,167,"Scott Pinckney",53,47.73,21,44,"Scramblingfrom2030yards",2016
147,158,"Derek Fathauer",58,47.62,20,42,"Scramblingfrom2030yards",2016
148,150,"Angel Cabrera",42,47.22,17,36,"Scramblingfrom2030yards",2016
149,150,"Charlie Beljan",26,47.06,8,17,"Scramblingfrom2030yards",2016
150,153,"Ricky Barnes",57,46.94,23,49,"Scramblingfrom2030yards",2016
151,152,"Matt Jones",45,46.88,15,32,"Scramblingfrom2030yards",2016
152,153,"Billy Horschel",45,46.81,22,47,"Scramblingfrom2030yards",2016
153,137,"Lucas Glover",53,46.67,21,45,"Scramblingfrom2030yards",2016
154,160,"Daniel Berger",52,46.51,20,43,"Scramblingfrom2030yards",2016
155,156,"Rory Sabbatini",40,46.43,13,28,"Scramblingfrom2030yards",2016
156,174,"Jason Kokrak",52,46.3,25,54,"Scramblingfrom2030yards",2016
157,170,"Jason Gore",51,45.71,16,35,"Scramblingfrom2030yards",2016
157,159,"Ryan Moore",40,45.71,16,35,"Scramblingfrom2030yards",2016
159,173,"Ollie Schniederjans",23,45.45,15,33,"Scramblingfrom2030yards",2016
160,153,"Will Wilcox",47,45.1,23,51,"Scramblingfrom2030yards",2016
161,163,"Robert Allenby",35,45,18,40,"Scramblingfrom2030yards",2016
161,180,"Robert Streb",51,45,18,40,"Scramblingfrom2030yards",2016
163,143,"Paul Casey",39,44.83,13,29,"Scramblingfrom2030yards",2016
163,182,"Kelly Kraft",35,44.83,13,29,"Scramblingfrom2030yards",2016
165,189,"Tony Finau",49,44.74,17,38,"Scramblingfrom2030yards",2016
166,163,"Andy Sullivan",25,44.44,8,18,"Scramblingfrom2030yards",2016
167,177,"Jim Herman",55,44.23,23,52,"Scramblingfrom2030yards",2016
168,160,"Bronson Burgoon",53,44.19,19,43,"Scramblingfrom2030yards",2016
168,165,"Carl Pettersson",31,44.19,19,43,"Scramblingfrom2030yards",2016
170,174,"Rob Oppenheim",37,44.12,15,34,"Scramblingfrom2030yards",2016
170,125,"Michael Thompson",46,44.12,15,34,"Scramblingfrom2030yards",2016
172,170,"Andrew Landry",24,43.75,7,16,"Scramblingfrom2030yards",2016
172,170,"Bubba Watson",30,43.75,7,16,"Scramblingfrom2030yards",2016
174,165,"Chad Collins",45,43.48,20,46,"Scramblingfrom2030yards",2016
175,184,"Andrew Loupe",50,43.24,16,37,"Scramblingfrom2030yards",2016
175,167,"Steve Marino",40,43.24,16,37,"Scramblingfrom2030yards",2016
177,174,"Miguel Angel Carballo",24,42.86,9,21,"Scramblingfrom2030yards",2016
177,177,"David Lingmerth",54,42.86,24,56,"Scramblingfrom2030yards",2016
179,193,"David Hearn",55,42.5,17,40,"Scramblingfrom2030yards",2016
179,179,"Jimmy Walker",43,42.5,17,40,"Scramblingfrom2030yards",2016
181,169,"DA Points",32,42.31,11,26,"Scramblingfrom2030yards",2016
181,199,"Justin Thomas",53,42.31,22,52,"Scramblingfrom2030yards",2016
183,191,"Hideki Matsuyama",40,41.94,13,31,"Scramblingfrom2030yards",2016
183,115,"Martin Piller",37,41.94,13,31,"Scramblingfrom2030yards",2016
183,187,"Kyle Reifers",63,41.94,26,62,"Scramblingfrom2030yards",2016
186,181,"Stewart Cink",45,41.86,18,43,"Scramblingfrom2030yards",2016
187,182,"Branden Grace",31,41.67,10,24,"Scramblingfrom2030yards",2016
188,184,"Wes Roach",33,41.18,7,17,"Scramblingfrom2030yards",2016
188,184,"Darron Stiles",28,41.18,7,17,"Scramblingfrom2030yards",2016
190,188,"Pat Perez",28,40.91,9,22,"Scramblingfrom2030yards",2016
191,201,"Andres Gonzales",46,40.54,15,37,"Scramblingfrom2030yards",2016
192,190,"Charley Hoffman",49,40.48,17,42,"Scramblingfrom2030yards",2016
193,197,"Steven Bowditch",40,39.47,15,38,"Scramblingfrom2030yards",2016
194,198,"Emiliano Grillo",47,38.46,15,39,"Scramblingfrom2030yards",2016
194,160,"Henrik Stenson",30,38.46,10,26,"Scramblingfrom2030yards",2016
194,195,"Dawie van der Walt",48,38.46,15,39,"Scramblingfrom2030yards",2016
197,194,"George McNeill",33,38.1,16,42,"Scramblingfrom2030yards",2016
198,191,"Byeong Hun An",23,37.5,6,16,"Scramblingfrom2030yards",2016
198,195,"Brooks Koepka",39,37.5,9,24,"Scramblingfrom2030yards",2016
198,203,"Francesco Molinari",36,37.5,15,40,"Scramblingfrom2030yards",2016
198,200,"Greg Owen",56,37.5,15,40,"Scramblingfrom2030yards",2016
202,204,"Henrik Norlander",41,34.78,8,23,"Scramblingfrom2030yards",2016
202,201,"Vaughn Taylor",30,34.78,8,23,"Scramblingfrom2030yards",2016
204,205,"Sergio Garcia",28,33.33,5,15,"Scramblingfrom2030yards",2016
205,206,"Morgan Hoffmann",43,31.71,13,41,"Scramblingfrom2030yards",2016
206,207,"Abraham Ancer",26,27.27,6,22,"Scramblingfrom2030yards",2016
206,207,"Bernd Wiesberger",23,27.27,3,11,"Scramblingfrom2030yards",2016
