"ConsecutiveGIR_RANKTHISWEEK_2015","ConsecutiveGIR_RANKLASTWEEK_2015","ConsecutiveGIR_PLAYERNAME_2015","ConsecutiveGIR_EVENTS_2015","ConsecutiveGIR_STREAK_2015","ConsecutiveGIR_CURRENTSTREAK_2015","ConsecutiveGIR_ROUND_2015","ConsecutiveGIR_HOLE_2015","ConsecutiveGIR_YEARTOURN_2015","stat_name","year"
63,63,"Robert Allenby",25,19,2,1,6,2015030,"ConsecutiveGIR",2015
63,63,"Steven Bowditch",32,19,3,4,2,2015100,"ConsecutiveGIR",2015
63,63,"Tom Gillis",16,19,5,1,17,2015370,"ConsecutiveGIR",2015
63,63,"Dudley Hart",8,19,NA,2,6,2015020,"ConsecutiveGIR",2015
63,63,"Charles Howell III",30,19,2,2,7,2015360,"ConsecutiveGIR",2015
63,63,"Martin Laird",24,19,3,4,18,2015010,"ConsecutiveGIR",2015
63,63,"John Peterson",25,19,3,4,5,2015030,"ConsecutiveGIR",2015
63,63,"Patrick Reed",27,19,1,1,5,2015100,"ConsecutiveGIR",2015
63,63,"Kyle Reifers",31,19,1,4,13,2015410,"ConsecutiveGIR",2015
63,63,"Scott Stallings",19,19,3,1,7,2015100,"ConsecutiveGIR",2015
63,63,"Zack Sucher",18,19,7,2,8,2015150,"ConsecutiveGIR",2015
63,63,"Josh Teater",11,19,NA,1,16,2015310,"ConsecutiveGIR",2015
63,63,"Will Wilcox",17,19,1,2,10,2015050,"ConsecutiveGIR",2015
77,77,"Cameron Beckman",8,18,1,3,5,2015150,"ConsecutiveGIR",2015
77,77,"Paul Casey",24,18,1,1,13,2015350,"ConsecutiveGIR",2015
77,77,"Jason Day",20,18,5,2,9,2015260,"ConsecutiveGIR",2015
77,77,"Gonzalo Fdez Castano",28,18,NA,1,13,2015350,"ConsecutiveGIR",2015
77,77,"Sergio Garcia",15,18,2,3,2,2015390,"ConsecutiveGIR",2015
77,77,"Andres Gonzales",28,18,1,2,18,2015010,"ConsecutiveGIR",2015
77,77,"Brian Harman",29,18,NA,1,16,2015370,"ConsecutiveGIR",2015
77,77,"Mark Hubbard",25,18,2,1,5,2015030,"ConsecutiveGIR",2015
77,77,"Whee Kim",23,18,NA,2,18,2015380,"ConsecutiveGIR",2015
77,77,"Marc Leishman",23,18,2,4,15,2015280,"ConsecutiveGIR",2015
77,77,"Will Ma Kenzie",16,18,NA,3,18,2015030,"ConsecutiveGIR",2015
77,77,"Hunter Mahan",24,18,NA,2,12,2015100,"ConsecutiveGIR",2015
77,77,"William McGirt",30,18,6,2,17,2015110,"ConsecutiveGIR",2015
77,77,"Daniel Miernicki",1,18,1,2,13,2015140,"ConsecutiveGIR",2015
77,77,"Cameron Percy",23,18,NA,1,11,2015020,"ConsecutiveGIR",2015
77,77,"Ian Poulter",19,18,5,2,18,2015240,"ConsecutiveGIR",2015
77,77,"Andrew Putnam",23,18,NA,4,1,2015050,"ConsecutiveGIR",2015
77,77,"John Rollins",14,18,1,2,1,2015030,"ConsecutiveGIR",2015
77,77,"Rory Sabbatini",25,18,NA,3,5,2015300,"ConsecutiveGIR",2015
77,77,"Sam Saunders",28,18,NA,2,15,2015210,"ConsecutiveGIR",2015
77,77,"Nick Taylor",28,18,2,2,11,2015020,"ConsecutiveGIR",2015
77,77,"Nicholas Thompson",31,18,2,2,18,2015250,"ConsecutiveGIR",2015
77,77,"Bubba Watson",19,18,1,4,15,2015360,"ConsecutiveGIR",2015
100,100,"Blake Adams",13,17,NA,4,4,2015250,"ConsecutiveGIR",2015
100,100,"Daniel Berger",31,17,1,4,2,2015110,"ConsecutiveGIR",2015
100,100,"Jonas Blixt",26,17,NA,1,10,2015370,"ConsecutiveGIR",2015
100,100,"Jonathan Byrd",22,17,1,4,9,2015360,"ConsecutiveGIR",2015
100,100,"Ben Crane",22,17,2,4,18,2015250,"ConsecutiveGIR",2015
100,100,"Jon Curran",28,17,1,1,15,2015450,"ConsecutiveGIR",2015
100,100,"Jamie Donaldson",16,17,NA,2,2,2015230,"ConsecutiveGIR",2015
100,100,"Ken Duke",30,17,5,2,9,2015150,"ConsecutiveGIR",2015
100,100,"Martin Flores",30,17,2,2,17,2015450,"ConsecutiveGIR",2015
100,100,"Lucas Glover",26,17,4,2,13,2015260,"ConsecutiveGIR",2015
100,100,"Jason Gore",26,17,NA,4,15,2015330,"ConsecutiveGIR",2015
100,100,"Emiliano Grillo",5,17,2,3,7,2015400,"ConsecutiveGIR",2015
100,100,"JJ Henry",30,17,2,4,4,2015360,"ConsecutiveGIR",2015
100,100,"JB Holmes",25,17,NA,2,1,2015230,"ConsecutiveGIR",2015
100,100,"Martin Kaymer",13,17,2,1,10,2015450,"ConsecutiveGIR",2015
100,100,"Kevin Kisner",30,17,5,2,2,2015110,"ConsecutiveGIR",2015
100,100,"Jason Kokrak",28,17,NA,1,17,2015450,"ConsecutiveGIR",2015
100,100,"Spencer Levin",31,17,4,3,4,2015260,"ConsecutiveGIR",2015
100,100,"David Lingmerth",28,17,1,2,3,2015120,"ConsecutiveGIR",2015
100,100,"Shane Lowry",13,17,NA,2,2,2015150,"ConsecutiveGIR",2015
100,100,"Francesco Molinari",16,17,NA,2,2,2015350,"ConsecutiveGIR",2015
100,100,"Jim Renner",27,17,NA,1,3,2015030,"ConsecutiveGIR",2015
100,100,"Carlos Sainz Jr",20,17,1,2,17,2015030,"ConsecutiveGIR",2015
100,100,"Roger Sloan",20,17,NA,2,11,2015140,"ConsecutiveGIR",2015
100,100,"Chris Smith",9,17,NA,3,5,2015380,"ConsecutiveGIR",2015
100,100,"Robert Streb",30,17,NA,1,3,2015390,"ConsecutiveGIR",2015
100,100,"Chris Stroud",28,17,NA,2,18,2015180,"ConsecutiveGIR",2015
100,100,"Hudson Swafford",30,17,1,2,18,2015120,"ConsecutiveGIR",2015
100,100,"Cameron Tringale",28,17,2,1,18,2015390,"ConsecutiveGIR",2015
100,100,"Bo Van Pelt",28,17,NA,3,3,2015350,"ConsecutiveGIR",2015
130,130,"Arjun Atwal",7,16,NA,1,5,2015380,"ConsecutiveGIR",2015
130,130,"Blayne Barber",26,16,NA,1,18,2015030,"ConsecutiveGIR",2015
130,130,"Chad Collins",24,16,1,2,7,2015230,"ConsecutiveGIR",2015
130,130,"Tony Finau",31,16,NA,3,4,2015410,"ConsecutiveGIR",2015
130,130,"Tommy Fleetwood",7,16,NA,2,6,2015320,"ConsecutiveGIR",2015
130,130,"Retief Goosen",25,16,4,4,1,2015260,"ConsecutiveGIR",2015
130,130,"Bill Haas",25,16,3,2,7,2015230,"ConsecutiveGIR",2015
130,130,"Chesson Hadley",30,16,1,3,7,2015380,"ConsecutiveGIR",2015
130,130,"David Hearn",30,16,13,3,8,2015050,"ConsecutiveGIR",2015
130,130,"Danny Lee",36,16,1,2,11,2015040,"ConsecutiveGIR",2015
130,130,"Hideki Matsuyama",25,16,NA,4,18,2015290,"ConsecutiveGIR",2015
130,130,"Rory McIlroy",12,16,1,4,4,2015240,"ConsecutiveGIR",2015
130,130,"Ryan Palmer",22,16,NA,4,14,2015220,"ConsecutiveGIR",2015
130,130,"SJ Park",27,16,NA,1,15,2015360,"ConsecutiveGIR",2015
130,130,"Carl Pettersson",32,16,NA,1,2,2015450,"ConsecutiveGIR",2015
130,130,"Scott Piercy",28,16,NA,4,5,2015030,"ConsecutiveGIR",2015
130,130,"Scott Pinckney",27,16,1,3,6,2015310,"ConsecutiveGIR",2015
130,130,"DA Points",26,16,NA,3,5,2015260,"ConsecutiveGIR",2015
130,130,"Dicky Pride",5,16,1,2,16,2015150,"ConsecutiveGIR",2015
130,130,"Ollie Schniederjans",7,16,NA,4,11,2015340,"ConsecutiveGIR",2015
130,130,"Robby Shelton",1,16,NA,1,10,2015380,"ConsecutiveGIR",2015
130,130,"Jordan Spieth",25,16,2,2,11,2015390,"ConsecutiveGIR",2015
130,130,"Vaughn Taylor",12,16,NA,2,1,2015410,"ConsecutiveGIR",2015
130,130,"Michael Thompson",27,16,NA,1,11,2015230,"ConsecutiveGIR",2015
130,130,"Duffy Waldorf",2,16,1,4,1,2015380,"ConsecutiveGIR",2015
130,130,"Jimmy Walker",24,16,5,1,18,2015390,"ConsecutiveGIR",2015
130,130,"Anthony Wall",1,16,1,1,1,2015390,"ConsecutiveGIR",2015
130,130,"Danny Willett",10,16,NA,3,18,2015390,"ConsecutiveGIR",2015
130,130,"Mark Wilson",28,16,1,2,4,2015380,"ConsecutiveGIR",2015
130,130,"Gary Woodland",24,16,2,2,16,2015040,"ConsecutiveGIR",2015
160,160,"Mark Anderson",7,15,NA,3,4,2015030,"ConsecutiveGIR",2015
160,160,"Aaron Baddeley",25,15,2,3,13,2015410,"ConsecutiveGIR",2015
160,160,"Angel Cabrera",19,15,NA,1,5,2015130,"ConsecutiveGIR",2015
160,160,"Tim Clark",13,15,1,1,13,2015450,"ConsecutiveGIR",2015
160,160,"Jason Dufner",21,15,NA,1,5,2015470,"ConsecutiveGIR",2015
160,160,"Ernie Els",18,15,6,3,4,2015410,"ConsecutiveGIR",2015
160,160,"Derek Ernst",26,15,4,1,17,2015140,"ConsecutiveGIR",2015
160,160,"Ross Fisher",3,15,NA,3,16,2015390,"ConsecutiveGIR",2015
160,160,"Rickie Fowler",21,15,1,1,12,2015230,"ConsecutiveGIR",2015
160,160,"Branden Grace",13,15,NA,1,18,2015390,"ConsecutiveGIR",2015
160,160,"James Hahn",28,15,6,1,17,2015320,"ConsecutiveGIR",2015
160,160,"Padraig Harrington",21,15,NA,4,1,2015280,"ConsecutiveGIR",2015
160,160,"Charley Hoffman",28,15,1,1,1,2015070,"ConsecutiveGIR",2015
160,160,"Dustin Johnson",21,15,2,3,8,2015480,"ConsecutiveGIR",2015
160,160,"Colt Knost",29,15,1,1,5,2015230,"ConsecutiveGIR",2015
160,160,"Neal Lancaster",4,15,NA,1,8,2015450,"ConsecutiveGIR",2015
160,160,"Davis Love III",18,15,1,2,15,2015030,"ConsecutiveGIR",2015
160,160,"Prom Meesawat",1,15,6,1,14,2015040,"ConsecutiveGIR",2015
160,160,"Bryce Molder",26,15,NA,2,2,2015300,"ConsecutiveGIR",2015
160,160,"Ryan Moore",24,15,5,2,15,2015450,"ConsecutiveGIR",2015
160,160,"Jordan Niebrugge",1,15,1,2,18,2015390,"ConsecutiveGIR",2015
160,160,"Seung Yul Noh",21,15,NA,4,9,2015330,"ConsecutiveGIR",2015
160,160,"Sean OHair",26,15,NA,3,15,2015030,"ConsecutiveGIR",2015
160,160,"Jeff Overton",30,15,8,1,9,2015310,"ConsecutiveGIR",2015
160,160,"Greg Owen",19,15,1,1,9,2015050,"ConsecutiveGIR",2015
160,160,"John Senden",24,15,NA,4,2,2015340,"ConsecutiveGIR",2015
160,160,"Kyle Stanley",12,15,4,1,18,2015450,"ConsecutiveGIR",2015
160,160,"Guan Tian Liang",1,15,2,2,11,2015040,"ConsecutiveGIR",2015
160,160,"David Toms",21,15,2,2,4,2015030,"ConsecutiveGIR",2015
160,160,"Camilo Villegas",27,15,2,2,7,2015110,"ConsecutiveGIR",2015
160,160,"Charlie Wi",9,15,NA,3,12,2015040,"ConsecutiveGIR",2015
191,191,"Ricky Barnes",27,14,5,1,5,2015380,"ConsecutiveGIR",2015
191,191,"Charlie Beljan",27,14,NA,2,1,2015150,"ConsecutiveGIR",2015
191,191,"Scott Brown",30,14,1,1,4,2015450,"ConsecutiveGIR",2015
191,191,"Rafa Cabrera Bello",4,14,NA,3,5,2015390,"ConsecutiveGIR",2015
191,191,"Luke Donald",20,14,1,3,14,2015250,"ConsecutiveGIR",2015
191,191,"Eric Dugas",1,14,NA,2,3,2015070,"ConsecutiveGIR",2015
191,191,"Matt Every",26,14,2,1,16,2015400,"ConsecutiveGIR",2015
191,191,"Robert Garrigus",25,14,2,2,14,2015330,"ConsecutiveGIR",2015
191,191,"Fabian Gomez",26,14,NA,1,13,2015410,"ConsecutiveGIR",2015
191,191,"Billy Hurley III",28,14,5,2,9,2015110,"ConsecutiveGIR",2015
191,191,"Trevor Immelman",19,14,NA,1,8,2015260,"ConsecutiveGIR",2015
191,191,"Scott Langley",28,14,NA,1,7,2015360,"ConsecutiveGIR",2015
191,191,"Paul Lawrie",1,14,1,4,2,2015390,"ConsecutiveGIR",2015
191,191,"Andrew Loupe",15,14,NA,3,11,2015030,"ConsecutiveGIR",2015
191,191,"Bill Lunde",18,14,3,2,5,2015110,"ConsecutiveGIR",2015
191,191,"Jarrod Lyle",10,14,NA,2,18,2015120,"ConsecutiveGIR",2015
191,191,"Jack Maguire",1,14,3,1,10,2015340,"ConsecutiveGIR",2015
191,191,"Tim Petrovic",11,14,1,2,8,2015050,"ConsecutiveGIR",2015
191,191,"Chez Reavie",19,14,1,2,4,2015350,"ConsecutiveGIR",2015
191,191,"Justin Thomas",30,14,NA,3,17,2015360,"ConsecutiveGIR",2015
191,191,"Tyrone Van Aswegen",20,14,NA,1,3,2015380,"ConsecutiveGIR",2015
191,191,"Richy Werenski",1,14,NA,3,12,2015380,"ConsecutiveGIR",2015
191,191,"Steve Wheatcroft",28,14,1,2,2,2015370,"ConsecutiveGIR",2015
191,191,"Bernd Wiesberger",11,14,NA,2,15,2015340,"ConsecutiveGIR",2015
191,191,"Tim Wilkinson",28,14,1,1,3,2015020,"ConsecutiveGIR",2015
191,191,"Tiger Woods",11,14,6,1,13,2015450,"ConsecutiveGIR",2015
217,217,"Ryan Armour",17,13,2,2,6,2015380,"ConsecutiveGIR",2015
217,217,"Roberto Castro",16,13,2,1,5,2015030,"ConsecutiveGIR",2015
217,217,"Greg Chalmers",17,13,4,4,1,2015390,"ConsecutiveGIR",2015
217,217,"George Coetzee",7,13,4,3,3,2015450,"ConsecutiveGIR",2015
217,217,"Austin Cook",7,13,NA,3,5,2015380,"ConsecutiveGIR",2015
217,217,"Victor Dubuisson",10,13,NA,3,15,2015440,"ConsecutiveGIR",2015
217,217,"Steve Flesch",7,13,NA,2,4,2015380,"ConsecutiveGIR",2015
217,217,"Stephen Gallacher",11,13,5,1,6,2015060,"ConsecutiveGIR",2015
217,217,"Tom Hoge",26,13,NA,2,12,2015110,"ConsecutiveGIR",2015
217,217,"Beau Hossler",1,13,1,1,10,2015340,"ConsecutiveGIR",2015
217,217,"Chris Kirk",21,13,1,1,14,2015480,"ConsecutiveGIR",2015
217,217,"Anirban Lahiri",12,13,NA,3,2,2015430,"ConsecutiveGIR",2015
217,217,"Alexander Levy",8,13,NA,1,9,2015060,"ConsecutiveGIR",2015
217,217,"David Lipsky",5,13,NA,1,4,2015390,"ConsecutiveGIR",2015
217,217,"Joost Luiten",13,13,1,2,3,2015390,"ConsecutiveGIR",2015
217,217,"Billy Mayfair",6,13,NA,3,18,2015150,"ConsecutiveGIR",2015
217,217,"Lee McCoy",3,13,NA,1,7,2015370,"ConsecutiveGIR",2015
217,217,"Troy Merritt",29,13,6,1,11,2015050,"ConsecutiveGIR",2015
217,217,"Brad Miller",1,13,2,1,8,2015450,"ConsecutiveGIR",2015
217,217,"Carlos Ortiz",30,13,NA,4,6,2015020,"ConsecutiveGIR",2015
217,217,"Garrett Osborn",4,13,1,1,13,2015050,"ConsecutiveGIR",2015
217,217,"Jonathan Randolph",25,13,1,4,14,2015290,"ConsecutiveGIR",2015
217,217,"Wes Roach",1,13,NA,2,8,2015020,"ConsecutiveGIR",2015
217,217,"Andres Romero",24,13,NA,2,2,2015180,"ConsecutiveGIR",2015
217,217,"Heath Slocum",22,13,1,2,8,2015140,"ConsecutiveGIR",2015
217,217,"Cameron Smith",13,13,7,3,14,2015340,"ConsecutiveGIR",2015
217,217,"Richard Sterne",18,13,2,2,4,2015310,"ConsecutiveGIR",2015
217,217,"Andrew Svoboda",30,13,NA,1,2,2015230,"ConsecutiveGIR",2015
217,217,"DJ Trahan",5,13,3,1,16,2015120,"ConsecutiveGIR",2015
217,217,"Omar Uresti",2,13,NA,1,16,2015380,"ConsecutiveGIR",2015
217,217,"Jaco Van Zyl",2,13,10,4,9,2015060,"ConsecutiveGIR",2015
217,217,"Fabrizio Zanotti",1,13,3,3,2,2015180,"ConsecutiveGIR",2015
249,249,"Jason Allred",3,12,NA,2,11,2015340,"ConsecutiveGIR",2015
249,249,"Byeong Hun An",5,12,12,4,7,2015450,"ConsecutiveGIR",2015
249,249,"Scott Arnold",1,12,11,3,5,2015390,"ConsecutiveGIR",2015
249,249,"KJ Choi",19,12,1,1,18,2015140,"ConsecutiveGIR",2015
249,249,"David Duval",6,12,NA,3,4,2015390,"ConsecutiveGIR",2015
249,249,"Brad Fritsch",3,12,NA,1,18,2015010,"ConsecutiveGIR",2015
249,249,"Max Homa",27,12,1,3,9,2015120,"ConsecutiveGIR",2015
249,249,"Wes Homan",4,12,NA,4,6,2015380,"ConsecutiveGIR",2015
249,249,"Freddie Jacobson",14,12,3,3,8,2015130,"ConsecutiveGIR",2015
249,249,"Paul Kinnear",1,12,1,1,1,2015390,"ConsecutiveGIR",2015
249,249,"Bernhard Langer",3,12,NA,4,5,2015390,"ConsecutiveGIR",2015
249,249,"Troy Matteson",9,12,3,2,6,2015310,"ConsecutiveGIR",2015
249,249,"Maverick McNealy",2,12,1,4,5,2015380,"ConsecutiveGIR",2015
249,249,"Phil Mickelson",19,12,NA,3,6,2015440,"ConsecutiveGIR",2015
249,249,"James Morrison",2,12,NA,4,9,2015390,"ConsecutiveGIR",2015
249,249,"Mark OMeara",2,12,1,3,16,2015390,"ConsecutiveGIR",2015
249,249,"Marcel Siem",8,12,1,2,6,2015150,"ConsecutiveGIR",2015
249,249,"Byron Smith",21,12,NA,2,4,2015380,"ConsecutiveGIR",2015
249,249,"Kevin Stadler",5,12,NA,1,6,2015240,"ConsecutiveGIR",2015
249,249,"Steve Stricker",9,12,NA,4,2,2015440,"ConsecutiveGIR",2015
249,249,"Marc Warren",9,12,3,4,5,2015390,"ConsecutiveGIR",2015
249,249,"Lee Westwood",15,12,4,3,6,2015440,"ConsecutiveGIR",2015
271,271,"Joe Affrunti",4,11,NA,1,11,2015260,"ConsecutiveGIR",2015
271,271,"Kiradech Aphibarnrat",4,11,NA,1,1,2015390,"ConsecutiveGIR",2015
271,271,"Adam Bland",1,11,1,1,5,2015390,"ConsecutiveGIR",2015
271,271,"John Daly",10,11,NA,2,7,2015050,"ConsecutiveGIR",2015
271,271,"Glen Day",8,11,1,1,6,2015150,"ConsecutiveGIR",2015
271,271,"Bryson DeChambeau",3,11,NA,2,5,2015370,"ConsecutiveGIR",2015
271,271,"Paul Dunne",1,11,NA,3,8,2015390,"ConsecutiveGIR",2015
271,271,"Marcus Fraser",2,11,1,1,8,2015340,"ConsecutiveGIR",2015
271,271,"Brandon Hagy",8,11,2,4,12,2015180,"ConsecutiveGIR",2015
271,271,"Tim Herron",7,11,NA,1,12,2015050,"ConsecutiveGIR",2015
271,271,"Thongchai Jaidee",10,11,1,1,17,2015390,"ConsecutiveGIR",2015
271,271,"Lee Janzen",4,11,2,2,4,2015180,"ConsecutiveGIR",2015
271,271,"Matt Jones",25,11,3,2,14,2015120,"ConsecutiveGIR",2015
271,271,"Patton Kizzire",2,11,NA,4,16,2015030,"ConsecutiveGIR",2015
271,271,"Jason Knutzon",2,11,NA,3,17,2015060,"ConsecutiveGIR",2015
271,271,"Andrew Landry",1,11,1,1,14,2015230,"ConsecutiveGIR",2015
271,271,"Romain Langasque",1,11,1,1,5,2015390,"ConsecutiveGIR",2015
271,271,"Grant Leaver",1,11,2,1,1,2015380,"ConsecutiveGIR",2015
271,271,"Tom Lehman",2,11,1,3,9,2015150,"ConsecutiveGIR",2015
271,271,"Justin Leonard",22,11,NA,4,15,2015360,"ConsecutiveGIR",2015
271,271,"Graeme McDowell",15,11,NA,2,1,2015250,"ConsecutiveGIR",2015
271,271,"Kevin Na",27,11,2,1,10,2015120,"ConsecutiveGIR",2015
271,271,"Rod Pampling",10,11,3,1,4,2015210,"ConsecutiveGIR",2015
271,271,"Andy Pope",2,11,7,4,12,2015030,"ConsecutiveGIR",2015
271,271,"Scott Strange",1,11,2,1,1,2015390,"ConsecutiveGIR",2015
271,271,"Kyle Suppa",1,11,NA,2,5,2015110,"ConsecutiveGIR",2015
271,271,"Shinji Tomimura",1,11,1,2,3,2015390,"ConsecutiveGIR",2015
271,271,"Cameron Wilson",3,11,NA,1,6,2015010,"ConsecutiveGIR",2015
271,271,"Bobby Wyatt",2,11,NA,2,4,2015180,"ConsecutiveGIR",2015
300,300,"Benjamin Alvarado",8,10,5,2,17,2015150,"ConsecutiveGIR",2015
300,300,"Stuart Appleby",7,10,1,3,7,2015020,"ConsecutiveGIR",2015
300,300,"Woody Austin",11,10,NA,2,2,2015260,"ConsecutiveGIR",2015
300,300,"David Bradshaw",1,10,4,1,18,2015360,"ConsecutiveGIR",2015
300,300,"Daniel Chopra",5,10,NA,1,10,2015380,"ConsecutiveGIR",2015
300,300,"Darren Clarke",6,10,1,2,5,2015390,"ConsecutiveGIR",2015
300,300,"Ben Curtis",14,10,4,1,4,2015070,"ConsecutiveGIR",2015
300,300,"Roberto Diaz",1,10,6,2,11,2015070,"ConsecutiveGIR",2015
300,300,"Oscar Fraustro",21,10,3,1,8,2015450,"ConsecutiveGIR",2015
300,300,"Harrison Frazar",7,10,2,3,5,2015120,"ConsecutiveGIR",2015
300,300,"Hiroyuki Fujita",3,10,4,1,1,2015390,"ConsecutiveGIR",2015
300,300,"Mikko Ilonen",8,10,3,1,4,2015390,"ConsecutiveGIR",2015
300,300,"Miguel Angel Jimenez",6,10,NA,1,10,2015340,"ConsecutiveGIR",2015
300,300,"Brandt Jobe",6,10,4,2,7,2015310,"ConsecutiveGIR",2015
300,300,"Kyle Jones",1,10,2,2,14,2015340,"ConsecutiveGIR",2015
300,300,"Hyung Sung Kim",2,10,1,3,14,2015110,"ConsecutiveGIR",2015
300,300,"Timothy ONeal",1,10,3,1,8,2015340,"ConsecutiveGIR",2015
300,300,"Koumei Oda",4,10,NA,1,1,2015390,"ConsecutiveGIR",2015
