"3PuttAvoidanceRound2_RANKTHISWEEK_2012","3PuttAvoidanceRound2_RANKLASTWEEK_2012","3PuttAvoidanceRound2_PLAYERNAME_2012","3PuttAvoidanceRound2__2012","3PuttAvoidanceRound2_Pct_2012","3PuttAvoidanceRound2_TOTAL3PUTTS_2012","3PuttAvoidanceRound2_TOTALHOLES_2012","stat_name","year"
1,1,"Sergio Garcia",NA,0.37,1,270,"3PuttAvoidanceRound2",2012
2,2,"Bob Estes",NA,0.72,3,414,"3PuttAvoidanceRound2",2012
3,3,"Daniel Chopra",NA,1.11,4,360,"3PuttAvoidanceRound2",2012
4,4,"George McNeill",NA,1.16,5,432,"3PuttAvoidanceRound2",2012
5,5,"Chris Couch",NA,1.23,4,324,"3PuttAvoidanceRound2",2012
5,5,"JJ Henry",NA,1.23,6,486,"3PuttAvoidanceRound2",2012
7,7,"Jonas Blixt",NA,1.32,5,378,"3PuttAvoidanceRound2",2012
8,8,"Zach Johnson",NA,1.39,6,432,"3PuttAvoidanceRound2",2012
9,9,"Graeme McDowell",NA,1.48,4,270,"3PuttAvoidanceRound2",2012
10,10,"Jason Bohn",NA,1.5,7,468,"3PuttAvoidanceRound2",2012
11,11,"Webb Simpson",NA,1.59,6,378,"3PuttAvoidanceRound2",2012
11,11,"Brandt Snedeker",NA,1.59,6,378,"3PuttAvoidanceRound2",2012
11,11,"Henrik Stenson",NA,1.59,4,252,"3PuttAvoidanceRound2",2012
11,11,"Jimmy Walker",NA,1.59,8,504,"3PuttAvoidanceRound2",2012
15,15,"Seung Yul Noh",NA,1.65,8,486,"3PuttAvoidanceRound2",2012
16,16,"Jim Furyk",NA,1.69,7,414,"3PuttAvoidanceRound2",2012
16,16,"Kevin Kisner",NA,1.69,7,414,"3PuttAvoidanceRound2",2012
18,18,"Ben Curtis",NA,1.75,6,342,"3PuttAvoidanceRound2",2012
19,19,"Greg Chalmers",NA,1.85,8,432,"3PuttAvoidanceRound2",2012
19,19,"Brandt Jobe",NA,1.85,6,324,"3PuttAvoidanceRound2",2012
19,19,"Charl Schwartzel",NA,1.85,5,270,"3PuttAvoidanceRound2",2012
22,22,"Bryce Molder",NA,1.93,8,414,"3PuttAvoidanceRound2",2012
23,23,"Patrick Sheehan",NA,1.94,7,360,"3PuttAvoidanceRound2",2012
24,24,"David Mathis",NA,1.98,10,504,"3PuttAvoidanceRound2",2012
25,25,"Chris Kirk",NA,2,9,450,"3PuttAvoidanceRound2",2012
26,26,"Russell Knox",NA,2.02,8,396,"3PuttAvoidanceRound2",2012
26,26,"Richard Lee",NA,2.02,8,396,"3PuttAvoidanceRound2",2012
26,26,"Bo Van Pelt",NA,2.02,8,396,"3PuttAvoidanceRound2",2012
29,29,"Brian Gay",NA,2.06,10,486,"3PuttAvoidanceRound2",2012
30,30,"Billy Horschel",NA,2.08,6,288,"3PuttAvoidanceRound2",2012
31,31,"Charles Howell III",NA,2.11,11,522,"3PuttAvoidanceRound2",2012
32,32,"Matt Kuchar",NA,2.12,8,378,"3PuttAvoidanceRound2",2012
32,32,"Rocco Mediate",NA,2.12,8,378,"3PuttAvoidanceRound2",2012
34,34,"Chris DiMarco",NA,2.18,11,504,"3PuttAvoidanceRound2",2012
34,34,"Jeff Overton",NA,2.18,11,504,"3PuttAvoidanceRound2",2012
36,36,"Matt Bettencourt",NA,2.26,11,486,"3PuttAvoidanceRound2",2012
36,36,"Chad Campbell",NA,2.26,11,486,"3PuttAvoidanceRound2",2012
36,36,"James Driscoll",NA,2.26,11,486,"3PuttAvoidanceRound2",2012
39,39,"Michael Bradley",NA,2.27,9,396,"3PuttAvoidanceRound2",2012
39,39,"Rickie Fowler",NA,2.27,9,396,"3PuttAvoidanceRound2",2012
41,41,"Carl Pettersson",NA,2.35,11,468,"3PuttAvoidanceRound2",2012
42,42,"Will Claxton",NA,2.38,12,504,"3PuttAvoidanceRound2",2012
42,42,"John Daly",NA,2.38,6,252,"3PuttAvoidanceRound2",2012
42,42,"Jason Dufner",NA,2.38,9,378,"3PuttAvoidanceRound2",2012
42,42,"David Hearn",NA,2.38,12,504,"3PuttAvoidanceRound2",2012
42,42,"Phil Mickelson",NA,2.38,9,378,"3PuttAvoidanceRound2",2012
42,42,"John Senden",NA,2.38,9,378,"3PuttAvoidanceRound2",2012
42,42,"Brendon Todd",NA,2.38,12,504,"3PuttAvoidanceRound2",2012
49,49,"Spencer Levin",NA,2.42,10,414,"3PuttAvoidanceRound2",2012
50,50,"Blake Adams",NA,2.43,14,576,"3PuttAvoidanceRound2",2012
50,50,"Luke Donald",NA,2.43,7,288,"3PuttAvoidanceRound2",2012
52,52,"Charlie Wi",NA,2.44,11,450,"3PuttAvoidanceRound2",2012
53,53,"Scott Dunlap",NA,2.47,8,324,"3PuttAvoidanceRound2",2012
53,53,"Chris Stroud",NA,2.47,12,486,"3PuttAvoidanceRound2",2012
55,55,"Alexandre Rocha",NA,2.5,9,360,"3PuttAvoidanceRound2",2012
56,56,"Kevin Na",NA,2.53,10,396,"3PuttAvoidanceRound2",2012
57,57,"Ryan Palmer",NA,2.55,11,432,"3PuttAvoidanceRound2",2012
58,58,"Tommy Biershenk",NA,2.56,12,468,"3PuttAvoidanceRound2",2012
58,58,"Roberto Castro",NA,2.56,12,468,"3PuttAvoidanceRound2",2012
58,58,"Jerry Kelly",NA,2.56,12,468,"3PuttAvoidanceRound2",2012
58,58,"Kevin Streelman",NA,2.56,12,468,"3PuttAvoidanceRound2",2012
62,62,"Brian Davis",NA,2.58,13,504,"3PuttAvoidanceRound2",2012
62,62,"Scott Piercy",NA,2.58,13,504,"3PuttAvoidanceRound2",2012
64,64,"Tommy Gainey",NA,2.59,14,540,"3PuttAvoidanceRound2",2012
65,65,"JJ Killeen",NA,2.6,15,576,"3PuttAvoidanceRound2",2012
66,66,"Padraig Harrington",NA,2.61,8,306,"3PuttAvoidanceRound2",2012
67,67,"Charlie Beljan",NA,2.63,9,342,"3PuttAvoidanceRound2",2012
68,68,"Justin Leonard",NA,2.67,12,450,"3PuttAvoidanceRound2",2012
69,69,"Erik Compton",NA,2.78,12,432,"3PuttAvoidanceRound2",2012
69,69,"Ken Duke",NA,2.78,15,540,"3PuttAvoidanceRound2",2012
69,69,"JB Holmes",NA,2.78,12,432,"3PuttAvoidanceRound2",2012
69,69,"Billy Hurley III",NA,2.78,13,468,"3PuttAvoidanceRound2",2012
69,69,"Danny Lee",NA,2.78,11,396,"3PuttAvoidanceRound2",2012
69,69,"Davis Love III",NA,2.78,10,360,"3PuttAvoidanceRound2",2012
69,69,"William McGirt",NA,2.78,15,540,"3PuttAvoidanceRound2",2012
69,69,"Ian Poulter",NA,2.78,7,252,"3PuttAvoidanceRound2",2012
69,69,"Dicky Pride",NA,2.78,9,324,"3PuttAvoidanceRound2",2012
69,69,"Daniel Summerhays",NA,2.78,13,468,"3PuttAvoidanceRound2",2012
69,69,"David Toms",NA,2.78,9,324,"3PuttAvoidanceRound2",2012
69,69,"Cameron Tringale",NA,2.78,13,468,"3PuttAvoidanceRound2",2012
69,69,"Tiger Woods",NA,2.78,9,324,"3PuttAvoidanceRound2",2012
82,82,"Robert Allenby",NA,2.88,14,486,"3PuttAvoidanceRound2",2012
82,82,"Heath Slocum",NA,2.88,14,486,"3PuttAvoidanceRound2",2012
84,84,"Vaughn Taylor",NA,2.89,13,450,"3PuttAvoidanceRound2",2012
84,84,"Michael Thompson",NA,2.89,13,450,"3PuttAvoidanceRound2",2012
86,86,"Camilo Villegas",NA,2.9,12,414,"3PuttAvoidanceRound2",2012
87,87,"Aaron Baddeley",NA,2.91,11,378,"3PuttAvoidanceRound2",2012
