"Approach175200yardsRTPScore_RANKTHISWEEK_2009","Approach175200yardsRTPScore_RANKLASTWEEK_2009","Approach175200yardsRTPScore_PLAYERNAME_2009","Approach175200yardsRTPScore_ROUNDS_2009","Approach175200yardsRTPScore_AVGRTP_2009","stat_name","year"
1,1,"Hunter Mahan",94,-0.09,"Approach175200yardsRTPScore",2009
2,2,"Tiger Woods",64,-0.081,"Approach175200yardsRTPScore",2009
3,3,"Stewart Cink",79,-0.059,"Approach175200yardsRTPScore",2009
4,4,"Rory Sabbatini",81,-0.051,"Approach175200yardsRTPScore",2009
5,5,"Matt Jones",56,-0.05,"Approach175200yardsRTPScore",2009
6,6,"John Senden",100,-0.047,"Approach175200yardsRTPScore",2009
7,7,"Jason Day",61,-0.044,"Approach175200yardsRTPScore",2009
8,8,"Lucas Glover",93,-0.043,"Approach175200yardsRTPScore",2009
9,9,"Matt Weibring",65,-0.04,"Approach175200yardsRTPScore",2009
10,10,"Chad Campbell",90,-0.038,"Approach175200yardsRTPScore",2009
10,10,"DJ Trahan",96,-0.038,"Approach175200yardsRTPScore",2009
12,12,"JJ Henry",97,-0.035,"Approach175200yardsRTPScore",2009
13,13,"Paul Goydos",79,-0.03,"Approach175200yardsRTPScore",2009
14,14,"Zach Johnson",94,-0.027,"Approach175200yardsRTPScore",2009
14,14,"Vaughn Taylor",88,-0.027,"Approach175200yardsRTPScore",2009
16,16,"Nick OHern",90,-0.026,"Approach175200yardsRTPScore",2009
17,17,"Bubba Watson",73,-0.023,"Approach175200yardsRTPScore",2009
18,18,"Kenny Perry",92,-0.021,"Approach175200yardsRTPScore",2009
19,19,"Harrison Frazar",93,-0.02,"Approach175200yardsRTPScore",2009
20,20,"Robert Garrigus",83,-0.017,"Approach175200yardsRTPScore",2009
20,20,"David Toms",98,-0.017,"Approach175200yardsRTPScore",2009
22,22,"KJ Choi",65,-0.016,"Approach175200yardsRTPScore",2009
22,22,"Kevin Sutherland",96,-0.016,"Approach175200yardsRTPScore",2009
24,24,"Jim Furyk",86,-0.015,"Approach175200yardsRTPScore",2009
24,24,"Geoff Ogilvy",78,-0.015,"Approach175200yardsRTPScore",2009
