"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2010","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2010","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2010","TenthTeeEarlyRound1ScoringAverage__2010","TenthTeeEarlyRound1ScoringAverage_AVG_2010","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2010","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2010","stat_name","year"
47,47,"Padraig Harrington",NA,69.86,489,7,"TenthTeeEarlyRound1ScoringAverage",2010
47,47,"Steve Marino",NA,69.86,489,7,"TenthTeeEarlyRound1ScoringAverage",2010
47,47,"Brett Quigley",NA,69.86,489,7,"TenthTeeEarlyRound1ScoringAverage",2010
50,50,"JP Hayes",NA,69.88,559,8,"TenthTeeEarlyRound1ScoringAverage",2010
50,50,"JB Holmes",NA,69.88,559,8,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Robert Allenby",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Jonathan Byrd",NA,70,490,7,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Chad Collins",NA,70,770,11,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Ben Crane",NA,70,70,1,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Ben Curtis",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Justin Leonard",NA,70,630,9,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Pat Perez",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Carl Pettersson",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Adam Scott",NA,70,140,2,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Kevin Sutherland",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"David Toms",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Camilo Villegas",NA,70,490,7,"TenthTeeEarlyRound1ScoringAverage",2010
52,52,"Jay Williamson",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2010
65,65,"Joe Ogilvie",NA,70.13,561,8,"TenthTeeEarlyRound1ScoringAverage",2010
66,66,"Charles Warren",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2010
67,67,"Graham DeLaet",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2010
67,67,"Jeev Milkha Singh",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2010
67,67,"Kevin Stadler",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2010
70,70,"Rickie Fowler",NA,70.22,632,9,"TenthTeeEarlyRound1ScoringAverage",2010
70,70,"Bo Van Pelt",NA,70.22,632,9,"TenthTeeEarlyRound1ScoringAverage",2010
72,72,"Luke Donald",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2010
72,72,"David Duval",NA,70.25,562,8,"TenthTeeEarlyRound1ScoringAverage",2010
72,72,"Trevor Immelman",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2010
72,72,"Ted Purdy",NA,70.25,562,8,"TenthTeeEarlyRound1ScoringAverage",2010
76,76,"Kenny Perry",NA,70.29,492,7,"TenthTeeEarlyRound1ScoringAverage",2010
77,77,"Alex Cejka",NA,70.3,703,10,"TenthTeeEarlyRound1ScoringAverage",2010
77,77,"Brian Davis",NA,70.3,703,10,"TenthTeeEarlyRound1ScoringAverage",2010
79,79,"Stephen Ames",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2010
79,79,"Omar Uresti",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2010
81,81,"Will Ma Kenzie",NA,70.4,704,10,"TenthTeeEarlyRound1ScoringAverage",2010
82,82,"Chris Riley",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2010
83,83,"Henrik Bjornstad",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2010
83,83,"Jason Dufner",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2010
83,83,"Steve Elkington",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2010
83,83,"Ernie Els",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2010
83,83,"JJ Henry",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2010
83,83,"Tim Herron",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2010
83,83,"Spencer Levin",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2010
90,90,"Billy Mayfair",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2010
90,90,"Andres Romero",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2010
90,90,"Jimmy Walker",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2010
90,90,"Steve Wheatcroft",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2010
94,94,"Bob Estes",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2010
94,94,"Brian Gay",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2010
94,94,"Rocco Mediate",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2010
94,94,"Shaun Micheel",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2010
94,94,"Vaughn Taylor",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2010
99,99,"Joe Durant",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2010
100,100,"John Mallinger",NA,70.75,566,8,"TenthTeeEarlyRound1ScoringAverage",2010
101,101,"Bill Haas",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2010
101,101,"Davis Love III",NA,70.8,708,10,"TenthTeeEarlyRound1ScoringAverage",2010
101,101,"Jeff Quinney",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2010
104,104,"Skip Kendall",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2010
104,104,"Hunter Mahan",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2010
104,104,"Roger Tambellini",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2010
104,104,"Nicholas Thompson",NA,70.83,850,12,"TenthTeeEarlyRound1ScoringAverage",2010
108,108,"Mathew Goggin",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2010
109,109,"Stuart Appleby",NA,70.88,567,8,"TenthTeeEarlyRound1ScoringAverage",2010
109,109,"Boo Weekley",NA,70.88,567,8,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Matt Bettencourt",NA,71,852,12,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Jason Bohn",NA,71,426,6,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Michael Bradley",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Chad Campbell",NA,71,426,6,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Sean OHair",NA,71,426,6,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Geoff Ogilvy",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Ian Poulter",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Alex Prugh",NA,71,497,7,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Kevin Streelman",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Cameron Tringale",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Brett Wetterich",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2010
111,111,"Mark Wilson",NA,71,710,10,"TenthTeeEarlyRound1ScoringAverage",2010
123,123,"Josh Teater",NA,71.13,569,8,"TenthTeeEarlyRound1ScoringAverage",2010
124,124,"Charlie Wi",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2010
125,125,"Dean Wilson",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2010
126,126,"Aaron Baddeley",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2010
127,127,"Greg Chalmers",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2010
128,128,"Troy Merritt",NA,71.3,713,10,"TenthTeeEarlyRound1ScoringAverage",2010
129,129,"Briny Baird",NA,71.33,214,3,"TenthTeeEarlyRound1ScoringAverage",2010
129,129,"Jerry Kelly",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2010
129,129,"Troy Matteson",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2010
132,132,"Nathan Green",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2010
133,133,"Chris Stroud",NA,71.44,643,9,"TenthTeeEarlyRound1ScoringAverage",2010
134,134,"Richard Johnson",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2010
134,134,"Cliff Kresge",NA,71.5,143,2,"TenthTeeEarlyRound1ScoringAverage",2010
134,134,"George McNeill",NA,71.5,572,8,"TenthTeeEarlyRound1ScoringAverage",2010
137,137,"Marc Leishman",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2010
138,138,"Blake Adams",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2010
138,138,"Stewart Cink",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2010
138,138,"Tom Gillis",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2010
141,141,"Lee Janzen",NA,71.67,430,6,"TenthTeeEarlyRound1ScoringAverage",2010
141,141,"Bryce Molder",NA,71.67,645,9,"TenthTeeEarlyRound1ScoringAverage",2010
141,141,"Brenden Pappas",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2010
141,141,"Scott Piercy",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2010
141,141,"YE Yang",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2010
146,146,"Daniel Chopra",NA,71.71,502,7,"TenthTeeEarlyRound1ScoringAverage",2010
147,147,"Craig Bowden",NA,71.75,574,8,"TenthTeeEarlyRound1ScoringAverage",2010
147,147,"Lucas Glover",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2010
147,147,"Michael Sim",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2010
150,150,"Derek Lamely",NA,71.78,646,9,"TenthTeeEarlyRound1ScoringAverage",2010
151,151,"Aron Price",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2010
152,152,"Rod Pampling",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2010
153,153,"Angel Cabrera",NA,71.88,575,8,"TenthTeeEarlyRound1ScoringAverage",2010
154,154,"Webb Simpson",NA,71.9,719,10,"TenthTeeEarlyRound1ScoringAverage",2010
155,155,"Paul Casey",NA,72,72,1,"TenthTeeEarlyRound1ScoringAverage",2010
155,155,"Bill Lunde",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2010
155,155,"Rory McIlroy",NA,72,144,2,"TenthTeeEarlyRound1ScoringAverage",2010
155,155,"Vance Veazey",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2010
155,155,"Chris Wilson",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2010
160,160,"Brandt Snedeker",NA,72.11,649,9,"TenthTeeEarlyRound1ScoringAverage",2010
161,161,"Tim Petrovic",NA,72.13,577,8,"TenthTeeEarlyRound1ScoringAverage",2010
162,162,"James Nitties",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2010
163,163,"Greg Kraft",NA,72.2,361,5,"TenthTeeEarlyRound1ScoringAverage",2010
164,164,"John Daly",NA,72.25,289,4,"TenthTeeEarlyRound1ScoringAverage",2010
164,164,"Garth Mulroy",NA,72.25,289,4,"TenthTeeEarlyRound1ScoringAverage",2010
166,166,"Johnson Wagner",NA,72.29,506,7,"TenthTeeEarlyRound1ScoringAverage",2010
167,167,"Roland Thatcher",NA,72.33,434,6,"TenthTeeEarlyRound1ScoringAverage",2010
168,168,"Martin Flores",NA,72.38,579,8,"TenthTeeEarlyRound1ScoringAverage",2010
169,169,"Rich Barcelo",NA,72.43,507,7,"TenthTeeEarlyRound1ScoringAverage",2010
169,169,"Brad Faxon",NA,72.43,507,7,"TenthTeeEarlyRound1ScoringAverage",2010
169,169,"Brian Stuard",NA,72.43,507,7,"TenthTeeEarlyRound1ScoringAverage",2010
172,172,"Steve Lowery",NA,72.44,652,9,"TenthTeeEarlyRound1ScoringAverage",2010
173,173,"Nick Watney",NA,72.5,435,6,"TenthTeeEarlyRound1ScoringAverage",2010
174,174,"Jerod Turner",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2010
175,175,"Sergio Garcia",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2010
175,175,"Kevin Na",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2010
175,175,"DA Points",NA,72.75,582,8,"TenthTeeEarlyRound1ScoringAverage",2010
178,178,"David Lutterus",NA,72.86,510,7,"TenthTeeEarlyRound1ScoringAverage",2010
179,179,"Jeff Maggert",NA,72.88,583,8,"TenthTeeEarlyRound1ScoringAverage",2010
180,180,"Mark Calcavecchia",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2010
180,180,"Retief Goosen",NA,73,365,5,"TenthTeeEarlyRound1ScoringAverage",2010
180,180,"Jeff Gove",NA,73,438,6,"TenthTeeEarlyRound1ScoringAverage",2010
180,180,"Michael Letzig",NA,73,511,7,"TenthTeeEarlyRound1ScoringAverage",2010
180,180,"Andrew McLardy",NA,73,438,6,"TenthTeeEarlyRound1ScoringAverage",2010
180,180,"John Rollins",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2010
180,180,"Scott Verplank",NA,73,292,4,"TenthTeeEarlyRound1ScoringAverage",2010
187,187,"Cameron Beckman",NA,73.25,293,4,"TenthTeeEarlyRound1ScoringAverage",2010
188,188,"Kris Blanks",NA,73.33,440,6,"TenthTeeEarlyRound1ScoringAverage",2010
189,189,"Steve Flesch",NA,73.57,515,7,"TenthTeeEarlyRound1ScoringAverage",2010
190,190,"Justin Bolli",NA,73.75,295,4,"TenthTeeEarlyRound1ScoringAverage",2010
191,191,"Greg Owen",NA,73.8,369,5,"TenthTeeEarlyRound1ScoringAverage",2010
192,192,"Kevin Johnson",NA,74.25,297,4,"TenthTeeEarlyRound1ScoringAverage",2010
