"Puttingfrom10_RANKTHISWEEK_2015","Puttingfrom10_RANKLASTWEEK_2015","Puttingfrom10_PLAYERNAME_2015","Puttingfrom10_ROUNDS_2015","Puttingfrom10_PctMADE_2015","Puttingfrom10_ATTEMPTS_2015","Puttingfrom10_PUTTSMADE_2015","stat_name","year"
1,1,"Brandt Snedeker",98,66.67,45,30,"Puttingfrom10",2015
2,2,"Jim Herman",88,58.82,51,30,"Puttingfrom10",2015
3,3,"Greg Chalmers",58,58.33,24,14,"Puttingfrom10",2015
4,4,"Michael Thompson",83,57.89,57,33,"Puttingfrom10",2015
5,5,"Robert Streb",110,57.53,73,42,"Puttingfrom10",2015
6,6,"Justin Rose",69,56.67,30,17,"Puttingfrom10",2015
7,7,"Billy Horschel",99,56.25,48,27,"Puttingfrom10",2015
8,8,"Andrew Putnam",68,56,25,14,"Puttingfrom10",2015
9,9,"Hideki Matsuyama",95,55.56,45,25,"Puttingfrom10",2015
10,10,"Patrick Reed",103,55.36,56,31,"Puttingfrom10",2015
11,11,"Hunter Mahan",88,55,40,22,"Puttingfrom10",2015
12,12,"Brendon de Jonge",106,54.41,68,37,"Puttingfrom10",2015
13,13,"Justin Leonard",61,54.05,37,20,"Puttingfrom10",2015
14,14,"Jim Furyk",71,53.57,28,15,"Puttingfrom10",2015
15,15,"Fabian Gomez",83,53.33,45,24,"Puttingfrom10",2015
16,16,"Sangmoon Bae",98,53.03,66,35,"Puttingfrom10",2015
17,17,"Carlos Ortiz",100,52.17,46,24,"Puttingfrom10",2015
18,18,"Charley Hoffman",97,51.02,49,25,"Puttingfrom10",2015
19,19,"Adam Hadwin",95,50.94,53,27,"Puttingfrom10",2015
20,20,"Eric Axley",57,50,30,15,"Puttingfrom10",2015
20,20,"Keegan Bradley",87,50,42,21,"Puttingfrom10",2015
20,20,"Paul Casey",87,50,46,23,"Puttingfrom10",2015
20,20,"Jamie Donaldson",50,50,16,8,"Puttingfrom10",2015
20,20,"Gonzalo Fdez Castano",81,50,32,16,"Puttingfrom10",2015
20,20,"Phil Mickelson",70,50,40,20,"Puttingfrom10",2015
20,20,"Justin Thomas",106,50,82,41,"Puttingfrom10",2015
27,27,"Lucas Glover",79,49.06,53,26,"Puttingfrom10",2015
28,28,"Russell Knox",96,48.98,49,24,"Puttingfrom10",2015
29,29,"Jimmy Walker",89,48.84,43,21,"Puttingfrom10",2015
30,30,"Andres Romero",69,48.78,41,20,"Puttingfrom10",2015
31,31,"Gary Woodland",81,48.65,37,18,"Puttingfrom10",2015
32,32,"Rickie Fowler",76,48.28,29,14,"Puttingfrom10",2015
33,33,"Jason Kokrak",88,47.95,73,35,"Puttingfrom10",2015
34,34,"Erik Compton",86,47.54,61,29,"Puttingfrom10",2015
35,35,"John Huh",102,47.46,59,28,"Puttingfrom10",2015
35,35,"Troy Merritt",91,47.46,59,28,"Puttingfrom10",2015
37,37,"Scott Piercy",90,47.37,57,27,"Puttingfrom10",2015
38,38,"Blayne Barber",76,47.17,53,25,"Puttingfrom10",2015
39,39,"Ryan Palmer",80,47.06,34,16,"Puttingfrom10",2015
40,40,"Jason Day",75,46.81,47,22,"Puttingfrom10",2015
41,41,"Matt Jones",89,46.67,45,21,"Puttingfrom10",2015
41,41,"Jerry Kelly",79,46.67,45,21,"Puttingfrom10",2015
43,43,"Jonas Blixt",78,46.51,43,20,"Puttingfrom10",2015
44,44,"Padraig Harrington",60,46.43,28,13,"Puttingfrom10",2015
45,45,"Martin Laird",77,46.34,41,19,"Puttingfrom10",2015
46,46,"Oscar Fraustro",58,46.15,26,12,"Puttingfrom10",2015
47,47,"Mark Hubbard",79,45.95,37,17,"Puttingfrom10",2015
48,48,"Matt Every",73,45.71,35,16,"Puttingfrom10",2015
48,48,"Max Homa",78,45.71,35,16,"Puttingfrom10",2015
50,50,"Ryan Moore",81,45.65,46,21,"Puttingfrom10",2015
51,51,"Sergio Garcia",59,45.45,11,5,"Puttingfrom10",2015
51,51,"JB Holmes",89,45.45,55,25,"Puttingfrom10",2015
51,51,"Vijay Singh",78,45.45,33,15,"Puttingfrom10",2015
54,54,"Ben Martin",93,44.9,49,22,"Puttingfrom10",2015
55,55,"James Hahn",94,44.83,58,26,"Puttingfrom10",2015
55,55,"Geoff Ogilvy",50,44.83,29,13,"Puttingfrom10",2015
57,57,"Steven Bowditch",103,44.44,63,28,"Puttingfrom10",2015
57,57,"Scott Langley",94,44.44,54,24,"Puttingfrom10",2015
57,57,"Henrik Stenson",63,44.44,27,12,"Puttingfrom10",2015
60,60,"Kevin Kisner",104,44.26,61,27,"Puttingfrom10",2015
61,61,"Scott Stallings",60,44.12,34,15,"Puttingfrom10",2015
62,62,"Zach Johnson",90,43.86,57,25,"Puttingfrom10",2015
63,63,"Zac Blair",108,43.75,48,21,"Puttingfrom10",2015
64,64,"Mark Wilson",89,43.64,55,24,"Puttingfrom10",2015
65,65,"DA Points",72,43.24,37,16,"Puttingfrom10",2015
66,66,"Jason Gore",76,42.86,49,21,"Puttingfrom10",2015
66,66,"Hudson Swafford",97,42.86,56,24,"Puttingfrom10",2015
66,66,"Nick Taylor",91,42.86,70,30,"Puttingfrom10",2015
69,69,"Dustin Johnson",75,42.55,47,20,"Puttingfrom10",2015
69,69,"Andrew Svoboda",80,42.55,47,20,"Puttingfrom10",2015
71,71,"Rory Sabbatini",81,42.5,40,17,"Puttingfrom10",2015
71,71,"Johnson Wagner",68,42.5,40,17,"Puttingfrom10",2015
73,73,"Steve Wheatcroft",87,42.42,33,14,"Puttingfrom10",2015
74,74,"Danny Lee",120,42.37,59,25,"Puttingfrom10",2015
75,75,"William McGirt",103,42.25,71,30,"Puttingfrom10",2015
76,76,"Ben Crane",62,42.11,38,16,"Puttingfrom10",2015
76,76,"Webb Simpson",81,42.11,38,16,"Puttingfrom10",2015
78,78,"Jon Curran",83,41.94,31,13,"Puttingfrom10",2015
79,79,"Pat Perez",96,41.79,67,28,"Puttingfrom10",2015
80,80,"Chesson Hadley",101,41.67,60,25,"Puttingfrom10",2015
80,80,"Carl Pettersson",106,41.67,72,30,"Puttingfrom10",2015
80,80,"Jonathan Randolph",72,41.67,36,15,"Puttingfrom10",2015
83,83,"David Lingmerth",90,41.51,53,22,"Puttingfrom10",2015
83,83,"Nick Watney",91,41.51,53,22,"Puttingfrom10",2015
85,85,"Marc Leishman",74,41.46,41,17,"Puttingfrom10",2015
86,86,"Matt Kuchar",97,41.07,56,23,"Puttingfrom10",2015
87,87,"Robert Garrigus",70,41.03,39,16,"Puttingfrom10",2015
87,87,"Scott Pinckney",88,41.03,39,16,"Puttingfrom10",2015
89,89,"Luke Guthrie",84,40.91,44,18,"Puttingfrom10",2015
89,89,"Greg Owen",58,40.91,22,9,"Puttingfrom10",2015
91,91,"Jeff Overton",94,40.85,71,29,"Puttingfrom10",2015
92,92,"Chad Collins",79,40.48,42,17,"Puttingfrom10",2015
93,93,"Russell Henley",87,40.43,47,19,"Puttingfrom10",2015
94,94,"Charles Howell III",105,40.28,72,29,"Puttingfrom10",2015
95,95,"Graham DeLaet",65,40,30,12,"Puttingfrom10",2015
95,95,"Cameron Percy",72,40,40,16,"Puttingfrom10",2015
95,95,"Shawn Stefani",94,40,80,32,"Puttingfrom10",2015
98,98,"Colt Knost",90,39.66,58,23,"Puttingfrom10",2015
99,99,"Kyle Reifers",96,39.62,53,21,"Puttingfrom10",2015
100,100,"Derek Fathauer",81,39.53,43,17,"Puttingfrom10",2015
100,100,"Brooks Koepka",84,39.53,43,17,"Puttingfrom10",2015
100,100,"David Toms",62,39.53,43,17,"Puttingfrom10",2015
103,103,"Kevin Chappell",86,39.34,61,24,"Puttingfrom10",2015
104,104,"Robert Allenby",63,39.29,28,11,"Puttingfrom10",2015
104,104,"Harris English",105,39.29,56,22,"Puttingfrom10",2015
106,106,"Alex Cejka",94,39.13,46,18,"Puttingfrom10",2015
106,106,"Seung Yul Noh",65,39.13,46,18,"Puttingfrom10",2015
106,106,"Brendan Steele",88,39.13,46,18,"Puttingfrom10",2015
109,109,"David Hearn",97,39.06,64,25,"Puttingfrom10",2015
110,110,"Patrick Rodgers",57,39.02,41,16,"Puttingfrom10",2015
111,111,"Chad Campbell",97,38.89,54,21,"Puttingfrom10",2015
111,111,"Brian Davis",86,38.89,54,21,"Puttingfrom10",2015
111,111,"Davis Love III",51,38.89,18,7,"Puttingfrom10",2015
111,111,"Kevin Na",98,38.89,36,14,"Puttingfrom10",2015
115,115,"Morgan Hoffmann",85,38.78,49,19,"Puttingfrom10",2015
115,115,"Bubba Watson",71,38.78,49,19,"Puttingfrom10",2015
117,117,"Martin Flores",95,38.64,44,17,"Puttingfrom10",2015
117,117,"Nicholas Thompson",90,38.64,44,17,"Puttingfrom10",2015
119,119,"Byron Smith",59,38.46,26,10,"Puttingfrom10",2015
119,119,"Cameron Tringale",96,38.46,52,20,"Puttingfrom10",2015
121,121,"Daniel Summerhays",101,38.33,60,23,"Puttingfrom10",2015
122,122,"Alex Prugh",84,38.3,47,18,"Puttingfrom10",2015
123,123,"Stewart Cink",77,38.18,55,21,"Puttingfrom10",2015
124,124,"George McNeill",93,38.1,63,24,"Puttingfrom10",2015
