"GIRPercentageLess125yards_RANKTHISWEEK_2011","GIRPercentageLess125yards_RANKLASTWEEK_2011","GIRPercentageLess125yards_PLAYERNAME_2011","GIRPercentageLess125yards_ROUNDS_2011","GIRPercentageLess125yards_Pct_2011","GIRPercentageLess125yards_GREENSHIT_2011","GIRPercentageLess125yards_TOTALHOLES_2011","GIRPercentageLess125yards_RELATIVETOPAR_2011","stat_name","year"
163,163,"Michael Putnam",67,78.78,219,278,-0.34,"GIRPercentageLess125yards",2011
164,164,"JP Hayes",56,78.71,196,249,-0.43,"GIRPercentageLess125yards",2011
165,165,"Padraig Harrington",60,78.6,180,229,-0.48,"GIRPercentageLess125yards",2011
166,166,"Stuart Appleby",65,78.5,230,293,-0.45,"GIRPercentageLess125yards",2011
167,167,"Andres Romero",77,78.37,308,393,-0.53,"GIRPercentageLess125yards",2011
168,168,"Troy Matteson",91,78.09,392,502,-0.41,"GIRPercentageLess125yards",2011
169,169,"Steven Bowditch",86,78.02,394,505,-0.47,"GIRPercentageLess125yards",2011
169,169,"Steve Marino",76,78.02,284,364,-0.49,"GIRPercentageLess125yards",2011
171,171,"Martin Piller",63,77.86,211,271,-0.4,"GIRPercentageLess125yards",2011
172,172,"Tag Ridings",87,77.85,348,447,-0.46,"GIRPercentageLess125yards",2011
173,173,"Zack Miller",86,77.81,312,401,-0.43,"GIRPercentageLess125yards",2011
174,174,"Bio Kim",71,77.71,251,323,-0.45,"GIRPercentageLess125yards",2011
175,175,"Garrett Willis",71,77.67,240,309,-0.44,"GIRPercentageLess125yards",2011
176,176,"Kevin Kisner",70,77.65,205,264,-0.45,"GIRPercentageLess125yards",2011
177,177,"Ryan Moore",79,77.4,226,292,-0.5,"GIRPercentageLess125yards",2011
178,178,"Will Strickler",51,77.2,193,250,-0.4,"GIRPercentageLess125yards",2011
179,179,"Shaun Micheel",77,76.98,204,265,-0.37,"GIRPercentageLess125yards",2011
180,180,"Retief Goosen",50,76.84,146,190,-0.45,"GIRPercentageLess125yards",2011
181,181,"Colt Knost",80,76.79,225,293,-0.36,"GIRPercentageLess125yards",2011
182,182,"Keegan Bradley",91,76.32,319,418,-0.45,"GIRPercentageLess125yards",2011
183,183,"Angel Cabrera",50,75.81,163,215,-0.48,"GIRPercentageLess125yards",2011
184,184,"Rocco Mediate",53,75,192,256,-0.39,"GIRPercentageLess125yards",2011
185,185,"Jim Renner",65,74.66,221,296,-0.41,"GIRPercentageLess125yards",2011
186,186,"Harrison Frazar",58,74.41,189,254,-0.42,"GIRPercentageLess125yards",2011
