"Back9Round2ScoringAverage_RANKTHISWEEK_2015","Back9Round2ScoringAverage_RANKLASTWEEK_2015","Back9Round2ScoringAverage_PLAYERNAME_2015","Back9Round2ScoringAverage__2015","Back9Round2ScoringAverage_AVG_2015","Back9Round2ScoringAverage_TOTALSTROKES_2015","Back9Round2ScoringAverage_TOTALROUNDS_2015","stat_name","year"
1,1,"Henrik Stenson",NA,34.2,513,15,"Back9Round2ScoringAverage",2015
2,2,"Charley Hoffman",NA,34.22,924,27,"Back9Round2ScoringAverage",2015
3,3,"Jason Day",NA,34.42,654,19,"Back9Round2ScoringAverage",2015
4,4,"Brooks Koepka",NA,34.45,758,22,"Back9Round2ScoringAverage",2015
4,4,"Hudson Swafford",NA,34.45,999,29,"Back9Round2ScoringAverage",2015
6,6,"Jordan Spieth",NA,34.5,828,24,"Back9Round2ScoringAverage",2015
7,7,"Webb Simpson",NA,34.52,725,21,"Back9Round2ScoringAverage",2015
8,8,"Zac Blair",NA,34.53,1105,32,"Back9Round2ScoringAverage",2015
9,9,"Luke Donald",NA,34.55,691,20,"Back9Round2ScoringAverage",2015
9,9,"Marc Leishman",NA,34.55,760,22,"Back9Round2ScoringAverage",2015
11,11,"Danny Lee",NA,34.57,1210,35,"Back9Round2ScoringAverage",2015
12,12,"John Huh",NA,34.6,1038,30,"Back9Round2ScoringAverage",2015
13,13,"Carlos Ortiz",NA,34.62,1004,29,"Back9Round2ScoringAverage",2015
14,14,"Scott Brown",NA,34.63,1039,30,"Back9Round2ScoringAverage",2015
14,14,"Billy Hurley III",NA,34.63,935,27,"Back9Round2ScoringAverage",2015
16,16,"Steven Alker",NA,34.71,729,21,"Back9Round2ScoringAverage",2015
16,16,"Chad Collins",NA,34.71,833,24,"Back9Round2ScoringAverage",2015
16,16,"Jim Furyk",NA,34.71,590,17,"Back9Round2ScoringAverage",2015
19,19,"James Hahn",NA,34.75,973,28,"Back9Round2ScoringAverage",2015
20,20,"Russell Knox",NA,34.78,939,27,"Back9Round2ScoringAverage",2015
20,20,"Bubba Watson",NA,34.78,626,18,"Back9Round2ScoringAverage",2015
22,22,"Sergio Garcia",NA,34.79,487,14,"Back9Round2ScoringAverage",2015
23,23,"Kevin Na",NA,34.8,870,25,"Back9Round2ScoringAverage",2015
24,24,"Russell Henley",NA,34.83,801,23,"Back9Round2ScoringAverage",2015
24,24,"Jimmy Walker",NA,34.83,801,23,"Back9Round2ScoringAverage",2015
26,26,"Steven Bowditch",NA,34.84,1080,31,"Back9Round2ScoringAverage",2015
26,26,"Justin Rose",NA,34.84,662,19,"Back9Round2ScoringAverage",2015
28,28,"Jason Bohn",NA,34.85,941,27,"Back9Round2ScoringAverage",2015
28,28,"Michael Putnam",NA,34.85,941,27,"Back9Round2ScoringAverage",2015
30,30,"Brian Harman",NA,34.86,1011,29,"Back9Round2ScoringAverage",2015
31,31,"Johnson Wagner",NA,34.87,802,23,"Back9Round2ScoringAverage",2015
32,32,"John Peterson",NA,34.88,837,24,"Back9Round2ScoringAverage",2015
32,32,"Patrick Rodgers",NA,34.88,558,16,"Back9Round2ScoringAverage",2015
34,34,"Dustin Johnson",NA,34.89,663,19,"Back9Round2ScoringAverage",2015
35,35,"Justin Thomas",NA,34.9,1047,30,"Back9Round2ScoringAverage",2015
36,36,"Vijay Singh",NA,34.91,803,23,"Back9Round2ScoringAverage",2015
37,37,"Luke Guthrie",NA,34.92,908,26,"Back9Round2ScoringAverage",2015
37,37,"Tom Hoge",NA,34.92,873,25,"Back9Round2ScoringAverage",2015
39,39,"Charles Howell III",NA,34.93,1048,30,"Back9Round2ScoringAverage",2015
39,39,"Robert Streb",NA,34.93,1048,30,"Back9Round2ScoringAverage",2015
41,41,"Whee Kim",NA,34.95,769,22,"Back9Round2ScoringAverage",2015
41,41,"Ryan Palmer",NA,34.95,734,21,"Back9Round2ScoringAverage",2015
